"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
1.0974,2.0034,0.071299,0.67293,1.3887,1.1049,1.5165,0.41949
0.82756,1.8809,0,1.0094,1.7597,0.65651,1.0852,0.29364
0.96248,1.9299,0,1.5141,1.7391,0.45723,0.86954,0.41949
0.96248,1.8074,0,1.6823,1.8834,0.50705,0.38429,0.33559
1.2773,1.7584,0,2.0188,2.0483,0.75616,0.27646,0.46144
0.96248,1.9789,0,2.5235,2.6047,0.80598,0.16863,0.41949
1.3672,1.9299,0,3.1964,2.8109,0.75616,0.22254,0.71313
1.9968,1.7584,0,3.7011,3.12,0.70633,0.11471,0.83898
1.3222,2.0524,0,2.3552,3.1612,1.2046,0.22254,0.71313
1.3222,1.9054,0,2.6917,3.12,1.6529,0.16863,0.62923
1.5021,1.8074,0,2.8599,3.0376,1.3042,0.11471,0.41949
1.0074,0.43546,2.8258,2.187,1.0383,1.9021,1.6244,3.1042
3.9305,1.7829,0.92627,1.3459,1.0589,4.7419,2.1635,2.9364
1.9518,2.0769,0.1832,0.50469,1.265,1.7028,2.3253,0.75508
0.37786,1.6849,0.0011814,0.67293,1.5742,0.70633,1.247,0.33559
0.153,1.2194,6.1237e-07,1.8505,2.0483,0.60669,0.65387,0.46144
0.063062,0.99895,2.4347e-10,2.0188,1.9452,0.35758,0.49212,0.29364
0.063062,0.60696,8.7819e-14,1.6823,1.9246,0.60669,0.54604,0.71313
0.063062,0.45996,0,2.187,1.8009,0.4074,0.86954,2.2233
0.063062,0.28846,8.6486e-14,1.8505,1.3887,0.20812,1.247,2.2652
0.063062,0.19046,2.6207e-10,1.3459,0.77039,0.30776,2.3253,1.8877
0.063062,0.21496,7.8556e-07,0.84116,0.35817,0.10847,2.0018,1.0068
0.063062,0.19046,0.002354,0,0.2139,0.10847,2.3792,0.79703
0.64768,0.85195,2.8876,0,0.15207,1.6031,2.0018,1.3424
1.4122,0.41096,2.8947,0.67293,0.93527,1.8522,1.4626,2.8945
2.4015,1.7829,1.0691,1.3459,0.9765,4.3433,1.6783,2.0136
1.5021,2.0524,0.21383,1.1776,1.5124,1.3042,1.193,0.33559
0.60271,2.0279,0.21925,1.6823,1.5742,0.8558,1.193,0.20974
0.19797,1.5379,0.0010249,2.8599,1.6567,0.35758,0.81562,0.041949
0.063062,1.2194,5.3389e-07,2.0188,1.6979,0.55687,0.59996,0.12585
0.063062,0.65596,2.3098e-10,2.6917,1.9864,0.70633,0.38429,0.37754
0.063062,0.38646,8.2157e-14,2.3552,1.9452,0.30776,0.33038,0.62923
0.063062,0.19046,8.2934e-14,1.8505,1.5742,0.50705,0.54604,2.0555
0.063062,0.092466,2.5677e-10,0.84116,1.1414,0.4074,1.247,2.475
0.063062,0.067966,7.935e-07,1.0094,0.62611,0.1583,2.5949,2.9364
0.063062,0.092466,0.0023778,0.33646,0.44062,0.10847,3.134,1.0068
0.96248,0.65596,2.9946,0.16823,0.31695,1.6529,2.5949,1.3004
1.0074,0.82745,2.8258,0.33646,1.3063,1.4537,1.5165,1.8458
2.6264,2.1994,1.3542,0,1.162,3.9447,1.5705,1.5521
1.7719,2.3219,0.071299,1.0094,1.5948,1.6031,1.3548,0.88093
1.0974,1.7829,0.071277,1.1776,1.6979,0.95544,0.97737,0.71313
1.1424,1.6359,0.10933,1.5141,1.9246,0.70633,0.59996,0.62923
0.19797,1.1704,0.0010689,1.6823,1.9864,0.90562,0.54604,0.50339
0.063062,0.68046,5.3923e-07,1.3459,1.8215,0.60669,0.49212,0.79703
0.063062,0.48446,2.1587e-10,1.6823,1.8421,0.80598,0.54604,1.3004
0.063062,0.33746,1.5665e-13,1.5141,1.533,0.4074,1.0313,1.5941
0.063062,0.23946,2.5148e-10,1.1776,1.1826,0.45723,1.193,1.5941
0.063062,0.11697,7.935e-07,0.16823,0.791,0.1583,1.7861,1.7619
0.063062,0.092466,0.0023778,0.50469,0.56428,0.10847,3.6193,0.96483
0.78259,0.72946,3.0302,0.16823,0.33756,1.7028,3.781,0.67118
0.82756,0.75395,2.8947,1.5141,0.85283,2.1512,3.6193,1.5102
2.0867,2.3709,0.99784,0.84116,0.81161,3.6956,3.4036,0.92288
1.0974,2.2729,0.071299,0.50469,1.2857,1.0053,2.1635,0.1678
0.60271,2.3709,0,0.50469,1.8834,0.25794,1.4087,0.041949
0.28792,2.7139,0,0.33646,1.9864,0.25794,0.81562,0.041949
0.37786,2.4444,0,1.6823,2.4605,0.35758,0.43821,0.041949
0.37786,3.1549,0,2.5235,2.6047,0.30776,0.33038,0.041949
0.51277,2.3464,0,3.0282,3.0788,0.45723,0.16863,0.20974
0.73762,2.1994,0,1.6823,2.8727,0.50705,0.22254,0.20974
0.33289,2.0524,0.28758,2.0188,3.0376,0.55687,0.27646,0.1678
0.153,1.5379,0.0011125,2.0188,3.1818,1.1547,0.33038,0.1678
0.063062,1.0235,0.0015936,3.5329,3.0788,1.0053,0.27646,0.37754
1.1873,0.92545,2.5668,2.3552,2.749,2.4999,0.16863,0.83898
