"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.050257,1.8888,-0.5023,-0.82333,2.5513,1.2844,0.87159
-0.050257,1.3676,-0.60018,-0.13483,-0.88389,1.0939,-0.54705
-0.050257,-0.37294,-0.29927,0.94124,-2.8856,-0.93924,-1.6157
-0.050257,0.37801,0.28979,1.7799,0.20066,-1.9089,-1.1988
-0.050257,0.82758,0.93838,1.8505,0.40447,-0.95349,-0.33803
-0.050257,0.2938,1.2075,1.1659,-0.1799,-1.3903,-0.032401
-0.050257,-0.81933,0.7783,0.18338,-0.047548,-0.90293,-0.074646
-0.050257,-1.9467,0.16836,-0.64495,-0.31413,0.61653,0.03227
-0.050257,-1.1273,-0.12668,-1.1405,-0.66708,0.28903,0.23947
-0.050257,-0.54103,-0.37564,-1.3216,-0.29004,-0.11008,0.38024
-0.050257,-0.6718,-0.85356,-1.2261,-0.26342,0.3316,0.70845
-0.050257,0.37868,-1.0915,-0.86899,0.97611,1.4496,1.0467
-0.050257,1.2667,-0.5593,-0.33066,0.9063,1.513,0.5965
1.5737,-0.10694,-0.016329,-0.016195,1.5825,-2.4543,1.1995
1.5144,-0.10694,-0.016329,-0.016195,-0.31822,-2.1043,1.1409
0.33459,-0.10694,-0.016329,-0.016195,-1.9021,0.35428,0.23924
-0.14913,-0.10694,-0.016329,-0.016195,-0.74171,1.301,0.19594
0.051354,-0.10694,-0.016329,-0.016195,-0.15115,0.66745,0.47838
-0.45424,-0.10694,-0.016329,-0.016195,-0.060202,0.43747,-0.35865
-1.5867,-0.10694,-0.016329,-0.016195,-0.002671,0.55246,-1.7555
-1.5682,-0.10694,-0.016329,-0.016195,-0.024943,0.49337,-1.5175
-0.41703,-0.10694,-0.016329,-0.016195,-0.042346,0.70862,-0.226
0.081973,-0.10694,-0.016329,-0.016195,-0.097631,1.0149,-4.6199e-06
-0.058736,-0.10694,-0.016329,-0.016195,0.05934,0.19238,-0.17582
0.17086,-0.10694,-0.016329,-0.016195,0.86539,-1.3366,0.29227
0.5364,-0.10694,-0.016329,-0.016195,0.57418,-1.6369,0.69814
1.5081,1.4422,-0.64421,-0.81017,2.8758,-0.027572,2.9936
0.29763,1.4031,0.1778,0.93933,1.3191,-0.027572,-1.3341
-1.4618,0.42022,-0.11372,2.1907,-3.089,-0.027572,-3.2104
-0.91148,-0.56131,1.62,1.614,-1.3984,-0.027572,-0.39139
-0.14117,-0.91252,2.9126,0.48612,-0.16215,-0.027572,-0.23127
-0.048929,-0.81991,0.13218,0.49733,0.2124,-0.027572,0.20675
-0.36151,-0.69889,-1.5181,0.71234,0.22874,-0.027572,-0.0082291
-0.38507,-0.65537,-0.067448,-0.1198,0.050875,-0.027572,-0.3733
-0.12656,-0.5763,-0.19635,-0.89352,-0.15602,-0.027572,0.31408
-0.072215,-0.41894,0.2978,-1.0685,-0.76491,-0.027572,0.74844
0.015247,-0.22111,0.68549,-1.4853,-0.76402,-0.027572,0.35259
0.36955,0.0056723,-1.3963,-1.3833,1.0628,-0.027572,1.193
0.37698,0.22253,-1.0285,-0.10326,1.7131,-0.027572,1.2785
2.7522,1.9705,-0.40239,-0.016195,-0.028341,0.23289,0.025486
1.3573,1.5698,0.19803,-0.016195,-0.028341,-0.71902,-1.5746
-2.0797,0.25226,0.87624,-0.016195,-0.028341,-1.3577,-1.9411
-0.54455,-0.77767,1.2975,-0.016195,-0.028341,-1.3288,-0.74705
0.46554,-1.1422,1.3001,-0.016195,-0.028341,-0.98175,0.43764
1.0811,-1.0617,0.8539,-0.016195,-0.028341,-0.59856,0.46753
-1.4883,-0.74808,0.046214,-0.016195,-0.028341,-0.17864,-0.25284
-2.3476,-0.45762,-0.74344,-0.016195,-0.028341,-0.029675,-0.42433
-0.085048,-0.33618,-1.066,-0.016195,-0.028341,-0.10157,0.33978
-0.083814,-0.27802,-0.96552,-0.016195,-0.028341,0.45937,1.0109
-0.25616,-0.17812,-0.81021,-0.016195,-0.028341,1.5381,1.1457
0.73114,-0.032197,-0.61812,-0.016195,-0.028341,1.669,1.1424
1.2004,0.13729,-0.19187,-0.016195,-0.028341,0.48806,0.71018
0.87245,1.2286,-0.76751,-0.76024,0.8648,3.9061,0.81377
0.50078,1.2937,0.95732,0.3566,-0.042433,0.58256,-1.3321
-0.81341,-0.025407,2.0159,1.6427,-0.96419,-2.3436,-2.1494
-1.0754,-0.91284,0.53689,2.1954,-0.7307,-1.2602,-0.95391
-0.52947,-1.0141,-0.63628,1.6269,-0.1999,-1.5879,-0.26583
0.063716,-0.67086,1.257,0.3693,-0.084703,-0.69841,-0.17319
0.61517,-0.41534,0.91294,-0.81505,-0.18485,-0.43038,0.34179
0.9182,-0.34402,-1.1776,-1.4405,-0.18805,0.056698,0.82632
0.85655,-0.346,-0.039738,-1.4627,-0.14029,1.4995,0.73959
0.57707,-0.26401,-0.79047,-1.1125,-0.13332,0.48937,0.34392
0.040082,0.24899,-2.187,-0.66813,-0.15259,0.29428,0.20143
-0.66173,0.64121,-1.0487,-0.28448,-0.0045587,1.151,0.032161
-0.83317,0.31318,0.33112,0.026205,0.26844,-0.20713,-0.32077
1.6903,2.7139,-0.83019,-1.441,1.2966,0.94549,1.0112
1.2776,1.8549,0.12699,-0.39217,0.16229,0.48134,0.28482
-0.26324,-0.84059,0.27699,0.93855,-1.4053,-0.39115,-0.78416
-0.90197,-0.47725,0.10597,1.2649,-0.47579,-1.1808,-1.1491
-0.78806,0.5216,4.0645,1.8793,-0.044521,-1.4125,-0.86297
-0.75287,-0.76338,2.0067,2.0183,-0.025599,-1.0152,-0.55086
-0.78339,-1.3538,-2.9892,-0.22333,0.054585,-0.35078,-0.3213
-0.61627,-0.89807,-2.1546,-1.7353,-0.12953,0.16357,0.095799
-0.29322,-0.74799,-1.2745,-1.1793,-0.30015,0.45639,0.66757
-0.12065,-0.34036,0.53534,-1.1846,-0.21745,0.8019,1.0764
0.11632,-0.41199,0.3854,-1.3589,-0.069942,1.4118,1.1498
0.6124,0.22282,-0.82749,-0.98609,0.57562,2.0684,0.82229
0.72,1.1178,0.10468,-0.4366,0.43431,2.2362,0.13036
0.5026,2.5524,-0.40292,-0.52754,3.695,1.2266,2.6332
0.14875,3.1432,0.022089,0.6773,0.44232,-0.48234,-1.7623
-0.77751,-0.69316,0.53997,1.7786,-2.691,-1.8532,-3.5221
-0.4666,-0.65134,1.0355,2.0871,-1.0439,-1.8144,-0.35243
-0.093637,-1.3085,1.3073,1.4944,-0.72206,-1.0055,-0.010731
0.065524,-1.0907,1.1472,0.49673,-0.49722,-0.40471,0.21178
0.18099,-0.61169,0.59408,-0.29357,0.03098,-0.083267,0.6375
0.33952,0.21494,-0.017612,-0.58968,0.20106,0.19606,-0.19504
0.10335,0.78635,-0.38207,-0.52394,-0.093473,0.3082,0.59745
-0.26146,-0.75048,-0.48654,-0.42505,0.38143,0.17218,-0.15846
0.0349,-0.19082,-0.47765,-0.47033,-0.54815,0.086524,-0.83693
0.23876,0.93325,-0.42066,-0.54385,-0.14605,0.25139,0.51461
-0.15135,-0.2114,-0.30181,-0.44917,1.1373,0.41749,0.21476
3.9833,3.5683,-1.0408,-0.69458,2.0481,-0.37914,0.56921
0.86715,1.6847,0.11189,1.0166,0.19305,-0.49919,-0.98633
-3.842,-1.897,1.8208,2.2985,-1.9369,-0.54533,-1.9688
-0.9027,-1.1188,1.7174,1.9938,-1.1688,-0.50145,-1.0305
-0.24212,-0.83943,0.24914,0.51838,-0.24378,-0.36276,0.43303
-0.082835,-0.59103,-0.52663,-0.85943,-0.27243,-0.1291,0.98533
-0.047048,-0.42682,-0.30569,-1.3953,-0.37184,0.1916,0.6893
-0.042242,-0.36336,0.19153,-1.2609,-0.13657,0.5691,0.34905
-0.076439,-0.25808,0.039333,-0.97351,0.011795,0.93889,0.54406
0.02403,-0.1674,-1.092,-0.78646,-0.17344,1.2093,0.80559
-0.27221,-0.43022,-1.8134,-0.66069,-0.083853,1.292,0.58429
0.75807,0.48166,-1.0946,-0.49124,1.0441,1.1423,0.24017
0.86548,1.0022,0.20419,-0.17304,1.0895,0.78388,-0.095367
2.0084,2.7911,-1.2335,-0.19829,2.6473,-0.68777,-0.080895
0.85054,1.6076,0.20435,1.1417,0.2218,-1.0478,-1.7883
-1.4695,-0.76229,1.5231,2.0766,-2.6052,-1.1496,-1.8966
-1.5805,-1.1727,1.8425,1.8449,-0.59684,-1.0026,-0.70643
-0.79861,-1.1343,1.5611,0.62758,-0.063088,-0.70578,-0.01498
-0.25263,-0.93326,0.41152,-0.76542,-0.25976,-0.34321,0.32045
-0.045045,-0.49317,-1.3993,-1.5838,-0.25596,0.06914,0.84104
-0.036488,-0.32574,-2.176,-1.5654,-0.35763,0.53218,0.89264
-0.048539,-0.21147,-1.3067,-1.0292,-0.18018,0.97861,0.29965
-0.10416,-0.24537,-0.23352,-0.55188,0.13516,1.2651,-0.060816
0.010962,-0.29912,-0.13842,-0.39337,-0.15167,1.2627,0.48282
0.45511,0.44301,-0.45681,-0.31834,0.83738,0.95604,1.2397
0.47328,0.98012,-0.20527,-0.037973,0.93588,0.45991,0.85174
3.9455,2.3258,-0.60648,-0.44622,1.1704,0.39123,1.7261
1.406,2.1368,0.21819,0.60585,0.34337,-0.94703,-1.1072
-2.8572,0.5028,1.3215,1.6415,-1.0176,-1.6645,-2.5825
-0.95491,-0.80029,1.761,2.0539,-0.73195,-1.3784,-0.85177
-0.98012,-1.1996,1.1842,1.5705,-0.32933,-0.78493,-0.14066
-0.53182,-1.1154,0.30376,0.49363,-0.021963,-0.44823,0.0048511
-0.018824,-0.76788,-0.26442,-0.51436,0.012031,-0.22397,0.34267
-0.058425,-0.38323,-0.63589,-0.96874,-0.14537,0.023314,0.21394
