"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.073362,-0.81867,1.6699,1.3781,1.082,-0.47689,0.12302
-0.073362,-1.2105,1.6611,0.45739,1.011,-0.19389,0.26926
-0.073362,-0.66045,0.83587,-0.25766,0.74399,0.060299,0.54637
-0.073362,-0.16118,-0.29792,-0.57841,-0.15592,0.1123,1.2704
-0.073362,-0.13398,-1.0964,-0.83272,-1.4435,0.35234,1.4945
-0.073362,-0.040465,-1.2544,-1.0392,-1.7083,1.3281,0.26959
-0.073362,0.11166,-0.94796,-0.92452,-0.80005,2.0563,-1.3527
-0.073362,0.027268,-0.56334,-0.57229,-0.11917,1.0954,-1.565
-0.073362,0.093439,-0.30514,-0.35206,-0.13762,-0.69832,-0.55611
-0.073362,0.65825,-0.10456,-0.29277,-0.13074,-1.2819,0.10671
-0.073362,1.1333,0.13807,-0.1011,0.18047,-0.58603,0.1153
0.2935,-3.5783,-0.23012,1.0916,2.6001,-0.86463,-0.069926
0.45758,-2.0585,0.8344,2.0063,-0.67698,-0.6471,0.024119
0.21778,-0.83604,1.8052,1.3669,-2.9639,-0.2176,0.036367
0.70671,-0.16454,1.5873,-0.42315,-0.19551,-0.19245,0.14414
1.5188,0.058412,0.43129,-1.5066,-0.17805,0.11131,1.5036
0.75942,0.084815,-0.41332,-1.2599,0.14397,1.0995,2.277
-2.0337,0.09536,-0.77433,-0.71576,0.0681,1.6828,-1.0592
-2.6161,0.13123,-1.1713,-0.51673,-0.31906,1.4746,-2.2667
-0.54982,0.17678,-1.2473,-0.40699,-0.13017,0.73541,-0.62983
0.072276,0.26222,-0.69912,-0.22351,-0.024425,-0.75882,-0.21255
-0.15452,0.47093,-0.15594,-0.10736,-0.31768,-1.9084,0.0036817
0.38573,0.85217,0.02098,-0.054921,1.5356,-1.3649,0.115
0.70433,1.334,0.17873,0.10204,1.1575,-0.11442,0.36953
0.25203,-4.5708,0.52428,1.7183,1.0997,-0.50766,0.59519
1.3296,-2.2608,0.98351,2.1548,-0.49814,-0.46577,-0.4359
1.8427,-0.62764,1.2361,0.91913,-1.5779,-0.11253,1.6158
1.1717,0.025429,1.1896,-0.83463,-0.83468,1.0538,3.2405
-0.55336,0.11425,0.85778,-1.5695,-0.20612,2.2439,-2.0559
-1.8236,0.1164,0.33583,-1.2075,-0.096137,2.0147,-2.8941
-1.489,0.16069,-0.2459,-0.65789,-0.050863,0.1954,-0.019543
-0.16531,0.1607,-0.75447,-0.38186,-0.035425,-1.6537,-0.0017312
0.69306,0.11488,-1.0718,-0.2244,-0.038267,-1.6844,0.42246
0.58829,0.13504,-1.1192,-0.10646,-0.043205,-0.30842,0.21395
0.32296,0.24099,-0.89207,-0.10605,-0.055419,0.36195,-0.14519
0.43664,0.26851,-0.47724,-0.10796,-0.0090064,-0.080957,0.48666
0.32876,0.039905,-0.023176,0.061954,0.13627,-0.37803,0.15098
5.1012,-1.378,-0.64903,0.69059,2.3773,-0.81993,0.29007
1.9957,-0.92035,1.4816,2.8662,-0.72676,-0.60313,0.19691
-3.2252,-0.35486,3.0703,1.3035,-2.7108,-0.068749,0.020305
-2.206,0.0463,1.1116,-1.2497,-0.096913,-0.17738,0.11096
-0.3473,0.17407,-1.641,-1.1413,-0.1381,-0.1286,1.8513
-0.15328,0.10926,-1.31,-0.88947,-0.22199,2.2419,1.2724
-0.044351,0.028652,-0.55904,-0.89164,-0.045144,2.7778,-2.6907
-0.07737,0.090204,-0.96298,-0.62915,-0.074591,-0.26959,-1.6544
-0.092235,0.37046,-0.58509,-0.35299,-0.071101,-1.0844,0.05292
-0.022251,0.84902,-0.09177,-0.089005,-0.018941,-0.41488,0.011883
-0.19442,1.4069,0.033517,-0.033365,-0.242,-1.0197,-0.071235
0.33631,1.8442,-0.0063761,0.15797,1.5776,-1.1909,0.024853
1.4707,1.9483,0.052859,0.45385,1.0676,-0.19594,0.7415
1.257,-1.097,-0.7844,0.56995,1.4945,-0.70673,0.1417
1.8437,-0.92721,1.2358,2.4288,-0.39695,-0.5073,0.44845
0.60307,-0.24354,2.5909,1.5694,-1.803,-0.18558,0.67989
-1.8071,0.058174,1.4797,-0.84567,-1.0536,0.22672,0.71474
-2.3488,0.022678,-0.64437,-1.817,-0.45954,0.89199,0.49678
-0.74389,0.13019,-1.7358,-1.2009,-0.26021,0.99879,0.0032604
0.086159,0.16716,-1.4439,-0.69784,-0.12436,1.2292,-0.65377
-0.13424,-0.0075502,-0.6764,-0.58038,-0.076628,1.8681,-1.1172
-0.13348,0.36583,-0.31828,-0.18592,0.034978,-0.10845,-1.0585
-0.063016,1.4318,-0.2304,-0.088678,-0.22144,-1.9154,-0.57731
-0.080419,1.8929,-0.045216,0.22739,-0.058472,-0.933,-0.077391
0.11933,1.0888,0.13506,1.8148,1.6726,-0.92744,0.20258
0.34509,-0.044959,0.27942,2.5446,1.6696,-1.0382,0.31052
0.77755,-3.1932,-0.28933,0.84789,2.6387,-0.6958,0.63784
0.36099,-2.0789,1.3348,2.2265,0.065861,-0.59186,-0.06122
-0.083667,-0.84608,2.332,1.6503,-2.7908,-0.2987,-0.71092
1.0575,-0.093584,1.497,-0.17758,-0.30054,-0.30327,0.41722
-0.8789,0.094651,-0.17134,-1.1473,-0.11883,0.083768,1.9305
-2.058,0.044751,-1.1078,-1.0238,-0.30511,1.3939,1.6442
-0.41134,0.061541,-1.1802,-0.87336,-0.16271,2.1821,-0.37091
0.013768,0.14745,-0.98359,-0.84958,-0.0563,1.2673,-1.9
-0.073445,0.14762,-0.6741,-0.56165,-0.038597,-0.23166,-1.3348
-0.10836,0.099121,-0.30216,-0.20132,-0.024056,-0.7884,-0.040374
-0.035922,0.32732,-0.13907,-0.094735,-0.19463,-0.58767,0.025092
0.56886,1.1251,-0.14434,-0.074434,1.0632,-0.66938,-0.22488
0.47541,2.3405,0.031083,0.12843,0.75584,-0.91697,0.15826
0.42247,-2.5403,-0.42839,1.7379,1.4888,-0.28357,-0.099917
0.39332,-2.0834,1.0322,1.7072,-0.022187,-0.32119,0.044351
0.46359,-1.0127,1.7505,1.0843,-1.6553,-0.34409,0.16312
1.5434,-0.18338,1.318,0.095175,-0.69979,0.015791,0.69881
1.5525,0.072278,0.61215,-0.82892,-0.21035,0.89489,2.4969
-0.36736,0.038551,0.2595,-1.2937,-0.20542,1.7252,0.57252
-1.6696,0.060631,-0.020097,-1.197,-0.11739,1.6848,-2.7388
-1.2473,0.15021,-0.53503,-0.77143,-0.017323,0.67296,-1.3281
-0.60329,0.15033,-1.0607,-0.36429,0.12757,-0.53334,0.060786
-0.72037,0.079996,-1.2192,-0.164,-0.00046586,-1.1507,0.0083501
-0.74892,0.17029,-0.95977,-0.12257,-0.12125,-1.07,-0.13958
0.0939,0.57223,-0.51913,-0.092184,0.42971,-0.64554,0.11481
0.77624,1.1045,-0.074829,0.0092434,0.38582,-0.20779,0.44246
