"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.073863,3.3228,-0.18829,-1.8268,2.5976,0.35089,-1.9878
-0.073863,2.3771,0.15396,0.70135,-0.59473,-1.0503,-3.0681
-0.073863,-0.64952,1.4586,2.5538,-3.0661,-1.7554,-1.3715
-0.073863,-1.6557,2.2602,1.842,-0.36732,-1.3151,0.037653
-0.073863,-0.83879,0.78245,0.83778,-0.064642,-0.45141,0.15601
-0.073863,-0.53705,-1.372,0.63864,-0.00027377,-0.07156,0.1114
-0.073863,-0.656,-1.8719,-0.30303,0.027371,-0.17838,-0.059636
-0.073863,-0.091392,-1.0906,-1.5363,-0.16951,-0.00056075,0.37594
-0.073863,0.0044283,-0.48051,-1.6104,-0.10977,0.52899,1.4719
-0.073863,-0.50527,-0.57184,-1.3359,0.02906,0.55012,0.85324
-0.073863,-0.34395,-0.67142,-1.3787,-0.36687,0.028014,-0.44845
-0.073863,0.21364,-0.14269,-0.879,1.3172,-0.13683,0.065983
-0.073863,0.42969,0.57048,0.29118,1.0366,0.18423,0.64066
0.98301,-0.10316,0.017001,0.014035,1.2881,-1.1618,1.2461
0.88177,-0.10316,0.017001,0.014035,-0.29671,0.82065,0.73554
0.041695,-0.10316,0.017001,0.014035,-1.5997,1.9932,-0.44347
-0.18193,-0.10316,0.017001,0.014035,-0.3973,0.45844,-0.5414
0.14041,-0.10316,0.017001,0.014035,-0.15822,-0.53502,-0.24438
-0.18306,-0.10316,0.017001,0.014035,-0.074496,0.45958,0.612
-1.2718,-0.10316,0.017001,0.014035,-0.067444,1.382,0.24171
-1.4286,-0.10316,0.017001,0.014035,-0.089016,0.86103,-1.0544
-0.48727,-0.10316,0.017001,0.014035,-0.067256,-0.71992,-0.96474
-0.041305,-0.10316,0.017001,0.014035,-0.089079,-2.0311,-0.34749
0.0032561,-0.10316,0.017001,0.014035,-0.03562,-1.4032,0.19442
0.44087,-0.10316,0.017001,0.014035,0.68072,0.25954,1.0931
0.66371,-0.10316,0.017001,0.014035,0.30998,0.66204,0.97001
3.1235,2.3509,-0.5355,0.015818,1.325,0.011234,1.0245
1.3045,1.5615,0.38982,0.5822,-0.11283,0.011234,-0.87031
-2.2895,-0.61499,1.3174,1.118,-1.5246,0.011234,-1.7498
0.13279,-0.4916,1.8941,1.4476,-0.52429,0.011234,-0.71478
-0.15636,0.17112,1.8116,1.4562,0.1997,0.011234,-0.089333
-0.16547,-0.20662,0.73428,1.1248,-0.076217,0.011234,-0.19637
