"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.096061,0.62508,-1.1658,-0.27857,2.7653,2.5027,2.9012
-0.096061,2.126,0.53353,-0.12583,-0.35925,0.59626,-1.0301
-0.096061,0.4854,0.44301,1.4285,-2.101,-1.7138,-3.0731
-0.096061,-0.8197,1.9714,1.2478,-0.073154,-1.449,-0.31049
-0.096061,-0.93672,1.426,1.0145,-0.44043,-0.79539,-0.48612
-0.096061,-1.2548,-0.055139,1.0252,0.1351,-0.76999,0.41646
-0.096061,-0.66746,0.49023,0.5519,-0.847,-0.47309,-0.14333
-0.096061,-0.40052,0.92895,-1.5511,-0.16343,0.44644,0.45547
-0.096061,-0.41316,-1.126,-1.6147,-0.32342,0.37654,0.33459
-0.096061,-0.23012,-2.0547,-0.72139,-0.11632,1.6884,0.24411
-0.096061,-0.33079,0.29943,-1.2503,-0.33919,1.4763,0.14661
-0.096061,0.21795,-1.2041,-0.4021,0.74549,0.83627,0.67144
-0.096061,1.0716,-0.64022,-0.2936,0.98029,1.5638,0.33729
3.578,-0.1087,0.0023798,-0.012471,2.7639,-0.81611,4.1105
1.8696,-0.1087,0.0023798,-0.012471,-0.71434,-0.63165,2.6942
-0.67151,-0.1087,0.0023798,-0.012471,-2.9371,1.5083,-1.6384
0.99302,-0.1087,0.0023798,-0.012471,0.21701,0.52846,0.38097
-0.93787,-0.1087,0.0023798,-0.012471,-0.27213,0.3157,-0.067753
0.74902,-0.1087,0.0023798,-0.012471,0.070044,-0.2534,0.98717
-2.8516,-0.1087,0.0023798,-0.012471,-0.002531,-1.8479,-3.0905
-2.9445,-0.1087,0.0023798,-0.012471,-0.11762,0.59339,-3.2189
0.1832,-0.1087,0.0023798,-0.012471,-0.14834,-0.26511,0.061932
-0.38349,-0.1087,0.0023798,-0.012471,0.054775,-1.1375,0.0026822
-0.028012,-0.1087,0.0023798,-0.012471,-0.32693,0.73357,-0.20993
0.12469,-0.1087,0.0023798,-0.012471,0.80432,-0.33903,-0.081292
1.2221,-0.1087,0.0023798,-0.012471,0.61692,-0.49284,1.8869
1.8866,4.0186,-0.5928,-1.9381,2.3122,-0.10704,1.5244
0.26538,1.7615,0.9412,1.8643,-0.016775,-0.10704,-1.4817
-1.8645,-1.4544,0.086193,2.049,-2.1344,-0.10704,-1.9657
0.19483,0.19054,1.1095,1.5652,-0.15924,-0.10704,0.085974
-0.18208,-0.23691,0.56775,0.96544,-0.39486,-0.10704,0.00087108
-0.15746,-0.43107,1.1925,1.9983,0.24386,-0.10704,-0.079381
-0.56101,-1.3804,1.9242,0.79474,-0.3967,-0.10704,-0.44365
-0.56402,-1.0608,-2.3111,-2.4514,-0.13092,-0.10704,0.20382
-0.084543,-0.5959,-0.36853,-1.5256,-0.15834,-0.10704,0.23588
-0.044444,-0.47431,-1.1205,-2.0142,-0.45664,-0.10704,0.76552
-0.27119,-0.24134,-1.0235,-1.6108,-0.3927,-0.10704,-0.33816
0.45173,0.060386,0.30754,-1.0816,1.2132,-0.10704,0.78929
0.55544,0.79162,-0.65126,0.42295,0.79599,-0.10704,1.1369
2.7069,1.2729,-0.91589,-0.012471,-0.056039,1.0233,1.6349
0.7471,2.6118,1.3349,-0.012471,-0.056039,-0.33479,-1.2322
-2.3452,-0.28719,0.61905,-0.012471,-0.056039,-1.308,-1.5104
-0.35841,-0.41601,-0.9155,-0.012471,-0.056039,-1.2216,-0.18858
-0.65057,-0.42116,-0.09446,-0.012471,-0.056039,-1.3155,-0.60109
0.18007,-0.12908,0.76913,-0.012471,-0.056039,-0.89898,0.12927
-0.50878,-0.71099,3.7935,-0.012471,-0.056039,-0.39574,-0.18819
-0.59246,-1.5063,-0.55974,-0.012471,-0.056039,-0.40709,-0.11022
0.018487,-0.63598,-0.41916,-0.012471,-0.056039,-0.098133,0.087022
-0.099565,-0.56045,2.0048,-0.012471,-0.056039,0.067846,0.6807
-0.25561,-0.1859,-1.0599,-0.012471,-0.056039,0.71396,0.67357
0.45324,-0.36298,-1.3129,-0.012471,-0.056039,1.7649,0.79639
0.70739,0.69819,-1.7101,-0.012471,-0.056039,1.3133,0.07101
1.1639,1.091,-0.91529,-1.2522,1.745,0.42377,0.50228
0.49707,1.8848,0.50286,0.53027,-0.11663,-0.56846,-1.8155
-1.3178,-0.64076,0.099859,2.4573,-2.2048,-1.712,-0.83665
-0.39484,-0.4343,0.064803,1.3251,0.13758,-0.54121,-0.046006
-0.32066,0.056908,2.0748,0.88848,0.037326,-0.15532,-0.32223
-0.20816,-0.62116,-0.24392,-0.18212,-0.08379,-0.75975,-0.095246
-0.034857,-1.0176,-0.54829,1.2274,-0.17194,-0.33126,-0.13246
-0.015223,-0.27744,-0.27166,-0.15652,0.050281,-0.49576,-0.12536
0.19031,0.53473,-0.15702,-1.4843,-0.13347,-0.083827,0.036319
0.19157,-0.21247,0.79199,1.3126,-0.10536,-0.26303,0.37958
-0.35067,-0.65577,0.82658,0.53489,0.41871,-0.059187,-0.35364
-0.36207,-0.28178,-0.31046,-0.29278,-0.21535,0.28101,0.084124
0.00084557,-0.088042,-1.3551,-1.791,-0.08203,-0.16115,0.2737
2.207,3.3267,-0.79095,-0.55988,1.8179,1.0772,1.0209
0.62226,2.012,0.74535,0.84338,0.29709,-0.85209,-1.479
-2.109,-0.92486,0.077704,2.7426,-1.8361,-2.9336,-1.8627
-0.0017604,-0.48306,0.74013,1.8902,-0.26129,-1.8273,-0.15829
-0.41143,-0.051435,3.1639,0.42429,0.069486,-0.9738,-0.054457
-0.048209,-1.409,0.53672,0.72467,0.13228,-0.45944,0.04034
-0.43082,-1.0734,-0.86979,-0.24044,-0.28439,-0.33915,-0.22263
-0.6344,-0.52371,-0.20917,-0.030809,-0.27825,0.36264,0.2025
-0.080499,-0.52444,-2.2633,-1.1246,-0.34263,0.14483,0.39153
-0.050309,-0.080391,-0.03647,-2.3728,-0.086629,0.71549,0.39828
-0.267,-0.39107,0.00036335,-1.1813,-0.50184,2.3982,0.36972
0.46616,0.22498,-1.5761,-1.3065,0.66703,1.189,0.74199
0.5501,1.1375,0.91538,-0.27597,0.92313,0.34971,1.0263
2.1868,2.0229,-0.43911,-0.88853,2.59,1.7174,1.1222
0.94362,1.4008,0.57414,0.9591,-0.51081,-1.8914,-1.451
-2.188,-1.0229,-0.63522,0.79748,-2.4716,-1.7013,-1.7889
-0.14249,0.087926,0.72048,1.6783,0.27784,-1.2889,-0.49837
-0.55476,-0.83365,0.82717,1.9584,-0.52596,-1.297,-0.13208
-0.26202,-0.59736,1.4005,0.85035,-0.019349,-0.17646,0.090496
0.42506,-0.98376,-0.51333,0.96525,-0.14285,-0.33144,-0.29652
0.57835,-0.049333,-0.42747,-0.28646,0.093663,0.28667,0.48556
0.2486,0.1704,1.1673,-0.88282,-0.12982,0.20924,0.50733
0.57859,-0.74413,-0.15362,-0.1472,-0.063627,-0.42021,0.32065
0.49999,-0.38633,0.098845,-1.3199,-0.24223,0.62831,0.63596
0.063624,0.12081,-0.92538,-1.0211,-0.44265,1.2595,0.067724
-0.74142,0.30791,-0.3254,1.0756,0.52124,-0.50724,-0.32716
2.3467,2.0841,0.48136,-0.55843,2.6462,1.1014,-0.025919
1.271,1.0601,-1.1273,-0.25245,-0.26582,-0.14265,0.18423
-2.0997,-1.0788,0.79104,-0.31052,-2.8151,0.021249,-1.2337
-1.4834,-0.86789,0.1514,0.20116,0.06364,0.26163,-0.9177
-0.20673,-0.76889,-1.2832,0.32175,-0.22962,-0.70575,0.59655
-0.1682,-0.66463,0.84045,-0.77793,-0.12427,0.092215,0.12925
-0.065693,-0.24984,0.17187,-0.34105,-0.11567,0.84666,0.32863
-0.10348,-0.18833,-0.67235,-0.44998,-0.43483,0.5109,0.57349
-0.10959,-0.13875,-0.37047,-0.38589,-0.15612,0.85141,-0.29044
-0.054507,-0.095602,-0.53671,-0.10938,0.10458,1.0933,0.56603
-0.19521,-0.34924,-0.33112,-0.28226,-0.39416,0.1383,-0.18162
0.22773,0.43811,0.011213,-0.324,0.86578,1.8943,0.26308
0.8879,1.4346,0.32153,0.044878,1.2925,-0.99611,0.60367
3.0688,1.3453,0.25267,0.12385,2.5963,1.8207,1.144
1.6856,0.87054,-0.16791,-0.12171,-0.42563,1.2691,0.068498
-0.98943,0.13018,-1.246,-0.41745,-2.4328,-0.46517,-1.172
-1.9559,-0.48598,0.27131,1.2831,0.24436,-1.5292,-0.99911
-1.6821,-1.0041,1.1724,0.53849,-0.83556,-0.39864,-0.71548
0.15637,-0.75372,-0.15161,-0.65155,0.12499,-0.22899,0.1933
-0.32541,-0.39538,-0.65451,-0.58988,-0.076189,-0.058256,0.22923
0.057447,-0.31458,-0.051084,-1.1558,-0.45839,1.5057,1.0799
-0.22235,-0.13366,-0.024566,-0.44476,-0.046311,0.95262,-0.27601
0.040705,-0.10691,-0.68974,-0.39128,0.023053,1.0905,0.48253
-0.30148,-0.21479,-0.16538,-0.35881,-0.46446,1.6445,0.054501
0.40445,0.11575,-0.32934,-0.35487,1.3974,1.2223,0.52524
0.81356,0.64325,0.42447,0.33585,0.97543,-0.059454,0.74058
2.1462,3.217,-1.2304,0.16164,2.3028,2.0133,1.4277
0.63867,1.7116,-0.10944,0.18385,0.079163,-0.64845,-1.8662
-1.4483,-1.0302,0.80415,1.9482,-2.3646,-1.0472,-1.9369
-0.25615,0.13855,0.73949,1.3339,0.026022,-1.3636,0.29394
-1.0672,-0.99157,0.92467,0.53989,0.21809,-1.7715,-0.31219
-0.37137,-1.6965,1.1049,0.67836,-0.019356,-0.45508,-0.28349
-0.18446,-0.60263,-1.1157,0.14585,-0.44096,-0.52894,0.032842
-0.052758,-0.55632,1.7486,-0.063772,-0.22658,0.044832,0.35109
-0.1445,-0.56228,0.23227,-0.83723,-0.38068,-0.32353,0.58292
-0.005668,-0.24541,-3.3363,-0.78704,-0.2574,0.31213,0.78615
-0.3018,-0.28484,0.064417,-1.9406,-0.54871,1.8915,0.10018
0.49397,0.24416,-0.86758,-1.4421,1.0337,1.875,0.39837
0.57012,1.313,0.19747,0.18129,1.0047,0.49662,0.5386
1.3492,2.4522,-0.62574,-0.67953,2.6711,2.2344,1.0921
0.64897,2.2685,-0.59311,0.85504,-0.07067,-0.48588,-1.7983
-1.5708,-1.1367,0.86834,1.324,-2.4926,-1.7679,-1.3101
-0.25781,-1.0577,1.1829,1.4527,0.029982,-0.73767,-0.26459
0.084338,0.16327,1.6797,1.9038,-0.41324,-0.76227,-0.11429
0.056824,-0.5454,-0.037979,0.42274,-0.49291,-0.56078,0.23151
