"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.40415,1.5292,3.1529,0,0.31867,2.5641,3.4457,0.29251,1.2126,0.036002
0.83563,0.4677,1.0295,2.8685,3.2581,1.8465,3.1534,0.67797,0.52589,2.0161
1.4829,1.0743,0.70779,0.92923,2.7858,2.4466,3.7418,1.2562,0.86927,3.7803
0.83563,1.4426,1.4156,0.071505,4.4284,2.4939,2.9948,1.9628,0.86927,3.5642
0.61989,1.8542,1.9303,0,2.3666,2.6631,2.7291,2.798,1.8994,2.0161
0.40415,2.1791,2.2521,0,2.6983,2.447,3.5415,2.9907,2.0711,1.2241
0.40415,2.3524,3.2172,0,1.7787,1.5537,2.6637,2.798,1.556,0.72005
0.40415,2.1791,3.0885,0.21809,3.3773,2.9981,1.254,2.4768,1.8994,0.36002
1.2671,1.3992,3.7963,0.0011341,5.0253,3.8499,2.9153,1.7059,2.7579,0.32402
1.4829,1.4859,3.8607,6.2531e-07,3.7573,1.1822,1.0299,0.87069,2.4145,0.46803
1.0514,1.1609,4.118,4.8596e-10,2.2139,3.5678,1.2399,0.61372,2.2428,0.18001
0.83563,1.0526,3.4746,7.6395e-07,2.1829,1.7784,2.0629,0.42099,1.8994,0.18001
0.61989,0.83597,2.7025,0.0023131,2.8609,3.0794,3.5543,0.29251,1.7277,0.57604
0.40415,0.72766,2.7668,2.8959,3.8728,3.3115,3.5311,0.48524,1.3843,1.1161
0.83563,0.31605,1.673,2.8685,1.0356,4.0386,3.9255,0.87069,0.52589,2.0521
0.83563,0.90096,1.3512,1.1441,4.7975,3.5624,0.408,1.7701,0.86927,3.7443
0.61989,1.7242,1.9947,0.35752,2.9035,3.367,2.2521,1.9628,1.556,2.7722
0.40415,2.4174,2.3164,0.071505,2.7244,3.6842,3.5127,2.798,2.0711,1.2961
0.40415,2.3308,2.3807,0,3.7952,0.64013,1.3589,2.8622,2.2428,0.75605
0.40415,2.4824,2.5738,0,3.489,2.5035,0.73872,2.7337,2.9296,0.36002
0.40415,2.764,2.4451,0,4.7068,4.2097,3.4515,1.9628,3.9597,0.25202
0.83563,3.3923,3.0885,0,2.3669,3.7841,1.3408,1.1919,2.7579,0.072005
0.40415,3.6956,3.4103,0,3.8229,2.5526,4.0741,0.87069,2.5862,0.21601
0.61989,3.5222,3.3459,0,2.8013,3.6189,2.332,0.61372,1.2126,0.18001
0.40415,2.8723,2.9598,0,2.9842,1.4173,2.7345,0.42099,1.041,0.32402
0.83563,2.8507,2.8955,0,0.40215,2.0714,2.4183,0.29251,0.86927,0.21601
0.61989,2.2441,3.3459,0,3.6967,2.802,3.8823,0.22827,0.86927,0.43203
0.83563,0.4677,1.2225,2.9722,2.8322,1.7844,1.8202,1.4489,1.2126,2.1601
1.2671,1.0093,1.2225,0.71457,2.2435,1.5361,2.6485,2.0913,1.2126,2.6642
1.0514,1.7458,1.2869,0.18373,3.8511,1.7873,2.6394,2.8622,2.2428,1.9081
2.993,1.4209,1.9947,0.00098315,3.4168,3.2768,3.786,2.0271,2.7579,0.75605
2.5616,1.6808,1.9947,4.627e-07,3.0105,1.4412,2.1531,1.5774,3.1012,0.36002
2.3458,1.5509,2.1877,2.0768e-10,3.0088,3.5379,2.0926,1.2562,2.9296,0.14401
1.9143,1.7892,1.866,7.8715e-14,0.67765,2.9718,1.6559,1.0634,2.9296,0.036002
1.0514,1.5292,1.8016,0,3.1083,0,1.1125,1.1919,1.8994,0.32402
0.83563,1.4642,2.059,8.5876e-14,1.8399,0.37438,1.9406,0.74221,1.7277,0.32402
0.61989,1.1826,2.5738,2.6017e-10,3.0971,2.7829,2.4403,0.35675,1.3843,0.39603
0.61989,0.83597,2.5738,7.8782e-07,1.5466,2.31,1.136,0.74221,1.2126,0.61204
0.61989,0.61934,2.3164,0.0023608,1.3524,4.1897,3.1353,0.80645,1.2126,1.0081
0.40415,0.55435,1.4799,3.0032,2.4549,2.3984,0,0.87069,1.3843,1.9081
0.61989,0.35938,1.2225,2.6266,3.6096,1.9482,2.1063,1.1277,0.52589,2.4122
0.61989,1.2259,1.673,1.0722,3.0299,1.9586,3.2067,1.7059,1.3843,2.9882
0.40415,1.8325,1.4156,0.071482,3.4272,3.3513,2.5219,1.8986,1.556,2.0161
0.61989,2.2008,1.866,0.32982,0.90233,2.9257,1.7733,1.9628,2.7579,1.2961
2.993,1.7675,2.8955,0.001078,2.2548,2.5798,1.6104,1.5131,2.7579,0.86406
3.6403,1.7892,2.6381,5.2707e-07,3.131,2.1223,2.86,0.93494,2.0711,0.36002
4.0717,1.4642,2.1877,2.2049e-10,1.7327,4.4849,1.7722,0.74221,1.7277,0.32402
3.2088,1.1393,2.1234,8.0547e-14,2.1547,2.3955,2.6492,0.80645,1.7277,0.46803
2.5616,0.85764,1.673,8.1435e-14,2.3833,3.6193,2.9401,0.74221,1.556,0.64804
2.5616,0.641,1.4156,2.5486e-10,1.2775,1.668,2.6151,0.87069,1.3843,1.4401
1.9143,0.44603,1.0939,7.6395e-07,1.9739,2.0354,2.4824,0.99918,1.556,1.5841
1.4829,0.35938,0.70779,0.0023608,0.33858,3.2233,1.9551,1.3846,1.7277,1.7281
0.83563,0.35938,0.5791,3.1462,0.49041,3.7484,2.4603,1.8986,2.2428,2.0521
0.40415,0.4677,1.6086,3.0413,3.4774,1.646,2.0221,1.1277,1.2126,1.2601
0.40415,1.0093,1.673,0.85775,3.1778,3.1536,2.2511,1.7701,1.3843,2.0161
0.40415,1.5509,1.8016,0.14301,2.3437,2.4682,2.3036,2.2198,1.3843,1.8001
0.40415,1.7675,2.3807,0.071482,1.3075,4.1761,1.2916,1.9628,1.556,1.0081
0.61989,2.0058,2.3164,0.21928,4.0231,3.4891,1.9957,1.6416,2.4145,0.50403
1.6986,1.7242,2.7025,0.001072,3.26,2.1968,2.2363,0.87069,2.5862,0.36002
1.9143,1.3776,3.1529,5.1582e-07,2.7177,3.3051,3.3364,0.61372,2.2428,0.25202
2.1301,1.1609,2.1877,2.2759e-10,2.7396,3.9654,2.819,0.74221,1.8994,0.25202
1.0514,0.83597,1.9947,1.6076e-13,1.8911,3.9993,1.6898,0.87069,1.3843,0.32402
0.83563,0.68433,1.8016,2.4424e-10,1.6136,3.3723,5.453,0.61372,1.3843,0.82806
0.61989,0.48936,1.5443,7.6395e-07,3.0478,4.4404,3.4138,0.61372,1.041,1.1161
0.61989,0.44603,0.90082,0.0023131,2.7486,1.7532,2.6732,0.74221,1.041,1.8361
0.40415,0.29439,0.70779,3.0032,1.2604,1.8687,2.8791,0.93494,1.041,2.4842
0.40415,0.20773,0.32172,2.8339,1.8909,2.7611,2.9553,3.5047,1.7277,1.8721
0.61989,0.96596,0.38607,0.71479,2.6417,1.5341,2.8813,4.404,2.2428,1.4761
0.40415,1.8108,1.3512,0.071505,3.3037,3.0186,3.5763,4.0828,2.5862,1.0801
0.40415,1.8542,1.9947,0,0.6175,3.0036,2.6247,2.9907,3.1012,0.54004
0.40415,2.7424,1.9303,0,3.5898,1.7778,1.9797,2.0271,2.5862,0.32402
0.40415,3.2623,1.9947,0,3.1079,1.2116,2.1739,1.4489,1.7277,0.072005
0.61989,3.2839,2.1877,0,0,3.3495,4.0005,0.99918,0.86927,0.036002
0.40415,2.8723,2.2521,0,2.5783,0.64182,2.4041,0.67797,0.86927,0.036002
0.40415,2.8507,2.3807,0,2.7759,2.8641,3.5672,0.61372,0.69758,0.036002
0.40415,2.699,2.4451,0.25235,3.3108,3.4376,4.0167,0.61372,0.52589,0.28802
2.5616,2.2658,3.4103,0.0010672,2.6108,1.1432,2.4704,0.48524,0.52589,0.18001
1.6986,1.6375,3.2172,0.0016937,1.2435,3.4775,3.5255,0.54948,0.52589,0.25202
0.83563,1.1393,2.3164,2.6457,2.4855,3.466,1.8918,0.48524,0.52589,0.28802
