"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.16932,0.44693,0.67982,2.7747,0.87421,3.5359,2.1265,1.5856,1.0238,2.4563
0.27427,1.1317,0.88377,1.076,0.87421,1.2257,1.8423,3.4476,1.0238,1.9797
0.26326,1.8672,1.2917,0.21528,0.34968,2.2908,1.9774,3.5076,2.6342,1.2465
0.17831,2.3998,2.1074,0,0.34968,2.8826,1.6206,3.868,2.992,0.73322
0.41238,3.0085,2.3794,0,0.87421,3.0036,2.6067,2.967,2.992,0.36661
0.22158,3.0085,2.5153,0,0.52453,3.3314,2.225,1.8859,2.992,0.1833
0.064372,3.5158,2.1074,0.21887,0.87421,1.7225,2.8756,1.2252,2.8131,0.14664
0.22274,3.3636,2.1074,0.0012371,1.3987,2.989,0,1.045,2.4552,0
0.52364,2.5774,2.1754,5.9451e-07,0.52453,4.2299,2.954,0.50446,1.9185,0.073322
0.19053,1.994,2.7873,4.3892e-10,1.5736,0.6553,3.4299,0.38433,1.9185,0.10998
0.35614,1.5121,2.7193,7.2674e-07,1.9233,1.9327,1.1947,0.38433,1.7395,0.21997
0,1.0556,2.4474,0.0022735,1.9233,3.5826,1.1116,0.44439,1.3817,0.32995
0.097465,0.802,2.3794,3.1215,0.87421,2.8372,0.20847,0.56452,0.84489,0.91652
0.27025,0.080916,0,3.0175,0,1.1206,1.1501,2.1862,4.4234,0.36661
0.79699,0.022154,0,1.5781,0,3.0224,2.3852,2.1262,3.1709,1.2098
0.53362,0.019771,0,0.14352,0,3.2425,2.7654,2.2463,2.6342,1.7964
0.40194,0.028654,0,0.071759,0,2.759,4.5358,2.6667,2.2763,1.6864
0.27025,0.019052,0,0,0,1.9811,3.8021,2.5466,2.992,1.4298
0.6653,0.0059379,0,0,0,4.4225,2.5027,2.6067,2.992,1.6864
0.92867,0,0,0.14591,0,2.8905,2.9726,2.2463,3.1709,1.5398
5.4059,0.017858,0,0.0010887,0,2.1984,3.5645,1.7658,2.6342,1.5031
5.2742,0.07419,0,6.1102e-07,0,3.3745,2.3472,1.5856,2.4552,1.6864
4.8792,0.050428,0,4.606e-10,0,2.6294,4.3075,2.2463,2.8131,2.7129
3.5623,0.058051,0,7.507e-07,0,0.65885,3.2459,3.6878,3.5288,1.6497
2.3772,0.050078,0,0.0023213,0,1.4054,1.7321,3.5677,4.2445,0.87986
0.40194,0.017669,0,2.7627,0,3.2662,3.7316,3.3875,3.5288,0.6599
0.79699,0.29476,0.54386,2.844,1.2239,2.4069,2.8127,0.028832,0.48697,3.1162
0.79699,0.85273,0.54386,1.5064,0.34968,0.26156,1.8791,0.015055,0.49226,5.4625
0.53362,1.6136,1.2237,0.21528,0.17484,2.2874,2.9394,0.15308,0.49386,5.5725
0.92867,1.5629,2.3794,0.071759,0.87421,2.9717,1.3584,0,0,3.7761
0.79699,1.6897,2.6513,0.071759,0.87421,2.9761,1.6453,0.018906,0.21981,3.2262
0.79699,1.8672,3.0592,0,1.0491,0,4.029,0.10273,0.43348,2.1997
1.0604,1.7911,3.1952,0.10943,1.3987,1.8458,3.3319,0.10325,0.29628,1.6131
3.694,1.5375,3.1952,0.0010144,1.7484,4.1897,2.4592,0.13106,0.23274,1.1365
4.8792,1.2078,2.5833,6.0277e-07,1.7484,3.52,2.7821,0.09455,0.39838,0.87986
3.5623,0.85273,1.7675,4.5518e-10,1.3987,1.7481,3.4044,0.063014,0.25024,0.6599
2.5089,0.52302,1.2237,7.5869e-07,1.7484,2.2713,0.69355,0.10459,0.354,1.1732
1.5871,0.34548,0.7478,0.0023692,0.87421,3.1777,3.0696,0.16497,0.63836,2.1997
0.79699,0.39621,0.61184,3.1933,1.0491,2.9906,3.5155,0.12226,0.35471,3.4461
0.53362,0.49765,1.0197,2.9134,1.0491,2.2626,3.6253,1.045,0.66596,2.273
0.6653,1.0049,1.0197,1.1477,0.34968,2.6287,1.6787,2.006,1.2027,2.8229
0.27025,1.8672,1.9035,0.21528,0.17484,4.2744,2.0922,2.3664,1.3817,1.9797
0.40194,2.0447,2.3114,0,1.0491,1.9642,2.5175,2.6067,1.9185,1.0265
0.40194,2.1969,3.1272,0,0.52453,2.528,1.341,2.1262,1.5606,0.51325
0.27025,2.1208,3.943,0,1.7484,1.477,3.853,1.4054,1.5606,0.32995
0.40194,1.7658,3.875,0.29182,2.2729,1.6638,3.2099,0.86484,1.3817,0.36661
1.3237,1.0049,3.3991,0.0010887,3.322,3.0596,2.1982,0.50446,1.2027,0.40327
1.7188,0.72591,2.9232,5.6974e-07,3.8465,2.461,3.9875,0.44439,1.0238,0.6599
1.3237,0.49765,2.1754,4.2808e-10,3.4968,3.5,1.9804,0.32427,0.84489,1.0632
1.0604,0.32012,1.8355,6.8681e-07,2.6226,3.8052,1.6286,0.44439,0.66596,2.163
0.92867,0.29476,1.2237,0.0022017,1.9233,2.2384,4.663,1.2252,0.84489,3.3361
0.27025,0.29476,0.95175,2.7627,0.87421,2.7086,3.3136,2.7268,1.5606,2.7496
0.92867,0.37084,1.1557,0,0.69937,3.0265,2.2833,0.44439,0.48703,2.3463
0.6653,0.29476,0.67982,0,0.87421,1.2654,1.6629,0.9249,0.30811,2.8962
0.6653,0.32012,0.7478,0,1.0491,2.7336,2.2637,1.5856,0.66596,2.6029
0.6653,0.24403,0.47587,0,0.69937,2.249,4.0532,2.8469,1.3817,1.5764
0.40194,0.39621,0.27193,0,0.17484,2.5682,0.59262,2.3064,2.6342,1.1732
0.27025,0.5991,0.33991,0,0.17484,5.2363,3.6948,2.6667,3.3499,0.80654
0.27025,1.0049,0.27193,0,0,2.1334,1.5285,2.5466,3.1709,0.47659
0.27025,1.4868,1.0197,0,0.17484,3.0855,1.6238,2.1262,2.6342,0.51325
0.27025,1.5629,1.3596,0,0.52453,3.9117,3.2795,1.2853,2.2763,0.25663
0.27025,1.715,1.9035,0,0.34968,3.0705,3.2157,0.9249,2.0974,0.29329
0.27025,1.6136,2.3794,0,1.2239,1.9126,0.87971,0.74471,1.5606,0.10998
0.27025,1.3346,2.1754,0,2.4478,0.70497,2.4457,0.68465,1.2027,0.25663
0.27025,0.92881,2.3114,0,2.0981,2.4846,3.1633,0.62458,1.0238,0.43993
0.40194,0.52302,0.40789,3.0868,0,1.2904,2.7396,2.7268,2.6342,0.95318
0.40194,1.7404,0.7478,1.0043,0,2.2254,2.9885,2.5466,3.3499,0.8432
0.40194,3.4143,1.8355,0.21528,0,1.4867,3.2608,1.8859,4.4234,0.36661
