"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.088968,2.0918,0.12996,-2.0681,2.3627,0.4356,-0.84073
-0.088968,1.4128,0.24394,0.84055,-0.53766,-1.0662,-1.8495
-0.088968,-0.49073,0.16297,2.2135,-2.6458,-1.762,-0.64402
-0.088968,-0.98415,3.0445,1.7419,0.041167,-1.2992,-0.072729
-0.088968,-0.68205,0.39312,0.62935,-0.215,-0.45472,0.11357
-0.088968,-0.1826,-1.9385,0.62216,0.028499,-0.038292,-0.028823
-0.088968,-0.64736,-0.45074,-0.21255,-0.016208,-0.15046,0.052241
-0.088968,0.057048,-1.7553,-1.6252,-0.13949,-0.0077487,0.066786
-0.088968,-0.079892,0.30279,-1.2707,-0.16749,0.5753,0.82713
-0.088968,-0.37294,-0.57749,-1.4085,0.13637,0.59525,0.52963
-0.088968,-0.20068,-0.87602,-1.1345,-0.51817,0.023023,-0.46155
-0.088968,0.045238,0.31048,-0.99282,1.0799,-0.10644,0.25021
-0.088968,0.30669,0.061382,0.56603,0.84527,0.20647,0.0034323
2.2219,-0.098228,0.012194,-0.0076216,2.2578,-0.71694,1.1525
0.84606,-0.098228,0.012194,-0.0076216,-0.42791,0.3916,0.38556
-0.44795,-0.098228,0.012194,-0.0076216,-2.464,1.3725,-0.66965
0.34969,-0.098228,0.012194,-0.0076216,0.057589,0.028286,0.16829
-0.64153,-0.098228,0.012194,-0.0076216,-0.31588,-0.1572,-0.61846
0.89974,-0.098228,0.012194,-0.0076216,-0.027261,0.19752,0.58522
-2.0562,-0.098228,0.012194,-0.0076216,-0.080884,0.86354,0.35266
-1.9326,-0.098228,0.012194,-0.0076216,-0.10762,0.42582,-0.96139
0.060286,-0.098228,0.012194,-0.0076216,-0.081098,-0.31718,-0.36589
-0.14052,-0.098228,0.012194,-0.0076216,-0.026338,-1.04,-0.027624
-0.27641,-0.098228,0.012194,-0.0076216,-0.31121,-0.91683,-0.2334
0.52861,-0.098228,0.012194,-0.0076216,1.0412,0.46018,0.75025
1.1752,-0.098228,0.012194,-0.0076216,0.48094,0.080777,0.60552
5.0906,1.8126,-1.0149,-1.4393,1.2953,0.032944,3.7312
2.2224,0.89058,0.5616,1.1159,-0.14911,0.032944,-1.9983
-3.9107,-0.64907,0.90607,0.73953,-1.3248,0.032944,-3.5659
0.49944,-0.086472,1.21,0.90469,-0.043648,0.032944,0.84223
-0.38824,-0.12765,0.89895,1.2136,0.10031,0.032944,-0.91069
-0.13018,0.028998,1.3276,0.42223,-0.11606,0.032944,-0.18543
-1.7258,-0.78858,-1.0787,1.4807,-0.23924,0.032944,-0.26444
-2.0491,-0.5544,-0.94277,-1.4949,-0.008526,0.032944,0.31746
0.18465,-0.43957,0.28652,-0.5021,-0.84167,0.032944,0.070053
-0.22166,-0.37345,-0.69598,-0.32385,-0.23054,0.032944,1.1583
-0.19811,-0.35039,-0.53573,-2.2121,-0.21374,0.032944,0.18399
0.40093,-0.070399,-1.265,-1.4263,0.84588,0.032944,0.91357
1.2716,0.53263,0.64804,-0.19333,0.75976,0.032944,1.2336
1.4538,1.54,-0.9606,-0.0076216,-0.076669,-1.0535,0.011743
0.16843,1.801,0.39111,-0.0076216,-0.076669,-1.9737,-0.17885
-1.4415,-1.0052,-0.18832,-0.0076216,-0.076669,-1.0347,-0.53872
0.098225,-0.93456,1.0833,-0.0076216,-0.076669,-0.34638,0.079211
0.098924,-0.27885,1.4188,-0.0076216,-0.076669,-0.048698,0.10964
0.29026,-0.28097,-0.83875,-0.0076216,-0.076669,-0.46891,0.33695
-0.83746,-0.13662,1.3412,-0.0076216,-0.076669,0.42979,-0.12066
-0.79204,-0.80053,-1.0546,-0.0076216,-0.076669,0.3082,0.16466
-0.034637,-0.34123,-1.0288,-0.0076216,-0.076669,-0.2588,0.90479
-0.069354,-0.1457,0.56684,-0.0076216,-0.076669,0.29804,0.93193
-0.21845,-0.32496,-0.87379,-0.0076216,-0.076669,0.78671,0.14524
0.3455,-0.0018524,-1.6436,-0.0076216,-0.076669,1.0675,0.30536
0.46621,0.41625,0.1005,-0.0076216,-0.076669,-0.17984,0.79169
-0.088968,-0.20176,-0.86933,-0.8471,-0.095015,0.61706,-1.2443
-0.088968,-0.25621,-0.23999,-0.3824,-0.17093,1.8578,-0.96664
-0.088968,0.66445,0.10644,-0.31643,-0.13583,0.56336,-0.38348
-0.088968,1.761,-0.068191,-0.16367,-0.046441,-1.8688,-0.36788
-0.088968,1.5921,0.21775,0.33578,-0.11028,-1.2786,-0.013204
-0.088968,2.2098,0.96503,1.2355,-0.0064969,-1.0114,0.03286
-0.088968,1.1459,-0.008746,3.2895,0.0038189,-1.0206,0.012697
-0.088968,1.5583,1.5381,1.8002,0.23376,-0.2203,0.15828
-0.088968,-0.78659,2.1888,1.2157,0.34088,0.075573,-0.011757
-0.088968,-3.0198,-0.62643,-0.2209,-0.20531,-0.11116,-0.00095164
-0.088968,-1.1927,-0.064411,-0.36036,-0.060474,-0.14113,0.1108
-0.088968,-1.6052,1.0146,1.5386,0.39381,0.099089,-0.19029
-0.088968,-0.67821,-0.087564,-1.9742,0.014889,-0.15206,0.20845
1.7239,1.628,-0.89616,-1.8729,2.2163,5.1124,-0.025358
0.29133,1.8965,0.41656,1.1684,-0.57091,-0.13741,-2.0825
-1.8823,0.93547,0.37051,0.90216,-2.6697,-3.2667,-1.3231
-0.22547,-0.87612,0.84367,1.9325,-0.058585,-1.5166,0.029736
-0.29803,-0.78521,1.6266,2.1325,-0.29014,-1.2024,-0.17165
-0.055263,-0.33736,-0.33401,0.99807,0.27951,-0.5432,0.1078
-0.16154,-0.98833,1.804,0.60961,0.40071,-0.24346,-0.052679
-0.2286,-0.6539,1.0898,-0.73641,-0.3272,0.16286,0.42047
-0.10568,-0.49288,0.88751,0.12521,0.0021718,-0.038945,-0.14259
-0.021157,-0.26035,-0.6984,-0.88307,0.1596,0.23496,0.55276
