"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0,0.39087,1.0945,2.7935,3.1748,4.9789,1.3359,1.0967,1.5568,0.95109
0.027436,0.99067,0.83694,1.2682,2.7093,2.2622,1.7683,1.9191,1.4713,1.6747
0.050171,1.6155,1.6095,0.35242,1.7092,2.3473,2.4635,2.1191,4.3335,1.2302
0.020102,1.8654,2.1245,0,3.3751,3.7142,2.4912,3.4982,3.5312,0.93041
0.06926,2.5402,2.1245,0,2.8824,3.1934,2.7186,2.3675,1.0104,0.63061
0.059024,2.5402,2.3821,0,4.2416,2.2918,1.0497,2.1184,0,0.32048
0.16545,2.8401,2.4464,0.14332,3.3885,4.7245,4.474,2.2276,1.4101,0.23777
0.0516,2.4652,2.3821,0.0008992,1.8392,3.5002,1.6297,0.42329,3.7845,0.10338
0.048682,1.6155,2.7683,5.1094e-07,2.9807,3.5463,3.992,2.0695,2.1862,0.041352
0.06694,1.2656,2.5108,4.2579e-10,2.3565,1.8874,2.5091,3.8888,1.9391,0.062028
0.088968,0.74075,1.9958,6.9029e-07,1.6499,2.8493,4.6102,2.6976,2.7189,0.082704
0.11049,0.8907,1.352,0.00228,3.2122,3.5645,0.92724,5.1618,1.3976,0.23777
0.013843,0.66578,1.4164,2.7841,2.5723,5.6894,1.7759,2.9929,3.7005,0.35149
0.72575,0.047886,0,2.7253,3.4199,4.7104,2.0937,3.8061,0.83043,2.1606
0.77379,0.06401,0,1.4092,2.8745,2.866,4.717,1.7655,2.2856,3.0394
1.11,0,0,0.14097,1.8781,1.9627,4.0009,0.15592,2.186,4.0525
1.4943,0.018859,0,0,2.6513,2.1095,3.2488,2.6881,2.1666,4.5487
2.0226,0.065173,0,0,1.3575,3.2255,2.5771,2.6532,3.8761,4.8382
2.9352,0.019928,0,0,3.0632,4.3681,2.7166,3.0159,2.9892,4.9312
4.7124,0.074605,0,0.14332,1.1536,3.0342,1.8382,0.51459,2.5742,5.0759
6.2495,0.04328,0,0.0010693,1.1144,3.0845,2.6145,0.62031,2.9104,4.3213
6.4416,0.064753,0,5.5961e-07,4.5914,3.998,1.243,3.0887,1.7312,3.1221
4.5203,0.082461,0,4.1515e-10,3.4457,1.3028,1.8693,2.9731,0.08626,2.5535
3.1754,0.051978,0,6.9029e-07,4.3176,4.3089,1.1833,3.7087,1.7084,2.2743
2.3589,0.016153,0,0.002139,2.36,4.9493,2.5164,0.27135,1.2205,2.0986
0.77379,0.016526,0,2.8546,2.4266,3.5962,2.5798,2.8782,3.3568,2.1193
0.1974,0.34089,1.5451,2.8275,3.3763,3.5305,2.1932,1.8674,1.2528,0.67197
0.48559,1.2156,1.0945,0.70458,0.20672,1.859,3.787,0.81849,3.4336,1.2922
0.58166,2.0403,1.2232,0,4.3597,2.1704,1.8249,1.4132,1.7177,1.1165
0.10133,2.0153,1.6095,0,3.6452,4.4486,1.3839,2.3703,0.81235,0.86839
0.053302,2.2652,1.9958,0,4.106,2.1223,1.9155,1.9814,1.4749,0.64095
0.053302,2.4902,2.1245,0,2.0437,2.7582,0.19094,1.9195,2.1444,0.45487
0.10133,3.1649,2.5108,0.21498,3.4131,2.6615,2.8617,2.3392,2.3108,0.35149
1.062,2.5402,2.8327,0.00075338,2.7238,4.6474,3.7451,1.6666,1.4923,0.28946
1.158,1.7404,2.6396,4.9472e-07,1.8623,3.9108,1.8911,2.3817,1.1581,0.25845
0.86985,1.1656,2.8327,4.2047e-10,3.4027,2.702,0.58211,1.5913,4.187,0.12406
0.58166,0.79074,2.6396,6.9813e-07,2.0725,2.8089,2.4111,2.4071,2.6311,0.16541
0.38953,0.46584,2.5752,0.002233,1.8842,2.1911,3.3741,0.99377,3.0402,0.32048
0.3415,0.34089,1.4807,2.8193,2.2893,2.9851,1.6679,4.4621,1.0609,0.5996
0.14937,0.56581,1.1588,2.7935,3.0052,2.9626,3.1605,4.3128,2.399,0.41352
0.14937,1.0906,0.90132,0.70458,1.5133,3.0242,4.0258,3.926,2.584,0.85805
0.053302,1.6654,1.5451,0,1.3287,0,3.1041,1.5929,3.3954,0.82704
0.053302,2.6651,2.4464,0,1.8684,2.3905,2.2142,1.6698,3.0206,0.5996
0.053302,2.6901,2.4464,0,2.0046,2.9563,1.4636,0.95956,2.5949,0.34115
0.10133,3.04,3.0902,0,1.083,4.0021,1.3459,1.9786,2.3123,0.25845
0.10133,2.6901,3.6053,0.10749,2.1422,3.0322,2.9227,0.51975,1.9894,0.18608
0.67772,2.0903,2.8971,0.0012151,1.1216,4.0807,2.3626,0.79821,0.73202,0.17574
0.58166,1.5405,2.704,6.2449e-07,2.1957,2.7823,3.4729,2.8298,2.9857,0.062028
0.43756,0.99067,2.1245,4.737e-10,1.8725,2.7913,2.6177,3.1375,3.2799,0.072366
0.3415,0.61579,1.8026,7.452e-07,2.6076,3.6986,2.2265,2.1309,2.7149,0.17574
0.29346,0.44085,1.5451,0.00228,0.66722,3.6052,1.4319,2.6031,2.494,0.27912
0.10133,0.41586,0.9657,2.9955,0.82625,3.0943,3.479,3.3917,1.6966,0.47555
0.43756,0.39087,1.0301,2.8616,1.6973,1.8897,1.1163,2.3345,2.7085,0.74433
0.96591,0.51583,0.3219,0,2.6261,4.084,2.2902,3.9611,2.5932,1.0751
0.72575,0.41586,0.06438,0,1.2612,1.7954,1.7834,0.62214,1.7769,1.0545
0.62969,0.34089,0.12876,0,1.6223,3.2299,3.497,2.0018,2.3946,1.0028
0.53362,0.31589,0.06438,0,3.4703,2.4942,2.2401,0.84006,2.7548,1.1165
0.48559,0.24092,0.06438,0,2.9658,4.0143,3.7372,3.613,1.2475,1.3646
0.43756,0.21593,0.06438,0,2.9196,4.2359,1.9136,1.9144,1.4662,1.4163
