"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.17435,0.65547,0.93748,2.9636,3.4055,2.8027,2.8614,1.3269,1.3742,2.4685
0.16319,1.3768,1.4062,0.78401,2.759,2.9967,1.8123,2.5641,1.2005,2.3528
0.33704,2.2665,1.5401,0.1426,1.8016,2.8421,2.9002,2.6329,0.6795,1.7356
0,2.2905,1.9419,0,1.8653,3.9329,3.0608,2.6329,1.2005,1.0028
0.14829,2.2905,2.2767,0,4.536,2.599,2.0722,2.4954,0.85318,0.53998
0.11622,2.3867,2.3437,0,2.1301,3.3276,2.9665,2.2205,2.0689,0.19285
0.18626,2.4348,2.8794,0.18122,3.3706,2.8982,3.9863,1.6706,2.2426,0
0.071089,1.6894,3.8169,0.0010079,2.3479,2.5375,1.8749,1.3957,2.0689,0
0.34144,1.3528,3.683,5.7429e-07,2.931,4.9163,4.0711,0.77705,1.5479,0
0.26414,1.0642,3.1472,4.3611e-10,2.3885,0.9515,3.392,0.50212,0.85318,0.23142
0.26495,0.944,2.8124,6.9828e-07,3.2566,2.6975,2.5615,0.77705,0.50582,0.3857
0.29966,0.77569,2.1428,0.0022113,1.3319,3.1198,0.83261,0.63958,0.50582,0.80997
0.26922,0.67951,1.741,2.9589,1.9527,3.2276,2.2953,0.63958,0.50582,1.5042
0.45955,0.0039359,0,2.8603,1.9232,3.0752,2.6944,2.1517,3.2847,1.3885
0.32119,0.029763,0,1.2117,3.1769,3.6652,2.0281,2.9078,2.2426,2.0442
0.18283,0.0027033,0,0.2139,4.0567,2.3583,1.4376,3.5951,2.7637,2.1213
0.32119,0.050057,0,0,2.2157,3.9977,2.4125,4.0762,3.4584,1.1957
0.32119,0.09419,0,0,2.877,3.6836,1.5121,3.6638,2.7637,0.96425
0.32119,0,0,0,2.5422,3.9388,2.0173,3.1827,2.59,0.88711
0.5979,0.00037735,0,0.10873,2.4835,4.8566,2.7641,3.0453,3.2847,1.0028
7.239,0.059195,0,0.0012292,4.1886,3.0715,2.2205,2.0143,4.5005,1.0028
6.1322,0.023917,0,6.3172e-07,1.1275,3.7913,0.82604,1.7393,3.8058,1.0414
4.6102,0.017042,0,4.6303e-10,1.9689,3.7982,1.0122,1.6019,3.4584,1.3499
3.0883,0.020035,0,7.1415e-07,2.6583,5.4582,1.5449,2.2892,3.2847,1.3114
2.2582,0.075583,0,0.0022827,2.9404,2.5891,1.3504,2.0143,3.111,1.5428
0.5979,0.047773,0,2.9589,2.5829,4.5101,2.4438,2.5641,2.9374,1.3114
0.18283,0.34289,0.93748,2.8603,1.6477,2.9748,0.93785,0.1576,0.29824,2.9699
0.5979,1.2085,1.0714,1.0691,2.1882,0,2.3508,0.19379,0.13095,5.9783
0.45955,2.2905,1.4732,0.1426,2.0679,3.9996,0.87422,0.17908,0.01475,4.8984
0.32119,2.3386,1.9419,0,2.4177,2.8572,2.5135,0.21164,0.13727,3.047
0.5979,2.4348,2.6115,0,1.857,2.5788,1.8574,0.15083,0.19713,1.9285
0.32119,2.3386,2.5446,0,3.4022,2.9881,0.39463,0.29169,0.28052,1.3499
0.32119,2.579,2.6115,0.072488,2.932,4.3396,3.0342,0.18168,0,1.0028
