"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.10612,1.5633,0.0011341,3.8992,3.0149,0.61782,0.41166,0
0.10612,1.4732,6.2531e-07,2.8074,2.8898,0.72629,0.35807,0.36959
0.062176,1.3156,4.8596e-10,3.7432,2.431,0.78052,0.30448,0.29567
0.062176,0.95536,7.6395e-07,2.1836,2.4102,1.0517,0.35807,0.6283
0.062176,0.66265,0.0023131,2.6515,2.5144,0.99745,0.41166,1.1827
1.029,1.0004,2.8959,2.8074,2.2851,3.4379,0.57243,1.7001
0.85323,0.52755,2.8685,2.4955,0.88802,2.1363,1.5906,2.9567
3.4461,1.9911,1.1441,1.5597,0.92973,4.848,3.0912,2.9197
1.4685,1.7209,0.35752,0.93581,1.597,1.594,2.4481,0.4435
0.80928,2.0812,0.071505,1.0918,2.3685,0.78052,1.9122,0.25871
0.58954,1.8335,0,2.0276,2.0349,0.40089,1.3763,0.036959
0.32586,2.464,0,2.4955,2.2851,0.18396,0.94756,0.036959
0.36981,3.2971,0,2.1836,2.6812,0.29242,0.51884,0.036959
0.50165,2.5315,0,1.4037,2.7438,0.45512,0.35807,0.11088
0.58954,2.7567,0,1.8716,3.0566,0.78052,0.30448,0.11088
0.5456,1.9461,0,1.2477,3.0357,0.94322,0.14371,0.14783
0.50165,1.7434,0,1.5597,2.9315,0.99745,0.090123,0.22175
0.72138,1.6083,0,2.0276,3.0149,0.99745,0.090123,0.36959
0.76533,1.5858,0,3.4313,3.0774,1.4313,0.14371,0.29567
0.72138,0.34742,2.9722,1.0918,0.97143,2.299,2.3409,2.4393
2.6111,1.8785,0.71457,0.77984,1.0131,3.6549,2.4481,1.4783
1.1169,1.6309,0.18373,0.77984,1.4927,1.1601,1.9658,0.22175
0.15007,1.4958,0.00098315,0.93581,1.9931,0.50936,1.2155,0.073917
0.062176,1.766,4.627e-07,1.8716,2.4102,0.34666,0.78679,0.11088
0.062176,2.2613,2.0768e-10,0.93581,2.0557,0.61782,0.41166,0.18479
0.062176,2.2163,7.8715e-14,1.7157,2.2851,0.40089,0.35807,0.14783
0.062176,1.6759,0,1.2477,2.3893,0.50936,0.25089,0.29567
0.062176,1.1355,8.5876e-14,2.0276,2.431,0.56359,0.25089,0.14783
0.062176,0.7302,2.6017e-10,2.1836,2.0974,1.1059,0.25089,0.59134
0.062176,0.52755,7.8782e-07,2.1836,1.9931,0.78052,0.35807,0.6283
0.062176,0.30239,0.0023608,2.4955,1.7429,0.45512,0.57243,1.4783
1.1609,0.70768,3.0032,1.4037,1.4302,1.3228,1.1619,2.5871
0.98507,0.48252,2.6266,0.77984,1.0548,1.8652,2.1265,2.3284
2.3474,1.766,1.0722,0.77984,1.034,3.5464,2.1801,1.8849
1.2927,1.7885,0.071482,1.0918,1.7429,0.94322,2.0194,0.66526
0.63349,2.0136,0.32982,1.2477,2.0766,0.61782,1.2155,0.18479
0.10612,2.2388,0.001078,1.7157,2.2851,0.56359,0.94756,0.073917
0.062176,1.4057,5.2707e-07,2.9634,2.2017,0.61782,0.78679,0.11088
0.062176,1.158,2.2049e-10,2.1836,2.4519,0.67205,0.51884,0.40655
0.062176,0.66265,8.0547e-14,2.3395,2.3685,0.78052,0.62602,0.66526
0.062176,0.50504,8.1435e-14,2.0276,2.16,0.83475,0.62602,0.66526
0.062176,0.34742,2.5486e-10,1.8716,1.8055,0.61782,1.0547,1.2936
0.062176,0.23484,7.6395e-07,1.0918,1.3051,0.18396,1.0011,2.2175
0.062176,0.23484,0.0023608,0.31194,0.95058,0.29242,2.0194,0.88701
0.58954,0.7302,3.1462,0.31194,0.61696,1.3771,2.6624,1.0348
0.94112,0.64013,3.0413,2.1836,1.3051,1.9736,1.3227,1.5153
2.699,1.9461,0.85775,1.7157,1.3051,3.3295,1.4299,1.8849
1.2487,2.1037,0.14301,1.0918,1.8055,1.0517,1.2155,0.48046
0.94112,1.811,0.071482,1.7157,2.1391,0.61782,1.0011,0.18479
0.58954,1.856,0.21928,2.0276,2.3268,0.23819,0.62602,0.14783
0.23796,1.5858,0.001072,1.2477,2.7229,0.67205,0.67961,0.14783
0.062176,1.3607,5.1582e-07,2.1836,2.3685,0.78052,0.57243,0.22175
0.062176,1.0679,2.2759e-10,2.8074,2.4936,1.0517,0.41166,0.33263
0.062176,0.68517,1.6076e-13,1.7157,2.0974,0.61782,0.62602,0.48046
0.062176,0.43749,2.4424e-10,1.7157,1.7221,0.78052,0.62602,1.0348
0.062176,0.3249,7.6395e-07,1.5597,1.3051,0.29242,0.84038,1.811
0.062176,0.23484,0.0023131,0.62387,1.0965,0.45512,1.2155,2.1066
0.76533,0.7302,3.0032,0.93581,0.67951,1.7025,2.1265,2.7349
0.5456,0.48252,2.8339,0.15597,0.5127,1.9194,4.4309,0.33263
2.0398,1.811,0.71479,0.15597,0.40844,2.8956,3.895,0.73917
0.72138,1.9236,0.071505,0.4679,0.84632,1.0517,2.3945,0.18479
0.50165,2.1262,0,0.62387,1.8263,0.45512,1.3227,0.036959
0.63349,2.5315,0,0.4679,2.16,0.18396,0.78679,0
0.4577,2.5315,0,0.62387,2.4936,0.34666,0.57243,0.036959
0.28191,2.2838,0,0.93581,2.7229,0.67205,0.35807,0.073917
0.67744,1.9911,0,1.4037,2.6812,0.61782,0.25089,0.11088
0.58954,2.0362,0,2.3395,2.8064,0.94322,0.25089,0.18479
0.85323,1.811,0.25235,2.3395,3.2234,0.83475,0.25089,0.18479
0.15007,1.1355,0.0010672,2.3395,2.7855,0.94322,0.30448,0.18479
0.062176,0.64013,0.0016937,3.4313,2.3476,0.78052,0.25089,0.14783
0.72138,0.84278,2.6457,3.8992,2.5353,2.2448,0.25089,0.51742
