"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.62894,0.77729,1.5949,2.7434,2.6148,3.4003,2.924,0.80575,0.6542,1.0976
0.15249,1.454,1.9271,0.92203,1.7413,0.95927,2.7841,1.2225,0.48308,2.3911
0.77087,1.6295,2.5252,0.070951,2.5866,2.0554,3.3478,1.153,0.82532,2.5871
0.56592,2.1558,2.5252,0,2.4641,2.4457,2.4954,1.153,0.99645,1.9599
0.22167,3.0331,2.7245,0,1.0163,2.1191,3.4937,1.0141,0.99645,1.0584
0,3.1835,3.3891,0,2.247,1.1137,3.6594,0.94466,0.48308,0.86236
0.50591,2.8576,3.3226,0.14427,0.50183,4.3874,3.8828,0.8752,0.31195,0.35278
0.22933,2.4566,2.8575,0.0010519,2.5003,1.7502,3.3441,0.31957,0.14083,0.35278
0.50956,1.7548,2.9904,5.4699e-07,1.4798,2.3684,1.6553,0.31957,0.14083,0.23519
0.73084,1.1783,2.8575,4.4469e-10,4.0505,0.75195,1.5748,0.31957,0.14083,0.23519
0.34439,0.67703,2.3923,7.0276e-07,1.8014,2.72,3.8972,0.25012,0.14083,0.74477
0.38046,0.45145,1.9271,0.0022478,1.7871,1.8778,3.236,0.38903,0.14083,1.9599
0.20746,0.30107,1.5284,2.8026,1.2212,3.0837,2.9349,1.7781,0.31195,2.7831
1.1568,0.061302,0,2.7091,2.7987,1.4582,3.1266,1.8476,2.3654,1.7639
0.47529,0,0,0.85111,1.5734,2.6244,2.4665,2.8894,1.8521,1.9207
0.70245,0.045735,0,0.1419,2.6625,1.5862,2.4883,4.0006,2.8788,1.6071
0.9296,0.043694,0,0,2.2371,3.677,2.5683,3.6534,2.1943,1.4895
0.70245,0.076113,0,0,2.0489,1.571,4.116,3.3061,2.3654,1.2151
1.1568,0.013171,0,0,2.6049,3.0556,4.1259,3.5145,3.221,0.82316
0.70245,0.030263,0,0.2164,1.7365,2.6644,3.9128,3.1672,3.7344,0.82316
3.8826,0.065126,0,0.0010764,1.2971,0.11461,2.2005,1.6392,3.7344,0.78397
4.1098,0.074674,0,5.1433e-07,0.85037,1.0191,4.4187,2.0559,3.9055,0.82316
3.8826,0.049249,0,3.9647e-10,3.5085,3.3962,2.0677,1.917,4.2478,1.3719
3.4283,0.070177,0,6.7907e-07,0.40852,0.97507,3.2838,2.3337,3.9055,1.1368
2.5197,0.029683,0,0.0022005,2.9572,1.3318,3.2192,2.8199,4.59,0.97996
1.1568,0.056582,0,2.909,0.49145,1.9231,2.3793,2.6116,3.5633,0.97996
0.9296,0.40132,0.99679,2.7091,1.509,2.9488,2.9333,0.057967,0.45388,3.5278
1.6111,1.1533,1.1297,0.92203,3.2156,3.2242,3.2175,0.1064,0.27032,5.331
0.70245,1.9553,1.8607,0.070951,1.2721,2.6559,2.5976,0.1106,0.071584,3.8806
1.1568,2.231,3.0568,0.070951,1.7144,0,2.545,0.11289,0.1031,2.9791
0.47529,2.3563,2.9904,0,1.28,2.1216,3.2695,0.041865,0.29225,2.2735
0.47529,2.7072,3.2562,0,1.5762,3.4253,3.7243,0.0084098,0.066835,1.5287
0.47529,2.5067,2.9904,0.1082,2.6726,2.0029,1.1557,0.0025956,0.21364,1.1368
4.1098,2.1057,2.791,0.00097855,4.1086,0.87042,3.2846,0.1735,0.33848,0.78397
5.4727,1.3788,2.1929,5.8781e-07,3.0703,2.9523,3.5828,0.019687,0.13051,0.39198
2.7469,1.0029,1.462,4.179e-10,0.44579,1.4136,2.237,0.031987,0.36422,0.27439
1.3839,0.6269,0.93033,7.1855e-07,3.037,2.3078,2.8648,0.0044029,0.14308,1.2151
0.9296,0.37626,0.73098,0.0022952,2.9099,2.2967,5.0585,0.020445,0.098588,2.8615
1.1568,0.37626,0.53162,3.0509,2.9513,0.98296,3.3489,0,0,3.763
0.70245,0.60184,1.5949,2.8806,2.7257,1.1469,2.9299,0.45848,0.31195,1.6071
0.9296,1.1031,1.0632,1.4894,2.6076,1.7713,2.8038,0.80575,0.48308,3.8414
0.70245,2.2561,1.462,0.2838,2.1854,2.1339,4.0376,1.0836,0.6542,3.3319
0.70245,2.4315,2.1929,0,0.86543,0.4282,2.5383,1.0141,0.82532,2.2343
0.47529,2.6321,2.791,0,2.1436,0.39648,2.5982,1.4308,0.99645,1.0584
0.47529,2.5318,3.4555,0,2.7185,3.4941,4.0338,1.7087,0.99645,0.62717
0.47529,2.1057,3.3891,0.14427,2.7335,3.085,3.47,1.0141,0.6542,0.27439
1.6111,1.5042,2.9239,0.00090516,2.9473,3.7225,3.1371,0.45848,0.48308,0.078397
2.0654,1.0279,2.9904,5.6332e-07,2.4327,4.4105,1.1197,0.25012,0.48308,0.50958
2.5197,0.77729,2.2594,4.5541e-10,2.7465,3.4101,1.035,0.31957,0.31195,0.50958
2.2925,0.60184,1.7942,6.9486e-07,1.5664,2.5769,3.0018,0.31957,0.31195,1.0192
1.8382,0.45145,1.1961,0.0021532,2.0289,3.0382,5.9424,0.52794,0.14083,2.1951
0.9296,0.25094,0.73098,3.0509,1.5652,1.5078,2.5833,1.8476,0.31195,2.9007
1.1568,0.72716,1.3955,2.9149,1.8693,2.2303,2.2922,0.59739,1.1676,1.2151
1.6111,0.57677,0.86388,0,1.7097,2.4418,1.9729,1.153,1.5098,1.7247
0.9296,0.50158,0.73098,0,0.69601,2.745,2.2277,1.7781,2.1943,1.7639
0.70245,0.67703,0.39871,0,1.1991,1.3902,2.4747,2.4032,2.3654,1.1368
0.47529,0.82742,0.99679,0,1.1171,3.3893,4.5834,2.0559,2.7077,0.70557
0.47529,1.2284,1.0632,0,2.5534,3.0493,5.1737,1.8476,2.1943,0.47038
0.47529,1.3036,1.3955,0,2.2671,3.367,1.8023,1.3614,2.1943,0.11759
0.47529,1.3788,1.3955,0,3.5716,2.5422,2.1107,1.6392,2.1943,0.15679
0.47529,1.5543,1.1297,0,3.1121,1.2089,2.691,0.94466,2.1943,0.11759
0.47529,1.0279,1.9271,0,2.1535,3.4579,3.6044,0.59739,1.8521,0.47038
0.47529,0.87755,1.9271,0,0.035323,3.7653,3.3552,0.59739,1.3387,0.66637
0.47529,0.80235,1.5284,0,3.0261,2.7198,3.3427,0.80575,1.1676,0.94076
0.47529,0.72716,1.329,0,5.0186,1.6213,1.7276,0.66684,0.82532,0.82316
1.1568,0.30107,0.86388,2.7091,1.1934,2.9617,2.4956,1.6392,1.3387,2.5479
0.70245,0.87755,0.86388,0.99296,2.6865,2.9487,1.8636,3.2366,0.99645,2.1167
0.9296,1.7799,1.462,0.35475,2.8904,3.5521,3.1458,3.7923,1.8521,1.4111
