"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
1.9076,0.55381,0.25137,0.13888,2.2077,1.084,2.6975,2.0496
0.39402,0.24629,0.0011579,0.27775,1.3034,0.32335,2.8345,1.0817
0.033632,0.16941,5.6728e-07,0.13888,0.70049,0.038089,2.8968,0.96785
0.023335,0.16941,2.3862e-10,0.069438,0.33877,0.085632,2.9342,0.81983
0.023335,0.16941,8.4821e-14,0,0.33877,0.038089,2.8719,0.86538
0.023335,0.16941,0,0,0.21819,0.038089,2.6103,1.2981
0.023335,0.16941,8.3933e-14,0,0.15791,0.038089,2.7722,1.2411
0.023335,0.092528,2.5425e-10,0,0.097619,0.038089,2.71,1.4347
0.023335,0.092528,7.6991e-07,0,0.097619,0.038089,2.5854,1.3322
0.023335,0.092528,0.0023304,0,0.097619,0.085632,2.6851,1.3436
0.40431,1.092,2.9349,0,0.097619,1.9398,2.8843,1.5372
0.37342,1.1688,3.0059,0,0.097619,1.9398,2.8221,1.6169
1.9694,0.78445,0.97796,0,1.1225,4.1268,2.847,3.2224
2.268,0.24629,0.069857,0.41663,2.268,1.1316,2.9092,3.1655
1.7738,0.16941,0.071627,1.5276,2.5694,0.22826,2.9715,2.6758
0.35283,0.092528,0.001127,1.4582,1.1225,0.038089,2.9342,1.2753
0.043928,0.092528,5.3143e-07,0.62494,0.82107,0.085632,3.0712,1.0248
0.023335,0.092528,2.2093e-10,0.13888,0.33877,0.038089,3.0961,1.0703
0.023335,0.092528,7.816e-14,0,0.21819,0.038089,3.121,1.1273
0.023335,0.092528,8.1268e-14,0,0.15791,0.038089,2.7722,1.2184
0.023335,0.092528,2.5166e-10,0,0.097619,0.038089,2.5605,1.1956
0.023335,0.092528,7.6213e-07,0,0.097619,0.038089,2.8719,1.2411
0.023335,0.092528,0.0023071,0,0.097619,0.038089,2.573,1.355
0.35283,1.3226,2.865,0,0.097619,1.2742,2.7971,2.004
0.39402,2.1683,3.0059,0,0.097619,1.6546,3.0587,1.5941
2.1239,1.5532,0.76839,0,0.94164,3.794,2.7349,2.3228
1.8973,0.70757,0.13976,0.069438,2.69,1.3218,2.8221,2.0496
1.9797,0.32317,0,1.5971,2.9311,0.46598,2.3363,1.5144
1.7841,0.16941,0.14287,3.1941,2.3885,0.22826,2.5605,2.2318
0.36313,0.16941,0.0010476,1.6665,1.3637,0.038089,2.6851,1.2981
0.10571,0.16941,5.9353e-07,0.83325,1.0622,0.038089,2.7349,1.0703
0.023335,0.092528,2.2241e-10,0.27775,0.70049,0.038089,2.6601,1.207
0.023335,0.092528,1.5543e-13,0.20831,0.51963,0.038089,2.7349,1.3892
0.023335,0.092528,2.4647e-10,0.069438,0.21819,0.038089,2.4858,1.2639
0.023335,0.092528,7.6213e-07,0.069438,0.097619,0.038089,2.5107,1.15
0.023335,0.092528,0.0023071,0,0.097619,0.038089,2.5107,1.3094
0.52787,1.707,3.2144,0,0.097619,1.7496,2.6726,1.4916
0.38372,1.1688,2.9721,0.069438,0.097619,1.0365,2.984,1.6283
2.165,0.78445,1.3272,0.069438,0.76078,4.0317,2.8096,3.3021
2.4122,0.32317,0.34939,0.27775,2.0871,1.6546,2.8719,2.9719
2.4739,0.16941,0.069879,0.90269,2.9311,0.46598,2.7722,2.8922
2.7005,0.24629,0,2.7081,2.8708,0.18072,2.7722,3.4387
2.1753,0.16941,0,2.8469,1.846,0.038089,2.9217,3.507
2.5254,0.092528,0,1.9443,0.70049,0.038089,2.8594,3.6665
2.4636,0.16941,0,1.111,0.39906,0.038089,3.0089,3.7917
2.2268,0.16941,0,0.27775,0.33877,0.038089,2.984,3.2907
2.0312,0.47693,0.21138,0,0.21819,0.13318,3.3452,3.3932
0.28075,0.24629,0.0012089,0,0.15791,0.32335,3.3576,1.5258
0.054225,0.24629,0.0016318,0,0.097619,0.18072,3.2829,1.2981
0.39402,0.86133,2.4458,0,0.097619,1.3218,3.2954,1.4005
