"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.90661,1.6392,0,0.36752,1.0721,0.38756,0.78985,0.10892
0.70427,1.8965,0,1.4701,1.8684,0.29256,0.6057,0.14523
0.63682,1.2434,0,1.8376,2.514,0.34006,0.28344,0.14523
0.73799,0.84753,0,3.3077,2.6862,0.38756,0.14532,0.5083
0.73799,0.47149,0,2.5726,2.4925,0.53007,0.19136,0.61722
1.4799,0.27357,0,3.1239,2.3203,0.91008,0.28344,0.90768
2.8288,0.27357,0,2.0214,1.7177,0.86258,0.42155,2.3236
3.3009,0.35274,0,1.1026,1.7393,0.38756,1.02,2.36
3.0649,0.25378,0,1.8376,1.3949,0.24506,2.217,3.1587
2.7951,0.39232,0,0.55128,0.8784,0.15005,4.1506,1.4886
1.0752,0.25378,2.999,1.1026,1.1797,1.8601,1.4804,4.5021
2.1881,1.2829,1.3131,0.73504,0.98601,4.1877,2.9536,3.8485
1.1089,1.4215,0.26259,0.73504,1.1582,1.6226,2.7695,0.83506
0.29959,1.2236,0.0011838,1.4701,1.6317,0.29256,2.0789,0.29046
0.1647,1.659,5.926e-07,0.73504,1.933,0.10255,1.5725,0.10892
0.097253,3.3215,2.464e-10,0.9188,2.2343,0.24506,1.0661,0.072614
0.097253,4.8256,8.6042e-14,1.1026,2.2773,0.15005,0.69778,0.072614
0.097253,4.3902,0,2.2051,2.5356,0.38756,0.37551,0.10892
0.097253,3.0444,8.9484e-14,2.3889,2.5571,0.24506,0.14532,0
0.097253,2.4506,2.7102e-10,3.4914,2.7938,0.34006,0.14532,0.036307
0.097253,1.8173,8.124e-07,3.6752,2.7292,0.53007,0.099285,0.072614
0.097253,1.1246,0.0024344,2.2051,2.5356,0.48257,0.14532,0.10892
0.53565,0.68919,3.2119,1.2863,2.514,3.2852,0.099285,0.5083
0.94033,0.39232,2.9637,1.2863,1.5025,1.7176,0.88193,1.7427
2.559,1.3819,1.1676,1.4701,1.438,3.6652,1.0661,2.5778
1.6822,0.98607,0,1.4701,1.5025,1.1951,1.4804,1.1618
1.2776,0.72878,0.037412,1.8376,1.3304,0.91008,1.5265,0.90768
0.36704,0.55065,0.001254,0.9188,1.2658,0.15005,1.0661,0.47199
0.1647,0.47149,6.064e-07,0.55128,1.1797,0.10255,1.3883,0.61722
0.097253,0.33295,2.3934e-10,0.73504,1.1151,0.15005,1.2502,0.39938
0.097253,0.25378,8.4155e-14,0.55128,0.94297,0.10255,1.1121,0.32676
0.097253,0.19441,8.2212e-14,1.1026,0.7708,0.10255,1.02,0.5083
0.097253,0.17461,2.5747e-10,1.1026,0.64167,0.19755,0.78985,1.1618
0.097253,0.25378,8.0428e-07,0.73504,0.53406,0.15005,1.1121,1.2344
0.097253,0.35274,0.0024101,0.73504,0.31885,0.10255,1.4804,1.1255
0.67055,0.86732,3.0294,0.55128,0.29733,2.0026,1.7106,0.83506
