"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.068757,3.0337,-0.98768,-0.7976,2.7191,1.6636,2.0269
-0.068757,1.8045,-0.040767,0.27916,0.28897,0.78084,-0.8139
-0.068757,-1.2414,-0.18997,1.4317,-3.1347,-1.1324,-2.4706
-0.068757,-0.18562,0.32652,2.0012,-0.28654,-2.1764,-0.52805
-0.068757,0.26251,2.161,1.7391,0.4686,-1.604,-0.22156
-0.068757,-0.80268,1.448,0.9372,-0.73017,-0.68383,-0.23407
-0.068757,-0.90477,-0.40808,0.096448,-0.15588,-0.3658,-0.037696
-0.068757,-0.80416,0.1175,-0.4803,0.81281,-0.35595,-0.10858
-0.068757,-0.53552,1.3959,-0.81275,-0.2683,-0.32257,0.27177
-0.068757,-0.26072,0.81664,-1.052,-0.34375,-0.17048,0.6369
-0.068757,-0.33802,-1.2683,-1.2202,-1.2216,0.39066,0.14206
-0.068757,-0.30789,-2.4359,-1.1673,1.625,1.2877,1.1921
-0.068757,0.12631,-1.5139,-0.77948,2.0322,1.6308,1.322
1.1318,-0.11146,-0.036712,-0.02955,2.1436,0.51097,1.1369
1.1427,-0.11146,-0.036712,-0.02955,-1.0774,0.99448,1.2724
0.35733,-0.11146,-0.036712,-0.02955,-2.5705,0.63527,0.46192
0.0021264,-0.11146,-0.036712,-0.02955,-0.12134,0.21858,-0.067359
0.07476,-0.11146,-0.036712,-0.02955,-0.043728,0.38763,-0.075402
-0.4918,-0.11146,-0.036712,-0.02955,-0.022279,0.50159,-0.53916
-1.478,-0.11146,-0.036712,-0.02955,0.063221,-0.036255,-1.3165
-1.3811,-0.11146,-0.036712,-0.02955,-0.064229,-0.49275,-1.1096
-0.3899,-0.11146,-0.036712,-0.02955,-0.035771,-0.51608,-0.32827
0.029562,-0.11146,-0.036712,-0.02955,0.00079037,-0.99551,-0.17389
-0.047607,-0.11146,-0.036712,-0.02955,-0.18953,-1.7866,-0.14707
0.17768,-0.11146,-0.036712,-0.02955,1.3659,-1.5778,0.27442
0.47403,-0.11146,-0.036712,-0.02955,1.0827,-0.20564,0.52741
2.6834,2.9232,-0.66966,-0.14541,1.8873,-0.040169,1.2557
0.53752,1.9645,0.071275,0.78268,-0.15165,-0.040169,-1.1527
