"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.15868,0.26684,0.58809,2.7538,1.2912,1.0832,3.6871,2.6615,3.1312,1.4076
0.58247,1.3663,0.44107,1.1113,0.3689,0.22939,2.2378,2.0615,3.173,1.9636
0.3176,2.4657,1.1027,0.13896,0.55336,0,3.6802,4.0053,2.1203,1.5259
0.15868,3.3086,1.8378,0,1.2912,1.4746,4.6941,2.9205,2.7157,1.1356
0.26463,3.272,2.5729,0,0.55336,1.6525,1.9054,3.4582,1.5005,0.74522
0.21165,2.7955,2.4994,0,1.2912,1.3456,3.078,2.3758,4.422,0.35487
0.42355,2.5024,3.2345,0.24724,1.4756,2.0857,1.782,2.6247,4.7497,0.26024
2.2776,1.8427,3.3815,0.001126,1.8445,2.0129,4.1168,1.1378,3.9498,0.29572
1.8538,1.3663,2.867,5.9163e-07,1.2912,1.0971,2.0734,1.7673,1.214,0.26024
1.2182,1.0364,2.0583,4.3548e-10,3.3201,3.2028,3.6129,0.73707,0.63639,0.39036
0.95328,0.66996,1.6173,7.1141e-07,2.3979,1.4359,2.0668,2.1342,1.4957,0.41401
0.63544,0.59667,1.1762,0.0022245,1.6601,2.3254,3.9316,1.9209,3.0119,0.79254
0.26463,0.37678,0.66161,2.9182,0.73781,1.0079,4.1558,2.438,1.1536,1.0883
0.15868,0.74326,0.95565,2.8209,2.2134,1.8665,0,2.447,2.2928,0.48499
0.52949,1.0731,0.95565,0.62534,2.029,1.3459,3.8303,2.8295,2.9498,1.5496
0.1057,1.5495,1.2497,0.13896,1.4756,2.6147,3.133,1.7379,2.602,1.727
0.15868,2.0259,1.3967,0,0.73781,2.5904,1.7302,1.5957,3.1672,1.3367
0.3176,2.3924,1.3967,0,0.3689,3.507,3.132,1.8532,2.8766,0.91083
0.26463,2.4291,1.2497,0,0.55336,3.9229,3.5815,2.9397,2.9318,0.48499
0.3176,2.8322,2.1318,0,0.3689,1.2921,2.2375,0.83274,0,0.39036
0.26463,3.3453,2.1318,0,0,1.8498,2.4626,3.7273,2.4919,0.31938
0.26463,3.8217,2.867,0,0.55336,3.0905,3.7435,1.9062,0.98631,0.11829
0.1057,3.3453,3.3815,0,1.8445,3.4524,4.0817,2.0802,2.8269,0.13012
0.15868,3.0887,3.7491,0,2.9512,2.5726,2.6629,1.826,1.6268,0.14195
0.15868,2.1725,3.8226,0,2.3979,1.3894,2.7224,3.2262,3.0697,0.21292
0.15868,1.3663,4.0431,0,2.9512,3.7195,2.0473,1.3687,2.4642,0.33121
0.3176,0.23019,0.29405,2.8881,0.18445,2.3739,2.4858,1.7723,1.4406,1.2657
0.52949,1.4762,0.66161,0.62492,0.18445,0.99449,4.1183,2.0743,2.9289,2.1292
0.68842,2.1725,1.1027,0.071413,0.18445,2.5559,2.7085,1.5737,0.56705,1.7507
1.6949,1.9526,1.6173,0.00097983,0.3689,0.10293,3.7291,4.0945,1.0521,0.99363
1.483,1.6961,1.6908,5.0683e-07,0.55336,3.2592,3.5559,3.0401,2.9503,0.60328
1.43,1.4762,1.6908,2.2362e-10,1.1067,2.3121,2.365,3.333,1.1488,0.35487
0.84734,1.2197,1.5437,7.9159e-14,0.55336,1.711,2.0333,2.0708,3.9664,0.37853
0.58247,0.96315,1.0292,0,1.2912,3.0743,4.8241,1.7883,1.8527,0.27207
0.58247,0.66996,0.95565,8.3433e-14,0.73781,3.0643,3.6953,4.452,2.1475,0.5323
0.47652,0.63332,0.88214,2.5281e-10,0.55336,0.31618,2.1165,3.1009,2.1679,0.61511
0.3176,0.48673,0.58809,7.6554e-07,0.3689,0.17682,3.0683,4.0658,1.7814,0.70974
0.26463,0.34013,0.51458,0.0023172,0.3689,1.3708,3.7775,2.6883,1.2998,0.899
0.3176,0.41343,0.22054,3.0919,0,0.27712,3.2504,2.6068,4.6808,1.1947
0.26463,0.52337,1.1027,2.7202,0.92226,4.1919,4.4215,2.3833,2.2965,0.96997
0.37057,1.5495,0.88214,1.0419,0.92226,0.12834,1.9699,2.0724,3.2337,1.6561
0.52949,2.0626,1.4702,0.13892,1.1067,2.5727,3.5066,3.8255,4.5626,1.4904
0.3176,2.2458,1.7643,0.14244,1.6601,2.7288,3.3095,3.1259,1.9742,1.0646
2.0657,1.806,1.8378,0.0011936,0.92226,1.174,3.5004,3.3673,2.2374,0.66242
2.0657,1.2563,1.8378,5.9345e-07,0.92226,1.5919,2.0214,3.1082,1.1239,0.41401
1.483,0.8532,1.2497,2.251e-10,1.2912,1.6143,3.4596,1.2102,2.8516,0.33121
1.1122,0.66996,1.0292,8.4655e-14,1.1067,3.0158,3.1826,1.8003,3.3187,0.43767
0.63544,0.59667,0.58809,8.2545e-14,0.92226,1.6705,2.026,3.1335,3.2646,0.91083
0.37057,0.63332,0.44107,2.4765e-10,0.3689,1.468,2.9315,2.0261,3.1575,0.88717
0.21165,0.48673,0.36756,7.578e-07,0,1.7719,3.7228,1.6762,3.4161,1.2066
0.1057,0.45008,0.29405,0.0022708,0,4.0582,3.4585,3.0872,6.0238,1.3012
0.21165,0.37678,0.22054,2.9877,0,2.9779,3.3103,1.6449,2.6115,1.5023
0.26463,0.70661,1.3232,3.1232,1.2912,1.5316,4.3704,3.9576,1.5985,0.43767
0.74139,1.4396,0.73512,1.1808,1.6601,2.4816,4.8887,2.7929,4.6213,1.3958
0.3176,2.5024,0.95565,0.20845,1.1067,1.5465,4.9641,3.5642,3.7304,1.2894
0.42355,2.2092,1.8378,0.13892,1.2912,2.6352,2.7711,2.6623,3.091,0.80437
0.26463,2.2458,1.9848,0.14205,1.4756,3.0449,3.7861,1.8096,1.3773,0.59145
2.1717,1.7694,1.9848,0.00089633,0.73781,1.7668,3.9125,3.7324,2.698,0.47316
2.2247,1.3663,1.9113,5.4974e-07,1.6601,0.37231,3.7987,3.1633,0.72581,0.34304
1.6419,0.88985,1.7643,2.3194e-10,1.8445,2.9862,2.5445,3.2666,1.9741,0.30755
1.1122,0.81656,1.6173,1.6492e-13,2.3979,2.2564,4.7117,4.5243,2.7124,0.22475
0.63544,0.70661,1.0292,2.5539e-10,1.6601,1.0052,2.6946,1.5077,3.0997,0.48499
0.47652,0.52337,0.66161,7.6554e-07,1.1067,3.3681,3.8636,3.5737,2.6004,0.82803
0.42355,0.45008,0.14702,0.0023172,0.73781,2.9361,1.7722,1.5197,2.9619,1.0409
0.21165,0.41343,0.14702,2.8488,0.18445,0.93994,4.9245,1.0408,3.0635,1.2894
0.26463,0.30349,0.88214,2.9553,1.8445,0.34912,3.6069,1.8932,1.7779,0.8162
0.79436,0.99979,0.88214,0.76403,1.1067,1.2676,5.188,1.8015,2.7164,1.8098
0.79436,1.7328,1.0292,0,0.92226,0.87508,1.9431,1.2846,1.8264,1.9754
0.26463,2.2825,1.6173,0,0.73781,1.1333,3.4388,1.1234,3.4036,1.384
0.21165,2.7589,1.6173,0,0.3689,0.90434,2.6193,1.7316,3.0881,0.899
0.15868,3.7117,2.0583,0,1.2912,2.2252,2.8057,4.4456,1.6741,0.62693
0.1057,3.3453,2.4259,0,1.6601,2.6581,4.0569,3.1055,3.4371,0.26024
0.21165,2.7955,2.6464,0,2.029,1.4114,3.3601,1.9704,1.9695,0.10646
0.15868,2.3191,2.5729,0,1.2912,2.4821,3.6835,4.192,1.2332,0.15378
0.3176,2.0992,2.3524,0.17515,1.4756,1.8869,3.531,0.55248,1.5775,0.20109
1.6419,1.5129,2.4259,0.0011077,1.6601,3.3555,3.5457,0.8941,2.5861,0.070974
1.8538,1.5495,2.0583,0.0017848,1.8445,2.1863,4.0602,1.9125,1.5063,0.10646
0.63544,1.2197,1.4702,2.4319,1.4756,1.7598,4.0396,2.1999,3.1892,0.18926
