"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.091489,6.027,0,0.79041,2.3287,0.24779,0.69829,0
0.091489,6.027,0,1.976,3.2907,0.56124,0.4363,0
0.091489,5.1355,0,2.3712,3.5127,0.40452,0.2267,0.037366
0.091489,3.8619,0,2.1736,3.9073,1.0314,0.1743,0.037366
0.091489,2.7476,0,3.1617,3.932,0.71796,0.1219,0
0.53845,0.18449,2.9386,1.3832,0.5035,2.4419,2.9515,1.3452
2.2146,1.0123,0.94061,0.79041,0.45417,4.2703,2.8991,1.1957
0.94817,1.2989,0,0.59281,0.99681,1.1359,2.1131,0.41103
0.76193,1.2829,0,1.1856,1.6628,0.45676,1.2747,0.1121
0.68744,0.72576,0,2.5688,2.1314,0.40452,1.0651,0.074733
0.79918,0.61432,0,3.5569,2.4027,0.40452,0.6459,0.1121
0.79918,0.39144,0.25756,2.9641,2.5261,0.45676,0.69829,0.37366
0.27772,0.21633,0.00094836,2.3712,2.4521,0.509,0.3839,0.3363
0.16598,0.24817,5.247e-07,2.3712,2.0081,0.35227,0.5411,1.0089
0.091489,0.21633,4.4272e-10,1.976,1.5148,0.14331,0.80309,1.8309
0.091489,0.13673,7.0887e-07,0.79041,1.0955,0.30003,0.96029,2.3167
0.091489,0.12081,0.0022449,0.39521,0.75015,0.091072,1.6415,2.4288
0.65019,0.37552,2.7866,0.39521,0.65149,1.5538,3.0563,1.6441
1.3951,0.23225,2.9736,0.59281,0.5775,1.9717,2.0083,3.6245
3.5182,0.93271,1.0857,0,0.38017,4.4793,3.3183,2.2793
1.4324,1.0123,0.14476,0,0.75015,1.2926,2.8467,0.2242
0.94817,1.2352,0.07238,0.59281,1.3175,0.45676,2.1131,0.14947
0.79918,1.4262,0.07238,1.1856,1.7121,0.14331,1.3271,0.26156
0.42671,1.2829,0,0.59281,2.6741,0.30003,0.69829,0.074733
0.65019,1.2829,0,0.98802,2.6247,0.35227,0.75069,0.1121
0.61295,1.076,0,2.1736,2.7974,0.509,0.2791,0.18683
1.0227,0.94863,0,3.5569,3.118,0.61348,0.2267,0.14947
1.6186,0.58248,0,2.9641,3.1427,0.92692,0.1743,0.56049
1.8421,0.64616,0,2.7664,3.2414,0.87468,0.1743,0.97152
2.5498,0.50288,0,3.3593,2.896,0.66572,0.2267,1.4947
2.4008,0.4392,0,2.9641,2.7974,0.509,0.5935,1.121
1.1344,0.21633,3.0785,0.79041,0.60216,2.0762,2.9515,2.4288
2.6988,1.1715,1.302,0.79041,0.99681,4.0091,2.8467,1.1957
0.79918,1.0282,0.074392,0.79041,1.7121,1.6061,1.9559,0.2242
0.12874,0.78944,0.00099519,0.98802,1.5148,0.71796,1.2223,0.037366
0.091489,0.74168,5.0243e-07,1.7784,1.7368,0.24779,0.5935,0.1121
0.091489,0.64616,2.2159e-10,1.7784,1.8354,0.30003,0.5935,0.3363
0.091489,0.53472,8.7041e-14,1.3832,1.5888,0.14331,0.6459,0.3363
0.091489,0.45512,0,0.98802,1.4161,0.14331,0.6459,0.85942
0.091489,0.40736,8.5709e-14,1.1856,1.1201,0.24779,0.75069,1.0836
0.091489,0.34368,2.6066e-10,0.59281,0.94748,0.35227,0.75069,1.7562
0.091489,0.18449,7.9747e-07,0.39521,0.75015,0.091072,1.4319,1.8309
0.091489,0.16857,0.0024138,0.59281,0.60216,0.14331,2.0607,1.3078
0.65019,0.48696,3.0762,0.1976,0.30618,1.6061,2.6895,1.6067
0.94817,0.39144,3.0086,0.79041,0.99681,2.2329,2.0083,2.0925
1.9166,1.7128,0.7959,0.98802,1.0955,3.121,2.3227,1.7188
0.53845,1.267,0,0.39521,1.7368,0.97916,1.5891,0.3363
0.72469,0.99639,0.22257,2.5688,2.5507,0.56124,0.96029,0.14947
0.16598,0.63024,0.0011673,2.1736,2.6741,0.40452,0.5411,0.14947
0.091489,0.34368,5.8433e-07,1.7784,2.6247,0.35227,0.3839,0.48576
0.091489,0.20041,2.3166e-10,1.7784,2.2054,0.56124,0.5935,0.78469
0.091489,0.10489,8.793e-14,1.5808,1.8848,0.14331,0.80309,1.4947
0.091489,0.10489,8.6597e-14,1.976,1.4161,0.14331,1.4319,1.6067
0.091489,0.10489,2.6604e-10,1.7784,0.67616,0.038831,1.7463,1.532
0.091489,0.088969,8.0553e-07,0.79041,0.70082,0.038831,1.9559,1.4573
0.091489,0.073049,0.0024138,1.1856,0.47884,0.038831,2.4799,0.82206
0.76193,0.29593,3.2571,0.1976,0.23218,1.7628,3.0039,0.63523
0.5757,0.18449,2.9036,1.1856,0.82415,1.9195,3.2659,1.5694
2.0656,0.77352,0.7959,0.79041,0.75015,4.0091,3.6851,1.4199
1.5441,1.0123,0.07238,0.98802,0.92281,1.2926,2.7419,0.29893
1.7304,0.9168,0,0.98802,0.84882,0.14331,2.3751,0.18683
1.0972,0.8372,0.18497,1.3832,1.0708,0.19555,1.6939,0.18683
0.31497,1.1078,0.0012113,2.7664,1.4408,0.30003,1.0127,0.2242
0.12874,1.6969,6.4847e-07,1.976,1.8108,0.30003,0.6459,0.18683
0.091489,1.6809,2.5285e-10,1.7784,2.3287,0.92692,0.4887,0.1121
0.091489,1.4421,1.7897e-13,2.3712,2.2794,1.0314,0.2791,0.37366
0.091489,1.0919,2.6335e-10,1.5808,2.6247,0.66572,0.3839,0.26156
0.091489,0.8372,7.9747e-07,1.7784,2.9454,0.97916,0.2791,0.29893
0.091489,0.63024,0.0024138,1.5808,2.6247,0.82244,0.2791,0.48576
1.0227,0.64616,3.04,1.976,2.1561,2.2852,0.1219,1.3826
0.5757,0.26409,2.9386,1.3832,1.1695,1.9195,1.2747,2.3541
2.438,1.0123,1.013,0.98802,0.99681,4.1136,1.9559,2.6904
1.2834,0.86904,0.14476,1.1856,1.3175,1.2404,1.4843,0.89679
1.2089,0.85312,0,1.5808,2.1561,0.35227,1.4319,0.48576
1.7304,0.61432,0,1.1856,2.2794,0.24779,1.0127,0.4484
1.5069,0.72576,0,2.9641,2.4027,0.56124,0.96029,0.89679
1.8048,0.66208,0,3.5569,2.1068,0.24779,0.75069,1.3826
1.8793,0.63024,0,2.3712,2.0328,0.66572,0.80309,1.1584
1.9538,0.56656,0,2.5688,1.9588,0.45676,1.2747,1.121
1.8048,0.48696,0.18246,2.1736,1.5148,0.509,1.3271,1.0089
0.31497,0.34368,0.0013504,1.1856,1.4161,0.40452,1.4319,0.56049
0.24048,0.24817,0.0019317,1.1856,1.2928,0.19555,1.5367,0.82206
0.87367,0.34368,2.4971,1.1856,0.97214,1.8673,1.0651,1.1584
