"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.072104,1.3728,-0.51334,-0.32584,0.99056,2.0437,1.9856
-0.072104,1.7347,0.26532,0.39296,-0.035191,0.59582,-0.76584
-0.072104,0.655,1.1162,1.2152,-1.0431,-1.3038,-2.8026
-0.072104,-0.69564,1.5579,1.7993,-0.82627,-1.5014,-1.152
-0.072104,-1.2133,1.4451,1.8388,-0.23876,-0.81769,0.020603
-0.072104,-1.0761,1.0197,1.1821,-0.18503,-0.55465,0.16906
-0.072104,-0.76015,0.50128,0.0027403,-0.38544,-0.35247,0.18256
-0.072104,-0.44474,-0.11562,-1.1663,-0.37685,0.17416,0.42836
-0.072104,-0.30812,-0.78336,-1.7684,-0.27607,0.83076,0.51341
-0.072104,-0.37642,-1.2272,-1.6668,-0.20072,1.3436,0.29114
-0.072104,-0.25599,-1.2233,-1.1669,0.10853,1.4662,0.3757
-0.072104,0.31245,-0.84662,-0.6191,0.57756,1.2565,0.76654
-0.072104,0.81076,-0.3373,-0.14081,0.60456,0.65472,0.26887
1.2888,-0.10966,0.0072556,0.032326,2.5784,-1.6525,2.2397
1.186,-0.10966,0.0072556,0.032326,-0.65214,-1.0886,1.6457
0.2357,-0.10966,0.0072556,0.032326,-2.8915,3.3601,-0.44683
-0.070211,-0.10966,0.0072556,0.032326,-0.21782,1.4622,-0.34026
0.12153,-0.10966,0.0072556,0.032326,-0.053868,0.88292,0.54655
-0.38605,-0.10966,0.0072556,0.032326,0.043411,-0.50704,0.11278
-1.4442,-0.10966,0.0072556,0.032326,0.059194,-3.6849,-1.7065
-1.5208,-0.10966,0.0072556,0.032326,-0.097455,1.2875,-1.917
-0.5495,-0.10966,0.0072556,0.032326,-0.08298,-0.39685,-0.25421
0.00065596,-0.10966,0.0072556,0.032326,0.00067276,-2.1924,0.20488
-0.022499,-0.10966,0.0072556,0.032326,-0.14604,1.6206,-0.22278
0.17155,-0.10966,0.0072556,0.032326,0.87049,-0.47796,0.20883
0.46744,-0.10966,0.0072556,0.032326,0.68488,-0.92519,0.84091
2.1381,3.5348,-0.048513,0.24993,0.99483,-0.057066,1.4372
0.42043,1.4867,0.41927,0.91448,0.045842,-0.057066,-1.7083
-1.9755,-1.2128,0.71605,1.4081,-1.0192,-0.057066,-2.6345
-0.42435,0.071138,1.0434,1.6305,-0.63575,-0.057066,-0.23512
0.086832,-0.14903,1.4848,1.5297,-0.1458,-0.057066,0.3685
-0.32637,-0.45056,1.538,1.0263,-0.0042368,-0.057066,-0.23514
-0.78916,-1.1693,0.689,0.12903,-0.12934,-0.057066,-0.35282
-0.75455,-0.96377,-0.6649,-0.89754,-0.14788,-0.057066,0.13872
-0.15591,-0.52319,-1.5327,-1.6184,-0.19628,-0.057066,0.77887
-0.079011,-0.42656,-1.4894,-1.7424,-0.3119,-0.057066,0.75764
-0.10864,-0.23403,-0.92959,-1.321,0.027357,-0.057066,0.024742
