"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.34407,0.75226,1.5949,2.7434,0,4.844,1.4815,0.85639,0.77794,1.0976
0.48583,1.4287,1.9271,0.92203,2.9296,3.1554,1.8567,1.272,0.60729,2.3911
0.44235,1.604,2.5252,0.070951,3.6069,1.5985,3.1212,1.2028,0.94858,2.5871
0.062813,2.1301,2.5252,0,1.7944,1.6589,2.4669,1.2028,1.1192,1.9599
0.44817,3.0069,2.7245,0,1.4927,3.1858,2.6118,1.0642,1.1192,1.0584
0.5796,3.1573,3.3891,0,3.0957,2.4436,2.8511,0.99494,0.60729,0.86236
0.29186,2.8316,3.3226,0.14427,2.1146,1.8094,2.3386,0.92567,0.43665,0.35278
0.49894,2.4307,2.8575,0.0010519,1.8606,1.2348,1.1582,0.37146,0.26601,0.35278
0.25549,1.7293,2.9904,5.4699e-07,1.5133,2.9358,1.3016,0.37146,0.26601,0.23519
0,1.1531,2.8575,4.4469e-10,3.3633,3.0792,2.2271,0.37146,0.26601,0.23519
0.50882,0.65205,2.3923,7.0276e-07,2.2541,1.737,2.6788,0.30219,0.26601,0.74477
0.18338,0.42659,1.9271,0.0022478,2.5022,2.0016,2.27,0.44074,0.26601,1.9599
0.057957,0.27627,1.5284,2.8026,2.0434,0,2.2671,1.8262,0.43665,2.7831
1.0565,0.02832,0,2.7091,2.5919,2.5753,3.2167,1.8955,2.4844,1.7639
0.37363,0.0027438,0,0.85111,2.9223,2.4884,2.7967,2.9347,1.9724,1.9207
0.60126,0.021723,0,0.1419,2.0824,2.7139,2.3459,4.0431,2.9963,1.6071
0.82888,0.031297,0,0,2.0896,1.4531,0.62845,3.6967,2.3137,1.4895
0.60126,0.0061697,0,0,1.4884,0.77831,1.7982,3.3503,2.4844,1.2151
1.0565,0.0096872,0,0,3.156,3.5555,3.0387,3.5581,3.3376,0.82316
0.60126,0.014583,0,0.2164,1.787,2.2437,2.4433,3.2118,3.8495,0.82316
3.788,0,0,0.0010764,0.37646,1.07,1.9287,1.6877,3.8495,0.78397
4.0156,0.023779,0,5.1433e-07,3.4422,1.2432,4.0042,2.1034,4.0202,0.82316
3.788,0.012344,0,3.9647e-10,1.0148,2.7096,1.9015,1.9648,4.3615,1.3719
3.3327,0.044583,0,6.7907e-07,2.3893,2.4344,1.6265,2.3805,4.0202,1.1368
2.4222,0.0096354,0,0.0022005,2.8404,1.5343,2.4163,2.8654,4.7027,0.97996
1.0565,0.038762,0,2.909,0.83479,2.1697,4.495,2.6576,3.6789,0.97996
0.82888,0.37648,0.99679,2.7091,3.23,2.6781,2.6418,0,0.37272,3.5278
1.5117,1.128,1.1297,0.92203,3.0563,3.8447,1.4744,0.096181,0.32423,5.331
0.60126,1.9297,1.8607,0.070951,2.4197,2.2506,1.9765,0.052637,0.40932,3.8806
1.0565,2.2053,3.0568,0.070951,2.355,1.8191,2.0272,0.092069,0.39254,2.9791
0.37363,2.3305,2.9904,0,3.9508,2.6395,2.0805,0.078077,0.36487,2.2735
0.37363,2.6813,3.2562,0,2.9744,3.232,1.7759,0.032079,0.54196,1.5287
0.37363,2.4808,2.9904,0.1082,2.0913,2.9063,1.6529,0.082305,0.2483,1.1368
4.0156,2.08,2.791,0.00097855,2.3933,3.0958,3.7026,0.17492,0.30782,0.78397
5.3813,1.3535,2.1929,5.8781e-07,2.6006,2.2762,3.7849,0.047921,0.19838,0.39198
2.6499,0.97773,1.462,4.179e-10,1.7766,0.9499,1.8207,0.082396,0.31856,0.27439
1.2841,0.60195,0.93033,7.1855e-07,2.5347,2.3392,2.0065,0.12136,0.22235,1.2151
0.82888,0.35143,0.73098,0.0022952,4.7235,2.626,1.2293,0.12594,0.091147,2.8615
1.0565,0.35143,0.53162,3.0509,2.7242,2.5573,2.2392,0.081991,0,3.763
