"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.2016,0.61809,1.0637,1.5329,-0.2575,-1.8053,-0.55479
-0.45843,0.45206,0.53339,1.0206,0.16209,-1.5691,0.23161
-0.69934,-0.30245,-1.3536,0.52283,0.19233,-0.80558,0.084705
0.22402,-0.88268,3.1008,0.54785,0.055638,-0.23414,0.063654
-0.092588,-0.80506,2.835,0.70164,0.060818,0.040895,0.29221
-0.0071811,-0.54289,-1.67,0.31883,0.08619,0.025375,0.32425
0.072144,-0.71783,-1.8083,-0.60697,0.016983,0.058506,0.20565
-0.24077,-0.90563,-1.3402,-1.4467,0.13777,0.37156,0.47462
0.72171,-0.34259,-0.26637,-1.6652,0.79627,0.51907,1.0983
1.0832,0.48122,0.04861,-1.2315,0.29055,0.28255,0.9822
1.4519,0.7217,-0.997,-0.35135,1.5325,1.5702,0.77213
0.24935,1.2282,-0.81666,0.34377,-0.23404,-0.07129,-3.3614
-1.4007,1.1218,-0.1652,0.98959,-1.8806,-1.4579,-1.8427
-1.0777,0.58337,0.666,1.366,-0.79958,-1.4609,0.36591
-0.27649,0.059652,1.2305,1.3745,-0.060847,-0.78778,-0.24716
-0.01963,-0.13492,1.1383,1.0564,0.089056,-0.38129,0.22171
-0.13413,-0.11583,0.4103,0.54321,0.016208,-0.22611,-0.11914
-0.063962,-0.27881,-0.29636,0.0042647,0.044838,-0.067793,0.063937
0.095144,-0.767,-0.26687,-0.3915,0.28249,0.048737,0.19897
-0.057304,-1.218,0.38801,-0.52736,0.25308,0.065403,-0.003586
-0.078148,-1.158,0.87909,-0.40348,0.20655,0.056174,-0.051608
0.42688,-0.55227,0.70371,-0.15276,0.92737,0.11332,0.62203
0.45978,0.16215,0.048427,0.037779,0.54648,0.26778,0.91102
