"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.0083717,2.6115,-0.27404,0.19671,2.204,-0.2238,-1.7018
-0.0083717,1.8428,0.2084,1.6019,-0.62159,-0.64064,-1.8893
-0.0083717,-0.15775,0.52234,2.2784,-2.5698,-0.90876,-0.65599
-0.0083717,-0.43519,0.48502,2.168,-0.48106,-0.97206,-0.0050725
-0.0083717,0.36453,0.26114,1.5774,-0.11641,-0.85082,0.11645
-0.0083717,0.13697,0.23686,0.47015,0.044692,-0.61803,0.21483
-0.0083717,-0.81632,0.5754,-0.94502,-0.14731,-0.35484,0.16165
-0.0083717,-1.1055,1.0009,-1.5574,0.20668,-0.11498,0.055318
-0.0083717,-1.0394,1.0722,-0.7456,0.49258,0.084449,0.52522
-0.0083717,-1.2076,0.58263,0.20466,-0.17529,0.24819,0.60205
-0.0083717,-0.97755,-0.28273,-0.2817,-0.57849,0.38043,0.24928
-0.0083717,-0.11223,-1.059,-1.6083,1.6154,0.47194,1.6327
-0.0083717,0.68203,-1.314,-1.8629,1.1681,0.50448,2.4641
1.6547,-0.080158,-0.073726,-0.067788,2.864,0.11107,2.0038
1.4836,-0.080158,-0.073726,-0.067788,-0.0082452,3.4063,-0.76642
-0.15258,-0.080158,-0.073726,-0.067788,-3.1846,2.3848,-2.7479
-0.58772,-0.080158,-0.073726,-0.067788,-0.51177,-1.1296,-0.78053
0.25235,-0.080158,-0.073726,-0.067788,0.0073878,-2.1023,1.1691
0.087628,-0.080158,-0.073726,-0.067788,0.090458,-2.0619,1.6116
-1.5049,-0.080158,-0.073726,-0.067788,0.026481,-0.71835,0.048837
-1.4754,-0.080158,-0.073726,-0.067788,-0.14766,0.95056,1.1735
-0.088319,-0.080158,-0.073726,-0.067788,-0.049354,1.1209,1.5997
0.067938,-0.080158,-0.073726,-0.067788,0.049104,0.53453,-0.98849
-0.12699,-0.080158,-0.073726,-0.067788,-0.33824,0.063659,-1.5966
0.28779,-0.080158,-0.073726,-0.067788,1.6066,-0.36381,-0.12386
0.61765,-0.080158,-0.073726,-0.067788,1.1986,-0.22193,0.98031
2.1633,1.5717,-0.39146,0.092756,1.8987,0.084737,0.2894
0.47286,1.4948,0.04299,1.1124,0.52221,0.084737,-1.2368
-1.849,0.19552,0.33156,1.7523,-1.6928,0.084737,-1.5549
-0.50304,-0.49389,0.42474,1.7651,-1.0109,0.084737,-0.55757
0.13331,-0.14358,0.37929,1.3065,-0.34865,0.084737,0.18622
-0.26498,-0.053609,0.31553,0.70278,-0.37661,0.084737,0.1233
-0.55546,-0.86248,0.47038,0.12675,-0.072731,0.084737,-0.085034
-0.4774,-1.4645,0.76585,-0.46225,0.39041,0.084737,0.078039
-0.25103,-1.1216,0.70859,-1.1077,-0.031474,0.084737,0.45018
-0.07205,-0.56445,0.053936,-1.6648,-0.39789,0.084737,0.65776
-0.07919,-0.23173,-0.77271,-1.8564,-0.19942,0.084737,0.78982
1.0025,0.19675,-1.0833,-1.5164,0.54649,0.084737,0.89651
0.99454,0.60699,-0.72512,-0.76406,0.66205,0.084737,0.56496
1.7674,1.7708,-0.51679,-0.067788,-0.019195,-1.9698,0.21101
0.28226,1.9444,-0.044123,-0.067788,-0.019195,-1.8261,-0.68568
-1.8325,0.37516,0.59473,-0.067788,-0.019195,-1.3465,-0.92291
-0.40153,-0.92378,1.1866,-0.067788,-0.019195,-0.78315,-0.24972
-0.13714,-0.62126,1.4508,-0.067788,-0.019195,-0.3564,0.28455
0.079497,-0.074501,1.2045,-0.067788,-0.019195,-0.14905,0.24861
-0.093809,-0.80042,0.52723,-0.067788,-0.019195,-0.093662,0.10079
-0.42903,-1.4785,-0.24335,-0.067788,-0.019195,-0.044175,0.20648
-0.048983,-0.98373,-0.73485,-0.067788,-0.019195,0.12423,0.38932
-0.013379,-0.44206,-0.80833,-0.067788,-0.019195,0.44458,0.43573
-0.090123,-0.26142,-0.61126,-0.067788,-0.019195,0.84446,0.91872
1.241,0.24375,-0.37785,-0.067788,-0.019195,1.1849,1.7287
0.75506,0.76098,-0.22384,-0.067788,-0.019195,1.3278,1.2082
-4.0671,-0.33146,-0.3833,-1.2913,-1.8116,2.2,-0.45604
-2.9223,-0.27812,-0.54102,-0.80584,-2.5804,1.6492,-1.7727
0.24109,0.031044,-0.62098,-0.52569,-0.7271,0.36949,-1.443
-0.039565,0.57961,-0.52443,-0.49606,0.049231,-0.87676,-0.27841
-0.05762,1.1182,-0.19454,-0.10784,-0.07899,-1.4027,0.20465
0.043933,1.3295,0.34493,0.7878,-0.10187,-1.1464,0.056645
-0.041728,1.0628,0.9481,1.5189,0.24994,-0.6074,0.002954
0.0075581,0.41851,1.3553,1.5749,0.72846,-0.24312,0.10006
-0.013847,-0.34584,1.3178,1.2007,0.39343,-0.087515,0.14083
-0.0084458,-0.95875,0.78234,0.81806,0.085602,0.010097,0.11791
-0.0032241,-1.2326,-0.025681,0.48584,0.48257,0.058159,0.080512
-0.024152,-1.1191,-0.72389,0.094598,0.46546,0.013005,0.085005
0.044675,-0.72397,-1.0204,-0.33806,-0.14708,-0.021329,0.18378
1.0054,1.4469,-1.5123,-1.0611,2.8397,3.1473,-1.7393
0.078825,1.3834,-0.34926,-0.13672,-0.19955,1.1695,-1.7041
-0.94987,0.34612,2.3021,1.0321,-3.1932,-1.3542,-0.90927
-0.71647,-0.20349,2.0356,1.7982,-0.42007,-1.5166,-0.1014
-0.24425,0.00069691,-0.65081,1.8157,-0.1194,-0.79612,0.19605
-0.09517,-0.10803,2.1528,1.2964,0.13483,-0.70972,0.11877
-0.25654,-0.91688,-0.67368,0.68825,-0.02445,-0.47783,0.083805
-0.34658,-1.4856,-2.7263,0.19147,0.44152,-0.054042,0.22335
-0.195,-1.1973,2.0694,-0.31183,0.27218,-0.06327,0.38233
-0.11631,-0.63296,1.5813,-0.91434,-0.28469,-0.17812,0.53397
0.23654,-0.28225,-1.7489,-1.433,-0.083604,0.28714,0.87443
0.89925,0.067287,-0.94073,-1.5581,0.65457,1.2456,1.4043
0.67029,0.46819,0.81846,-1.176,0.43814,1.4861,1.6819
0.016267,0.40099,-0.71228,-0.50375,1.9955,-0.35421,-0.92584
-0.0092088,1.4308,-0.11401,0.81429,-0.50118,-0.83039,-2.9021
-0.044557,-0.50431,0.51194,1.2567,-2.4533,-1.0661,-1.3081
-0.024644,-0.13846,0.77134,0.60373,-0.52503,-1.0159,0.4654
-0.0058963,-0.14848,0.55566,0.022357,-0.065392,-0.75763,0.13234
-0.0012115,-0.26743,0.35963,0.3797,0.21535,-0.43094,0.15071
-0.0042598,0.10256,0.79658,1.1198,0.23155,-0.156,0.19202
0.0016799,0.10512,1.3501,1.3118,-0.033942,0.011909,0.42431
0.011661,-0.32792,0.70623,0.89241,-0.1321,0.077778,0.81424
-0.0062216,0.053782,-0.72482,0.36336,0.34133,0.078095,0.05817
-0.019662,0.081661,-0.93864,-0.013911,0.76127,0.056382,-0.19794
-0.010225,-0.3442,0.027527,-0.28952,0.052736,0.049984,-0.20945
-0.0087077,-0.16489,0.29145,-0.52572,-0.42043,0.081049,-0.39812
3.968,3.4513,-1.2858,-0.29677,2.8213,1.2905,1.3213
0.78511,2.6467,-2.7794,0.43167,-0.15475,0.84279,-2.1324
-3.566,-0.59385,-1.3802,1.2057,-2.9414,-1.0507,-2.1953
-0.59568,-1.5582,2.3198,1.332,-0.37003,-2.0382,0.41693
-0.21471,-0.94382,2.4443,0.7491,-0.20481,-1.1198,0.038371
-0.023544,-0.95838,-1.3832,0.017464,-0.0075067,0.011711,-0.045144
-0.017113,-0.85725,0.49894,-0.59597,0.062944,0.54749,1.9121
0.0087956,-0.54486,0.62916,-1.3189,-0.32365,1.2251,1.4526
-0.040283,-0.41233,-1.8307,-2.0479,-0.039772,1.7369,-0.32843
0.055757,-0.18925,-0.98319,-2.1726,-0.049895,1.1887,-0.86014
-0.15096,-0.25,-2.1674,-1.4604,-0.31743,0.28533,-0.91463
0.41171,0.82477,-1.6093,-0.42248,0.99751,-0.21235,0.55818
0.65127,1.9476,1.288,0.36291,0.88556,-0.51175,0.83453
2.7422,2.7087,0.13582,0.12201,1.5102,0.53502,-0.31638
-0.017591,2.1179,0.55271,1.3798,-0.2844,-0.17949,-1.4668
-2.2889,0.20915,0.87706,1.3606,-1.777,-0.47064,-1.1299
-1.1023,-0.9183,0.95328,0.3574,-0.72741,-0.36214,-0.12532
-0.46787,-1.0946,0.71496,0.13775,-0.065889,-0.46733,0.23167
-0.092985,-1.17,0.21594,0.7843,0.11916,-0.43577,0.2081
0.018045,-1.1067,-0.40413,0.5949,-0.11969,-0.18186,0.48868
-0.011488,-0.68166,-0.96702,-0.88811,-0.11882,0.092656,1.1773
-0.037245,-0.34043,-1.3028,-2.2603,0.0065872,1.0354,1.4844
0.090291,-0.33391,-1.3148,-2.4764,-0.23237,2.4627,0.56354
-0.28146,-0.09544,-1.0215,-1.8086,-0.10644,2.2852,-0.84119
0.86796,0.68162,-0.53481,-0.8512,0.74299,0.074023,-0.8864
1.742,1.175,-0.010528,0.14019,0.59591,-1.5964,0.096781
3.0377,3.2785,-0.4113,0.08376,1.9357,0.39066,0.17446
0.8513,2.131,0.77847,0.64279,0.088094,-0.086802,-1.6147
-2.4035,-1.3392,1.515,1.0066,-2.0187,-0.44732,-1.2249
0.16383,-0.80765,1.1745,0.97348,-0.64435,-0.69318,-0.054552
-0.96257,-0.5828,0.35384,0.58266,0.020308,-0.30446,-0.27803
-1.2521,-1.5505,-0.069431,0.023414,-0.077039,0.12285,0.23188
0.20347,-0.8155,0.032574,-0.55531,-0.083754,-0.10591,1.5278
-0.097493,-0.42713,-0.12417,-1.1097,-0.14888,0.64568,1.3746
6.3273e-05,-0.40585,-1.0024,-1.5974,-0.22665,0.8763,0.43012
0.06322,-0.25559,-1.7096,-1.881,-0.22827,0.099369,0.586
-0.22522,-0.49393,-1.3398,-1.7865,-0.2413,2.6609,-0.88357
0.68809,0.5776,-0.38006,-1.2626,1.0026,2.7114,-1.8993
1.1407,1.9643,0.30925,-0.46307,0.81975,-1.9104,0.12347
2.0712,0.92165,-0.92617,0.093774,2.0422,-0.0052853,-0.7982
0.37023,1.2612,-0.99137,0.71104,-0.9059,-1.0639,-2.443
-2.0324,0.61064,-0.64463,1.1363,-2.7637,-1.4668,-1.3758
-0.90781,0.12642,-0.11537,1.2625,-0.43077,-1.128,0.18767
-0.2078,0.2085,1.1279,1.127,0.18138,-0.57142,0.1536
0.11775,0.19138,2.135,0.86692,-0.021292,-0.24648,0.0071789
0.11887,-0.28142,1.1759,0.61883,0.057543,-0.1255,0.46958
0.50127,-0.71149,-0.8434,0.43642,0.11081,0.0083072,0.4501
-0.21894,-0.80242,-1.2181,0.28003,0.033522,0.16835,0.020168
-0.77562,-0.95127,0.36739,0.075777,0.4404,0.20328,-0.073272
-0.45594,-1.1141,1.4049,-0.20524,0.22442,0.076384,0.40014
1.3663,-0.70824,0.16703,-0.50847,1.0152,-0.054466,1.3114
1.1877,0.16355,-1.3542,-0.72692,0.70368,-0.023724,1.4638
