"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.12509,0.23479,0.51318,2.7294,0.75105,2.4929,4.5064,2.4196,2.4939,1.0708
0.036862,0.79628,0.43986,1.3027,0.56329,2.2698,1.4902,1.7603,1.6443,2.1985
0.051421,1.4825,0.87973,0.2896,0.37552,2.9965,2.042,1.6824,3.0564,2.1301
0.10402,2.3248,1.3196,0.072399,0.93881,1.8555,2.7944,2.7033,1.2592,1.572
0.0064478,2.3248,1.8328,0,1.8776,0.16017,4.0272,1.1692,3.5856,1.048
0.03163,2.044,2.6392,0,3.192,3.7435,3.7131,3.1364,3.3594,0.58094
0.074995,1.5761,3.2257,0.11041,3.943,0.5411,1.858,1.8809,2.0051,0.5126
0.10279,0.85866,2.9324,0.0010734,4.1308,2.0911,3.3704,3.5754,3.6638,0.48982
0.031414,0.6715,2.126,5.9981e-07,4.3185,1.8377,3.3976,2.6874,4.3197,0.56955
0,0.48434,1.5395,4.647e-10,3.0042,2.5681,2.3165,0.64836,1.8372,0.71764
0.091454,0.32837,1.173,7.2517e-07,1.5021,1.6515,1.4526,4.0741,2.7663,0.91129
0.072919,0.29718,0.58649,0.0022454,1.1266,1.5986,4.3457,1.2174,1.1985,1.1733
0.04948,0.23479,0.36655,2.7512,1.1266,2.3757,3.3715,1.361,3.7299,1.3214
0.62848,0.086439,0,3.0094,0,2.5742,2.5391,2.85,1.2089,2.1073
0.49158,0.077309,0,0.86848,0,4.8445,2.9306,3.3051,0.73445,2.9845
0.58285,0.018468,0,0.072399,0,2.9187,3.7158,2.0505,3.5263,3.7818
1.4042,0,0,0,0,2.9709,1.9754,2.6131,1.669,4.4995
2.9557,0.0012512,0,0,0,2.1683,3.0705,2.4035,3.291,4.8526
2.3169,0.10895,0,0,0,1.5359,2.4994,1.3423,3.2118,5.0576
3.0926,0.051616,0,0.40484,0,1.2071,0.77189,2.1459,3.7248,5.5588
6.1043,0.011,0,0.0013231,0,0.31062,1.201,2.3188,2.3601,4.4425
5.648,0.074658,0,5.6649e-07,0,1.9539,1.2077,3.6732,3.3661,3.087
4.279,0.06387,0,4.5924e-10,0,0.32325,2.9439,2.8924,3.0781,2.1985
3.3208,0.010536,0,7.2517e-07,0,2.5396,3.8636,2.2017,5.0577,2.1073
2.1343,0.049158,0,0.0022696,0,2.9237,1.9459,1.3003,3.6732,2.0618
0.44595,0.031686,0,3.0046,0,1.4294,1.9538,2.8283,2.2218,1.9137
0.21779,0.32837,0.58649,3.0794,0.18776,2.7225,2.846,1.7121,0.6753,1.2758
0.30905,1.4513,0.6598,1.158,0.18776,2.2294,4.4792,1.4835,1.1523,2.1529
0.17216,2.6991,1.4662,0.2172,0.18776,3.15,2.8508,0.058163,3.9569,1.6517
0.080893,3.3853,1.9794,0,0.56329,1.8768,3.1948,2.9935,1.4958,1.2075
0.17216,2.6991,2.7125,0,0.37552,1.7557,2.6075,2.1942,1.9759,0.87711
0.12653,2.2312,2.8591,0,0.93881,1.8856,3.021,1.8957,1.3571,0.43286
0.17216,2.4495,3.299,0.073607,2.6287,1.3761,1.9966,2.9734,4.0686,0.23921
1.0848,1.5761,2.7858,0.00084875,2.4409,3.1573,4.0964,5.8113,1.6216,0.022782
1.2673,1.0458,2.1993,5.7482e-07,1.3143,2.0951,3.6853,0.61795,2.249,0.13669
1.0392,0.73389,1.173,4.5377e-10,1.8776,2.5129,3.594,0.49781,0.33021,0.28478
0.76537,0.60912,0.95304,7.2517e-07,0.37552,2.1434,3.4717,1.69,3.1624,0.44425
0.53721,0.51554,0.6598,0.0022696,0.93881,4.022,3.4249,2.0771,2.2229,0.74042
0.21779,0.32837,0.43986,2.7874,1.1266,2.8656,3.3423,0.92294,2.6992,1.1163
0.12653,0.45315,1.0264,2.7994,1.1266,0.93665,3.2515,2.8497,2.2116,0.94546
0.35469,1.0458,1.0264,0.72374,0.75105,1.2874,3.1363,2.7169,4.2768,1.6745
0.26342,1.7633,1.2463,0.2172,0.37552,0,3.7942,1.8742,1.8065,1.4011
0.12653,2.6055,1.6861,0,0.37552,1.7853,2.9401,3.0583,1.6213,0.83155
0.12653,3.0734,1.8328,0,0.75105,2.7847,3.7475,0.99287,3.2092,0.45564
0.080893,2.9486,3.4456,0,0.37552,1.4967,2.3714,1.7249,3.1895,0.23921
0.12653,3.1358,3.4456,0.33123,2.2531,1.5975,3.7492,4.1929,4.0891,0.21643
0.99354,2.6055,2.9324,0.0012232,2.2531,2.4229,3.2024,1.9946,0,0.13669
1.2217,1.6385,2.8591,6.3313e-07,2.8164,1.5539,1.3898,3.6831,2.5544,0.022782
0.90227,0.92105,2.6392,4.9204e-10,1.6899,0.8411,3.8576,2.6889,3.1155,0.056955
0.81101,0.57792,2.0527,7.8157e-07,2.8164,1.4109,2.7323,1.805,1.7741,0.15947
0.58285,0.42195,1.6128,0.0023903,1.6899,2.5691,1.919,2.0499,2.1394,0.50121
0.26342,0.29718,0.95304,2.9684,2.0654,1.1121,3.4062,2.3476,3.474,0.75181
0.12653,0.42195,0.51318,2.9744,0.37552,2.7177,2.478,2.128,2.4292,1.1049
0.35469,1.8569,0.80642,1.2308,0.37552,2.384,2.1367,2.2271,3.4449,1.6289
0.35469,2.5431,1.2463,0.2172,0.75105,0.66775,1.2995,3.8928,3.9574,1.3441
0.17216,2.8551,2.0527,0,0.56329,2.7254,3.5197,1.9342,4.1848,0.84294
0.17216,2.5431,2.2726,0,1.3143,2.3406,1.0993,2.6581,1.1912,0.62651
0.21779,2.8239,2.0527,0,1.6899,3.741,4.432,3.0131,2.0418,0.37591
0.12653,3.1982,2.1993,0,1.3143,2.7897,2.2844,0.90875,0.97268,0.22782
0.080893,2.9486,1.9794,0,1.8776,0.83686,2.6582,3.1358,2.6593,0.079737
0.080893,2.3872,1.8328,0,1.1266,2.7279,2.4629,2.2318,3.6315,0
0.12653,2.1064,2.4926,0,1.3143,2.0194,3.1766,1.1255,3.0499,0.045564
0.080893,2.0752,2.7125,0,1.8776,2.0538,2.8378,2.2478,1.6116,0.13669
0.17216,2.2624,2.4926,0,2.4409,2.1486,1.5972,1.8667,4.6435,0.18226
0.080893,2.1376,2.1993,0,2.8164,1.8598,0.76604,4.6889,2.104,0.13669
0.21779,0.2036,0.73311,2.8694,0.75105,3.4981,3.6332,2.7113,2.8804,1.4353
0.62848,1.3266,0.80642,0.65136,0.75105,2.116,1.8586,2.3818,2.0361,2.2668
0.35469,2.356,1.6128,0.072399,0.75105,3.0718,3.5433,0.86211,1.4418,1.6175
0.12653,2.8239,2.0527,0,0.75105,2.8754,2.0312,3.0594,3.5711,1.1049
0.080893,2.8862,2.8591,0,1.8776,5.3203,2.0637,0.97153,3.1648,0.70625
0.12653,2.4495,3.4456,0,2.6287,2.2421,0,1.7975,3.6722,0.42147
0.080893,2.1688,2.6392,0.073607,3.7552,1.4581,3.0331,1.294,2.0602,0.27339
0.99354,1.3578,2.6392,0.0009486,3.0042,3.3468,3.6657,2.9284,3.8395,0.17087
1.0848,0.95225,2.1993,5.3316e-07,3.3797,1.7995,2.9225,1.0384,1.5166,0.2506
0.99354,0.54673,1.6861,4.2643e-10,1.3143,1.7156,2.9359,2.1526,3.0836,0.42147
0.71974,0.32837,1.173,7.2517e-07,1.1266,1.8559,2.8459,2.8506,3.141,0.70625
0.67411,0.17241,0.87973,0.0023179,1.3143,1.8989,3.4931,3.4257,0.9492,0.97963
0.26342,0.078825,0.51318,2.9684,0.56329,2.474,3.5567,1.6812,3.5524,1.0822
0.080893,0.23479,0.58649,2.9044,0.75105,3.679,2.7885,3.2552,3.1806,1.3555
0.40032,1.3578,0.87973,1.0136,0.37552,3.3135,2.0205,2.8707,2.3116,2.0162
0.30905,1.9504,1.0997,0.2172,0.56329,2.0679,3.9999,2.844,2.4442,1.5834
0.12653,2.6679,1.3929,0.072399,0.56329,2.38,1.9278,3.6735,2.5542,1.0822
0.080893,3.5413,1.6861,0,0.75105,1.7804,2.5086,1.2474,2.9192,0.70625
0.080893,3.0422,2.2726,0,1.3143,1.2282,2.2667,2.9852,3.2455,0.46703
0.21779,2.4807,2.8591,0,2.6287,1.4818,4.2893,3.5738,1.6672,0.33034
0.080893,1.8569,2.6392,0,2.4409,2.4638,3.6527,3.8865,2.3995,0.29617
0.17216,1.6697,2.7858,0,2.2531,1.8972,2.6274,2.5425,1.8033,0.41008
0.17216,1.4201,3.1524,0,2.8164,4.2015,2.8263,2.279,2.8269,0.52399
0.35469,1.0458,3.0057,0,3.0042,2.5296,3.2182,3.1415,1.624,0.69486
0.35469,1.1706,2.6392,0,2.2531,2.5028,2.4034,1.5837,1.5738,0.95685
0.35469,1.1082,2.1993,0,1.6899,1.8819,2.1604,0,2.265,0.99102
