"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.066854,0.43198,1.1027,2.8209,0.92226,3.0965,1.4662,4.2678,3.6925,0.899
0.078349,1.9344,0.95565,0.83348,1.1067,2.9452,1.9354,1.2186,3.1523,1.4904
0.059158,2.0443,1.8378,0.13896,1.6601,0.99803,1.686,2.0702,3.1882,1.2539
0.15874,2.5207,2.2789,0.13896,1.4756,2.9889,3.6246,1.6047,0,0.83986
0.016718,2.0809,2.6464,0,1.4756,2.4754,1.3434,3.3825,1.6024,0.54413
0.013553,1.8611,2.867,0,2.2134,1.5391,2.6547,1.8244,1.7079,0.42584
0.098374,1.6046,2.867,0.1766,3.1357,1.4611,3.0547,2.2645,0.91051,0.43767
0,1.2381,2.6464,0.0011739,3.3201,2.1388,1.5167,3.3466,1.1895,0.42584
0.16112,0.8717,1.6173,5.7564e-07,3.1357,2.3728,2.8979,3.5401,2.6163,0.3667
0.013933,0.46863,0.88214,4.4598e-10,2.3979,1.2568,2.0183,1.6622,0.61832,0.56779
0.02733,0.46863,0.73512,7.2687e-07,0.92226,2.4485,1.6054,2.4982,3.0351,0.86351
0.10342,0.39534,0.66161,0.0022708,0.73781,1.9905,1.0089,3.0271,3.4991,1.1119
0.001958,0.54191,0.36756,3.1267,0.3689,1.2433,1.5366,2.6662,1.9458,1.6561
0.46789,0.025411,0,2.9217,0,2.5685,1.2301,3.961,1.7795,2.1174
1.3696,0.023483,0,1.1808,0,1.8027,2.0245,3.2576,1.184,3.0519
1.2635,0.023264,0,0.069482,0,2.6599,3.0863,0.64379,2.5565,4.2348
1.9531,0.014695,0,0.069482,0,0.9827,3.9885,1.8957,1.6258,4.8617
3.067,0.026862,0,0,0,2.1492,3.5311,1.676,2.1701,5.2166
3.014,0.01195,0,0,0,2.2434,1.8616,1.834,2.4779,4.98
3.5444,0,0,0.24724,0,3.5579,0.45287,3.9619,1.9642,5.0391
6.621,0.065897,0,0.001102,0,3.9424,2.1059,3.0129,1.9621,4.1875
5.8253,0.02878,0,5.3566e-07,0,1.8826,2.8778,2.6984,2.7923,3.2293
4.0218,0.045648,0,4.4598e-10,0,1.418,2.5689,2.5654,2.8081,2.354
2.4836,0.049607,0,7.1141e-07,0,1.0285,1.8923,0.91339,0.74327,2.0582
1.847,0.022564,0,0.0022013,0,1.5189,1.9357,2.4028,0.73623,2.1529
0.57398,0.015752,0,3.0572,0,2.1216,2.9746,2.1103,3.2127,2.1647
0.20268,0.43198,0.73512,2.8209,0.3689,4.1041,3.8529,2.1327,0.53183,0.72157
0.25572,1.7511,0.66161,1.0419,0.3689,1.2163,2.2436,1.7367,0.92149,1.3485
0.36181,2.7772,1.9113,0.069482,0.18445,2.6172,3.9685,1.7723,3.1964,1.2657
0.096589,2.997,2.2054,0,0.3689,2.9675,3.2923,3.6847,1.5095,0.83986
0.043546,3.8765,2.7934,0,0.73781,0.84042,1.1157,0.79365,0.44038,0.55596
0.043546,3.4001,3.8226,0,1.2912,0.84051,1.643,2.698,1.0996,0.23658
0.14963,2.594,4.0431,0.070641,1.6601,2.479,2.4702,2.1374,2.2213,0.17743
1.2635,1.9344,3.0875,0.0010781,3.689,2.7525,3.751,2.2594,1.8274,0.094632
1.2105,1.3847,3.014,5.5965e-07,2.9512,0.62735,3.0441,2.1436,1.9965,0
0.94529,1.0183,2.7934,4.0925e-10,3.689,3.2394,1.074,2.4177,1.6016,0.3667
0.8392,0.54191,2.2789,6.8821e-07,3.5046,1.676,3.9418,2.9013,3.1853,0.59145
0.41485,0.46863,1.6173,0.0022245,3.8735,0.20161,2.7161,2.0108,1.2622,0.66242
0.14963,0.39534,0.95565,2.9877,3.689,2.3546,3.412,1.804,1.1803,0.92266
0.30876,0.21212,0.80863,2.653,0.73781,3.7988,0.85649,2.1665,1.7083,1.2775
0.30876,1.4214,0.95565,1.2502,0.55336,3.2391,1.8894,2.2978,2.7268,1.9754
0.14963,2.6672,1.6173,0.13896,0.55336,2.8563,1.5261,3.1633,2.3869,1.6679
0.25572,2.594,1.6908,0.069482,0.73781,1.7251,3.4435,3.8259,2.5342,1.0409
0.096589,2.7039,2.0583,0,0.73781,3.6266,4.0906,2.6128,1.9809,0.61511
0.096589,3.1802,2.7199,0,1.1067,2.8261,1.9705,2.1447,1.0551,0.48499
0.36181,2.6306,2.867,0.03532,0.92226,3.3305,2.3749,0.26977,2.3781,0.41401
1.4757,2.0809,3.014,0.00079059,2.029,1.3383,1.5534,2.1082,2.1077,0.16561
1.7409,2.0077,2.7199,5.5165e-07,2.5823,3.3827,3.5882,3.7112,1.6675,0.023658
1.3166,1.1649,2.3524,4.4598e-10,2.2134,1.9175,1.1064,1.9914,0.48363,0.047316
0.78616,0.8717,1.7643,7.1141e-07,0.92226,1.3724,3.9343,3.2216,1.9558,0.22475
0.62703,0.65184,1.1027,0.0022013,1.8445,1.065,3.1845,3.0286,1.1284,0.50865
0.30876,0.6152,0.88214,2.9182,0.73781,1.365,0.54613,1.25,3.4571,0.8162
0.096589,0.6152,1.3232,2.7202,2.029,2.5959,2.8373,3.4282,3.4885,0.70974
0.46789,1.0916,1.2497,0.62534,1.8445,4.0049,1.4579,2.7883,1.6722,1.4076
