"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.049779,0.48105,0.83358,2.7831,2.6182,1.6013,2.0035,2.9576,2.4283,0.57834
0.030614,1.2619,0.76946,0.62416,1.4763,2.2115,1.8484,2.122,2.8987,1.071
0.10345,1.6003,1.2183,0,3.4902,3.5853,1.7385,2.5648,2.9139,0.96391
0.1238,1.7825,1.6672,0,2.8862,3.9686,3.3381,1.7364,1.3737,0.86752
0,2.0428,1.9878,0,2.2485,4.3018,2.8743,3.2419,3.1863,0.5355
0.049248,2.3551,2.4366,0,2.8636,3.614,3.1672,0.78334,3.9977,0.38556
0.027275,2.6675,2.9496,0.14107,1.4758,2.3213,2.0293,2.4235,3.0041,0.36414
0.04571,2.3031,3.0137,0.0011004,3.1741,2.0468,1.795,1.5193,3.0238,0.17136
0.054482,1.5482,2.8213,5.5081e-07,3.0751,3.0759,0.55266,3.1972,0.26001,0.03213
0.076954,0.92354,2.3084,4.7673e-10,2.4005,1.7092,0.31771,2.6271,2.3168,0
0.039742,0.48105,1.7313,7.2576e-07,1.8486,3.1541,2.4968,3.7882,1.2545,0.27846
0.075773,0.37693,1.4107,0.0022211,2.3834,2.6751,1.8074,3.0369,3.0074,0.55692
0.035912,0.42899,0.8977,3.0178,0.90776,3.9713,1.2802,1.8907,1.8004,0.81396
0.64449,0.047766,0,2.8502,3.4793,3.2764,2.0085,2.6905,0.38201,2.0028
0.80591,0.043567,0,1.2483,1.8593,3.2957,1.3359,3.104,3.7755,2.9238
1.9896,0.061385,0,0.20813,2.0887,2.9303,1.8093,2.121,3.3847,4.1234
1.8282,0.020044,0,0,3.7185,4.4054,2.6721,3.4473,2.0959,4.9909
3.4962,0.069372,0,0,2.8593,4.4434,2.8978,4.0868,3.1274,4.7981
3.3886,0.036826,0,0,2.3931,2.9471,1.0938,2.7846,3.128,4.7874
3.1196,0.031468,0,0.14107,2.2728,3.4472,2.7371,2.1446,4.4353,5.1301
6.5093,0.038447,0,0.00088507,1.8519,4.0872,1.7047,1.4654,4.1326,4.1662
5.6484,0.0025819,0,4.5502e-07,3.8859,4.4136,3.9128,2.2729,2.6752,3.4058
4.3571,0.026899,0,3.9291e-10,1.9246,2.4186,2.3323,3.5196,2.5062,2.6025
2.7967,0.024243,0,6.7172e-07,3.7996,1.806,2.0042,2.5719,2.6831,2.3027
2.0973,0,0,0.0021517,3.3801,2.2504,2.1425,3.4514,1.0527,2.0885
0.37546,0.039541,0,2.9138,2.3255,5.7307,2.6875,1.5096,3.8019,1.8743
0.052629,0.40296,0.44885,2.9172,0.45337,4.2623,1.1048,2.1482,1.5919,0.89965
0.59069,1.1318,1.0259,0.90156,1.669,1.9217,3.7221,3.4191,2.2301,1.5851
0.16024,2.1469,1.6672,0.2775,2.1697,2.5207,0.36553,3.4272,3.6981,1.2959
0.21405,2.6414,2.0519,0.069376,3.2393,4.3051,3.2582,1.3444,2.4976,0.79254
0.052629,2.9017,2.7572,0.069376,3.5907,4.303,1.9583,2.8642,1.1112,0.54621
0.10644,2.8757,3.2702,0,2.6216,3.1613,3.7241,0.55845,2.2637,0.36414
0.21405,3.0579,2.8213,0.1058,2.0003,2.6511,3.8925,3.0793,3.8705,0.2142
0.91352,2.5634,2.6931,0.0011482,2.9702,2.4038,2.7695,0.85728,2.0376,0.18207
1.2902,1.7565,3.142,5.7476e-07,4.0341,4.6245,4.2515,2.082,3.7855,0.13923
1.0211,1.2879,2.5649,4.5053e-10,2.601,3.5263,3.0062,3.558,3.6898,0.02142
0.64449,0.66325,2.5649,7.1032e-07,2.7783,3.442,2.0558,2.5685,1.169,0.20349
0.48308,0.58516,2.2443,0.0022211,2.7956,2.2125,3.4103,2.5481,3.9593,0.48195
0.10644,0.50708,1.4748,3.0525,3.9277,4.4936,1.4398,3.6515,2.2404,0.7497
0.16024,0.37693,0.8977,2.716,2.427,3.6199,3.8513,2.6992,2.7581,0.86752
0.26785,1.1838,0.8977,1.179,3.6014,3.4268,3.4662,2.4483,2.8109,1.3173
0.21405,1.6003,1.0901,0.13875,2.6442,3.1146,1.8711,4.0857,3.9715,1.1781
0.59069,1.8345,1.1542,0.069376,3.6607,4.2402,2.9092,1.5876,4.8097,0.91036
0.21405,1.9647,1.4748,0,1.6672,3.9984,2.0918,1.783,2.8901,0.65331
0.16024,1.9907,1.8595,0,1.5531,3.4772,0.9898,1.6951,1.7095,0.50337
0.26785,2.4072,1.8595,0.1058,1.1368,0,1.419,2.9561,0.99051,0.29988
1.2902,2.1209,2.3725,0.0011243,2.9409,2.465,1.528,1.8537,2.2564,0.14994
1.613,1.7825,2.6931,5.9072e-07,2.7987,2.7456,2.6651,3.6262,2.0836,0.096391
1.0749,1.366,2.3725,4.5053e-10,3.0332,4.567,1.8909,3.5244,2.7357,0.04284
0.6983,0.84545,2.629,7.026e-07,3.3812,3.6672,0,2.4985,2.1027,0.04284
0.32166,0.61119,2.1801,0.0022211,3.4913,3.9996,2.3476,3.8077,1.7657,0.28917
0.10644,0.48105,1.9236,3.0872,2.3395,3.0559,2.3564,3.7011,2.5094,0.62118
0.10644,0.40296,1.0259,2.8837,2.7201,3.5233,4.2274,3.5699,1.5939,0.94249
0.16024,0.3509,0.83358,0,1.8438,3.6239,1.9495,3.086,3.0381,1.1888
0.10644,0.22076,0.76946,0,3.8176,4.9991,3.077,2.3844,3.1641,1.2209
0.052629,0.22076,0.51297,0,2.9462,3.2883,3.4009,2.3985,1.4214,1.3495
0.052629,0.22076,0.25649,0,2.4559,3.2455,3.0551,3.1451,3.1705,1.1888
0.052629,0.19473,0.19236,0,2.0246,3.3525,2.2358,2.6304,3.5568,1.3602
0.052629,0.11664,0.12824,0,2.5736,4.7813,2.6688,2.2379,1.8731,1.7243
0.052629,0.11664,0,0,2.7711,2.7638,2.0228,1.8338,2.625,1.735
0.052629,0.11664,0,0,2.6403,4.379,0.95201,1.6298,1.952,1.9064
0.052629,0.11664,0,0,2.0379,4.3985,1.0117,3.8383,1.882,1.9599
0.052629,0.090615,0,0,3.4458,0.99526,1.2187,2.9244,2.5599,1.9064
0.052629,0.064586,0,0,2.1715,2.6775,4.4404,2.658,2.8834,1.9278
0.052629,0.064586,0,0,2.1532,4.423,2.1262,4.2169,2.4556,1.8421
0.16024,0.29885,0.8977,2.8166,5.1473,3.483,2.4964,2.924,1.0918,0.97462
0.64449,1.4962,1.1542,1.1096,2.5681,2.4749,3.159,2.6884,2.2589,1.4994
0.21405,1.9647,1.6672,0.069376,4.486,3.946,2.5213,2.3402,1.9034,1.2959
0.21405,2.1729,1.9236,0,1.2499,2.9258,0.67072,2.2853,2.9775,0.91036
0.16024,2.4592,1.9236,0,4.148,2.0639,2.6261,0.13942,2.2802,0.51408
0.10644,2.5373,2.5007,0,1.9589,3.6204,3.6119,0.82125,4.1278,0.38556
0.21405,2.6414,2.8213,0,2.3624,2.9086,0.71201,3.4427,2.5401,0.2142
1.344,2.3551,3.0778,0.00098075,3.309,5.2591,0.39723,3.4563,3.5429,0.23562
1.5054,1.5482,3.2702,5.2686e-07,3.6601,2.8946,1.956,1.8182,2.5356,0.1071
1.0749,0.92354,2.629,4.1386e-10,3.2928,4.0394,4.0581,2.0293,2.228,0.096391
0.85972,0.74133,1.603,6.64e-07,3.7795,4.7209,3.0672,2.0738,1.1224,0.23562
0.48308,0.61119,1.0259,0.0021285,2.8727,1.1613,3.5496,2.8821,2.9258,0.43911
0.16024,0.55913,0.83358,2.7057,2.5518,2.4525,3.0467,1.485,2.1311,0.73899
0.10644,0.42899,1.7313,2.9507,3.0021,2.2117,2.0618,2.5458,1.7215,0.40698
0.42927,1.7304,1.9236,0.83251,3.4619,4.0394,1.8762,2.8659,2.1738,0.83538
0.37546,2.6935,2.3725,0,4.0411,1.8585,2.7622,1.0657,4.3046,0.87823
0.052629,2.6414,3.0778,0,2.8021,4.0789,2.9502,2.7233,1.3616,0.6426
0.10644,2.4853,2.9496,0,1.0956,3.8291,3.1486,3.605,2.498,0.43911
0.10644,2.3031,2.9496,0,1.4824,2.9131,1.3172,3.1701,1.6947,0.3213
0.10644,2.9017,2.8213,0,2.2502,3.4565,3.1652,3.1832,3.9938,0.29988
0.10644,2.7195,3.142,0,2.8873,3.1576,1.886,0.92815,2.9491,0.20349
0.10644,2.9278,2.5007,0,2.4019,2.8808,3.5173,2.9597,0.84346,0.27846
0.10644,2.8757,2.9496,0,3.6561,3.5911,3.558,2.1227,3.9425,0.31059
0.052629,3.0839,2.4366,0,4.0882,4.2199,0.64297,3.075,1.5711,0.35343
0.16024,2.9278,2.5649,0,3.24,3.227,1.9268,1.3968,1.5095,0.28917
0.052629,2.4853,3.0778,0,2.6149,2.9784,3.0472,2.8095,3.1066,0.20349
0.10644,0.3509,0.57709,2.7496,4.1654,4.5045,2.2684,2.5961,5.3223,1.0067
0.10644,1.2099,0.70534,1.1786,3.0097,0.63113,2.6723,1.1272,2.9867,1.5208
0.48308,1.7304,1.0259,0.24956,1.4744,4.0346,2.7383,3.207,3.1634,1.3066
2.2049,1.5222,1.9236,0.0011006,1.9277,1.6649,2.2186,2.178,1.6428,0.7497
2.3663,1.0797,2.1801,5.4687e-07,2.3672,2.0299,2.1513,1.3434,3.6692,0.48195
1.613,0.84545,1.9236,2.1784e-10,1.6634,4.5178,1.5201,0.32219,4.1207,0.33201
1.0211,0.71531,1.9236,8.1712e-14,4.3925,4.6075,0.99412,3.8054,2.7558,0.51408
0.7521,0.63722,1.4107,0,3.9161,2.9226,2.7742,3.1828,3.413,0.76041
0.59069,0.45502,0.83358,8.2157e-14,1.6455,4.1919,1.8683,1.3997,4.4502,0.77112
0.37546,0.37693,0.64122,2.5242e-10,2.3376,3.6079,0.94204,1.6205,2.0342,0.91036
0.32166,0.32487,0.38473,7.5665e-07,0.059765,2.5426,3.1083,2.9165,2.3708,1.0924
0.32166,0.22076,0.38473,0.0023136,2.4988,4.8206,1.1307,0.5159,2.7589,1.0067
0.26785,0.24679,0.25649,3.0525,3.4429,2.5673,3.5071,4.0291,2.7678,1.4137
0.10644,0.37693,0.76946,2.8837,2.7874,3.5788,3.7436,2.192,4.2321,0.83538
0.16024,1.4181,0.83358,0.83221,2.7656,2.2941,2.7936,0.68276,1.007,1.3495
0.16024,2.1729,1.603,0.069354,2.2317,3.009,1.9933,1.8383,2.5158,1.0603
0.10644,2.9798,1.6672,0.10667,1.1391,3.384,3.5586,2.6026,2.0858,0.73899
1.1826,2.6154,1.9236,0.00097291,2.4643,2.2732,3.8574,4.3311,3.8717,0.47124
1.1826,2.1729,2.1801,5.4384e-07,1.9242,3.4333,1.7058,1.8436,3.0066,0.24633
1.2364,1.1578,2.3084,2.1934e-10,1.6046,4.8228,1.4304,2.985,1.4393,0.2142
