"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.16809,-0.68334,1.1335,0.96373,-0.19309,-0.12646,0.085923
0.043099,-0.71301,0.93846,0.077196,-0.35712,-0.12646,-0.050571
-0.50074,-0.75817,0.54614,-0.020142,0.22311,-0.12646,-0.15212
-0.80242,-0.82283,0.026606,0.10596,0.041361,-0.12646,0.043628
-0.16114,-0.7357,-0.49142,-0.37955,-0.70133,-0.12646,0.48067
-0.10191,-0.46181,-0.85682,-1.3812,-0.4118,-0.12646,0.60698
-0.13372,-0.15983,-0.97308,-1.8926,-0.34279,-0.12646,0.55799
0.35083,0.048564,-0.84029,-1.3383,1.2366,-0.12646,1.2754
0.49676,0.18487,-0.53512,-0.24367,1.1802,-0.12646,1.2205
0.65127,2.5193,-1.1476,0.021178,-0.020155,1.2408,1.3353
0.25314,2.1979,-0.20954,0.021178,-0.020155,-1.1156,-2.1227
-0.45444,-1.3086,1.219,0.021178,-0.020155,-1.8715,-2.3611
-0.49464,0.28889,1.7317,0.021178,-0.020155,-0.98813,-0.0011655
-0.2621,0.48566,0.98768,0.021178,-0.020155,-0.7169,-0.19198
-0.28742,-1.39,0.22286,0.021178,-0.020155,-0.71496,-0.17265
-0.46742,-0.79929,0.25752,0.021178,-0.020155,-0.4896,-0.19271
-0.49437,-0.77356,0.39548,0.021178,-0.020155,-0.40389,-0.34942
-0.32146,-0.90212,0.052426,0.021178,-0.020155,-0.15562,0.2178
-0.14522,-0.48859,-0.57004,0.021178,-0.020155,0.0061691,0.53698
0.045853,-0.57803,-1.3054,0.021178,-0.020155,0.17829,0.31984
0.26334,0.44024,-1.6416,0.021178,-0.020155,0.69842,1.194
0.26377,1.6609,-0.93702,0.021178,-0.020155,0.63351,1.1522
1.5244,2.2234,-0.43614,-0.46236,2.2897,2.9226,2.3624
1.8776,1.5546,-0.40832,-0.33517,-0.75788,2.0176,-0.18536
-1.2131,-1.2558,-0.50539,-0.062493,-2.6624,-0.33722,-2.346
-0.67264,0.6695,-0.34795,0.40638,-0.14218,-0.71832,-0.71269
0.27976,1.5283,0.15943,1.0087,0.18127,-1.032,0.079707
-0.5343,0.97085,0.55605,1.5212,-0.21781,-1.3007,-0.12913
-1.17,-2.1961,1.4379,1.6667,-0.099938,-1.005,-0.91052
-0.3415,-1.7073,2.3829,1.3041,-0.0086182,-0.57746,-0.49023
0.57159,-0.034072,0.73792,0.53323,-0.23364,-0.051566,0.70355
0.52334,-1.2095,-1.636,-0.36431,-0.17455,-0.4655,0.70521
0.39536,-0.28565,-0.96203,-1.0741,-0.021942,-0.25706,0.63659
0.84036,0.76312,0.28353,-1.3793,-0.32815,2.5689,1.7524
-0.28468,0.76862,-0.039779,-1.2306,0.1258,3.4726,0.82345
2.9845,2.0977,-0.30173,-0.43662,3.2104,0.39246,1.8463
1.3568,2.227,0.098403,0.57521,0.75663,-0.51502,-1.3386
-2.1485,0.25067,0.56324,1.5385,-3.4093,-1.2231,-2.847
-1.0948,-1.1126,0.90457,1.9528,0.039689,-1.3547,-0.76666
-0.34846,-0.86558,1.0129,1.6683,-0.22033,-1.0821,0.22504
0.59055,-0.11563,0.93533,0.9299,-0.17628,-0.73884,0.031543
-0.62079,-0.26017,0.74242,0.090472,0.22306,-0.46874,-0.12041
-1.1342,-0.90821,0.36813,-0.64409,-0.1205,-0.27565,0.10262
-0.23402,-0.83945,-0.26002,-1.196,-0.55372,-0.077194,0.42011
-0.024257,-0.52973,-0.94143,-1.4761,-0.56168,0.29452,0.39429
-0.28334,-0.39808,-1.2594,-1.3847,-0.32614,0.84723,0.2704
0.64349,0.00029516,-0.99798,-0.94186,1.1187,1.2162,1.1379
0.96323,0.4561,-0.37701,-0.33215,1.1384,0.98955,0.90865
3.9007,0.38768,-0.47494,-1.0887,0.8869,1.648,2.6903
2.214,0.79801,-0.2531,-0.52979,-0.17658,1.5382,-0.37119
-2.0339,0.8408,0.072872,0.36494,-1.0528,0.2165,-2.5359
-1.2278,0.65369,0.13695,1.1487,-0.3114,-1.2212,-0.77518
-0.90807,0.50236,-0.21273,1.4241,-0.065876,-1.6056,-0.52696
-0.024422,0.44899,-0.54996,1.1084,-0.1936,-1.0474,-0.23149
-0.32565,0.26823,-0.15591,0.55239,-0.0046987,-0.54007,-0.40553
-0.64478,-0.23676,1.0132,0.31331,0.089342,-0.51466,-0.44614
0.0092452,-0.88414,2.1029,0.60419,-0.033759,-0.56932,0.28841
-0.090506,-1.2324,1.8881,0.93593,-0.041109,-0.37057,0.27821
0.50841,-1.0579,0.16153,0.57532,-0.12487,-0.063672,-0.23033
1.0375,-0.55806,-1.3867,-0.49618,-0.11693,0.12622,0.69077
0.49657,-0.077193,-1.3771,-1.4133,0.13602,0.19734,1.0871
3.1867,3.4969,0.45653,-0.96456,2.7385,-0.7813,0.80124
0.68031,1.7086,0.40977,1.0254,0.17466,-1.2993,-1.8554
-3.1672,-2.0027,1.3731,2.2456,-2.5508,-1.301,-2.4289
-0.82892,-1.0025,2.4236,1.5233,-0.66722,-1.007,-0.49619
-0.21822,-0.86515,0.82588,0.72404,-0.15563,-0.78573,0.23933
-0.049745,-0.65647,-2.2494,0.071993,-0.18534,-0.671,-0.057698
-0.10254,-0.37852,-2.0591,-1.5309,-0.29162,-0.38567,0.15671
-0.073875,-0.21244,0.54888,-2.414,-0.27624,0.19494,0.78026
-0.11091,-0.26079,-0.1416,-1.1361,-0.30358,0.81329,0.51344
-0.024668,-0.22074,-1.5315,-0.02523,-0.070194,1.1135,-0.18785
-0.26918,-0.31648,-0.4871,-0.57256,-0.54003,0.99654,0.43843
0.5736,0.55938,0.12811,-1.0432,2.3925,0.61604,1.3814
0.64716,0.96659,0.081874,-0.22464,1.9615,0.15476,0.72017
1.5615,3.3806,0.50783,-0.63741,1.0186,0.8619,-0.60396
0.6871,1.8227,0.97077,0.85782,-0.13184,0.096905,-1.4313
-1.1511,-0.85915,1.0423,1.9923,-1.1299,-0.83352,-1.6674
-1.311,-0.99282,0.65488,1.8686,-0.60471,-1.0365,-1.1355
-0.75268,-1.3428,0.0021574,0.68271,-0.22558,-0.56619,-0.20112
-0.3113,-0.83943,-0.65029,-0.82739,-0.21376,-0.096823,0.56745
-0.090927,-0.46621,-1.0451,-1.8936,-0.1809,0.096507,0.82684
-0.066499,-0.39121,-1.0439,-1.9545,-0.1712,0.28853,0.62865
-0.085447,-0.099806,-0.76951,-1.1689,-0.14894,0.68029,0.31008
-0.14804,-0.17755,-0.46828,-0.40155,-0.069726,1.0968,0.224
-0.013965,-0.38068,-0.22563,-0.23118,0.22163,1.2477,0.44155
0.45451,0.42995,0.029325,-0.34847,0.62225,0.97427,0.65956
0.42609,1.1328,0.30211,-0.17745,0.3985,0.29603,0.50795
1.6422,2.0207,0.35104,-0.48221,2.3787,0.92424,1.0178
0.63555,1.5562,-0.99438,0.34894,0.42568,0.32536,-0.70345
-1.2124,-0.44594,-1.2153,1.3912,-2.263,-0.50162,-1.8943
-0.70439,-0.93164,1.1757,1.7016,-0.99033,-0.91421,-0.8749
-0.6319,-0.67547,1.3737,0.91312,-0.26502,-0.69107,-0.046166
-0.73391,-0.7593,-0.30834,-0.31761,0.006157,-0.18126,0.11403
-0.23954,-0.80059,2.1699,-1.0889,-0.039475,0.14686,0.24261
-0.071528,-0.54066,1.2131,-1.224,-0.11351,0.19547,0.29276
-0.094457,-0.27196,-2.3199,-1.1756,-0.14873,0.26441,0.25255
-0.12114,-0.28261,-1.2242,-1.2316,-0.38484,0.6715,0.33753
-0.06683,-0.20163,-1.3877,-1.2149,-0.26104,1.3615,0.73866
0.32194,0.39769,-1.3956,-0.84875,0.66759,1.8616,0.90932
0.36744,0.71138,0.52949,-0.13191,0.81027,1.6626,0.030917
3.1815,1.9025,-0.57051,-0.77145,0.5913,1.9796,2.0432
1.67,1.7513,-1.1162,0.071764,-0.077784,1.1496,-0.57346
-2.5236,-0.25679,-0.89647,1.007,-0.7059,-0.76169,-2.4044
-0.48176,0.49846,1.9409,1.5435,-0.3456,-1.5507,-1.0548
-0.59249,0.38605,1.8427,1.5385,-0.14393,-1.0249,-0.38292
-0.79827,-0.73227,-1.3941,1.232,-0.029428,-0.78691,-0.32842
0.1154,-1.4953,1.5961,0.86875,0.067314,-0.94868,-0.028609
0.44105,-0.29546,2.663,0.45553,-0.016304,-0.65443,0.27606
0.67469,0.52338,-0.72163,-0.062914,-0.13767,-0.10857,0.13383
-1.0971,-0.99525,-0.53166,-0.56587,-0.091968,0.039114,-0.29137
-1.5787,-1.4444,-1.444,-0.83142,0.086444,-0.24736,-0.22882
0.33003,-0.44126,-1.1017,-0.77448,0.32376,-0.29112,0.231
0.67171,0.63139,0.80236,-0.51011,0.16477,0.23598,0.42331
