"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
2.5026,0.27951,0,1.4862,1.6019,0.041204,3.0015,3.1455
2.3971,0.19358,0,1.2385,0.9738,0.041204,3.2051,3.1571
2.2284,0.27951,0,0.2477,0.65976,0.041204,3.3323,3.4577
2.3233,0.79508,0,0.16513,0.42424,0.041204,3.1924,3.6543
2.2706,1.3106,0,0.082566,0.18871,0.13819,2.9506,3.4577
2.3655,2.4277,0,0.16513,0.18871,0.089698,2.9379,2.8333
1.8488,3.3729,0,0.16513,0.89529,0.47765,2.2763,1.3646
1.3321,2.3418,0,0.16513,1.2878,0.57463,1.5256,0.86732
1.1317,1.3106,0,0.2477,2.3869,0.8656,1.3729,0.31224
0.39351,0.79508,2.7119,0.16513,0.1102,1.981,3.1288,1.619
2.1546,0.96693,0.93451,0.082566,1.7589,4.0662,2.9252,2.7407
1.9648,0.45136,0.2218,0.33026,3.3291,1.0596,3.3832,2.4632
0.39351,0.27951,0.0012427,0.82566,1.9944,0.18669,3.116,1.0755
0.077154,0.10765,6.3474e-07,0.33026,1.3663,0.041204,2.8361,1.2027
0.024427,0.10765,2.5693e-10,0.57796,0.89529,0.041204,2.8234,1.3415
0.024427,0.10765,8.9262e-14,0.41283,0.73827,0.041204,2.5944,1.4802
0.024427,0.10765,0,0.2477,0.42424,0.041204,2.5053,0.98297
0.024427,0.10765,8.6153e-14,0,0.26722,0.041204,2.8107,1.1217
0.024427,0.10765,2.6173e-10,0,0.1102,0.041204,2.7216,1.5149
0.024427,0.10765,7.8455e-07,0,0.1102,0.041204,2.7598,1.1102
0.024427,0.10765,0.0023749,0,0.1102,0.041204,2.8616,1.087
0.38297,0.79508,3.0212,0,0.1102,2.3689,3.1796,1.6537
0.38297,0.881,2.851,0,0.18871,1.6415,2.5816,1.3877
2.0913,1.2247,0.79099,0,1.1308,3.5812,2.5435,3.4462
2.2706,0.45136,0,1.2385,3.5646,1.2051,2.2763,2.6598
2.0597,0.45136,0.14747,2.9724,2.858,0.28367,2.5435,2.3822
0.38297,0.45136,0.0011853,1.899,2.0729,0.18669,2.7979,1.2143
0.087699,0.36543,6.0598e-07,0.99079,1.4448,0.089698,2.8616,1.0408
