"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.1226,2.62,1.8164,2.9968,0.12592,0.87622,0.23164,0.97806,1.8612,0.090645
0.19025,1.9953,2.3613,0.72071,0.34628,1.5645,3.5419,0.77666,1.2147,0.24604
0.1171,1.2926,2.1797,0.072097,1.1333,3.0496,3.5094,0.47456,0.8268,0.69926
0.06848,0.82414,1.1807,0,1.9833,4.4261,2.5358,0.97806,0.6975,1.3856
0.029712,0.70702,0.63574,0,2.7073,4.4985,1.4649,1.683,1.0854,1.4762
0.094111,0.55086,0.63574,0,3.3999,3.448,0.91316,3.4956,1.344,1.0359
0.051634,0.3947,0.54492,0.25655,4.1869,2.7236,0.58863,4.6537,2.2491,0.66042
0.038267,0.23854,0.4541,0.0014418,2.6758,0.65889,0.10182,4.0998,2.6371,0.37553
0.058379,0.16047,0.36328,6.3049e-07,1.6999,0.26044,0.069371,4.0495,3.2836,0.19424
0,0.12143,0.18164,5.0087e-10,0.72405,0.079321,0.069371,2.6396,3.4129,0.10359
0.080194,0.43374,0.09082,7.6225e-07,0.53517,0.11554,0.069371,2.2368,4.0594,0.077696
0.10451,1.1365,0.27246,0.0023082,0.25184,0.079321,0.10182,1.5319,3.6715,0.10359
0.10059,1.9953,0.63574,2.956,0.25184,0.26044,0.23164,1.2802,3.1543,0.19424
0.25119,0,0,2.9271,0.062961,0.043099,0.16673,1.9347,2.1198,0.32373
0.19766,0.12192,0,1.4414,0,0.043099,2.763,1.9347,1.9905,0.8676
0.19766,0.12764,0,0.21629,0.03148,0.87622,3.3147,2.3375,1.8612,0.80286
0.14414,0.10084,0,0,0.22036,1.9629,2.3087,2.4382,2.5078,0.63452
0.14414,0.051748,0,0,1.2907,2.3251,1.1079,2.6396,2.5078,0.42733
0.30471,0.13417,0,0,1.3537,1.9267,0.58863,2.8914,2.3784,0.37553
0.35824,0.087513,0,0.25655,1.9833,1.492,0.29655,1.834,2.2491,0.36258
1.964,0.058675,0,0.0011684,1.4481,0.47777,0.13428,1.4816,2.2491,0.40143
2.2317,0.03059,0,6.056e-07,0.94441,0.29666,0.10182,1.5319,1.8612,0.51797
1.8034,0.070193,0,4.6276e-10,0.40924,0.15177,0.069371,2.2872,2.3784,0.37553
1.0541,0.092307,0,7.3016e-07,0.28332,0.15177,0.069371,2.2872,2.6371,0.37553
0.94703,0.12059,0,0.0023082,0.18888,0.22421,0.069371,2.4382,4.0594,0.25899
0.14414,0.057797,0,2.9199,0.1574,0.11554,0.26409,1.8844,4.0594,0.24604
0.57235,0.12143,0,2.9271,0.03148,0.043099,0.23164,0.064425,0,2.3438
0.19766,0.66798,0,0.93693,0.03148,0.043099,1.8543,0,0.08794,3.833
1.2147,0.74606,0.18164,0.072097,0.03148,0.15177,2.763,0.050286,0.076145,3.7424
0.8935,0.5899,0.27246,0,0.03148,0.69511,1.692,0.047469,0.17688,4.0013
1.0006,0.3947,0.09082,0,0.1574,1.0211,1.0754,0.037148,0.3323,4.0661
1.6429,0.3947,0,0,0.59813,1.0573,0.65353,0.04427,0.3454,4.9207
2.7134,0.3947,0,0.073299,0.59813,1.0211,0.23164,0.16368,0.45182,5.3869
6.1926,0.51182,0,0.0009695,0.44072,0.29666,0.069371,0.080228,0.21703,4.8948
6.3532,0.43374,0.18164,5.6412e-07,0.37776,0.043099,0.10182,0.04653,0.44493,3.587
4.9615,0.31662,0.27246,4.5187e-10,0.22036,0.043099,0.069371,0.17301,0.32963,2.7841
