"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.085097,1.1356,0.064402,-0.3216,2.5102,1.0121,1.8838
-0.085097,0.94992,-0.67377,-0.49236,-0.87295,0.76531,-0.8146
-0.085097,-0.36153,0.0886,0.7854,-2.6639,-0.69803,-1.7111
-0.085097,0.26584,0.2063,1.6522,0.49623,-1.548,-0.22805
-0.085097,0.49065,-0.14283,1.975,0.17805,-0.69695,-0.63228
-0.085097,0.15715,1.2859,0.23914,-0.21067,-1.1178,0.30215
-0.085097,-0.57556,-0.097048,0.53118,-0.050844,-0.73312,-0.41301
-0.085097,-1.3943,0.00047876,-0.25224,-0.24791,0.48751,0.092844
-0.085097,-0.77754,0.040269,-1.7535,-0.66201,0.12998,0.061409
-0.085097,-0.42589,-0.25138,-0.35761,-0.13007,-0.056553,0.39467
-0.085097,-0.48591,0.066582,-1.3758,-0.42126,0.17048,-0.00797
-0.085097,0.19588,-1.0439,-0.85047,0.82547,1.1205,0.91341
-0.085097,0.84802,-0.11212,0.098076,0.71814,1.0437,0.67185
3.0842,-0.11504,-0.011025,-0.015927,2.8723,-1.2076,3.0911
2.3787,-0.11504,-0.011025,-0.015927,-0.55449,-1.8961,1.7473
-0.43776,-0.11504,-0.011025,-0.015927,-2.8835,0.77742,-0.61572
0.70333,-0.11504,-0.011025,-0.015927,0.050173,0.47978,1.1387
-0.93163,-0.11504,-0.011025,-0.015927,-0.48212,0.43158,-0.23681
0.42258,-0.11504,-0.011025,-0.015927,0.012011,0.2452,0.70304
-2.7747,-0.11504,-0.011025,-0.015927,-0.057641,0.26742,-3.5703
-2.8366,-0.11504,-0.011025,-0.015927,-0.041233,0.37856,-2.7124
0.36513,-0.11504,-0.011025,-0.015927,-0.14871,0.20519,0.72855
-0.42286,-0.11504,-0.011025,-0.015927,0.068304,0.78067,-0.6878
0.040206,-0.11504,-0.011025,-0.015927,-0.43212,0.014608,-0.20396
0.045582,-0.11504,-0.011025,-0.015927,1.1736,-0.79242,0.25458
1.1842,-0.11504,-0.011025,-0.015927,0.78042,-1.2432,1.4608
2.3353,3.1385,-0.7917,-0.6686,1.9473,-0.051369,2.4132
0.34394,1.8087,0.62918,0.77109,1.0127,-0.051369,-1.1434
-2.2723,-0.15068,-0.51587,2.521,-2.4361,-0.051369,-2.6469
-0.18525,-0.1618,1.045,1.4931,-0.75129,-0.051369,-0.29425
-0.31611,-1.6242,2.4782,0.64661,-0.23861,-0.051369,-0.29895
0.13858,-0.56404,-0.026216,0.31732,0.1399,-0.051369,0.16549
-0.48151,-1.0586,-1.5995,0.89701,0.092897,-0.051369,-0.087461
-0.41938,-0.66574,0.61573,-0.0090243,-0.014687,-0.051369,-0.33001
-0.037479,-0.93673,-0.43734,-1.3567,-0.13576,-0.051369,0.18568
-0.086229,-0.21951,-0.045865,-0.59808,-0.54532,-0.051369,0.56367
-0.19333,-0.39164,1.2353,-1.8278,-0.60081,-0.051369,0.222
0.3585,-0.081385,-1.7122,-1.4517,0.64197,-0.051369,0.892
0.41078,0.63206,-0.37094,0.086164,1.2296,-0.051369,0.99653
1.617,2.525,-0.77505,-0.015927,-0.064458,0.013191,0.56798
0.79442,1.7266,0.2171,-0.015927,-0.064458,-0.47669,-1.1655
-1.479,-0.52771,0.80112,-0.015927,-0.064458,-1.3319,-1.3343
-0.12716,-0.1781,1.0128,-0.015927,-0.064458,-1.098,-0.050368
0.0058687,-1.1905,1.1794,-0.015927,-0.064458,-0.85891,-0.18754
0.7417,-1.3489,-0.069179,-0.015927,-0.064458,-0.5167,0.4723
-0.96674,-0.42008,1.1647,-0.015927,-0.064458,-0.29191,-0.21873
-1.4599,-0.55026,-0.68291,-0.015927,-0.064458,0.064555,-0.46494
0.029127,-0.38319,-2.6884,-0.015927,-0.064458,-0.061985,0.23009
-0.172,-0.24875,1.3804,-0.015927,-0.064458,0.099367,0.63877
-0.18033,-0.13148,-0.89086,-0.015927,-0.064458,1.5728,0.41405
0.30933,-0.15757,-1.8014,-0.015927,-0.064458,1.254,0.53418
0.7134,0.29401,1.2986,-0.015927,-0.064458,0.42714,0.6614
1.8119,2.2176,-0.69767,-1.066,1.8003,3.4172,1.9175
0.9149,1.7043,0.69829,0.51568,-0.16072,0.41129,-1.6001
-1.9584,-1.0394,1.4512,1.3428,-1.6509,-2.0585,-2.1833
-0.32422,-0.16878,0.59178,2.4908,-0.054112,-1.0138,0.018184
-0.60497,-1.6444,-0.99232,1.4594,-0.28289,-1.4596,-0.57479
-0.046947,-0.18457,1.0794,0.10602,0.09826,-0.56423,-0.2719
0.50984,-0.47818,1.2159,-0.35711,-0.42777,-0.40845,0.42122
0.7792,-0.49603,-1.8873,-1.7316,-0.01193,-0.0033026,0.34449
0.65195,0.028889,0.82385,-1.3448,-0.25807,1.281,0.79328
0.28958,-0.6771,-0.69727,-1.0208,-0.037826,0.38069,-0.0069017
0.30285,0.2088,-1.849,-0.71987,-0.15488,0.17913,0.019388
-0.72674,1.0068,-0.29492,-0.24041,-0.31244,1.0276,0.39018
-1.1879,0.074169,-0.20526,0.017963,0.5224,-0.30132,-0.93195
2.5039,1.8417,-0.53376,-1.2375,2.7807,0.3947,1.5496
1.1977,1.1939,0.025822,-0.31694,0.37432,0.41828,0.036736
-1.3809,-0.61569,0.31058,0.77137,-3.0403,-0.37702,-1.1064
0.14638,-0.39332,-0.093867,1.0672,-0.12943,-0.75039,-0.025859
-1.0314,0.36492,2.906,1.5435,-0.10831,-1.04,-0.87104
-0.47117,-0.58768,1.4173,1.7016,-0.12994,-0.65582,-0.02696
-0.52644,-0.99359,-2.2001,-0.19356,0.16464,-0.29502,-0.31628
-0.74848,-0.56464,-1.33,-1.4659,-0.20897,0.17598,-0.18715
-0.078987,-0.66513,-0.99573,-0.95839,-0.55912,0.073913,0.52492
-0.032554,-0.15839,0.44457,-1.0175,-0.19563,0.73401,0.43773
-0.2623,-0.40787,0.25771,-1.1163,-0.43606,0.74837,0.35267
0.46489,0.15402,-0.60592,-0.84171,1.0684,1.2203,0.59162
0.9462,0.6716,0.11686,-0.32571,0.7648,1.6109,-0.045207
1.0843,1.4421,-0.81946,-0.16981,2.0118,1.8433,1.8191
