"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.00013133,0.80466,-0.41976,-0.9247,2.9019,-0.62243,0.71234
0.00013133,-1.4522,0.1132,2.3327,-0.091535,-0.30527,0.73625
0.00013133,-1.7872,0.59786,2.3266,-3.1438,0.31129,0.26325
0.00013133,-0.4947,1.1439,-0.11826,-0.27195,1.0538,0.13679
0.00013133,-0.057445,2.1888,-0.82441,-0.053356,1.4955,0.31056
0.00013133,0.089527,1.3413,-1.3326,-0.0080951,1.298,-0.090743
0.00013133,-0.0044215,-1.4915,-1.0536,-0.0079569,0.61773,-1.3107
0.00013133,-0.20866,-2.1669,-0.34323,-0.052339,-0.12008,-1.76
0.00013133,-0.058382,-0.93402,-0.12073,-0.013932,-0.57433,-0.71606
0.00013133,-0.1197,-0.33613,-0.16004,0.024251,-0.50295,0.12587
0.00013133,-0.27065,-0.21384,-0.22271,-0.22045,-0.005279,0.12494
0.00013133,1.9874,-0.13394,-0.24639,1.1731,0.3469,0.29143
0.00013133,2.1306,0.077019,-0.084151,0.80547,0.18671,0.57929
1.9545,-0.031444,0.12554,0.57413,2.5625,-0.84755,1.4148
1.6505,-0.031444,0.89708,2.7859,-0.53072,1.6859,1.3685
0.034858,-0.031444,1.4107,1.3881,-2.7615,2.0146,0.27747
-0.32089,-0.031444,1.3029,-1.2121,-0.30452,-0.47766,-0.27578
0.25036,-0.031444,0.62156,-1.3911,-0.20394,0.35062,-0.11826
-0.24126,-0.031444,-0.2665,-0.91672,-0.012493,0.96617,-0.38933
-1.5745,-0.031444,-0.95536,-0.72261,0.14512,-0.27396,-1.2438
-1.3369,-0.031444,-1.2068,-0.38761,-0.067032,-1.3486,-1.3263
-0.066363,-0.031444,-1.0388,-0.05704,-0.15798,0.33159,-0.46086
0.07556,-0.031444,-0.65976,0.017086,0.039583,1.3985,-0.049821
-0.13224,-0.031444,-0.27544,0.00052282,-0.26104,-1.6413,-0.17036
0.25722,-0.031444,0.031804,-0.023925,1.5369,-2.0075,0.13853
0.59485,-0.031444,0.25368,0.091545,1.0945,0.26308,0.61538
1.3258,0.79837,-0.19423,-0.03388,2.0886,0.038794,1.7148
1.2654,-0.88782,0.013812,2.2968,-0.59965,0.038794,1.7637
0.37692,-1.2327,0.38554,2.108,-2.4611,0.038794,0.11082
0.030139,-0.38537,1.1153,-0.20372,-0.28153,0.038794,-0.43836
0.08586,0.49899,2.1661,-1.3272,-0.0048043,0.038794,0.15393
-0.44613,-0.15204,1.4945,-1.253,0.0029859,0.038794,-0.72496
-1.2819,-0.78767,-1.3664,-0.80926,0.047324,0.038794,-1.8401
-1.2244,0.07056,-2.595,-0.27856,-0.045179,0.038794,-0.98189
-0.3736,-0.017395,-1.185,-0.10436,-0.060626,0.038794,-0.034487
0.078609,-0.13198,-0.028274,-0.21028,-0.031651,0.038794,-0.096779
0.033904,-0.53751,0.012744,-0.20983,-0.081854,0.038794,-0.18216
0.16027,2.543,-0.14574,-0.12105,1.1367,0.038794,0.37376
0.42385,1.6191,-0.0087158,0.064597,0.70461,0.038794,0.89766
2.4173,2.0413,-0.72846,3.1784e-05,-0.013551,1.2235,2.1512
0.66375,1.5893,-0.066279,3.1784e-05,-0.013551,-0.38955,-1.2447
-2.1208,0.065077,0.82271,3.1784e-05,-0.013551,-1.8305,-2.7881
-0.49026,-0.74296,0.88937,3.1784e-05,-0.013551,-1.5396,-0.13415
0.052449,-0.74139,0.15318,3.1784e-05,-0.013551,-0.54992,-0.18179
0.050474,-0.63911,-0.021608,3.1784e-05,-0.013551,-0.23107,0.077945
-0.52474,-0.59116,1.0383,3.1784e-05,-0.013551,-0.27431,-0.028777
-0.55466,-0.55103,1.6465,3.1784e-05,-0.013551,-0.13838,-0.22366
-0.074693,-0.4843,0.059386,3.1784e-05,-0.013551,0.057665,0.49583
-0.023171,-0.33546,-1.425,3.1784e-05,-0.013551,0.60047,0.75179
-0.081127,-0.13799,-1.1009,3.1784e-05,-0.013551,1.6353,0.080628
0.73033,0.077332,-0.62112,3.1784e-05,-0.013551,1.8726,1.1054
0.73737,0.30545,-0.25982,3.1784e-05,-0.013551,0.60114,0.78392
-4.9832,-1.7729,-0.0067712,-0.010098,-0.85888,0.096909,-0.061466
-2.7419,-1.6929,-0.0067712,9.2767e-05,-2.1181,0.035739,-0.078941
0.16814,-1.2379,-0.0067712,0.035903,-0.47832,0.021135,-0.072401
-0.034788,-0.68622,-0.0067712,0.093784,0.028109,-0.30448,-0.058244
-0.043041,-0.27133,-0.0067712,3.2939e-05,-0.030683,-0.11387,-0.050963
0.056121,-0.069014,-0.0067712,-0.093715,0.047043,0.47875,-0.053726
-0.040163,-0.01976,-0.0067712,-0.036062,0.039927,0.30894,-0.058515
0.020379,-0.027664,-0.0067712,-0.0029816,-0.065661,0.25392,-0.053516
-0.0056942,-0.036008,-0.0067712,8.4606e-05,-0.074595,0.18458,-0.041944
-0.001968,-0.035448,-0.0067712,4.1464e-05,-0.017395,-0.35222,-0.054173
0.0068458,-0.032558,-0.0067712,0.00025451,-0.018385,-0.52717,-0.059956
-0.012684,-0.025803,-0.0067712,0.0029841,-0.0046897,-0.04002,-0.056506
0.035684,-0.0068732,-0.0067712,0.010108,0.12396,0.27231,-0.067768
1.5809,0.68004,-0.22412,-0.55974,2.8807,-1.3923,0.2866
1.2981,-2.3205,0.27413,2.815,-0.26649,-1.505,0.24157
0.1216,-1.5612,1.1991,1.8393,-3.1329,-0.21944,0.30899
-0.0092748,0.29178,1.8908,-0.84834,-0.28828,1.305,1.0158
0.39461,-0.24588,1.3096,-0.88687,-0.080932,1.616,1.2387
-0.20462,0.35364,-0.36449,-1.1686,-0.047047,0.99955,0.033472
-1.499,0.41927,-1.6619,-0.7746,0.040375,0.59767,-1.839
-1.4671,-0.46585,-1.6713,-0.47996,-0.1155,0.60615,-2.0396
-0.2942,-0.47995,-0.86707,-0.38545,-0.03163,0.50681,-0.47779
0.10391,0.35407,-0.17462,-0.079664,0.010035,0.19553,0.43125
-0.044099,-0.83593,0.029098,0.037056,-0.16738,-0.07668,0.19178
0.26645,2.5102,0.013468,-0.048258,0.94503,-0.31957,0.076879
0.61234,2.805,0.11817,0.13723,0.76701,-0.56411,0.29505
0.19797,0.3612,-0.46751,0.93738,2.5982,0.25672,2.5685
0.65423,-0.43982,0.32729,2.3689,-0.39868,-0.41236,1.5346
0.19083,-1.0924,1.4587,1.5836,-2.8121,-0.86158,-1.4886
0.027635,-0.6214,1.9708,-0.48911,-0.74981,-0.28211,1.0696
0.072962,-0.058924,1.1918,-1.5647,-0.12009,1.0758,-0.065229
0.064548,0.20368,-0.37848,-1.4198,-0.12563,1.7733,-0.49708
0.018652,0.36588,-1.4266,-0.81036,0.00096822,0.95386,0.66124
-0.0133,0.23249,-1.3229,-0.2328,-0.0082775,-0.02164,0.30887
-0.054174,0.27928,-0.77563,-0.064134,-0.017749,-0.017978,-0.2551
-0.19666,2.049,-0.52615,-0.030471,-0.036519,-0.27501,-0.19021
-0.24935,1.2529,-0.36361,0.33022,0.14835,-1.8265,-1.5838
-0.17213,-1.7032,0.040836,0.56214,0.39808,-2.9586,-2.787
0.028521,-1.4162,0.43636,0.27768,0.26993,-1.6725,0.32461
4.0782,0.75888,-0.51379,0.50246,1.4923,0.049637,2.5175
1.3593,-0.54444,0.80983,2.8897,-0.012387,-1.0831,-0.66899
-3.249,-1.3853,2.2703,1.1388,-1.6078,-1.8408,-3.3512
-1.1858,-1.0224,0.70972,-1.6246,-0.90744,-1.548,-0.39995
-0.23368,-0.43733,-0.93347,-1.1659,-0.26186,-0.39473,0.1613
0.042541,-0.22581,-0.24655,-0.75375,-0.068339,0.80694,0.32596
-0.029677,-0.14174,-0.53118,-0.5915,-0.016662,1.3865,0.20805
0.029475,-0.061902,-0.86563,-0.15938,-0.041667,1.2546,0.19962
-0.042995,-0.08011,-0.49511,-0.085009,-0.04354,0.77678,0.25079
0.081422,-0.11363,-0.43247,-0.1024,-0.085402,0.39983,0.077097
-0.18063,0.17167,-0.25446,-0.0046964,0.10054,0.2978,-0.50492
0.54037,0.65975,0.024772,-0.022925,0.66336,0.26515,0.55234
0.88299,0.65012,0.38064,0.23314,0.48534,0.042739,0.66069
2.0362,0.10481,-0.087233,-0.13237,1.8062,0.25805,2.1665
1.6411,-1.0543,0.16693,3.0577,-0.12756,0.20379,1.8753
-0.35733,-0.9443,2.5528,1.7535,-1.9842,-1.5474,-0.54937
-1.7591,-0.33107,2.5951,-1.6088,-0.88794,-0.95559,-2.3081
-1.4322,0.030936,-1.3437,-1.2203,-0.2309,1.5845,-1.688
-0.36056,-0.045407,-1.2473,-0.93028,-0.11026,-0.93036,0.030169
0.094,-0.027709,-1.2494,-0.5472,-0.014159,-0.88651,0.43366
0.013636,-0.031625,-1.4826,-0.12299,-0.0058189,-0.13949,-0.13855
-0.022747,-0.050031,-0.0009983,-0.44461,-0.00027239,1.6407,-0.28107
