"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.011418,1.8312,-1.2373,-0.54746,0.95186,1.0629,-0.071366
-0.011418,1.4675,-0.37318,0.97211,-0.13949,0.5183,-0.91829
-0.011418,-0.58188,1.1042,1.9413,-1.0351,-0.58578,-1.1643
-0.011418,-0.15564,1.5552,1.5963,-0.47088,-0.31213,-0.73806
-0.011418,0.69021,0.93635,0.66524,-0.17255,-1.3191,-0.29408
-0.011418,0.39362,0.56703,0.26515,-0.12676,-1.5784,-0.31082
-0.011418,-0.88078,0.86817,0.47232,0.11726,-0.94533,-0.51388
-0.011418,-1.5492,0.64727,0.50313,0.041459,-0.51359,-0.31827
-0.011418,-0.8903,-0.69784,-0.16429,-0.23054,0.20436,0.40905
-0.011418,-0.56684,-1.7393,-1.275,-0.29464,-0.41041,1.1877
-0.011418,-0.4008,-1.4884,-2.0975,-0.11485,2.4132,1.4671
-0.011418,0.37107,-0.79146,-1.9801,0.61157,3.9121,1.1338
-0.011418,0.85385,-0.12238,-0.89548,0.61661,-0.32498,0.45208
1.5531,-0.043063,0.089751,0.038283,2.7161,-1.0175,1.8027
1.334,-0.043063,0.089751,0.038283,-0.75293,0.042864,1.6745
-0.068413,-0.043063,0.089751,0.038283,-2.878,1.5574,0.3398
-0.29818,-0.043063,0.089751,0.038283,-0.5403,0.44822,-0.12124
0.43436,-0.043063,0.089751,0.038283,-0.14271,-1.2715,0.20785
0.17182,-0.043063,0.089751,0.038283,0.037017,0.16566,-0.23539
-1.5062,-0.043063,0.089751,0.038283,0.00014344,0.89278,-1.5065
-1.5768,-0.043063,0.089751,0.038283,0.011262,0.75006,-1.48
-0.17835,-0.043063,0.089751,0.038283,-0.021125,-0.59931,-0.34062
0.084893,-0.043063,0.089751,0.038283,0.12286,-1.6825,-0.17391
-0.10595,-0.043063,0.089751,0.038283,-0.42493,0.11744,-0.22116
0.2783,-0.043063,0.089751,0.038283,1.6802,-0.4411,0.51569
0.59635,-0.043063,0.089751,0.038283,1.8971,-0.69861,0.93307
2.6374,2.2431,-0.3691,-0.42127,0.93397,-0.13527,2.2215
1.0674,1.6316,0.056686,0.40234,0.2362,-0.13527,-1.4729
-2.2659,0.019318,0.3008,1.1732,-0.82635,-0.13527,-2.7164
-0.84736,-0.30299,0.57427,1.5094,-0.7476,-0.13527,-0.28733
-0.1002,-0.094744,1.2505,1.3912,-0.30663,-0.13527,-0.021198
0.41954,-0.42099,1.7089,1.1088,-0.022478,-0.13527,-0.016387
-0.48498,-0.8424,1.0322,0.85268,0.053623,-0.13527,0.040794
-0.67765,-0.90271,-0.091359,0.4608,0.033614,-0.13527,-0.24392
-0.0064263,-0.7728,-0.27653,-0.29861,-0.032609,-0.13527,0.38689
-0.003039,-0.69739,0.11209,-1.2351,-0.13959,-0.13527,0.54044
-0.18822,-0.41579,-0.25511,-1.736,-0.13245,-0.13527,0.58628
0.93354,0.20962,-0.99644,-1.3783,0.36083,-0.13527,1.9266
0.90436,0.67785,-0.81549,-0.42065,0.47944,-0.13527,0.81369
1.2745,3.5619,-0.3321,0.038283,0.0061932,-0.13527,1.0218
0.6035,1.518,-0.032711,0.038283,0.0061932,-0.13527,-1.0633
-0.67936,-1.513,0.38452,0.038283,0.0061932,-0.13527,-1.8609
-0.67059,0.84825,0.79509,0.038283,0.0061932,-0.13527,-0.8249
-0.023505,0.48912,0.9895,0.038283,0.0061932,-0.13527,-0.23888
-0.135,0.49502,0.95162,0.038283,0.0061932,-0.13527,-0.35226
-0.80074,-0.99955,0.904,0.038283,0.0061932,-0.13527,-0.23141
-0.78198,-1.541,0.84337,0.038283,0.0061932,-0.13527,0.092826
-0.20225,-0.67756,0.45537,0.038283,0.0061932,-0.13527,0.12561
0.023552,-0.88042,-0.23716,0.038283,0.0061932,-0.13527,0.0074544
0.035084,-0.55736,-0.69237,0.038283,0.0061932,-0.13527,0.63918
0.25606,-0.0028617,-0.58314,0.038283,0.0061932,-0.13527,1.6596
0.43066,0.95639,-0.20192,0.038283,0.0061932,-0.13527,1.2815
-4.035,-2.1079,-2.2187,-2.0491,-3.5623,0.86019,-1.0855
-2.7865,-1.5581,-2.6892,-2.2566,-2.804,1.5728,-0.8963
0.21362,-0.87027,-1.7501,-1.7961,-0.52848,1.0874,0.67073
-0.038836,-0.48047,-0.31814,-1.0401,0.11554,0.3251,0.65546
-0.060794,-0.44571,0.50527,-0.42928,-0.24606,-0.0085153,0.50576
0.041164,-0.50736,0.38497,-0.16798,-0.10155,0.26742,0.12227
-0.045128,-0.42513,-0.13174,-0.15342,0.15799,0.89179,0.018788
0.0045467,-0.207,-0.34035,-0.16305,0.013314,0.87259,0.48404
-0.016603,-0.029056,-0.11968,-0.084146,-0.11964,-0.14362,0.16255
-0.011862,-0.00063085,0.13828,0.029413,-0.014035,-0.65176,-0.57024
-0.0062429,-0.058196,0.16442,0.077533,0.035792,0.1332,-0.19124
-0.026039,-0.068297,0.085712,0.044344,-0.010166,0.48384,0.18377
0.036462,0.020959,0.11342,0.0057508,0.052755,-0.5183,-0.1153
1.9685,2.6432,-0.57063,-0.44234,2.9281,0.7505,0.26889
0.71896,1.7858,0.33156,1.003,0.37362,-1.1019,-1.6843
-1.4522,-1.0492,1.3991,1.911,-3.1986,-2.0173,-2.2233
-0.78106,0.073211,1.1407,1.8622,-0.40254,-1.4432,-0.9321
-0.086194,-0.12181,0.22493,1.0889,-0.16856,-0.81344,0.22666
-0.089586,0.2594,0.42044,0.12717,0.17493,-0.68625,0.23161
-0.56556,-0.27356,1.2254,-0.10057,0.37146,-0.49566,-0.17875
-0.58336,-1.8981,0.79128,0.40877,-0.17757,-0.28247,-0.14181
-0.067199,-1.0621,-0.97244,0.36934,-0.22124,-0.30822,0.4022
-0.0040512,-0.31391,-1.8734,-0.69697,-0.24523,0.012163,0.70312
-0.028516,-0.36905,-1.1077,-1.797,-0.82309,1.0345,0.60065
0.42052,0.39657,-0.23492,-1.8816,1.0495,1.7093,0.83086
0.55865,1.1281,0.21789,-0.7878,1.5742,1.0432,0.9816
2.7739,-0.014608,-0.39207,-0.77633,1.4848,1.4544,1.2827
1.3524,-0.0055605,-0.63439,1.065,-0.38089,-0.41075,-3.0606
-2.5682,-0.051058,0.35635,2.2888,-1.7232,-2.1072,-2.3238
-0.79979,-0.052941,0.68339,1.8469,-0.42422,-2.0299,0.35492
-0.027659,-0.049049,0.31194,0.65467,0.083895,-0.94153,0.16808
-0.070678,-0.050186,-0.15572,0.48338,-0.15127,-0.25558,-0.099507
