"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.022564,0.36588,1.0643,2.8024,1.8602,4.9687,3.2233,3.0777,1.5036,0.89271
0,1.088,0.86475,0.83799,1.7136,2.3573,1.2961,2.1599,2.2776,1.5186
0.12671,1.6812,1.3304,0.069858,2.788,5.8373,2.3842,3.7035,2.0484,1.2929
0.20438,2.1712,1.8625,0,2.0817,3.3337,3.6363,3.3548,1.8143,0.82088
0.11166,2.687,2.1286,0,2.3551,4.7896,2.2733,3.0451,2.0621,0.48227
0.1305,2.4549,2.9268,0,1.487,2.5978,3.9848,0.973,2.5778,0.34887
0.05512,2.8159,2.2617,0.28409,0,3.0396,1.9807,3.0653,2.2749,0.26679
0.033073,2.3517,2.9934,0.00093939,0.55272,2.8805,4.7364,3.9876,2.9275,0.17444
0.079705,2.1196,2.6608,5.2248e-07,3.0047,2.5974,3.9075,3.606,2.2609,0.082088
0.083444,1.4491,2.7273,4.5367e-10,3.239,3.9358,4.3426,1.9086,4.4816,0.041044
0.019315,0.88167,2.9268,7.2303e-07,2.9913,2.6305,2.5194,3.406,2.3909,0.14365
0.052695,0.5722,2.1951,0.0021899,0.73917,2.5509,3.1351,4.6912,3.1553,0.236
0.12432,0.52062,1.5965,2.934,0.35189,3.5474,4.2527,1.9703,1.402,0.38992
0.73206,0.023143,0,2.8362,3.1674,2.8336,4.9849,3.6367,5.3178,1.8778
0.90178,0.034839,0,1.257,2.9844,3.8002,3.1951,3.0731,2.7487,2.8731
1.4675,0.074895,0,0.27943,2.1012,2.4375,2.3042,1.6449,2.2037,3.8274
3.4477,0.066248,0,0,1.1188,2.3483,5.1495,1.7575,4.417,4.2788
2.9385,0.03686,0,0,3.272,0,4.7805,4.242,1.7766,4.8124
3.0517,0,0,0,1.5065,3.5089,3.9673,3.9221,1.7186,4.7406
2.9385,0.033879,0,0.14205,1.3882,4.408,2.763,4.2867,2.3052,5.1921
6.8423,0.016168,0,0.001108,3.1775,2.1041,3.819,1.898,2.9467,4.6893
6.1068,0.038418,0,5.466e-07,2.9549,3.5628,3.7037,3.1249,1.152,3.4169
3.8437,0.052853,0,4.4311e-10,2.3439,3.5824,2.1207,3.7155,1.4084,2.8115
