"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.015677,1.2488,2.7695,0,0.19416,1.9047,2.963,1.7194
0.03677,1.3256,1.2574,0,1.0956,3.8058,2.7387,2.7555
0.0080731,0.71089,0.13976,0.20831,2.7182,1.477,2.4895,1.9129
0.04948,0.40351,0,1.1804,3.5596,0.33633,2.2278,1.6283
0.0195,0.24983,0,2.0137,3.2591,0.19375,2.4272,2.3342
0.035269,0.17298,0,3.0553,2.5379,0.0987,2.5393,3.006
0.032971,0.17298,0.10657,3.4719,1.5163,0.14623,2.7263,3.2452
0.0045842,0.17298,0.0012047,2.1526,0.79513,0.051173,2.6266,1.4802
0.020257,0.096138,5.5481e-07,1.2499,0.61484,0.051173,2.7886,1.15
0,0.096138,4.4853e-10,0.48606,0.49464,0.051173,2.6889,1.0476
0.032261,0.096138,7.077e-07,0.069438,0.37445,0.051173,2.8384,1.0589
0.02214,0.096138,0.0022838,0,0.37445,0.051173,3.0004,1.1728
0.024543,1.2488,3.0048,0,0.31435,1.4295,3.1001,1.7649
0.4042,0.13006,2.8708,0,0.25426,1.7146,2.9381,1.6283
2.103,0.15638,1.1875,0,0.55474,3.3305,3.0876,3.1199
2.103,0.17333,0.34939,0.13888,1.7567,1.477,3.3493,3.7917
2.3089,0.13724,0.069879,0.97213,2.6581,0.52644,3.3867,3.6323
2.5458,0.088634,0,1.1804,2.2975,0.0987,3.3992,3.9739
2.2472,0,0,1.3193,1.6966,0.051173,3.4241,3.4957
2.0001,0.08601,0.071044,0.97213,0.97542,0.0987,3.2621,3.6209
0.35272,0.079415,0.00098786,0.13888,0.61484,0.14623,2.8135,1.7649
0.074727,0.13959,5.5481e-07,0.20831,0.37445,0.051173,2.8135,1.3094
0.033543,0.13995,4.4853e-10,0.069438,0.31435,0.051173,2.9381,1.3664
0.033543,0.040438,7.077e-07,0,0.25426,0.051173,2.9256,1.4689
0.023247,0.11664,0.0021906,0,0.25426,0.051173,2.963,1.2753
0.33213,0.15878,2.7952,0,0.19416,2.38,2.826,1.6397
0.36301,1.4025,2.702,0,0.19416,1.3819,0.035043,1.5827
1.8971,1.0183,0.9081,0,0.43455,3.6157,0.010726,2.3228
2.031,0.5572,0,0.13888,2.7783,0.85913,0.022783,2.3228
2.381,0.32667,0,0.97213,2.9586,0.051173,0.00061645,2.7783
2.484,0.096138,0,2.1526,2.4177,0.0987,0.0097471,3.0744
2.4531,0.096138,0,2.222,1.6365,0.051173,0.018636,3.0402
2.1854,0.17298,0.14209,2.4303,1.2158,0.24128,0,3.0971
0.38361,0.17298,0.0010601,1.5276,0.61484,0.19375,0.019458,1.4916
0.074727,0.17298,6.0305e-07,0.5555,0.43455,0.051173,0.0042236,1.5144
0.033543,0.17298,4.6436e-10,0.27775,0.37445,0.051173,0.0025038,1.3436
0.023247,0.17298,7.388e-07,0.20831,0.19416,0.051173,0.030701,0.99063
0.023247,0.17298,0.0022605,0.069438,0.19416,0.051173,0.014402,1.0703
0.4042,0.78773,2.9349,0.069438,0.19416,1.7146,0.026828,1.5486
0.4042,0.71089,2.9384,0.34719,0.20254,0.031908,1.343,1.4005
1.547,5.091,0.48898,0.27775,0.20955,0.018172,1.5424,2.0154
1.2073,5.3984,0.13976,0.20831,0.20211,0.02904,1.1187,0.46685
0.6513,4.7068,0,0.20831,0.10373,0.17651,0.78226,0.31882
0.78515,4.9373,0,0.48606,0.10087,0.066255,0.68257,0.18218
0.58952,4.7836,0,0.5555,0.17427,0,0.49564,0.03416
0.36301,3.8615,0.035522,0.48606,0.16838,0.091963,0.25887,0
0.095319,1.9404,0.0010601,0.62494,0.29497,0.013739,0.19657,0
0.023247,1.2488,5.5481e-07,0.48606,0.070445,0.030533,0.19657,0.056933
0.023247,0.86458,4.2214e-10,0.41663,0.16821,0.014203,0.19657,0.15941
0.023247,0.48036,6.9214e-07,0.34719,0.17057,0.042872,0.30872,0.60349
0.023247,0.40351,0.0022139,0.13888,0.1332,0.083891,0.65764,0.70596
0.34242,2.0941,3.0048,0.13888,0,0.10286,1.0689,1.1728
0.35272,1.2488,2.7695,0,0.25426,1.2869,2.2278,1.708
0.054135,1.0951,0,0,0.25426,0.33633,2.6016,1.1956
0.023247,0.5572,0,0,0.31435,0.14623,2.639,0.8426
0.023247,0.32667,0,0,0.25426,0.051173,2.5767,0.85399
0.023247,0.24983,0,0,0.19416,0.051173,2.6764,0.94508
0.023247,0.24983,0,0,0.19416,0.051173,2.6141,1.2411
0.023247,0.24983,0,0,0.19416,0.051173,2.6764,0.97924
0.023247,0.17298,0,0.069438,0.19416,0.0987,2.502,1.207
0.023247,0.096138,0,0,0.19416,0.0987,2.0533,1.2981
0.023247,0.096138,0,0.069438,0.19416,0.051173,2.1281,1.2981
0.023247,0.096138,0,0,0.19416,0.051173,2.3773,1.2525
0.023247,0.096138,0,0,0.19416,0.051173,2.639,1.0931
0.023247,0.096138,0,0,0.19416,0.051173,2.502,0.95647
0.36301,0.86458,2.702,0,0.19416,1.8097,2.5144,1.4916
2.0927,1.2488,1.0478,0,1.0956,4.091,2.801,2.9263
2.103,0.63405,0.13976,0.20831,3.0788,1.0017,2.7138,2.5847
1.9795,0.32667,0,1.9443,3.6798,0.24128,2.5269,2.4481
2.2781,0.096138,0,2.3609,2.6581,0.14623,2.5393,3.3021
2.381,0.096138,0,2.1526,1.8769,0.0987,2.477,3.6551
2.1854,0.24983,0.10657,2.3609,1.1557,0.051173,2.7886,3.3362
0.43509,0.32667,0.001012,1.111,0.67493,0.0987,2.6016,1.6966
0.074727,0.32667,5.3872e-07,0.5555,0.43455,0.051173,2.6764,1.2639
0.023247,0.32667,4.4853e-10,0.48606,0.31435,0.051173,2.8509,1.355
0.023247,0.24983,7.1547e-07,0.13888,0.25426,0.051173,2.8384,1.207
0.023247,0.17298,0.0022838,0,0.25426,0.051173,2.5767,1.3664
0.32183,1.5562,2.9349,0,0.19416,1.7146,2.8758,1.7763
0.31153,1.3256,2.7357,0,0.31435,1.8097,2.6889,1.7763
1.928,1.0951,0.9783,0,1.2158,3.8058,2.3898,2.357
2.1339,0.24983,0.13976,1.0416,3.6197,1.0017,2.6016,2.0496
2.0207,0.17298,0,2.0137,3.8601,0.38386,2.6889,2.5164
2.4943,0.096138,0,3.4719,2.9586,0.14623,2.7512,3.0402
2.3295,0.17298,0,4.3051,1.8769,0.051173,3.15,3.3704
2.4222,0.17298,0,4.9995,1.3961,0.051173,3.2995,3.4729
2.3707,0.17298,0,3.333,0.91532,0.051173,3.0503,3.359
2.4737,0.17298,0,1.8748,0.49464,0.051173,3.15,3.9967
2.4325,0.24983,0,1.0416,0.31435,0.051173,3.3493,3.5981
2.5663,0.24983,0,0.69438,0.25426,0.051173,3.2496,3.4843
2.3913,0.71089,0,0.20831,0.19416,0.051173,2.9381,3.3249
2.3501,0.5572,0,0.13888,0.19416,0.0987,2.7761,3.2338
0.46597,0.86458,2.8708,0,0.25426,1.2393,3.0752,1.503
1.9383,1.2488,0.76815,0.069438,1.4562,2.8553,2.7636,2.5392
1.9074,0.5572,0.25137,0.13888,2.2975,1.0968,2.6889,2.0496
0.3939,0.24983,0.0011579,0.27775,1.3961,0.33633,2.826,1.0817
0.033543,0.17298,5.6728e-07,0.13888,0.79513,0.051173,2.8883,0.96785
0.023247,0.17298,2.3862e-10,0.069438,0.43455,0.0987,2.9256,0.81983
0.023247,0.17298,8.5154e-14,0,0.43455,0.051173,2.8633,0.86538
0.023247,0.17298,0,0,0.31435,0.051173,2.6016,1.2981
0.023247,0.17298,8.3933e-14,0,0.25426,0.051173,2.7636,1.2411
0.023247,0.096138,2.5425e-10,0,0.19416,0.051173,2.7013,1.4347
0.023247,0.096138,7.6991e-07,0,0.19416,0.051173,2.5767,1.3322
0.023247,0.096138,0.0023304,0,0.19416,0.0987,2.6764,1.3436
0.4042,1.0951,2.9349,0,0.19416,1.9522,2.8758,1.5372
0.37331,1.172,3.0059,0,0.19416,1.9522,2.8135,1.6169
1.9692,0.78773,0.97796,0,1.2158,4.1385,2.8384,3.2224
2.2678,0.24983,0.069857,0.41663,2.3576,1.1443,2.9007,3.1655
1.7736,0.17298,0.071627,1.5276,2.6581,0.24128,2.963,2.6758
0.35272,0.096138,0.001127,1.4582,1.2158,0.051173,2.9256,1.2753
0.043839,0.096138,5.3143e-07,0.62494,0.91532,0.0987,3.0627,1.0248
0.023247,0.096138,2.2093e-10,0.13888,0.43455,0.051173,3.0876,1.0703
0.023247,0.096138,7.7827e-14,0,0.31435,0.051173,3.1126,1.1273
0.023247,0.096138,8.1324e-14,0,0.25426,0.051173,2.7636,1.2184
0.023247,0.096138,2.5166e-10,0,0.19416,0.051173,2.5518,1.1956
0.023247,0.096138,7.6213e-07,0,0.19416,0.051173,2.8633,1.2411
0.023247,0.096138,0.0023071,0,0.19416,0.051173,2.5643,1.355
0.35272,1.3256,2.865,0,0.19416,1.2869,2.7886,2.004
0.3939,2.1709,3.0059,0,0.19416,1.6671,3.0503,1.5941
2.1236,1.5562,0.76839,0,1.0355,3.8058,2.7263,2.3228
1.8971,0.71089,0.13976,0.069438,2.7783,1.3344,2.8135,2.0496
1.9795,0.32667,0,1.5971,3.0187,0.47891,2.3275,1.5144
1.7839,0.17298,0.14287,3.1941,2.4778,0.24128,2.5518,2.2318
0.36301,0.17298,0.0010476,1.6665,1.4562,0.051173,2.6764,1.2981
0.10561,0.17298,5.9353e-07,0.83325,1.1557,0.051173,2.7263,1.0703
0.023247,0.096138,2.2241e-10,0.27775,0.79513,0.051173,2.6515,1.207
0.023247,0.096138,1.5526e-13,0.20831,0.61484,0.051173,2.7263,1.3892
0.023247,0.096138,2.4647e-10,0.069438,0.31435,0.051173,2.477,1.2639
0.023247,0.096138,7.6213e-07,0.069438,0.19416,0.051173,2.502,1.15
0.023247,0.096138,0.0023071,0,0.19416,0.051173,2.502,1.3094
0.52775,1.7099,3.2144,0,0.19416,1.7621,2.664,1.4916
0.38361,1.172,2.9721,0.069438,0.19416,1.0492,2.9755,1.6283
2.1648,0.78773,1.3272,0.069438,0.85522,4.0434,2.801,3.3021
2.4119,0.32667,0.34939,0.27775,2.1774,1.6671,2.8633,2.9719
2.4737,0.17298,0.069879,0.90269,3.0187,0.47891,2.7636,2.8922
2.7002,0.24983,0,2.7081,2.9586,0.19375,2.7636,3.4387
2.1751,0.17298,0,2.8469,1.937,0.051173,2.9132,3.507
2.5252,0.096138,0,1.9443,0.79513,0.051173,2.8509,3.6665
2.4634,0.17298,0,1.111,0.49464,0.051173,3.0004,3.7917
2.2266,0.17298,0,0.27775,0.43455,0.051173,2.9755,3.2907
2.031,0.48036,0.21138,0,0.31435,0.14623,3.3369,3.3932
0.28065,0.24983,0.0012089,0,0.25426,0.33633,3.3493,1.5258
0.054135,0.24983,0.0016318,0,0.19416,0.19375,3.2746,1.2981
0.3939,0.86458,2.4458,0,0.19416,1.3344,3.287,1.4005
