"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.065457,0.42278,0.28663,2.7676,1.8641,1.9272,3.9551,2.2429,3.9604,0.68695
0.10368,1.0097,0.42995,0.93015,0.62136,2.8655,1.4915,2.0744,3.8681,1.464
0.048662,1.9554,1.3615,0.21473,0.41424,1.9083,3.4653,4.1041,2.0552,1.5316
0.084765,2.3467,2.0781,0.071576,0.41424,3.3096,4.9616,2.2436,2.8846,1.1149
0.034137,3.1619,2.8663,0.071576,0.82848,2.1723,3.0698,2.129,3.7878,0.74326
0.10034,3.8141,2.723,0.071553,2.6925,2.6621,3.5656,3.1221,2.8554,0.34911
0.1538,3.1619,3.0813,0.14554,2.4854,2.7654,3.1504,1.504,4.0129,0.23649
0.06637,2.3467,2.8663,0.0010859,2.8997,2.2876,2.9359,1.9617,1.1763,0.090092
0.18462,1.6293,3.0097,5.7651e-07,2.2783,4.571,4.0806,1.983,2.212,0.011262
0,1.1728,2.6514,4.5401e-10,3.9353,0,3.6229,3.2619,3.3679,0.022523
0.12977,0.74887,1.8631,7.3285e-07,4.3495,2.0571,3.9886,2.2475,3.7437,0.15766
0.095514,0.65105,1.5765,0.0022676,3.7281,3.4498,2.805,2.3213,4.511,0.30406
0.031629,0.52061,0.78824,2.9704,3.7281,2.5924,2.5451,4.7267e-05,3.6595,0.52929
0.62953,0.033887,0,2.8714,0,2.7063,3.4013,4.1402,1.9473,1.9145
0.71952,0.057198,0,0.8586,0,2.6194,2.9962,0.58755,3.06,3.0406
1.1695,0.035218,0,0.071576,0,2.8314,3.0939,3.0992,2.3512,3.66
2.2043,0.06047,0,0.071576,0,2.0662,3.8314,2.6778,3.012,4.5271
2.0694,0,0,0,0,2.198,4.8016,4.1633,2.3615,4.91
2.1144,0.026261,0,0,0,2.4289,4.1919,4.1579,1.2961,5.0001
3.3292,0.039963,0,0.072769,0,2.9581,1.8306,3.2607,3.6956,5.0001
5.8939,0.046009,0,0.00098717,0,2.5295,3.7244,2.8643,2.1408,4.3357
6.0289,0.0021262,0,5.6004e-07,0,3.0922,4.0819,2.0337,2.3305,3.3897
4.4541,0.053884,0,4.378e-10,0,2.9856,2.6436,0,1.4635,2.6802
3.0142,0.073988,0,7.2488e-07,0,2.6615,2.2074,2.8515,2.738,2.2973
2.2043,0.038028,0,0.0022438,0,3.32,1.8401,2.4768,1.2085,1.982
0.76452,0.044871,0,3.0062,0,2.8579,1.4231,1.5699,2.3481,1.7118
0.22458,0.488,0.93156,2.733,0.62136,2.4148,2.5464,3.0178,2.315,0.81083
0.80951,1.5315,1.0749,1.2164,0.62136,2.8994,2.7277,3.0514,2.3023,1.509
0.26958,2.6728,1.8631,0.14315,0.62136,1.4785,2.082,3.2696,2.8376,1.205
0.089598,3.7489,1.7915,0,1.2427,1.477,2.9683,2.5789,3.5845,0.732
0.13459,3.5206,2.3647,0,1.657,3.4221,1.581,2.7762,0.95057,0.30406
0.17959,3.5533,2.3647,0,1.2427,2.1598,2.0208,3.7092,2.475,0.090092
0.22458,2.9989,2.3647,0.18192,1.657,1.6423,2.9073,1.5042,0.65848,0.11262
1.0795,2.6076,2.2931,0.0010119,1.8641,3.7223,0.31477,3.6115,4.8523,0.16892
0.98949,1.6293,1.8631,5.271e-07,1.8641,3.7639,3.1149,2.1155,2.0612,0.11262
0.85451,1.2706,1.7198,4.0537e-10,1.4498,2.4257,2.4099,3.1077,2.6798,0
0.53954,0.94453,1.8631,6.8505e-07,0.62136,2.896,1.0596,1.6263,4.0506,0.10135
0.58454,0.68366,1.3615,0.0022438,0.82848,5.1065,1.867,1.172,1.7523,0.31532
0.089598,0.68366,1.0749,3.0062,0.20712,2.1254,1.4143,2.9395,4.0522,0.47298
0.13459,0.22713,0.71658,2.7676,1.8641,2.6934,2.9858,3.8493,1.9331,1.2951
0.44955,1.1402,0.42995,0.5724,0.41424,4.7818,0,1.9434,2.2008,2.1172
0.17959,2.4445,0.64493,0.2863,0.41424,5.3264,1.3036,3.1855,3.289,1.9595
0.17959,3.0967,1.4332,0,0.20712,2.1469,1.2013,2.5406,2.1264,1.3063
0.089598,3.4228,2.1498,0,0.41424,0.75555,2.3605,2.1715,2.4348,0.55181
0.13459,3.325,2.508,0,1.0356,4.0107,2.3055,3.1538,2.8037,0.31532
0.17959,3.325,2.938,0.036385,1.2427,0.6693,1.4885,2.6129,0.4475,0.19145
0.9445,2.4772,2.5797,0.0010365,0.82848,1.8657,2.3541,3.4131,3.7365,0.11262
1.1695,1.5641,3.0813,5.4357e-07,1.4498,3.035,0.72601,4.2449,3.2789,0.090092
0.9445,1.238,2.508,4.4861e-10,3.3139,1.2229,2.0977,0.4976,1.6237,0.090092
0.58454,0.8467,2.0781,7.1692e-07,2.2783,4.0217,3.0863,4.1812,0.083285,0.067569
0.40456,0.52061,1.2899,0.0022676,2.0712,1.6188,3.5336,2.4616,3.3356,0.27028
0.17959,0.35757,0.78824,2.863,2.4854,2.8877,2.1961,2.626,1.691,0.68695
0.40456,0.29235,0.78824,3.0097,1.657,2.4656,4.7709,1.7548,3.6352,0.68695
0.71952,0.94453,0.93156,1.0021,1.657,2.4075,2.8189,1.8408,3.6429,1.8131
0.35957,1.5641,0.78824,0.14315,0.41424,0.92992,2.1777,2.0415,3.9118,1.8018
0.31457,2.3141,1.6481,0,0,2.6415,2.8727,3.4857,2.1847,1.3626
0.17959,2.5424,2.4364,0,0.41424,2.5119,4.0532,1.9014,2.3291,0.92344
0.089598,2.4772,2.2214,0,1.657,3.3704,1.347,1.7005,4.6817,0.49551
0.089598,2.6728,1.5048,0,2.2783,2.4285,0.6357,2.127,1.9388,0.25901
0.089598,1.9554,2.6514,0,1.657,2.3874,3.3054,2.5048,1.3193,0.36037
0.13459,2.0532,2.5797,0,1.657,2.4597,1.9275,2.2345,2.2456,0.2928
0.22458,1.9554,3.0813,0,1.8641,2.0287,3.6178,3.2708,3.4685,0.25901
0.31457,1.4989,3.6546,0,2.2783,3.0119,0.93349,2.1094,1.2219,0.20271
0.17959,1.238,3.0097,0,2.4854,2.6692,1.9521,2.5249,2.8078,0.4392
0.40456,0.97714,2.2214,0,3.1068,2.1248,3.3214,2.0367,2.1142,0.86714
0.35957,0.55322,0.50161,2.8022,2.0712,3.9006,2.8044,3.5998,2.6015,0.52929
0.40456,1.0424,0.35829,1.0017,1.4498,2.1491,2.3859,1.4518,2.3947,1.4415
0.58454,1.6619,0.71658,0.21473,1.2427,1.3314,2.1305,1.6657,2.0888,1.5879
0.62953,1.4337,1.6481,0,0.41424,3.6324,2.3496,3.2451,0,1.3964
0.13459,1.8576,2.0064,0,0.62136,4.6095,3.5725,2.445,4.1982,1.1712
0.17959,2.1511,2.508,0,1.4498,2.3359,2.0903,2.3017,3.1705,0.79957
0.26958,2.5098,2.6514,0.21831,2.0712,2.0115,3.3813,2.7969,3.5273,0.51803
2.2493,1.6945,3.153,0.0010859,2.0712,4.1033,3.9648,2.6197,1.8442,0.36037
1.8894,1.1728,3.0097,5.5181e-07,2.6925,1.425,2.7124,1.2675,4.6414,0.13514
1.5294,0.87931,2.5797,4.2699e-10,2.4854,3.8741,2.815,4.1368,3.948,0.21397
1.4844,0.74887,1.9348,7.2488e-07,1.657,1.7261,1.923,0.97383,3.9253,0.42794
1.0345,0.78148,1.4332,0.0022438,2.4854,5.1472,2.9619,3.1448,2.6763,0.49551
0.31457,0.61844,1.2182,3.042,2.2783,1.34,1.5369,3.1496,2.5548,0.63064
0.22458,0.52061,0.93156,2.9751,1.657,3.5328,4.1306,3.0698,2.4322,0.50677
0.44955,1.3684,0.93156,0.71576,2.2783,2.4303,2.1649,4.5899,3.3533,1.1374
0.44955,1.4663,1.1465,0.071576,2.0712,2.728,4.9353,1.9643,2.3465,0.96849
0.31457,1.2706,1.4332,0.071576,2.2783,2.0859,4.5521,3.4309,2.789,1.1036
0.26958,1.5967,1.2899,0,1.4498,1.9582,2.921,2.6265,3.424,1.0473
0.22458,1.6619,2.1498,0,0.82848,2.095,2.2243,0.20759,1.8782,0.77704
0.26958,2.6076,1.6481,0,0.82848,3.0382,3.7117,2.6777,2.8182,0.55181
0.13459,2.738,1.8631,0,1.657,3.7034,2.9977,2.9651,0.29457,0.37163
0.089598,2.0532,2.938,0,1.8641,3.3374,1.2875,3.0556,2.2973,0.25901
0.26958,2.0858,2.723,0,1.8641,3.2732,2.6435,2.8436,2.1123,0.24775
0.089598,1.9554,3.0097,0,1.657,1.6408,3.965,2.4903,2.6614,0.31532
0.13459,2.1837,2.8663,0,3.521,3.414,1.9778,2.5097,2.0836,0.28154
0.13459,1.4663,3.0097,0,2.8997,3.0377,3.9745,2.7619,2.3999,0.36037
0.17959,0.35757,1.0749,3.0443,2.8997,2.3422,1.0969,3.1002,2.6174,0.67569
0.49455,0.52061,0.8599,1.2875,2.0712,2.6957,3.1279,3.9723,2.1628,1.7118
1.7094,1.3684,0.64493,0.22069,1.657,4.6567,3.6754,1.8918,3.6693,2.2298
2.7893,1.3358,1.0749,0.0010598,1.2427,2.4275,1.9686,1.8664,1.9825,1.7118
2.8343,0.8467,1.0749,5.5579e-07,0.62136,3.697,1.9796,1.2251,3.3227,1.1149
2.1144,0.52061,0.71658,2.1913e-10,0.41424,1.8061,3.3017,1.1029,2.4631,0.86714
1.2145,0.35757,0.42995,8.2545e-14,0.82848,3.9124,3.0058,1.3279,2.4305,1.0361
0.80951,0.19452,0.28663,0,0.82848,1.6913,2.3375,1.9145,2.2501,1.1487
0.40456,0.1293,0.14332,8.2379e-14,0.20712,3.5902,2.4556,2.3306,1.4321,1.3289
0.17959,0.16191,0.14332,2.5245e-10,0,2.03,4.4263,3.4798,2.8637,1.3852
0.13459,0.1293,0.14332,7.6471e-07,0.20712,2.5018,1.8294,0.99782,3.6015,1.3514
0.13459,0.096693,0.14332,0.0023631,0,2.7273,2.7667,3.2291,3.4698,1.2838
0.26958,0.064084,0.14332,2.9346,0,2.8662,2.7525,3.3753,2.6105,1.6442
0.13459,0.32496,0.50161,2.8714,0.62136,3.8501,2.6136,3.248,1.4165,1.0473
0.31457,1.1402,0.71658,0.93015,0.41424,0.62764,4.1263,3.6792,3.1844,1.7005
0.31457,1.9554,1.0749,0.14311,0.62136,2.4548,3.0857,2.1523,3.8598,1.6892
0.44955,2.1837,1.5048,0.14673,1.0356,2.4427,2.5145,4.4879,0.52206,1.1712
1.6644,1.3684,2.1498,0.0012798,0.82848,4.7557,2.2646,1.4197,3.0697,0.78831
1.8894,0.94453,1.3615,5.9458e-07,0.82848,3.0018,2.984,3.9567,2.1798,0.48425
1.5294,0.81409,0.8599,2.4585e-10,0.82848,1.5955,3.1025,3.7389,2.9954,0.55181
1.1245,0.68366,1.0749,8.8152e-14,0.41424,3.2758,1.2891,2.6481,3.1666,0.74326
0.76452,0.45539,0.64493,8.5099e-14,0.20712,3.2909,3.2142,1.8094,2.111,0.82209
0.58454,0.16191,0.57327,2.6042e-10,0.20712,2.0541,2.6677,3.3769,2.3831,1.0924
0.44955,0.16191,0.42995,7.8064e-07,0,3.8335,3.4253,0.23184,2.3447,1.4415
0.26958,0.1293,0.21498,0.0023631,0,2.9359,2.6388,3.862,1.6691,1.5428
0.22458,0.1293,0.14332,2.8988,0,3.5203,3.5205,3.0515,3.8591,1.7793
0.22458,0.39017,0.8599,2.7676,2.2783,0.49956,2.17,1.9725,2.1782,1.0811
0.40456,0.81409,1.0032,0.8586,1.0356,1.828,3.3525,1.0356,1.3208,1.6442
1.0345,1.6293,1.3615,0,0.82848,2.4006,1.9268,2.5514,0.89247,1.7118
0.22458,2.1185,1.8631,0,0.82848,3.8965,2.8529,2.6286,3.0445,1.3176
0.31457,2.0206,2.4364,0.14633,1.2427,2.6769,2.1115,4.3457,4.0448,0.90092
2.2043,1.5641,2.8663,0.001123,1.2427,2.8664,1.1788,0.96301,3.0093,0.5856
2.3393,0.97714,3.0813,5.9962e-07,2.0712,2.9447,2.7652,3.1487,0.64784,0.33785
1.6644,0.65105,2.0781,2.3059e-10,2.0712,2.0421,3.513,2.7429,1.8405,0.25901
1.3944,0.58583,1.3615,1.6631e-13,1.4498,3.0318,3.1361,3.1144,2.6757,0.50677
0.9445,0.39017,1.2899,2.6308e-10,0.82848,3.5787,2.3269,3.2725,1.1844,0.8784
0.71952,0.22713,0.57327,7.8861e-07,0.41424,3.0263,2.0314,4.0088,4.1208,0.97975
0.53954,0.16191,0.35829,0.002387,0.41424,0.94737,0.39923,0.56591,3.0838,1.2388
0.089598,0.16191,0.14332,3.1493,0.41424,2.5881,3.0828,1.2043,2.9098,1.2726
0.17959,0.32496,0.35829,2.8714,1.657,2.5722,1.8875,2.569,4.2091,1.1487
0.35957,0.97714,0.28663,0.4293,1.0356,3.5185,4.1725,3.0937,2.7051,2.0158
