"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.0084772,3.1042,-1.1452,-1.5046,2.963,1.1743,1.8314
0.0084772,2.0745,-1.2391,0.39958,1.1867,0.48853,-2.122
0.0084772,-0.85793,0.98967,1.7605,-2.7798,-1.1461,-2.1665
0.0084772,-0.55581,2.646,1.3934,-0.89982,-1.6581,0.12368
0.0084772,0.56996,-0.37902,0.70943,0.16537,-0.94088,-0.33762
0.0084772,0.37496,-0.20056,0.79081,0.26716,-0.59197,-0.029018
0.0084772,-1.0443,1.3501,1.1155,0.10806,-0.34585,-0.35218
0.0084772,-1.5344,-0.39467,0.86351,0.075008,-0.42549,-0.25081
0.0084772,-0.84764,0.26574,-0.30445,-0.38494,-0.20316,0.60756
0.0084772,-0.4684,2.4319,-1.7332,-0.38101,0.30739,0.70476
0.0084772,-0.31747,-1.8702,-2.2865,-0.60189,0.18248,1.5578
0.0084772,0.18844,-4.2467,-1.7099,0.79431,2.2136,1.5687
0.0084772,0.75476,0.66091,-0.55175,1.1044,3.9612,-0.47103
1.8979,-0.020597,0.03934,0.025348,1.8376,-0.0056608,1.7863
1.4319,-0.020597,0.03934,0.025348,-0.24316,-0.22572,1.7881
-0.0232,-0.020597,0.03934,0.025348,-1.9522,-1.1028,0.24155
-0.14514,-0.020597,0.03934,0.025348,-0.52558,-0.15502,-0.11009
0.24437,-0.020597,0.03934,0.025348,-0.14419,0.62451,0.48265
-0.34041,-0.020597,0.03934,0.025348,-0.030686,0.4927,-0.16788
-1.4048,-0.020597,0.03934,0.025348,0.041121,0.52954,-1.9183
-1.2976,-0.020597,0.03934,0.025348,-0.012091,-0.53845,-1.8687
-0.23965,-0.020597,0.03934,0.025348,-0.016897,-0.43895,-0.17701
0.11474,-0.020597,0.03934,0.025348,-0.011426,-0.56959,0.25447
-0.050918,-0.020597,0.03934,0.025348,-0.14663,-1.6218,-0.1766
0.14717,-0.020597,0.03934,0.025348,1.1282,0.18595,0.090033
0.47378,-0.020597,0.03934,0.025348,0.94741,0.89318,0.5865
2.6605,1.2882,-0.40701,-0.42138,1.9726,-0.18011,1.0012
1.4067,1.1388,-0.83455,0.76306,0.036155,-0.18011,-1.0873
-1.5774,0.24753,-0.65659,1.7483,-1.9863,-0.18011,-2.0903
-1.108,-0.32,0.53651,1.9949,-0.15137,-0.18011,-1.0272
-0.050077,-0.39568,1.766,1.4736,-0.17173,-0.18011,-0.051601
