"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.35705,0.26828,1.438,3.0136,1.2805,3.1237,2.8118,1.8938,1.0613,2.5125
0.49084,0.88518,0.68478,1.0747,4.6747,0.49235,1.0286,3.0279,1.3791,2.4776
0.43502,1.3628,1.3011,0.14334,2.3127,2.8319,3.0377,3.6845,1.8557,1.4307
0,1.7409,1.8489,0,3.3072,3.8731,1.6649,3.0279,2.4912,0.80259
0.2695,2.8354,2.5337,0,4.0888,2.9608,2.8937,2.431,3.7622,0.45364
0.1064,3.6911,3.013,0,3.7969,2.5271,1.6263,2.1923,2.6501,0.24427
0.32034,3.9299,2.1913,0.14573,1.6581,2.2878,3.5955,1.6551,1.6968,0.13958
0.32216,3.114,2.0543,0.00093903,2.3237,2.7671,2.9881,0.99852,1.6968,0.034895
0.23248,2.4573,1.9174,5.5253e-07,3.0613,3.2075,3.9438,0.52101,1.0613,0
0.19104,1.721,2.7391,4.4919e-10,0.8118,2.7417,4.4936,0.40164,0.74359,0.034895
0.15644,1.124,2.8076,7.0987e-07,1.4535,2.9432,3.6258,0.28226,0.74359,0.13958
0.38297,0.86528,2.4652,0.002175,1.7339,0.84114,2.7314,0.28226,0.74359,0.55832
0.41233,0.58668,2.1228,2.9026,1.1017,3.4426,3.2061,0.34195,0.74359,0.97707
0.58984,0.020376,0,2.8751,3.8606,2.0281,1.9035,2.4907,3.4445,1.012
0.2558,0,0,1.1463,1.2182,2.7115,2.232,2.9085,2.1735,1.5354
0.75686,0.00013005,0,0.21501,2.8481,2.644,3.771,3.2667,3.2856,1.1864
0.92389,0.04793,0,0.071669,1.8554,2.9825,2.3802,2.7295,1.8557,1.1166
0.42282,0.030252,0,0,2.7843,1.5844,2.7936,2.1326,2.3323,0.90728
0.75686,0.03771,0,0,3.6414,2.7319,1.5154,2.4907,3.1267,0.87238
0.75686,0.015586,0,0.036432,2.4769,4.3736,2.621,2.3117,2.809,0.97707
5.9345,0.02549,0,0.0010132,1.6807,1.7185,3.7178,1.6551,3.6033,1.2562
6.4356,0.053868,0,5.4428e-07,0.69808,4.1805,3.8156,2.4907,3.7622,1.6401
4.4313,0.023051,0,4.4378e-10,2.1069,2.4555,2.5194,2.6101,4.08,1.1166
3.7632,0.028147,0,7.338e-07,2.7832,0.95562,2.5613,2.7892,4.3977,0.76769
2.093,0.0025721,0,0.0023423,2.5761,3.9496,2.5145,2.7295,3.1267,0.62811
0.75686,0.021915,0,2.9743,2.2013,3.7755,2.4876,1.9535,2.9678,0.59322
0.58984,0.28818,0.95869,2.8405,1.3348,3.0699,0.54467,0.071115,0.064233,2.652
0.92389,0.68618,0.75325,1.1463,2.937,1.9752,3.2321,0.13931,0.013909,5.4088
0.75686,1.4424,0.82173,0.21501,2.9695,2.5758,2.1728,0.16229,0.12277,4.676
0.75686,1.4424,1.3696,0,2.7324,2.9259,3.6067,0.16419,0.45546,4.0129
0.42282,1.9996,1.7804,0,2.0216,2.655,3.2573,0.085528,0.24007,2.5125
0.2558,2.3976,2.1228,0,3.2252,5.3372,2.4969,0.091265,0.14052,1.7797
0.42282,2.2185,3.4239,0.32789,1.3894,0.45223,1.8064,0.11175,0.20013,1.1515
2.9281,1.3429,3.4239,0.0014827,2.2547,2.5248,1.337,0.1108,0.0044775,0.76769
2.7611,1.1837,3.4924,6.1025e-07,1.7243,2.7627,1.52,0.18079,0.38202,0.48853
1.926,0.76578,3.6293,4.4378e-10,2.3038,3.5278,2.0687,0.07984,0.2459,0.90728
1.926,0.54688,3.0815,7.0987e-07,2.5459,2.0817,2.0884,0.14981,0,1.326
1.759,0.36778,2.3282,0.0022467,1.8415,2.7435,1.9709,0.080353,0.39101,1.8146
0.75686,0.30808,1.5065,2.9384,0.82363,3.1206,2.4637,0,0.54305,2.5474
0.58984,0.40758,1.1641,3.0136,2.3048,4.7698,3.848,0.99852,0.90246,1.9192
0.42282,0.90508,1.3011,0.93137,3.0444,2.5104,2.3527,1.3567,1.2202,2.8963
0.42282,1.6812,1.9858,0.071669,1.6886,1.5696,2.1555,1.5954,1.2202,2.1635
0.2558,1.7608,2.6706,0,2.966,2.9127,2.6016,1.297,1.2202,1.2213
