"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.45578,0.33516,1.0779,2.7287,2.8168,0.45585,3.9639,1.0438,0.68637,2.0538
0.26675,0.69909,1.0779,0.86826,1.9501,2.7547,2.8618,2.2513,0.95791,2.6669
0,0.84466,1.2319,0.07238,1.0834,2.122,2.6648,2.3855,1.2295,1.6553
0.28162,0.75368,1.6169,0,0.65004,2.3848,1.6983,2.0501,1.3652,0.82766
0.20803,0.99023,1.3089,0,0.65004,1.9655,2.3798,1.8488,1.501,0.82766
0.49281,1.0448,2.0019,0,0.43336,0.47693,3.4731,1.5805,1.0937,0.7357
0.10836,1.2268,2.3868,0.22076,0.43336,3.5929,2.4259,1.4463,0.95791,0.49047
0.1678,1.1358,2.9258,0.00097331,0.43336,2.8939,1.4538,1.178,0.82214,0.58243
0.31622,0.84466,3.3108,5.247e-07,1.5168,2.6255,0.73501,0.90967,1.0937,0.52112
0.36532,0.58991,2.4638,4.5912e-10,2.1668,1.9929,2.955,0.84259,1.2295,0.95028
0.30588,0.42614,2.4638,7.3303e-07,2.1668,3.8407,1.3179,1.1109,0.68637,1.2875
0.28497,0.35336,1.3859,0.0022207,2.8168,3.5634,2.8261,1.5134,0.68637,1.5327
0.37383,0.22598,0.69295,2.8952,1.0834,2.097,2.8104,1.3122,0.68637,1.3794
0.51675,0.00092559,0,3.0086,0,2.0547,2.2852,2.4526,2.3156,0.91962
0.51675,0.048307,0,0.94061,0,3.8747,2.5364,2.4526,1.0937,1.594
0.51675,0.036412,0,0.14476,0,4.1413,0.98134,2.5867,1.2295,1.5327
0.79637,0.0025333,0,0.07238,0,1.9807,1.9205,3.1234,1.501,1.5327
0.79637,0.039726,0,0,0,2.7942,3.8698,3.6601,1.3652,1.2875
0.37694,0.042556,0,0,0,0.41675,1.8759,3.7942,1.7725,1.2262
0.51675,0.020595,0,0.14718,0,2.7783,2.3809,4.3309,2.0441,0.88897
4.8508,0.0068108,0,0.0011231,0,3.3437,4.6193,3.2576,2.5872,0.52112
4.2916,0.037159,0,5.9132e-07,0,1.9983,1.9915,3.2576,3.266,0.42916
3.7323,0.017552,0,4.6458e-10,0,2.9759,3.0834,2.3855,3.6733,0.3372
2.6139,0.025904,0,7.4914e-07,0,3.5485,2.4732,2.0501,4.0806,0.49047
2.3343,0.0401,0,0.0023656,0,1.9114,4.0217,2.4526,4.0806,0.85832
0.65656,0,0,2.9314,0,3.9044,0.7223,2.6538,3.266,0.85832
0.93617,0.20779,0.61596,3.0436,1.0834,1.4705,1.0707,0.10436,0,3.7092
1.3556,0.58991,0.61596,0.57884,0.86672,2.658,3.0882,0.084709,0.27975,6.0082
2.0546,0.88105,1.3089,0,0.43336,2.9435,0.75862,0.10811,0.29878,5.3951
0.65656,1.0448,1.6939,0,0,2.3841,1.7327,0.068563,0.27708,4.169
0.51675,1.2632,2.3868,0,0.65004,2.2841,3.2119,0.12791,0.24631,2.9735
0.65656,1.4815,2.8488,0,1.9501,2.2077,0.16115,0.10863,0.1377,2.0538
0.79637,1.2086,3.2338,0.14718,2.6002,4.7066,0.78337,0.048657,0.34831,1.5634
4.5712,0.93564,3.3108,0.0012229,2.3835,2.4995,0.14473,0.060907,0.20621,1.1649
5.2702,0.71729,2.7718,5.7467e-07,1.9501,2.1855,4.3659,0.13013,0.23016,0.7357
4.4314,0.51713,2.0789,4.5912e-10,1.7334,3.3299,1.3104,0.1166,0.24568,1.2875
3.7323,0.37156,1.4629,7.0887e-07,2.3835,2.9341,3.3934,0.19092,0.099606,1.9619
2.0546,0.28057,1.0009,0.0022449,1.7334,1.6277,1.3958,0.14231,0.21139,2.2378
1.2158,0.29877,0.69295,3.0762,1.5168,1.3628,2.1935,0,0.26169,2.6363
0.37694,0.28057,1.6939,2.7637,2.3835,4.1133,2.9357,0.77551,0.95791,2.1458
0.51675,0.51713,1.2319,0.65119,1.0834,2.2442,2.795,1.983,1.0937,3.4333
0.51675,0.89925,1.0009,0,0.65004,3.3292,1.9907,2.788,0.95791,3.188
0.51675,1.4815,1.6939,0,0.86672,2.6977,3.1366,2.9222,1.7725,1.9925
0.37694,1.6089,2.0789,0,0.65004,1.7122,3.1975,2.1172,2.0441,0.91962
0.37694,2.1002,2.4638,0,0.43336,1.9428,2.9901,2.1842,2.0441,0.3372
0.37694,2.355,2.8488,0.18397,1.3001,1.9549,0.88231,1.4463,1.9083,0.21458
2.3343,2.173,2.4638,0.0012978,2.1668,2.9252,2.4634,1.0438,1.501,0.15327
2.1945,1.6817,2.6948,6.3297e-07,2.6002,1.6812,2.5936,0.70842,1.2295,0.21458
1.6352,1.2632,2.6948,4.8645e-10,2.3835,1.9717,1.427,0.37301,1.0937,0.21458
1.3556,0.77188,3.1568,7.572e-07,2.6002,0,2.8014,0.30593,1.0937,0.18392
1.2158,0.46254,2.7718,0.0023414,3.9002,3.5655,2.1614,0.30593,0.95791,0.36785
0.79637,0.37156,2.1559,2.9314,3.0335,2.3939,1.803,0.50717,0.95791,1.3794
0.51675,0.38975,1.3859,0,2.3835,1.8316,2.4459,1.1109,1.0937,1.4407
0.51675,0.35336,1.2319,0,2.6002,3.6591,2.2358,1.1109,0.95791,1.9312
0.51675,0.26238,0.69295,0,1.7334,0.97419,1.7058,1.6476,0.82214,2.2071
0.51675,0.18959,0.23098,0,1.5168,2.9313,0.25015,2.788,1.0937,1.6553
0.37694,0.28057,0.23098,0,0.86672,3.1748,1.1885,3.4588,1.9083,0.98093
0.37694,0.44434,0.38497,0,0.65004,2.3665,3.9687,3.5259,4.0806,0.3372
0.37694,1.245,0.69295,0,0.43336,2.0432,2.7094,3.1234,5.031,0.18392
0.37694,2.1912,1.8479,0,0,2.8496,3.5188,2.6538,4.7595,0.12262
0.37694,3.9562,2.5408,0,0,3.0261,3.3751,2.1172,4.8952,0.061308
