"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.074796,0.21666,2.3166e-10,1.7784,2.2041,0.62222,0.604,0.78469
0.074796,0.12113,8.8152e-14,1.5808,1.8828,0.20509,0.81355,1.4947
0.074796,0.12113,8.6875e-14,1.976,1.4131,0.20509,1.4422,1.6067
0.074796,0.12113,2.6604e-10,1.7784,0.6716,0.10081,1.7565,1.532
0.074796,0.10521,8.0553e-07,0.79041,0.69632,0.10081,1.9661,1.4573
0.074796,0.089283,0.0024138,1.1856,0.47386,0.10081,2.49,0.82206
0.74537,0.3122,3.2571,0.1976,0.22668,1.8214,3.0139,0.63523
0.5591,0.20074,2.9036,1.1856,0.81991,1.9779,3.2758,1.5694
2.0493,0.78987,0.7959,0.79041,0.74576,4.0635,3.6949,1.4199
1.5277,1.0287,0.07238,0.98802,0.91878,1.3522,2.7519,0.29893
1.714,0.93317,0,0.98802,0.84463,0.20509,2.3852,0.18683
1.0807,0.85356,0.18497,1.3832,1.0671,0.25723,1.7042,0.18683
0.29832,1.1242,0.0012113,2.7664,1.4379,0.36152,1.0231,0.2242
0.11205,1.7134,6.4847e-07,1.976,1.8086,0.36152,0.65639,0.18683
0.074796,1.6974,2.5285e-10,1.7784,2.3277,0.9872,0.49922,0.1121
0.074796,1.4586,1.7913e-13,2.3712,2.2783,1.0915,0.28967,0.37366
0.074796,1.1083,2.6335e-10,1.5808,2.6243,0.7265,0.39445,0.26156
0.074796,0.85356,7.9747e-07,1.7784,2.9456,1.0393,0.28967,0.29893
0.074796,0.64657,0.0024138,1.5808,2.6243,0.88292,0.28967,0.48576
1.0061,0.66249,3.04,1.976,2.1547,2.3428,0.13251,1.3826
0.5591,0.28035,2.9386,1.3832,1.166,1.9779,1.285,2.3541
2.4218,1.0287,1.013,0.98802,0.99294,4.1678,1.9661,2.6904
1.2669,0.8854,0.14476,1.1856,1.3143,1.3,1.4946,0.89679
1.1924,0.86948,0,1.5808,2.1547,0.41366,1.4422,0.48576
1.714,0.63065,0,1.1856,2.2783,0.30938,1.0231,0.4484
1.4904,0.7421,0,2.9641,2.4019,0.62222,0.97072,0.89679
1.7885,0.67841,0,3.5569,2.1052,0.30938,0.76116,1.3826
1.863,0.64657,0,2.3712,2.0311,0.7265,0.81355,1.1584
1.9375,0.58288,0,2.5688,1.9569,0.51794,1.285,1.121
1.7885,0.50327,0.18246,2.1736,1.512,0.57008,1.3374,1.0089
0.29832,0.35996,0.0013504,1.1856,1.4131,0.4658,1.4422,0.56049
0.22381,0.26443,0.0019317,1.1856,1.2896,0.25723,1.547,0.82206
0.85713,0.35996,2.4971,1.1856,0.96822,1.9257,1.0755,1.1584
