"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.061463,0.82794,-0.58301,-0.048044,1.4162,1.3769,-1.3868
-0.061463,1.0522,-0.66262,0.84994,-0.41512,0.41177,-1.6378
-0.061463,0.87438,-0.2028,1.529,-1.8052,-1.7507,-0.79701
-0.061463,0.40836,0.504,1.7015,-0.62718,-1.5245,0.035745
-0.061463,-0.18472,0.81879,1.3981,-0.12498,-0.51998,0.13637
-0.061463,-0.73316,0.75349,0.8445,0.26087,-0.94767,-0.0071266
-0.061463,-1.0582,0.81288,0.24633,0.16065,-0.46264,0.26015
-0.061463,-1.0825,1.0123,-0.278,-0.21276,0.49507,0.69709
-0.061463,-0.89843,0.8669,-0.65454,-0.14472,0.17637,0.73592
-0.061463,-0.6494,0.11149,-0.8449,-0.095011,-0.14078,0.58885
-0.061463,-0.38984,-0.92321,-0.86175,0.059527,1.0211,0.78944
-0.061463,-0.11354,-1.4872,-0.73719,0.76598,1.2571,1.0323
-0.061463,0.14275,-1.1298,-0.48799,0.46972,-0.16633,0.64777
1.6621,-0.13033,0.015076,0.04555,2.3576,-0.43736,2.0724
1.3743,-0.13033,0.015076,0.04555,-0.72019,1.2576,1.7257
0.23785,-0.13033,0.015076,0.04555,-2.6283,1.9475,-0.38487
-0.15976,-0.13033,0.015076,0.04555,-0.31276,0.80604,-1.4404
-0.078455,-0.13033,0.015076,0.04555,-0.25704,-0.35407,-0.75646
-0.62674,-0.13033,0.015076,0.04555,0.014759,-0.33912,-0.21269
-1.4639,-0.13033,0.015076,0.04555,0.12231,-0.098687,-0.74756
-1.3125,-0.13033,0.015076,0.04555,-0.12269,-0.5324,-0.5185
-0.39918,-0.13033,0.015076,0.04555,-0.089794,-1.0305,0.41239
-0.0097754,-0.13033,0.015076,0.04555,-0.11609,-0.98572,0.14841
-0.06172,-0.13033,0.015076,0.04555,-0.16957,-0.66612,0.089554
0.21921,-0.13033,0.015076,0.04555,1.12,-0.21339,1.0785
0.57273,-0.13033,0.015076,0.04555,0.85286,0.33753,1.2202
1.1368,1.4526,-0.52879,-0.71616,0.88944,-0.044477,0.83696
0.33402,1.3042,0.078176,1.5696,-0.10209,-0.044477,-1.7819
-0.89975,0.23958,0.65438,2.3642,-1.1231,-0.044477,-1.6312
-0.49161,-0.39529,0.83931,0.79413,-0.34061,-0.044477,0.10228
0.062596,-0.386,0.75963,0.38079,0.0061029,-0.044477,0.11441
-0.16919,-0.46526,0.66797,1.2539,0.015725,-0.044477,-0.049358
-0.74586,-0.8602,0.66811,0.67645,0.14486,-0.044477,-0.16704
-0.80209,-1.1396,0.73097,-0.29698,-0.12463,-0.044477,-0.18464
-0.32902,-1.0178,0.46398,-0.29308,-0.21472,-0.044477,0.50698
-0.10903,-0.65879,-0.54564,-0.48568,-0.049373,-0.044477,0.99838
0.058339,-0.22547,-1.692,-1.4529,-0.10562,-0.044477,0.37279
0.49033,0.24747,-1.7572,-1.8484,0.20512,-0.044477,1.428
0.5027,0.54157,-0.65709,-0.7241,0.25625,-0.044477,2.0378
2.3997,4.0267,0.0088358,0.04555,-0.02455,-0.3763,-0.86583
0.75159,1.7603,0.69433,0.04555,-0.02455,-1.0569,-1.194
-2.0552,-1.0271,1.0881,0.04555,-0.02455,-1.3732,-0.80334
-0.80252,0.17901,1.0322,0.04555,-0.02455,-1.1661,-0.093553
0.084185,0.027224,0.73732,0.04555,-0.02455,-0.63841,0.28673
