"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.10048,2.1633,-0.27201,-1.8728,2.4584,1.6396,0.92126
-0.10048,0.59519,-0.52609,1.2851,-0.13387,-0.5391,-1.1075
-0.10048,-1.14,-0.94779,2.0678,-2.3215,-1.3746,-1.1608
-0.10048,0.43903,2.0897,0.29598,-0.10845,-0.10843,-0.18828
-0.10048,-0.86869,2.572,0.79698,-0.13498,-0.69375,0.057267
-0.10048,-0.44942,-0.9531,0.14531,-0.36479,-0.25372,0.19985
-0.10048,-0.96464,1.8143,0.10246,0.12745,-0.25368,-0.52582
-0.10048,-0.48655,-0.75268,-0.94384,-0.21492,-0.39949,-0.04302
-0.10048,-0.20781,-1.8739,-1.723,-0.71937,0.34168,0.5723
-0.10048,-0.19987,-0.88937,-0.96363,0.24069,1.4759,0.242
-0.10048,-0.30778,-2.017,-0.9671,-0.7207,0.84241,-0.087883
-0.10048,0.34982,0.28304,-0.5023,1.1114,1.0063,0.92517
-0.10048,0.711,0.5236,0.24883,1.2703,1.3977,-0.076423
3.6554,-0.11404,0.0033189,0.032868,3.587,0.53633,4.1404
2.2849,-0.11404,0.0033189,0.032868,-0.065128,0.38742,1.8247
-1.2061,-0.11404,0.0033189,0.032868,-3.6494,0.41486,-0.84196
0.32618,-0.11404,0.0033189,0.032868,-0.029504,1.4237,1.5778
-0.44758,-0.11404,0.0033189,0.032868,-0.5061,-0.6851,-0.64266
0.29971,-0.11404,0.0033189,0.032868,0.16783,-1.6647,-0.010656
-2.6967,-0.11404,0.0033189,0.032868,-0.025435,-0.71257,-3.1966
-2.5064,-0.11404,0.0033189,0.032868,-0.24189,0.76613,-2.7119
0.20694,-0.11404,0.0033189,0.032868,-0.0588,1.3065,0.035922
-0.42124,-0.11404,0.0033189,0.032868,0.010681,-0.84216,-0.16969
0.046616,-0.11404,0.0033189,0.032868,-0.2802,-1.2829,0.14718
-0.079148,-0.11404,0.0033189,0.032868,0.79824,-0.45751,0.31726
0.95751,-0.11404,0.0033189,0.032868,0.62934,-0.44001,1.3606
2.1308,3.4296,0.20372,-1.7531,2.8345,-0.13948,1.1501
0.56335,1.1769,-0.4257,1.4957,-0.12147,-0.13948,-1.0748
-2.0666,-0.5418,1.7212,2.3888,-2.8206,-0.13948,-1.6473
-0.059174,0.29116,1.9384,2.157,0.25029,-0.13948,-0.34177
-0.41908,-1.084,0.51658,1.0188,-0.29861,-0.13948,-0.17108
0.18342,-0.86684,1.0333,0.011725,-0.34705,-0.13948,0.03532
-0.45013,-0.62853,0.99931,0.25569,0.17946,-0.13948,-0.24568
