"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.26269,0.68195,0.93748,2.9636,3.1717,2.4177,1.2886,1.2216,1.3169,2.4685
0.51541,1.4024,1.4062,0.78401,2.4,2.2016,3.8854,2.464,1.1418,2.3528
0.34768,2.2911,1.5401,0.1426,2.349,1.4621,3.7705,2.533,0.61662,1.7356
0.58942,2.3151,1.9419,0,3.7272,4.8609,0.89478,2.533,1.1418,1.0028
0.54176,2.3151,2.2767,0,1.6565,0.96382,2.8295,2.395,0.79169,0.53998
0.014838,2.4111,2.3437,0,2.1395,3.8506,1.179,2.1189,2.0172,0.19285
0.23856,2.4592,2.8794,0.18122,4.3807,3.9247,3.3956,1.5667,2.1922,0
0,1.7147,3.8169,0.0010079,4.7586,3.3054,2.9184,1.2906,2.0172,0
0.16127,1.3784,3.683,5.7429e-07,3.7294,0.75417,2.0133,0.66944,1.492,0
0.40592,1.0902,3.1472,4.3611e-10,2.201,2.2075,2.1345,0.39336,0.79169,0.23142
0.27119,0.97014,2.8124,6.9828e-07,0,2.0605,1.6821,0.66944,0.44156,0.3857
0.41751,0.80203,2.1428,0.0022113,1.4409,2.9304,0.96148,0.5314,0.44156,0.80997
0.19002,0.70596,1.741,2.9589,2.0303,3.6108,1.3578,0.5314,0.44156,1.5042
0.58307,0.05895,0,2.8603,3.2586,2.8823,1.8062,2.0499,3.2426,1.3885
0.445,0.066656,0,1.2117,2.3179,1.3126,2.3976,2.8091,2.1922,2.0442
0.30694,0.045107,0,0.2139,3.321,2.7855,1.1478,3.4993,2.7174,2.1213
0.445,0,0,0,2.3956,2.8081,1.6557,3.9825,3.4177,1.1957
0.445,0.053623,0,0,2.3884,2.8351,2.6831,3.5683,2.7174,0.96425
0.445,0.040957,0,0,3.7256,3.0648,1.6493,3.0852,2.5424,0.88711
0.72113,0.060483,0,0.10873,3.1312,2.7513,0.67096,2.9471,3.2426,1.0028
7.3482,0.064022,0,0.0012292,2.0029,0.29828,3.2613,1.9118,4.4681,1.0028
6.2437,0.048702,0,6.3172e-07,3.0958,3.0087,1.8757,1.6357,3.7678,1.0414
4.725,0.044199,0,4.6303e-10,2.6563,3.3258,3.1182,1.4977,3.4177,1.3499
3.2063,0.068175,0,7.1415e-07,2.233,4.3377,1.1482,2.1879,3.2426,1.3114
2.3779,0.042053,0,0.0022827,1.7966,0.99315,2.4685,1.9118,3.0676,1.5428
0.72113,0.060221,0,2.9589,2.2285,3.8862,3.2111,2.464,2.8925,1.3114
0.30694,0.36973,0.93748,2.8603,2.4003,2.5034,1.6221,0.086914,0.27782,2.9699
0.72113,1.2343,1.0714,1.0691,2.661,3.4501,3.2403,0.076991,0.2154,5.9783
0.58307,2.3151,1.4732,0.1426,3.368,2.6274,3.2508,0.054183,0.54747,4.8984
0.445,2.3631,1.9419,0,3.5584,4.4458,4.2727,0.076676,0,3.047
0.72113,2.4592,2.6115,0,2.7449,3.4576,1.8626,0,0.091927,1.9285
0.445,2.3631,2.5446,0,3.0838,2.161,0.91838,0.075803,0.30147,1.3499
0.445,2.6033,2.6115,0.072488,1.1946,2.2572,1.3367,0.16518,0.43888,1.0028
2.654,2.195,2.6115,0.00118,1.2821,1.9087,2.9382,0.16082,0.19944,0.26999
3.2063,1.6186,2.8124,5.907e-07,2.6011,2.4436,3.4699,0.019281,0.26265,0.11571
2.3779,0.99416,2.7455,4.5764e-10,3.5522,3.6381,4.1549,0.064164,0.10774,0.69426
2.1018,0.72998,2.4776,7.3795e-07,4.768,1.5597,1.1577,0.031213,0.13446,0.84854
1.2734,0.58588,1.6741,0.0022589,1.9406,3.4577,3.4937,0.066787,0.33575,1.4271
0.30694,0.44178,1.741,3.2085,3.1273,3.231,3.2781,0.10119,0.37934,2.1985
0.30694,0.56186,1.4732,2.8258,3.3268,0.92839,2.3619,1.8428,0.61662,1.8514
0.58307,1.1383,1.2723,0.85529,3.357,2.1047,1.8721,2.1189,1.492,2.2371
0.445,2.219,1.6071,0.1426,3.0863,3.2908,3.4238,2.1879,2.7174,1.5814
0.30694,2.7234,2.6785,0,2.8559,1.8057,1.4352,1.6357,1.1418,1.0414
0.30694,3.0115,2.7455,0,2.9828,3.9649,1.7262,1.2906,0.96676,0.50141
0.445,2.7954,2.7455,0,3.1404,2.7784,2.4277,1.1526,0.79169,0.30856
0.445,2.9155,3.1472,0.14498,3.4427,0.75756,4.2844,0.80748,0.61662,0.03857
1.9637,2.4592,3.1472,0.00086044,3.3357,3.0093,1.8023,0.39336,0.61662,0.15428
1.6876,1.6426,3.2812,5.7429e-07,4.2072,2.3109,1.3392,0.32434,0.61662,0.26999
1.1353,1.2824,3.0133,4.5226e-10,2.6773,3.0941,1.8421,0.048251,0.44156,0.23142
0.8592,0.87408,1.741,7.2208e-07,1.8263,1.3918,3.1871,0.18629,0.44156,0.53998
0.72113,0.48981,1.5401,0.0023064,2.2669,3.2957,2.6573,0.5314,0.44156,0.88711
0.58307,0.41776,0.73659,2.7094,2.4497,2.5264,1.3715,0.5314,0.44156,2.3913
0.30694,0.4658,1.1384,2.7569,1.8374,2.5051,2.0832,0.66944,0.44156,2.2371
0.58307,0.4658,0.87052,0,4.8798,2.0012,2.8329,1.3597,0.44156,2.9699
0.445,0.41776,0.60266,0,3.4507,2.4467,0,2.8091,1.492,2.4685
0.445,0.41776,0.40178,0,2.9869,2.4685,3.1734,2.9471,2.7174,1.5428
0.445,0.68195,0.20089,0,2.2728,1.6577,0.92244,3.2922,3.5928,0.96425
0.445,1.2103,0.66963,0,2.9862,3.0155,1.9446,2.602,3.4177,0.7714
0.30694,2.0749,1.2723,0,2.1223,4.1299,2.0594,2.533,4.293,0.69426
0.30694,2.8675,1.5401,0,3.5263,1.5675,1.5875,2.0499,3.7678,0.46284
0.30694,3.2997,2.5446,0,2.746,2.4089,0.98938,1.6357,3.2426,0.30856
0.30694,3.5879,3.0133,0,1.3572,2.8797,3.5756,1.0836,3.0676,0.03857
0.30694,3.636,3.0133,0,0.45015,1.3518,2.4962,0.5314,2.0172,0.15428
0.30694,3.2757,2.5446,0,3.9906,0.87636,3.4208,0.5314,1.1418,0.15428
0.30694,2.5312,1.9419,0,2.7186,1.5895,2.873,0.46238,1.1418,0.11571
0.445,0.4658,0.87052,2.9981,2.4928,2.1255,3.2775,1.0145,0.26649,2.8927
0.58307,1.1623,0.73659,0.78401,0.46588,2.8132,1.7728,2.0499,0.44156,3.857
0.58307,1.5465,1.3393,0.071299,2.383,1.8088,1.9463,2.395,1.492,2.777
0.30694,1.7147,1.741,0,1.5799,3.8265,1.0235,2.3259,1.1418,2.1213
0.30694,2.4352,1.9419,0,3.5222,1.8595,2.5219,2.2569,0.96676,1.2728
0.30694,2.4352,2.4107,0,2.3478,4.8992,2.2719,1.8428,1.492,0.57855
0.58307,2.3871,3.0803,0.14498,2.1,1.9375,2.6443,1.0836,0.96676,0.23142
1.5495,1.8588,3.3481,0.0012292,2.7833,2.408,1.7047,1.0836,1.1418,0.03857
1.4115,1.5225,3.0133,5.7429e-07,1.5107,2.8427,0.66894,0.32434,0.79169,0
1.2734,1.0182,3.1472,4.3072e-10,1.716,3.2817,3.0532,0.46238,0.79169,0.23142
1.2734,0.87408,2.8794,7.3002e-07,1.9168,2.0725,2.0353,0.25531,0.79169,0.50141
0.99726,0.63391,2.2767,0.0022589,2.1711,0.32713,2.6345,0.18629,0.61662,0.80997
0.30694,0.4658,1.5401,2.745,3.2068,4.339,2.3338,0.60042,0.61662,1.1957
0.58307,0.48981,1.0044,2.7569,3.022,3.4543,0.74135,1.4287,0.44156,2.2371
