"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.52342,1.5406,-0.91702,0.44987,-0.26516,1.3409,-0.80194
-0.84739,0.5546,-0.18205,1.5558,-1.3178,-1.4562,-2.0247
-0.65141,-0.59141,1.525,1.4229,-0.41336,-1.8537,-1.0685
-0.030989,-1.1798,1.9049,0.78751,-0.074387,-1.0015,0.083326
0.12696,-0.60762,0.049371,0.67246,0.043274,-0.36897,0.37933
-0.094726,-0.12357,-0.30123,1.1568,0.066404,-0.28462,0.029373
0.13158,-0.61395,0.57453,1.0625,-0.24702,-0.41659,-0.036167
0.46448,-0.71289,-0.18092,-0.542,-0.35013,0.16701,0.58057
0.40219,-0.14014,-1.1452,-2.2207,-0.16107,1.3953,1.0877
0.35479,0.14088,-0.80235,-1.97,0.05947,1.6808,0.76348
-0.19297,0.10163,0.22132,-0.36578,0.06704,0.66529,-0.097969
-0.64941,0.208,0.35335,0.63367,0.10751,-0.37459,-0.58313
4.0541,4.2444,-0.95207,0.15756,3.7435,0.15164,2.2501
1.1692,2.1477,-0.30247,1.1491,0.83304,-0.46885,-1.6286
-3.7314,-2.2141,0.37208,1.678,-3.3912,-0.92666,-2.9097
-0.97361,-1.4284,0.49254,1.3183,-0.793,-0.95249,-0.071498
-0.19285,-0.87698,1.9941,0.34253,0.031768,-0.63147,0.084459
-0.068152,-0.31067,0.90189,-0.61787,-0.12331,-0.23467,0.67513
-0.11057,-0.21907,-1.5057,-1.1868,-0.48528,0.028703,0.45246
-0.042353,-0.42907,-1.0252,-1.4017,-0.21081,0.16968,-0.12473
-0.1145,-0.57095,-0.20338,-1.4137,-0.23684,0.43103,0.71353
0.0095741,-0.027545,-0.88244,-1.2568,0.17464,0.99798,0.56825
-0.2576,-0.3001,-1.2455,-0.90803,-0.65303,1.6105,0.52635
0.48703,0.79323,-0.3593,-0.41225,1.3148,1.6785,1.1885
0.72594,1.4342,0.61458,0.10747,1.8187,0.933,-0.20316
1.8452,1.6555,-0.4539,-0.39817,3.4108,-0.98827,1.4827
0.3973,1.3188,0.53625,1.3436,0.50716,-1.2254,-1.9798
-1.7203,-0.020179,0.90516,2.421,-3.4425,-1.1431,-2.2266
-1.2927,-1.106,0.69719,2.0251,0.34956,-0.87242,-0.15222
-0.53746,-1.3638,1.131,0.68558,-0.39294,-0.6069,-0.20076
-0.20047,-1.0053,1.4196,-0.52722,-0.9483,-0.45552,0.12356
-0.076048,-0.47363,0.30797,-1.0953,0.15457,-0.37228,0.10655
-0.065958,-0.18513,-1.8526,-1.1864,-0.21154,-0.21027,0.070302
-0.056515,-0.22848,-2.3748,-1.1375,-0.55332,0.15238,1.1165
-0.14684,-0.30588,-0.35883,-1.0931,0.010364,0.7082,0.4556
-0.020681,-0.090929,0.39473,-0.99854,-0.47987,1.3007,-0.19899
0.70757,0.33968,-0.59271,-0.73501,1.3906,1.695,1.7053
0.61169,0.55942,-0.38745,-0.26397,1.7297,1.6981,1.1012
3.3976,1.4996,-0.92083,0.31909,1.876,0.054238,0.14769
1.4691,1.4584,-1.5933,1.0843,-0.27096,-0.31706,-0.91826
-2.1763,0.5088,-0.30794,1.5152,-1.9855,-0.63359,-1.3693
-0.32249,-0.44201,0.55235,1.4042,-0.95264,-0.77393,-0.95152
-1.3473,-1.056,1.1843,0.84916,-0.23763,-0.74271,-0.45038
-1.1888,-1.2592,2.1826,0.11108,0.1064,-0.56501,-0.12339
0.17352,-0.93542,-0.088346,-0.59823,-0.17376,-0.19745,0.37743
-0.19101,-0.43232,-1.9277,-1.1755,-0.68543,0.38018,0.85221
-0.072549,-0.25875,0.32734,-1.5443,-0.39839,1.0176,0.78096
-0.013996,-0.31649,-0.21601,-1.6048,-0.25175,1.4293,0.41228
-0.24556,-0.10122,-0.97012,-1.2994,-0.15245,1.4062,0.50108
0.48719,0.4209,-0.64909,-0.70631,1.277,0.9697,0.93117
0.9965,0.69706,-0.095283,-0.037144,1.4884,0.32686,0.74644
2.515,2.7488,-0.65555,-1.2813,1.902,1.681,2.5783
1.4562,1.4304,0.044607,-0.27181,0.015238,0.80024,-0.58886
-1.6052,-1.2888,-0.5205,1.0094,-2.1425,-0.5229,-2.7208
-0.60722,1.0629,0.093087,1.5045,-0.82335,-1.2231,-0.5854
-0.56755,1.1808,0.070465,0.99276,0.25879,-1.1867,-0.23321
-0.67377,0.64958,1.2631,0.38112,0.23591,-0.89633,-0.26307
-0.21929,-0.73886,1.8117,0.44178,-0.57594,-0.6022,0.0047519
-0.33637,-1.6031,-1.442,0.85979,-0.030406,-0.33011,-0.062703
-0.0095477,-0.36084,0.25473,0.88672,0.092134,-0.13689,0.13336
-0.41502,-1.1493,2.9502,0.31341,-0.52585,-0.054099,-0.068308
-0.79267,-1.3916,-0.58029,-0.5465,-0.40294,-0.0094792,-0.12228
0.22922,-0.36017,-1.7035,-1.2645,1.482,0.088859,0.53208
0.68859,0.70402,0.16066,-1.4532,0.95583,0.24034,0.40515
