"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.11451,0.62121,2.881,3.0751,2.1372,2.3454,0.72552,2.5663
0.065259,2.0333,1.2204,2.2658,1.854,4.1435,0.82565,3.1677
0.078141,2.2811,0.14363,2.104,2.1574,1.883,0.97585,1.0425
0.044423,1.8351,0.071816,2.104,2.4609,1.2665,0.72552,0.20049
0.068989,2.0086,0.071816,2.2658,2.5215,0.59863,0.47518,0.16039
0.086738,1.959,0,1.7803,2.8452,0.70138,0.27492,0.44108
0.1175,1.9095,0.10952,0.80923,2.8856,0.80413,0.27492,0.40098
0,1.0671,0.00104,0.32369,2.6631,1.1638,0.32499,0.32078
0.17792,0.7203,5.6192e-07,0.97107,2.4811,0.8555,0.52525,0.64157
0.16278,0.49734,4.4469e-10,1.6185,1.9349,0.59863,0.67545,0.76186
0.1286,0.34869,7.1133e-07,1.6185,1.7529,1.061,0.72552,1.6039
0.067643,0.2496,0.0022034,0.97107,1.4697,0.54725,0.97585,2.0049
0.12034,0.67076,2.9444,0.16185,0.94381,2.1913,1.6768,3.9296
0.72438,0,2.5686,0,0.033577,1.1124,1.827,1.5237
2.8183,0.00056688,1.2204,0,0.033577,3.6811,2.7282,3.0875
3.0003,0.039525,0.28726,0,0.033577,1.472,4.2802,1.7643
2.5451,0.00038237,0.071816,0,0.033577,0.29038,3.8797,0.48118
1.5437,0.055071,0,0,0.033577,0.084876,3.7295,0.12029
2.181,0.026304,0,0,0.033577,0.033501,3.0786,0.12029
2.2265,0.024247,0.21904,0,0.033577,0.13625,2.0272,0.16039
0.3147,0.027819,0.00096572,0,0.033577,0.18763,2.0272,0.48118
0.13263,0.047833,5.5366e-07,0,0.033577,0.033501,2.0773,0.92225
0.13263,0.0033022,4.3927e-10,0,0.033577,0.033501,1.6267,0.88215
0.087108,0.026235,7.2731e-07,0,0.033577,0.033501,1.4264,0.56137
0.087108,0.059964,0.0022752,0,0.033577,0.033501,1.827,1.243
0.86093,0.036152,3.0522,0,0.033577,2.4481,2.0272,1.0826
1.4072,0.62121,2.8463,1.1329,0.94381,1.6261,0.096883,4.932
