"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.065843,0.36625,1.0643,2.8024,3.4059,1.8008,2.4362,1.7247,1.0869,0.89271
0.12543,1.0882,0.86475,0.83799,2.3757,1.933,4.6971,3.2059,2.5289,1.5186
0.13989,1.6812,1.3304,0.069858,1.0046,2.5818,2.7782,2.0786,1.5736,1.2929
0.063797,2.1711,1.8625,0,0,2.173,1.6077,3.2619,1.4412,0.82088
0,2.6868,2.1286,0,3.2842,4.4337,2.3595,0.54128,1.9496,0.48227
0.090109,2.4547,2.9268,0,4.0494,2.2386,4.4784,2.8655,3.1073,0.34887
0.15545,2.8157,2.2617,0.28409,2.025,5.7196,3.7477,0.45755,1.7115,0.26679
0.11966,2.3516,2.9934,0.00093939,3.6247,2.5262,3.4163,1.0125,2.8069,0.17444
0.13368,2.1195,2.6608,5.2248e-07,3.6011,2.8925,3.929,3.5665,4.0427,0.082088
0.11938,1.4492,2.7273,4.5367e-10,2.1831,3.7145,3.6203,0,1.6964,0.041044
0.012022,0.88192,2.9268,7.2303e-07,2.7367,0.71574,3.1582,4.2407,1.9698,0.14365
0.070365,0.57252,2.1951,0.0021899,3.4711,3.5081,2.9012,1.4031,1.4066,0.236
0.083575,0.52095,1.5965,2.934,3.0084,2.8374,3.1285,1.9083,2.0584,0.38992
0.70195,0.044311,0,2.8362,4.374,3.4785,2.2902,2.7871,1.3434,1.8778
0.87207,0.017383,0,1.257,2.0351,2.0934,4.1167,0.24885,3.0927,2.8731
1.4391,0.0213,0,0.27943,2.3001,2.258,4.2537,3.6988,1.585,3.8274
3.4238,0.026556,0,0,4.5616,2.6551,3.075,1.593,1.9515,4.2788
2.9135,0.063842,0,0,2.0101,2.8056,2.3622,1.8026,3.5651,4.8124
3.0269,0.017215,0,0,4.0101,1.6295,2.724,1.8984,2.2465,4.7406
2.9135,0.017682,0,0.14205,3.5489,3.603,3.1115,0.82233,3.8486,5.1921
6.8262,0,0,0.001108,1.9137,3.6401,3.008,2.3626,5.6339,4.6893
6.089,0.05366,0,5.466e-07,2.8655,3.4622,3.8709,1.9423,1.4461,3.4169
3.8208,0.055763,0,4.4311e-10,1.3083,2.4345,4.399,1.4399,0.75303,2.8115
2.8001,0.040924,0,7.0748e-07,1.0635,2.7614,3.5796,3.8442,3.2962,2.3703
1.7794,0.024335,0,0.0021899,3.4528,3.1457,2.2973,2.8131,2.4203,1.7957
0.24831,0.033977,0,2.7943,2.6736,3.3372,1.9308,3.8983,1.9289,1.652
0.24831,0.39203,1.0643,2.87,2.9542,1.9839,3.0857,2.7944,1.1962,0.62592
0.30501,1.0108,1.4634,1.1872,0.33716,2.4247,3.5013,1.548,2.9603,1.2724
0.1916,1.6039,1.5965,0,3.8208,3.168,3.0764,2.4232,1.0083,1.18
0.1349,2.1453,1.7295,0,1.7975,2.682,3.3724,2.782,2.7361,0.90297
0.1349,2.6094,2.2617,0,3.9155,2.5843,2.3491,2.0188,3.0361,0.64644
0.1349,2.7383,2.8603,0,2.8611,4.5999,2.4997,0.39198,3.1444,0.40018
0.36172,2.7383,2.6608,0.21307,3.7611,2.3394,2.9104,2.2102,1.9624,0.24626
1.1556,2.4805,2.5277,0.0012766,1.0919,3.9078,3.2134,1.2021,2.2454,0.071827
1.4391,2.0422,2.1951,6.2698e-07,2.8116,2.1523,0,0.83844,4.2111,0
1.3257,1.3202,2.3947,4.6422e-10,2.2789,4.2727,5.7174,1.2056,3.4061,0.041044
0.87207,0.88192,2.5943,7.3081e-07,3.5776,2.9902,3.4111,2.0863,3.0658,0.041044
0.58854,0.57252,2.3947,0.0023064,2.825,6.611,1.699,0.32184,1.8826,0.1847
0.36172,0.36625,1.796,2.7594,3.8207,2.0275,2.3074,0.37396,2.65,0.51305
0.1349,0.34047,0.99779,2.9375,3.6335,1.7718,3.5944,1.2937,0.78325,0.56436
0.58854,1.2429,0.93127,1.1872,0.9802,1.5031,2.8391,3.5123,1.9144,1.1287
0.24831,2.2227,1.5965,0.069858,2.7348,1.9672,3.6695,1.5001,1.4832,1.1185
0.07819,2.5836,1.4634,0,2.6202,2.2081,3.0173,2.1551,1.4099,0.69775
0.07819,2.9962,2.3947,0,2.3694,2.9815,1.9305,2.9725,1.7513,0.50279
0.1349,3.0735,2.1951,0,2.5779,3.8377,2.2728,0.049014,1.308,0.25653
0.1349,2.8673,2.9934,0.035511,3.4582,3.6305,2.6191,1.5692,2.866,0.16418
1.3824,2.1195,2.8603,0.0012525,2.5264,2.5436,3.2576,3.0526,2.2851,0.061566
1.3824,1.7328,2.6608,6.0287e-07,2.5265,3.0911,2.3555,0.2443,0.35923,0.020522
1.0989,1.0624,2.2617,4.4311e-10,1.8584,3.8654,1.1679,0.66262,3.4986,0.051305
0.81536,0.80457,1.9956,7.0748e-07,1.8003,2.1818,3.8097,2.5975,1.4053,0.20522
0.64525,0.46938,1.3304,0.0022132,0.96714,3.694,2.7978,2.1378,2.8746,0.34887
0.07819,0.4436,1.0643,2.8991,1.0362,1.6617,2.4403,2.8272,1.4719,0.63618
0.1349,0.31468,1.1973,2.87,3.5839,2.2513,2.318,3.6709,3.537,0.55409
0.41842,0.57252,0.99779,0,3.2381,2.5547,2.2134,1.2253,2.545,0.92349
0.47513,0.54674,1.0643,0,2.4192,2.9714,3.275,1.92,1.7133,0.82088
0.47513,0.46938,0.66519,0,2.6407,1.8799,3.1198,3.3542,2.2589,0.75931
0.36172,0.34047,0.66519,0,0.63981,2.9393,1.9163,1.3033,2.5494,0.76958
0.36172,0.2889,0.46563,0,4.4114,3.5293,4.8296,1.7364,1.7492,1.0364
0.30501,0.21155,0.13304,0,3.5636,3.0789,1.352,0.75083,3.1448,1.3339
