"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0,1.0048,2.8774,0.96288,0.63715,1.7213,1.5929,2.1682
0.12832,2.8294,1.3623,0.19258,0.51571,3.941,1.7764,1.8429
0.018208,2.9754,0.14345,0.57773,1.1472,1.673,1.5929,0.36136
0.047992,3.1579,0,0.19258,1.9244,0.32188,0.85857,0.036136
0.13745,2.9024,0,0.96288,2.7988,0.22536,0.58321,0.18068
0.082132,3.2309,0,1.5406,2.9445,0.22536,0.35375,0.072272
0.13412,2.5375,0.14584,2.3109,3.3575,0.22536,0.35375,0.036136
0.074675,1.7711,0.0011376,3.6589,3.1631,0.32188,0.30785,0.10841
0.063961,1.3697,5.2821e-07,2.3109,2.9203,0.22536,0.26196,0.14454
0.058126,0.93178,4.4413e-10,2.5035,2.9445,0.5149,0.35375,0.9034
0.015041,0.45737,7.4237e-07,2.1183,2.7745,0.80443,0.39964,0.86727
0.071942,0.42088,0.0022963,1.7332,2.5074,0.27362,0.35375,1.2286
0.12927,0.67633,3.0484,1.348,1.7301,2.2521,0.58321,1.8791
0.44804,0.1894,2.808,0,0.029942,1.673,2.2354,0.25295
2.1091,0.13017,0.86041,0,0.029942,3.5067,1.96,0.65045
2.1091,0.10198,0.21518,0,0.029942,0.90094,1.2716,0.795
2.4481,0,0,0,0.029942,0.46664,1.2257,0.75886
2.7871,0.050959,0,0,0.029942,0.12885,1.1339,1.5539
3.2617,0.05901,0,0,0.029942,0.032342,1.5011,2.4211
2.482,0.065882,0.072922,0,0.029942,0.12885,2.7402,2.6741
0.38024,0.12021,0.0011129,0,0.029942,0.032342,4.4841,1.7345
0.10904,0.10387,5.9423e-07,0,0.029942,0.032342,5.4479,0.795
0.075144,0.10965,4.8205e-10,0,0.029942,0.032342,4.7595,0.18068
0.075144,0.097367,7.6632e-07,0,0.029942,0.032342,4.1629,0.10841
0.075144,0.087597,0.0023442,0,0.029942,0.032342,2.6943,0.072272
0.27854,0.10732,3.1559,0,0.029942,1.7695,2.0977,0.43363
1.4989,0.67633,3.016,0.38515,0.80717,1.48,0.010923,5.0591
5.8719,2.1726,1.3623,0.19258,0.46713,4.2306,0.081081,5.9625
3.3634,2.3915,0.14345,0.38515,0.92861,2.4451,0.0075093,1.9152
3.0244,2.5375,0,0.38515,1.3415,0.99746,0.046498,1.3732
2.3803,2.0631,0,2.1183,1.9001,1.0457,0.021707,1.1202
2.1091,1.2967,0,1.5406,2.3373,0.85269,0.0011452,1.59
2.5837,1.7711,0.14584,2.8886,2.143,1.0457,0.03305,1.4093
0.68533,1.0778,0.0011129,1.9258,2.2888,0.75618,0.025708,0.86727
0.21074,0.60334,6.0248e-07,1.9258,2.4102,0.70792,0,0.72272
0.075144,0.49386,4.8205e-10,2.6961,1.8273,0.80443,0.0050351,1.1202
0.075144,0.38438,7.5035e-07,1.9258,1.463,0.41839,0.097789,1.4816
0.075144,0.2749,0.0022963,1.348,1.1472,0.41839,0.063587,2.385
1.0243,0.49386,2.6539,1.5406,0.92861,1.2387,0.062794,3.7943
0.65143,0.38438,2.9467,1.348,0.036494,0.061242,1.0421,2.2043
2.4481,1.2237,1.2189,1.7332,0.043944,0.10606,1.8682,2.1682
1.4989,0.89529,0.2869,0.7703,0.0010701,0.029487,2.0518,0.65045
1.126,0.8588,0.14345,0.38515,0.054011,0.027663,1.4093,0.072272
1.2277,1.0413,0,0.19258,0.014816,0.0080023,0.95036,0.43363
1.3972,2.3915,0,0.38515,0.068576,0.0027664,0.81268,0.25295
1.2277,2.428,0.10938,0.57773,0.07041,0.051274,0.675,0.32523
0.38024,1.9171,0.00093978,1.5406,0.021172,0.062676,0.17017,0.14454
0.075144,1.3697,5.117e-07,2.1183,0,0.014732,0.12428,0.72272
0.075144,1.0778,4.3872e-10,1.7332,0.015176,0.025543,0.21607,1.0479
0.075144,0.67633,7.1842e-07,2.8886,0.02059,0.0164,0.30785,1.6261
0.075144,0.56685,0.0022485,2.1183,0.046228,0.032386,0.72089,1.0118
0.71923,0.56685,3.1559,0.7703,0.035917,0,1.2257,2.3488
0.075144,0.3114,0,0.57773,0.92861,0.080598,1.5929,1.0479
0.075144,0.20192,0,0.19258,0.71002,0.12885,1.8223,0.75886
0.075144,0.3114,0,0.38515,0.41856,0.032342,2.2813,0.83113
0.075144,0.8588,0,0,0.29711,0.080598,2.2354,0.61431
0.075144,1.7711,0,0,0.22425,0.032342,1.8682,0.36136
0.075144,2.0631,0,0.19258,0.27283,0.22536,1.1798,0.28909
0.075144,2.647,0,0.7703,0.41856,0.17711,0.99625,0.21682
0.075144,3.2309,0,0.57773,0.90432,0.17711,0.53732,0.21682
0.075144,3.0119,0,1.348,1.3415,0.27362,0.44553,0.14454
0.075144,2.2455,0,1.7332,1.8273,0.46664,0.39964,0.32523
0.075144,1.4427,0,0.7703,2.2645,1.0457,0.35375,0.57818
0.075144,1.0413,0,2.1183,2.2888,0.70792,0.30785,0.72272
0.075144,0.8223,0,2.3109,2.2402,0.41839,0.39964,1.4454
0.58364,0.63984,2.8774,1.1555,0.90432,1.673,1.1798,2.3488
2.9227,2.1726,1.5057,1.1555,0.83146,4.6649,1.6388,2.5295
1.9396,2.1726,0.071726,0.57773,1.1229,1.3835,1.4093,0.86727
1.1599,2.1361,0,1.348,1.7787,0.37013,1.1339,0.50591
