"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.023485,1.2565,3.0714,0,0.12964,2.2455,2.7379,2.0773
0.028096,1.2565,0.78514,0,1.1234,3.0611,2.8358,2.8664
0.026005,0.68069,0,0.1633,2.685,1.1419,2.7501,2.8432
0.011699,0.46474,0,1.8779,3.7498,0.27822,2.7501,3.0869
0.034554,0.10483,0,3.1843,2.4721,0.038314,2.7991,2.7271
0.03422,0.17681,0,3.6742,1.7623,0.086296,2.64,3.1797
0.049079,0.17681,0.072593,1.9596,0.98144,0.086296,2.8358,3.0985
0.019218,0.10483,0.00096016,1.0614,0.62652,0.13428,2.9214,1.6479
0.030775,0.10483,5.5047e-07,0.40825,0.62652,0.038314,3.0316,1.3346
0.025227,0.10483,4.2056e-10,0.40825,0.34259,0.038314,3.1172,1.381
0.035568,0.10483,7.3902e-07,0.1633,0.27161,0.038314,2.9704,1.2649
0.034305,0.10483,0.0023336,0,0.27161,0.038314,2.7256,1.4738
0,1.0406,2.9632,0,0.27161,1.7177,2.6889,1.822
0.45395,0.0062643,2.7609,0.081649,0.12964,1.4778,2.9337,1.4506
2.3515,0.027485,0.71377,0,0.69751,2.8692,3.2273,3.4234
2.59,0,0.1428,0.24495,1.8332,0.61409,3.3252,3.8992
2.6108,0.1402,0,0.97979,1.9042,0.18226,3.0683,3.7484
2.476,0.17547,0,0.73484,0.76849,0.038314,3.2396,3.4466
2.6108,0.10136,0,0.40825,0.62652,0.038314,3.1295,3.8992
2.2893,0.18295,0.10889,0.081649,0.41357,0.18226,3.1662,3.7368
0.43321,0.039465,0.0012556,0.081649,0.34259,0.13428,3.2885,1.8452
0.080658,0.1025,5.9976e-07,0.081649,0.12964,0.038314,2.897,1.4854
0.039181,0.21208,4.5291e-10,0.081649,0.12964,0.038314,2.9337,1.4274
0.028812,0.18542,7.0723e-07,0.081649,0.12964,0.038314,2.5421,1.4274
0.028812,0.21702,0.0021669,0.081649,0.12964,0.038314,2.6889,1.3926
0.5058,0.16576,3.106,0.081649,0.12964,2.1015,2.8235,1.7291
0.41247,1.2565,2.8989,0,0.12964,1.5257,0.0075637,1.5783
1.9679,0.68069,1.142,0,1.2654,4.5966,0,3.1681
2.3515,0.39276,0.071402,0.40825,3.8918,1.3338,0.0049024,2.7736
2.4137,0.17681,0,1.633,4.0337,0.37418,0.02246,2.9592
2.3204,0.24879,0,3.3476,3.2529,0.086296,0.020896,3.2958
2.3308,0.17681,0,4.5724,2.4721,0.038314,0.012286,3.3886
1.9679,0.17681,0.32667,3.021,1.5493,0.18226,0.025199,2.8664
0.40211,0.10483,0.0011079,1.633,1.2654,0.038314,0.034295,1.6479
0.080658,0.10483,6.162e-07,0.81649,0.62652,0.038314,0.019882,1.1025
0.039181,0.10483,4.3674e-10,0.1633,0.48456,0.038314,0.011765,1.2649
0.028812,0.10483,6.8339e-07,0.081649,0.34259,0.038314,0.0027711,1.4854
0.028812,0.10483,0.0022383,0.081649,0.20062,0.038314,0.008731,1.1025
0.35026,1.1126,3.0346,0.081649,0.20062,1.9096,0.017061,1.7291
0.31915,1.4725,3.0024,0.1633,0.17452,0.083122,0.69436,1.0909
1.2005,5.8634,0.64239,0.24495,0.10443,0.074357,0.93909,1.2301
1.0761,4.9996,0.071402,0.57154,0.19921,0.082966,0.65765,0.49901
0.63023,5.0716,0,0.57154,0.0754,0.004653,0.51081,0.16247
0.48506,4.4957,0,0.40825,0.094328,0,0.38844,0.17407
0.52654,3.632,0,0.24495,0.065301,0.13449,0.25384,0.13926
0.51617,4.2798,0.21778,0.73484,0,0.077242,0.19266,0.2321
0.091027,2.9121,0.0010094,1.0614,0.20424,0.032548,0.16818,0
0.028812,1.7604,5.3404e-07,1.1431,0.13366,0.12449,0.15595,0.13926
0.028812,1.2565,4.2595e-10,0.57154,0.19827,0.051475,0.21713,0.46419
0.028812,0.89663,7.2312e-07,0.3266,0.1346,0.053836,0.31502,0.42938
0.028812,0.53672,0.0022383,0.1633,0.06568,0.073338,0.58423,0.7079
0.35026,2.3363,2.8561,0.1633,0.19864,0.055321,0.82896,0.90518
0.47469,1.2565,2.7954,0,0.12964,1.6217,2.7012,1.8452
0.1014,1.0406,0,0,0.12964,0.37418,2.64,1.0909
0.039181,0.68069,0,0,0.12964,0.086296,2.8602,1.0676
0.028812,0.46474,0,0,0.12964,0.038314,2.7501,1.0793
0.028812,0.32078,0,0,0.12964,0.038314,2.64,1.1025
0.028812,0.10483,0,0,0.12964,0.038314,2.5176,1.2997
0.028812,0.10483,0,0,0.12964,0.038314,2.64,1.1605
0.028812,0.10483,0,0,0.12964,0.038314,2.5788,1.2301
0.028812,0.10483,0,0,0.12964,0.038314,2.2729,1.1373
0.028812,0.10483,0,0,0.12964,0.038314,2.4075,1.2997
0.028812,0.10483,0,0,0.12964,0.038314,2.3096,1.2881
0.028812,0.10483,0,0,0.12964,0.038314,2.6645,1.4158
0.028812,0.10483,0,0,0.12964,0.038314,2.6522,1.1953
0.45395,0.75267,2.8989,0,0.12964,1.3338,2.3953,1.9844
1.9368,0.60871,1.0707,0,1.0524,3.9728,2.6889,3.0637
2.4034,0.17681,0.071402,0.24495,2.898,1.0459,2.7624,3.5627
2.1338,0.17681,0,1.1431,3.3949,0.18226,2.8113,3.5279
2.5693,0.10483,0,2.7761,2.685,0.086296,2.897,3.6903
2.2478,0.10483,0,3.266,1.6203,0.038314,2.8847,4.0385
2.2478,0.10483,0.10889,2.4495,1.1234,0.086296,3.056,3.2145
0.41247,0.17681,0.00091092,1.3064,0.69751,0.086296,2.848,1.5783
0.04955,0.17681,5.9976e-07,0.4899,0.55554,0.038314,2.8847,1.1953
0.028812,0.10483,4.6909e-10,0.081649,0.34259,0.038314,2.848,1.3113
0.028812,0.10483,7.2312e-07,0.081649,0.27161,0.038314,2.8358,1.2069
0.028812,0.10483,0.0022621,0,0.12964,0.038314,2.7991,1.4506
0.36063,0.89663,2.7133,0,0.12964,1.9096,2.7991,1.6363
0.36063,0.89663,2.8299,0,0.12964,1.8616,2.7501,2.0076
1.999,0.96862,0.49981,0,0.91046,2.8212,2.8113,3.0173
2.1545,0.46474,0,0.24495,2.2591,0.61409,2.6033,2.4022
2.196,0.17681,0,0.97979,2.685,0.23024,2.5299,2.7155
2.3101,0.17681,0,3.3476,1.9752,0.086296,2.5543,3.1217
2.2478,0.32078,0,3.1843,1.4073,0.038314,2.64,3.4234
2.2271,0.10483,0,1.7963,0.83947,0.038314,2.64,3.1333
2.393,0.17681,0,1.8779,0.48456,0.038314,3.1662,3.6439
2.4034,0.24879,0,1.2247,0.34259,0.038314,3.2763,3.5163
2.4967,0.68069,0,1.0614,0.27161,0.086296,2.9337,3.4234
2.4552,0.68069,0,0.4899,0.27161,0.038314,2.6645,2.6575
2.1027,1.1846,0,0.40825,0.12964,0.038314,2.8235,3.1913
2.3101,1.6884,0,0,0.12964,0.086296,2.7256,2.7852
0.40211,0.82465,2.8299,0,0.20062,1.4778,2.6033,1.5667
2.0197,0.82465,1.1417,0,1.2654,4.5006,2.5421,3.2378
1.9264,0.17681,0.18347,0.73484,3.3239,1.4298,2.4687,3.2145
0.27767,0.17681,0.00095657,1.1431,2.1882,0.23024,2.7624,1.5899
0.091027,0.17681,5.2924e-07,0.57154,1.2654,0.086296,2.6889,1.2301
0.028812,0.10483,2.3821e-10,0.40825,0.55554,0.038314,2.591,1.3578
0.028812,0.10483,8.7041e-14,0.081649,0.41357,0.038314,3.0683,1.2649
0.028812,0.10483,0,0.081649,0.27161,0.038314,2.9092,1.2997
0.028812,0.10483,8.6653e-14,0,0.20062,0.038314,2.4809,1.0793
0.028812,0.10483,2.6244e-10,0,0.12964,0.038314,2.6155,1.497
0.028812,0.10483,7.9464e-07,0,0.12964,0.038314,2.4687,1.439
0.028812,0.10483,0.0023812,0,0.12964,0.038314,2.4931,1.2301
0.371,1.4005,3.0703,0,0.12964,1.3818,2.6767,1.3694
0.38137,0.68069,2.8644,0.081649,0.20062,1.4778,2.5054,1.555
2.2686,1.0406,1.142,0,0.76849,3.445,2.6033,3.4698
2.4137,0.60871,0.14276,0.081649,1.9752,0.94996,2.6277,3.1449
2.0405,0.46474,0.14638,0.73484,2.4011,0.27822,2.591,2.495
0.39174,0.39276,0.00092623,0.65319,1.5493,0.13428,2.9337,1.4738
0.039181,0.32078,5.3466e-07,0.4899,0.83947,0.13428,2.848,1.1025
0.028812,0.10483,2.2853e-10,0.1633,0.48456,0.038314,2.7256,1.1605
0.028812,0.10483,8.4155e-14,0.1633,0.48456,0.038314,2.7379,1.056
0.028812,0.10483,8.2212e-14,0.1633,0.27161,0.038314,2.4931,1.3462
0.028812,0.10483,2.5714e-10,0,0.27161,0.038314,2.64,1.2533
0.028812,0.10483,7.7875e-07,0,0.27161,0.038314,2.432,1.3113
0.028812,0.10483,0.0023812,0,0.27161,0.038314,2.432,1.1605
0.29841,1.2565,2.9275,0,0.20062,1.8136,2.5543,1.7059
0.40211,1.3285,2.8644,0,0.12964,1.1899,2.6767,1.7871
1.8434,1.1846,0.9279,0,0.76849,4.2127,2.7746,2.5415
2.0819,0.53672,0,0.3266,3.04,1.0939,2.5299,2.2513
2.0612,0.39276,0,1.3064,3.04,0.23024,2.3463,1.9728
1.9575,0.32078,0.14598,1.8779,2.4721,0.27822,2.5054,2.4254
0.41247,0.24879,0.0011203,1.3064,1.1944,0.038314,2.5543,1.7291
0.039181,0.24879,5.4831e-07,0.40825,0.55554,0.038314,2.7379,1.4042
0.028812,0.17681,2.2449e-10,0,0.41357,0.038314,2.8113,1.1721
0.028812,0.10483,1.6592e-13,0,0.34259,0.038314,2.8113,1.2185
0.028812,0.10483,2.4654e-10,0.1633,0.20062,0.038314,2.9337,1.1373
0.028812,0.10483,7.4696e-07,0.081649,0.12964,0.038314,2.6767,1.0676
0.028812,0.10483,0.002286,0.081649,0.12964,0.038314,2.5543,1.3346
0.45395,1.0406,2.8561,0,0.12964,1.3338,2.3341,1.555
0.39174,0.96862,2.8299,0,0.12964,1.1899,2.591,1.6131
2.0197,1.1846,0.99927,0,1.0524,3.9248,2.7134,2.936
2.1753,0.39276,0.071402,0.1633,2.1882,1.1419,2.4442,2.6343
1.999,0.32078,0,0.57154,3.2529,0.3262,2.3218,2.6227
2.3412,0.10483,0,2.6944,2.827,0.13428,2.4931,2.9708
2.4449,0.17681,0,3.4293,2.0462,0.086296,2.5543,3.0173
2.1649,0.10483,0,3.9192,1.3364,0.038314,2.6277,3.1333
2.1441,0.24879,0,2.4495,0.76849,0.038314,2.6645,3.3074
2.2064,0.10483,0,1.4697,0.62652,0.038314,3.0683,3.5859
1.8642,0.32078,0.071998,1.1431,0.55554,0.13428,3.1906,3.319
0.2673,0.39276,0.00092037,0.40825,0.41357,0.13428,3.0805,1.7755
0.04955,0.24879,0.0014768,0.081649,0.27161,0.038314,3.0071,1.323
0.44358,0.60871,2.3206,0.081649,0.27161,0.90198,2.9581,1.6943
