"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.028688,0.56052,4.5949e-10,3.4104,1.9557,0.51531,0.037803,0.50283
0.028688,0.35063,7.4725e-07,1.9745,1.7228,0.46797,0.019736,0.58664
0.028688,0.26068,0.0023092,1.2565,1.2356,0.32595,0.016526,0.81012
0.58095,0.68045,2.9725,1.2565,0.81199,2.1722,0.013136,1.2292
0.50731,0.50055,2.772,0.71798,0.090561,0,0.025334,1.6482
2.5138,2.2396,0.90892,0.35899,0.040875,0.061419,0.025334,1.6482
1.8327,2.6294,0.069942,0.53849,0.021395,0.058209,0.025334,0.64251
0.89389,1.9098,0,0.89748,0.048697,0.033039,0.025334,0.34919
0.87548,1.9697,0,1.436,0.059476,0.021202,0.025334,0.20951
0.85708,2.2096,0,1.9745,0.015255,0.083187,0.025334,0.15364
0.80185,2.1197,0.071108,2.8719,0.079239,0.049841,0.025334,0.083806
0.12073,1.3701,0.0011817,2.154,0,0.0075515,0.025334,0.069838
0.028688,1.0103,5.3116e-07,2.5129,0.072152,0.011128,0.025334,0.13968
0.028688,0.56052,4.2252e-10,2.3334,0.052339,0.061767,0.025334,0.48887
0.028688,0.29066,7.1612e-07,1.6155,0.04201,0.16495,0.025334,0.40506
0.028688,0.14075,0.0022625,1.6155,0.069548,0.0075507,0.025334,0.65648
0.56254,0.20071,3.1474,1.077,0.074696,0.019214,0.025334,1.1872
0.61776,0.56052,2.9748,1.436,0.83317,2.3143,0.86725,1.732
0.10232,0.4106,0,1.6155,0.579,0.37329,1.5051,1.2431
0.028688,0.2307,0,0.89748,0.40956,0.041901,1.7729,1.5225
0.028688,0.14075,0,0.35899,0.30366,0.089242,1.9005,1.313
0.028688,0.11076,0,0.35899,0.15539,0.041901,2.0026,1.4387
0.028688,0.050795,0,0.1795,0.15539,0.089242,2.2322,1.746
0.028688,0.050795,0,0,0.15539,0.089242,2.7042,1.3269
0.028688,0.020811,0,0,0.091851,0.089242,2.4363,1.3409
0.028688,0.020811,0,0,0.07067,0.041901,2.4745,1.7041
0.028688,0.020811,0,0,0.07067,0.041901,2.5511,1.6482
0.028688,0.020811,0,0,0.07067,0.041901,2.8827,1.7879
0.028688,0.020811,0,0,0.07067,0.041901,2.8827,1.9694
0.028688,0.020811,0,0,0.049489,0.041901,2.8062,1.8717
0.85708,0.65047,2.8058,0.53849,1.1509,1.7462,0.40802,1.0895
2.3298,2.8393,1.3983,0.53849,0.89671,4.3026,0.71417,1.5644
1.2437,2.4795,0.20983,0.71798,1.405,1.9829,0.57385,0.40506
0.87548,2.2996,0.069942,0.89748,1.7228,1.3674,0.34424,0.16761
0.70981,2.6894,0,2.5129,2.5064,0.89404,0.24219,0.16761
0.47049,2.6594,0,2.154,2.6759,0.75201,0.1529,0.19555
0.36004,2.4195,0.31999,2.3334,2.8242,1.4148,0.089115,0.083806
0.047096,1.7299,0.00091641,1.9745,2.9512,0.98872,0.063603,0.041903
0.028688,1.0702,5.5531e-07,1.6155,3.1419,0.89404,0.089115,0.055871
0.028688,0.56052,4.2252e-10,2.6924,2.7182,1.1307,0.1529,0.16761
0.028688,0.26068,6.8498e-07,2.6924,1.871,0.46797,0.1529,0.48887
0.028688,0.20071,0.0021926,2.6924,1.5533,0.27861,0.19117,0.72632
0.74662,0.83037,3.0075,1.795,1.1721,1.7462,0.61212,1.4806
0.72821,0.47057,2.8396,0.89748,1.0662,1.9829,0.52283,1.7041
2.5507,2.4795,0.90924,0.53849,0.89671,3.8292,0.73969,1.746
1.2437,2.2996,0.13988,1.436,1.511,2.1249,0.57385,0.40506
1.0043,2.6894,0,1.6155,1.9769,1.3201,0.4718,0.23745
0.82026,2.0597,0,1.9745,2.337,1.2254,0.30597,0.16761
0.80185,2.3895,0,0.89748,2.8242,0.89404,0.2677,0.13968
0.78344,2.0297,0,1.2565,2.5912,0.98872,0.16565,0.22348
0.70981,1.7599,0,1.6155,2.4641,0.8467,0.11463,0.23745
1.0228,2.3595,0,2.6924,2.4641,1.2254,0.076359,0.23745
0.82026,2.7793,0,2.3334,2.6971,1.0361,0.050846,0.15364
0.94912,2.2396,0,2.3334,2.7182,0.8467,0.03809,0.18158
0.94912,1.9098,0,2.6924,2.3582,0.8467,0.03809,0.19555
1.078,2.2696,0,2.6924,2.6123,0.79935,0.03809,0.23745
0.70981,0.5905,2.941,1.2565,0.87553,1.8409,0.36975,1.0336
2.7532,2.2996,0.83874,0.53849,0.87553,3.0717,0.73969,1.5085
1.5198,2.2096,0.35943,0.71798,1.4686,1.4148,0.68866,0.65648
0.24959,1.49,0.0013069,1.077,1.8498,0.70467,0.51007,0.18158
0.028688,1.1002,6.254e-07,1.436,1.9557,1.0361,0.36975,0.13968
0.028688,0.71044,2.4707e-10,1.795,2.0828,0.89404,0.2677,0.12571
0.028688,0.53053,8.8041e-14,2.5129,1.8287,0.65733,0.24219,0.30729
0.028688,0.38062,0,1.2565,1.405,0.27861,0.20392,0.89393
0.028688,0.2307,8.582e-14,0.53849,0.89671,0.089242,0.40802,0.83806
0.028688,0.17073,2.5708e-10,0.35899,0.53664,0.041901,0.89276,1.1733
0.028688,0.11076,7.7061e-07,0,0.34602,0.089242,1.5306,1.3688
0.028688,0.050795,0.0023325,0,0.24011,0.089242,1.977,1.4387
0.59935,0.53053,2.7277,0,0.19775,1.4148,2.1046,2.1231
0.54413,0.5905,2.6706,0.71798,0.55782,2.1249,0.52283,1.3968
2.9557,2.2696,1.2585,0.53849,0.51546,4.0185,0.91827,1.8856
1.3909,2.8693,0.48944,0.35899,1.1932,2.551,0.84174,0.57267
0.65458,2.8693,0.10754,0.89748,1.9769,1.3674,0.49732,0.19555
0.10232,1.8198,0.0010054,1.9745,2.5488,1.0361,0.28046,0.069838
0.028688,1.2202,5.0736e-07,0.89748,2.2311,1.0361,0.16565,0.11174
0.028688,0.83037,2.2113e-10,2.8719,2.4641,0.65733,0.1529,0.15364
0.028688,0.53053,8.3378e-14,2.6924,1.9557,0.60999,0.24219,0.25142
0.028688,0.35063,8.2268e-14,1.795,1.7439,0.42063,0.357,0.82409
0.028688,0.29066,2.5188e-10,1.436,1.0873,0.13658,0.57385,1.1733
0.028688,0.080779,7.6282e-07,1.2565,0.70609,0.13658,0.98205,1.3828
0.028688,0.020811,0.0023325,0.71798,0.34602,0.13658,1.5178,1.2012
0.67299,0.5905,3.1124,0.1795,0.19775,1.8882,1.7092,2.1231
0.56254,0.65047,2.7382,2.5129,1.1509,2.1249,0.84174,1.4247
2.4954,2.5694,0.839,1.436,0.91789,3.5451,1.1224,1.6063
0.93071,2.2996,0.27977,1.795,1.638,1.4621,0.71417,0.44696
0.83867,2.5095,0.06992,1.436,1.8075,1.3674,0.39527,0.22348
0.78344,2.6894,0.14299,1.6155,2.3158,0.8467,0.29322,0.083806
0.19437,1.8498,0.0011217,2.154,2.4641,0.8467,0.21668,0.083806
0.083914,1.1302,6.1034e-07,2.154,2.4641,0.65733,0.14014,0.083806
0.028688,0.65047,2.4162e-10,2.5129,2.1887,0.60999,0.14014,0.27935
0.028688,0.4106,1.6964e-13,2.154,1.8075,0.70467,0.22943,0.44696
0.028688,0.2307,2.5448e-10,0.89748,1.6169,0.32595,0.357,0.57267
0.028688,0.11076,7.7061e-07,0.35899,1.278,0.18392,0.43353,0.60061
0.028688,0.050795,0.0023325,0.35899,0.81199,0.13658,0.61212,0.75425
0.58095,0.50055,2.9725,0.35899,0.60019,1.7462,1.1479,1.6901
0.4889,0.7704,2.8058,1.436,1.1721,1.4148,0.53558,1.1872
1.8327,2.8992,1.1187,1.2565,1.4262,3.9238,0.70142,0.9917
0.93071,2.9892,0.069942,2.154,1.6592,1.6988,0.4718,0.29332
0.58095,2.2696,0,2.154,2.1464,0.75201,0.30597,0.097773
0.65458,1.9997,0,2.8719,2.2735,0.94138,0.20392,0.15364
0.41527,2.1496,0,1.077,2.6123,0.60999,0.10187,0.097773
0.54413,2.0597,0,1.436,2.5912,0.98872,0.076359,0
0.54413,2.2096,0,1.9745,2.7394,1.0834,0.050846,0.069838
0.4889,1.43,0,3.2309,2.6971,0.98872,0.050846,0.097773
0.47049,2.5994,0.17631,3.7694,2.5488,1.0834,0.03809,0.16761
0.10232,1.6999,0.0010439,2.8719,2.5276,1.0834,0.050846,0.18158
0.047096,1.1302,0.0015166,2.6924,2.5488,1.2728,0.050846,0.069838
0.36004,1.1302,2.3081,2.154,2.6335,2.3616,0.089115,0.25142
