"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.053226,-1.5843,-0.3562,1.0133,1.6841,-0.43001,-0.12011
-0.053226,-1.5871,0.60346,2.0944,0.049336,-0.013514,0.16864
-0.053226,-0.86993,1.3365,1.3289,-1.7855,0.13239,1.0606
-0.053226,-0.12394,1.3225,-0.43691,-1.0228,0.64972,2.5705
-0.053226,0.15905,0.7972,-1.3203,-0.27834,1.8515,-0.20366
-0.053226,0.10103,-0.094447,-1.1009,-0.055594,1.8412,-2.959
-0.053226,0.06667,-1.0941,-0.72846,0.0014078,0.16473,-1.1126
-0.053226,0.14752,-1.3653,-0.57788,-0.0050068,-1.0733,-0.0029284
-0.053226,0.22688,-0.77863,-0.46613,-0.024389,-1.1528,-0.10483
-0.053226,0.39567,-0.29024,-0.37184,-0.10065,-0.66241,-0.092064
-0.053226,0.93232,-0.29281,-0.2706,0.015563,-0.26009,0.25366
-0.053226,1.7506,-0.23972,0.014033,0.54327,-0.38301,0.38951
-0.053226,2.1833,0.11819,0.35457,0.45076,-0.35584,0.26324
1.7513,0.09681,-0.27828,0.80599,2.6756,-0.66961,0.19274
1.3991,0.09681,0.17929,1.4877,0.079939,-0.14422,0.19126
-0.71082,0.09681,0.85017,1.3796,-2.9056,-0.036582,0.064828
-0.57279,0.09681,1.3759,0.47201,-0.5829,-0.1605,-0.063538
0.43644,0.09681,1.2675,-0.76706,-0.090913,0.081053,0.58053
0.62902,0.09681,0.33949,-1.5711,0.21507,-0.08938,1.2684
-1.4438,0.09681,-0.86313,-1.3918,-0.030093,2.3381,-0.49197
-1.9908,0.09681,-1.4188,-0.60528,-0.27527,1.8941,-1.3919
-0.27719,0.09681,-1.0675,-0.10634,0.0094685,-0.78801,-0.5473
0.039939,0.09681,-0.45387,-0.14453,0.0076506,0.11719,-0.31538
-0.11873,0.09681,-0.16622,-0.26247,-0.27037,-0.47603,-0.2411
0.32619,0.09681,-0.11318,-0.15142,1.2069,-2.071,0.14291
0.63071,0.09681,0.018345,0.076622,0.973,-0.927,0.48386
1.4243,0.7589,-0.11896,-0.014664,2.0326,0.029787,1.0596
1.264,-1.5606,0.061059,2.4775,-0.53086,0.029787,0.82721
0.20447,-1.4223,0.40424,1.9362,-2.3046,0.029787,0.19698
-0.10666,0.15437,1.4086,-0.88997,-0.51821,0.029787,0.29785
0.13929,0.031881,1.9675,-1.9537,-0.16004,0.029787,0.40949
-0.40666,0.51113,0.38881,-1.0794,-0.077111,0.029787,-0.37231
-1.533,0.30632,-1.9104,-0.23644,0.023071,0.029787,-1.3893
-1.5234,-0.18913,-1.8863,-0.2809,-0.10652,0.029787,-1.3678
-0.44431,0.16069,-0.45703,-0.63282,-0.08389,0.029787,-0.45038
0.061683,0.13581,-0.048437,-0.32275,-0.056688,0.029787,0.075491
-0.046245,-0.34979,-0.12318,-0.063291,-0.090747,0.029787,0.035072
0.12346,2.5276,0.027717,-0.32635,0.8465,0.029787,0.17136
0.45284,2.1565,0.14774,0.009082,0.73003,0.029787,0.47106
2.6106,0.084988,0.50696,-0.10139,-0.030434,-0.40443,2.8348
