"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.018877,1.2472,3.0714,0,0.12132,2.2567,2.7466,2.0773
0.0039329,1.2472,0.78514,0,1.1152,3.0716,2.8444,2.8664
0.011459,0.67197,0,0.1633,2.6771,1.1542,2.7588,2.8432
0.015836,0.45626,0,1.8779,3.742,0.29136,2.7588,3.0869
0.026884,0.096738,0,3.1843,2.4641,0.051684,2.8077,2.7271
0.022002,0.16864,0,3.6742,1.7542,0.09962,2.6488,3.1797
0.023271,0.16864,0.072593,1.9596,0.97323,0.09962,2.8444,3.0985
0.026187,0.096738,0.00096016,1.0614,0.61827,0.14756,2.93,1.6479
0.0051683,0.096738,5.5047e-07,0.40825,0.61827,0.051684,3.04,1.3346
0.011668,0.096738,4.2056e-10,0.40825,0.3343,0.051684,3.1256,1.381
0.0022185,0.096738,7.3902e-07,0.1633,0.2633,0.051684,2.9789,1.2649
0.01367,0.096738,0.0023336,0,0.2633,0.051684,2.7344,1.4738
0,1.0315,2.9632,0,0.2633,1.7294,2.6977,1.822
0.43148,0.099558,2.7609,0.081649,0.12132,1.4897,2.9422,1.4506
2.3305,0.096207,0.71377,0,0.68926,2.8799,3.2356,3.4234
2.5691,0.10241,0.1428,0.24495,1.8252,0.62691,3.3334,3.8992
2.5899,0.093154,0,0.97979,1.8961,0.19549,3.0767,3.7484
2.455,0.075436,0,0.73484,0.76025,0.051684,3.2478,3.4466
2.5899,0.14595,0,0.40825,0.61827,0.051684,3.1378,3.8992
2.2682,0.087027,0.10889,0.081649,0.40529,0.19549,3.1745,3.7368
0.41073,0.10652,0.0012556,0.081649,0.3343,0.14756,3.2967,1.8452
0.057912,0.072602,5.9976e-07,0.081649,0.12132,0.051684,2.9055,1.4854
0.016404,0.090698,4.5291e-10,0.081649,0.12132,0.051684,2.9422,1.4274
0.0060275,0.077758,7.0723e-07,0.081649,0.12132,0.051684,2.551,1.4274
0.0060275,0,0.0021669,0.081649,0.12132,0.051684,2.6977,1.3926
0.48337,0.041933,3.106,0.081649,0.12132,2.1129,2.8322,1.7291
0.38997,1.2472,2.8989,0,0.12132,1.5377,0.015799,1.5783
1.9465,0.67197,1.142,0,1.2572,4.6056,0.014968,3.1681
2.3305,0.38436,0.071402,0.40825,3.8839,1.3459,0.030734,2.7736
2.3927,0.16864,0,1.633,4.0259,0.38723,0.01686,2.9592
2.2993,0.24055,0,3.3476,3.245,0.09962,0.015831,3.2958
2.3097,0.16864,0,4.5724,2.4641,0.051684,0.02625,3.3886
1.9465,0.16864,0.32667,3.021,1.5412,0.19549,0.02218,2.8664
