"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.93211,2.2926,0.072037,1.6524,1.886,1.0148,0.80764,0.333
0.22252,1.5691,0.0010595,2.4785,2.2394,0.92258,0.55288,0.13875
0.032145,0.9541,5.6737e-07,3.3047,2.4161,0.78431,0.47795,0.20813
0.014838,0.59235,2.2494e-10,2.8916,1.785,0.59995,0.34308,0.37463
0.014838,0.41148,8.3766e-14,1.8589,1.3559,0.4156,0.46297,0.84638
0.014838,0.30296,8.4377e-14,0.82618,0.77539,0.13906,0.73271,0.97126
0.014838,0.23061,2.6092e-10,0.41309,0.5987,0.18515,1.1074,1.0823
0.014838,0.15826,7.8214e-07,0.41309,0.44726,0.32342,1.6768,1.0823
0.014838,0.12208,0.0023437,0.20654,0.29581,0.18515,1.9016,1.3875
0.56866,0.8094,3.0571,0,0.22009,1.5217,2.2613,1.9564
0.6552,0.3753,2.7514,0.20654,0.34629,1.0608,2.2762,2.0258
3.1647,2.4373,0.98355,0.20654,0.29581,3.8262,2.3212,2.7611
2.0398,3.5948,0.070279,0.20654,0.85111,1.8444,1.5719,0.97126
1.0706,3.2693,0,1.6524,1.6083,1.4756,1.0774,0.31913
0.56866,2.8352,0.035921,3.3047,2.2646,0.96866,0.59784,0.0555
0.084065,1.7861,0.0011026,3.0982,2.8956,0.78431,0.44798,0
0.014838,1.2073,5.724e-07,2.6851,2.6937,1.0608,0.25317,0.097126
0.014838,0.88175,2.2096e-10,3.7178,2.4665,0.87649,0.20821,0.34688
0.014838,0.70088,1.5443e-13,2.0654,2.0879,0.78431,0.37305,0.37463
0.014838,0.52,2.4005e-10,1.6524,1.6841,0.55386,0.35807,0.76313
0.014838,0.41148,7.4303e-07,1.4458,1.4317,0.13906,0.71772,1.1239
0.014838,0.19443,0.0022734,0.61963,0.97732,0.23124,1.1223,1.2349
0.60327,0.88175,3.1626,0.20654,0.54822,1.8444,1.8566,2.0674
0.60327,0.55618,2.7514,0,0.39678,1.9826,1.512,1.8593
2.3167,2.8352,0.77279,0,0.4725,3.5957,1.7817,1.9841
1.434,2.6905,0.070279,0.20654,1.1288,1.7522,1.5869,0.84638
1.0533,3.1246,0,0.82618,1.6841,1.2913,1.0624,0.41625
0.55135,3.016,0,1.8589,2.3403,1.3835,0.64279,0.222
0.74173,2.7267,0,2.0654,2.9966,0.96866,0.40302,0.26363
0.63789,1.967,0,3.0982,3.0723,1.2452,0.32809,0.29138
0.86288,1.4605,0,2.4785,2.8956,0.92258,0.29812,0.30525
0.86288,2.2564,0,1.6524,2.9461,0.78431,0.23818,0.18038
0.96672,1.5691,0.17716,3.0982,3.1228,0.92258,0.20821,0.36075
0.22252,1.0626,0.0010251,3.0982,2.618,0.64604,0.16325,0.18038
0.049452,0.62853,0.0016881,2.8916,2.4413,0.96866,0.17824,0.36075
0.39559,0.6647,2.7057,2.4785,2.1132,2.4435,0.20821,0.80475
