"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.06967,1.6436,-0.24208,-0.87568,2.9305,0.95413,-0.40463
-0.06967,1.9275,-0.64481,0.64754,-0.088981,-0.88436,-1.2751
-0.06967,0.42736,0.56039,2.7851,-3.2616,-2.061,-0.42845
-0.06967,-0.57147,1.0357,1.1641,-0.26898,-1.6867,-0.084702
-0.06967,-0.059961,-0.91412,0.20494,-0.37148,-0.79172,-0.037462
-0.06967,1.4953,0.14574,1.0566,0.26768,-0.38388,0.22836
-0.06967,-1.5151,0.76885,-0.20441,-0.008254,-0.23395,-0.18277
-0.06967,-0.97637,-0.34505,-0.58719,0.012659,-0.030526,-0.01083
-0.06967,-0.88017,0.59853,0.37259,0.063824,0.065294,-0.0026563
-0.06967,-0.85974,0.62632,-0.69475,0.28543,0.055873,0.39729
-0.06967,-0.22256,-1.5763,-0.31383,-0.18807,0.1395,-0.040624
-0.06967,-1.0346,0.6663,0.50858,0.74918,0.27706,1.1004
-0.06967,0.63751,1.0529,-1.4851,0.4733,0.29197,1.3907
3.1967,-0.10063,-0.078433,-0.033275,3.2446,-0.33574,1.1245
1.9563,-0.10063,-0.078433,-0.033275,-0.70447,1.0703,0.97677
-1.5724,-0.10063,-0.078433,-0.033275,-3.1963,1.5654,-1.2236
-0.3041,-0.10063,-0.078433,-0.033275,-0.1054,0.73562,-0.39734
-0.17991,-0.10063,-0.078433,-0.033275,-0.46366,-0.13214,-0.24183
0.40361,-0.10063,-0.078433,-0.033275,0.13409,-0.79852,0.31314
-1.4939,-0.10063,-0.078433,-0.033275,-0.10204,-0.88379,-0.35396
-1.7097,-0.10063,-0.078433,-0.033275,-0.039569,0.10786,0.47984
0.027346,-0.10063,-0.078433,-0.033275,-0.18419,1.712,0.75334
-0.17866,-0.10063,-0.078433,-0.033275,0.12826,0.65404,-1.5681
-0.17961,-0.10063,-0.078433,-0.033275,-0.46259,-0.77656,-0.73254
0.27706,-0.10063,-0.078433,-0.033275,1.0451,-0.75587,0.46008
1.022,-0.10063,-0.078433,-0.033275,1.0438,-1.1006,0.65024
5.7582,2.949,-1.1067,-1.2531,2.9228,-0.0075405,4.6806
1.7546,1.5117,-0.71093,0.78136,0.20832,-0.0075405,-3.1598
-4.8449,-0.90363,1.016,1.0596,-3.0868,-0.0075405,-4.1677
0.86866,-0.56882,0.30881,1.2586,0.43904,-0.0075405,0.33907
-0.9841,-0.38023,0.93651,1.1288,-0.51371,-0.0075405,-1.3391
-0.38337,0.14328,0.2478,0.86472,-0.73362,-0.0075405,1.125
-1.3677,-0.66001,-0.69871,0.73755,0.25909,-0.0075405,-0.73021
-1.4783,-0.89481,2.3356,-0.027748,0.014721,-0.0075405,-0.83104
0.24733,-0.76602,-1.4293,-0.63465,-0.23889,-0.0075405,0.62845
-0.13732,-0.33046,-1.3728,-1.7789,-0.17834,-0.0075405,0.88484
-0.19251,-0.38886,0.84816,-1.3134,-0.81006,-0.0075405,1.5057
0.47621,-0.034814,-1.9528,-1.2465,1.069,-0.0075405,1.8254
1.1419,0.52755,-0.21105,-1.1728,1.0862,-0.0075405,-0.084639
1.9792,2.8623,-1.0268,-0.033275,-0.061221,2.5127,0.48736
0.017488,1.2955,-0.60338,-0.033275,-0.061221,-0.16008,-2.2843
-1.9544,-0.71646,0.60954,-0.033275,-0.061221,-1.1729,-1.3731
0.068229,0.015914,1.4489,-0.033275,-0.061221,-1.0375,0.23327
-0.17313,-0.036425,-0.88087,-0.033275,-0.061221,-1.0592,-0.27978
0.35501,-1.4106,1.6634,-0.033275,-0.061221,-0.4458,0.63614
-0.61126,-1.0169,2.006,-0.033275,-0.061221,0.28605,-0.052239
-0.72069,-0.30274,1.2777,-0.033275,-0.061221,0.39541,0.47279
0.045266,-0.36595,-2.5173,-0.033275,-0.061221,0.12166,0.54215
-0.076143,-0.10067,-2.8227,-0.033275,-0.061221,0.60529,2.0264
-0.15929,-0.31898,0.43549,-0.033275,-0.061221,1.2394,0.95152
0.34298,0.073207,-1.6102,-0.033275,-0.061221,3.3057,-2.1765
0.40193,0.84609,0.80007,-0.033275,-0.061221,2.7033,-0.58039
-0.06967,-0.2235,-0.55299,-0.93983,-0.072697,2.3614,-0.33797
-0.06967,-0.18851,-0.06771,-0.74332,-0.17002,2.4483,-0.38139
-0.06967,-0.055858,-0.33898,-0.71854,-0.10477,0.99552,-1.3963
-0.06967,-0.008433,-0.60985,-0.47148,-0.070615,-0.41,-1.3501
