"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.64436,-1.0113,-0.12216,-0.01012,-0.04114,-0.55176,0.61307
-0.25175,-0.73253,-0.50946,-0.82235,0.079922,0.039354,0.79997
-0.035919,-0.45936,-0.15297,-1.0094,-0.17863,0.61569,1.4214
-0.0069228,-0.19775,0.15368,-1.4208,-0.37917,1.2894,1.0878
-0.070711,-0.07377,-0.098228,-1.6691,-0.059173,1.2383,0.18479
-0.032631,-0.13767,-0.70314,-1.0701,-0.17235,0.69174,-0.11127
0.26929,-0.10612,-0.7484,-0.44868,-0.12021,0.94812,-0.76682
0.59052,0.23901,-0.48953,-0.54591,1.3919,1.553,-0.96737
0.46097,0.4478,0.056303,-0.47658,1.2759,0.91318,0.037205
1.349,-0.29034,-0.77441,-0.34325,2.5601,0.23382,0.62105
1.1086,1.7565,-0.3626,0.051393,-0.46451,-0.34082,-1.987
0.015362,0.026316,0.1361,0.10446,-3.2304,-0.85013,-1.8919
-1.0319,-0.51347,0.9822,0.2173,-0.45578,-1.1225,0.068166
-1.4706,0.15365,1.8761,0.7847,0.18997,-1.0947,0.38555
-1.1496,1.6144,0.69402,1.333,-0.056889,-0.83255,-0.023321
-0.43573,1.0131,-0.63354,1.1742,0.41281,-0.48132,-0.064449
-0.0028256,-0.64619,-0.085122,0.6695,0.58642,-0.18593,0.416
-0.048844,-1.1353,-0.16841,0.66375,-0.36532,-0.027796,0.41097
-0.11649,-1.1367,-0.59545,0.79708,-0.008629,-0.0039701,-0.17389
0.28451,-0.88043,-0.14618,0.053115,-0.07093,-0.047678,0.32457
0.87107,-0.4781,0.29345,-1.2062,0.96739,-0.074039,1.9196
0.84193,0.56547,0.13987,-1.6472,0.79239,-0.027345,1.5817
2.256,1.5359,-0.90899,-1.398,2.5072,1.4807,2.6645
1.062,1.6156,-0.60234,0.51329,-0.51791,0.59965,-2.266
-2.3161,-0.25655,1.5326,2.7662,-2.9136,-1.0184,-3.0842
1.0493,-0.99776,-0.83227,2.6118,-0.40949,-1.5221,0.16798
0.22455,-0.44239,1.3706,0.56332,0.21419,-1.2528,0.32998
-0.060454,-0.038556,4.5236,-0.77925,-0.079417,-0.85438,1.6516
0.54513,-0.24398,-2.0409,-0.70829,0.035255,0.00082244,0.2906
0.031498,-0.40617,-1.3808,-0.64105,0.15244,1.1754,-0.44175
0.24289,-0.53026,0.75634,-1.1834,-0.18674,1.4475,0.27073
-2.1897,-0.79419,-2.4605,-1.2233,0.017426,0.89071,-0.82036
-2.2176,-0.76133,-1.1163,-0.86208,-0.45795,0.13271,-0.24274
0.9933,-0.078139,0.26596,-0.98732,1.0572,-0.76995,1.1516
1.2624,0.60448,0.1212,-0.68871,0.96036,-0.80641,0.47426
