"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.061716,2.2245,-0.75289,-0.37758,2.0346,1.1937,-1.8115
-0.061716,1.2481,0.85628,1.4866,-0.60309,-0.88712,-1.6072
-0.061716,-0.41502,-0.49709,1.4665,-2.2072,-1.1113,-0.57234
-0.061716,-0.044814,1.7054,2.1167,-0.050243,-0.43611,-0.19497
-0.061716,-0.088268,0.11136,0.41329,-0.29525,-0.31809,0.1897
-0.061716,0.43031,-0.80684,1.1586,0.10668,-0.78862,-0.018605
-0.061716,-0.94956,1.5696,-1.1282,-0.2407,-0.45535,0.1713
-0.061716,-0.71749,0.87883,-1.3125,0.127,0.28366,0.010807
-0.061716,-0.68556,1.0058,-0.38391,0.31812,-0.11692,0.194
-0.061716,-1.1068,0.30271,-0.25104,-0.065532,0.29709,0.77855
-0.061716,-0.5465,0.55881,0.64073,-0.76984,0.087241,-0.077017
-0.061716,-0.32671,-1.468,-2.2575,1.3371,0.28448,1.2786
-0.061716,0.76671,-1.8701,-0.50516,0.89949,0.95894,2.4371
2.364,-0.096454,-0.035568,-0.070227,2.7952,-0.6295,0.89169
2.2959,-0.096454,-0.035568,-0.070227,-0.03276,2.467,-0.35178
-0.70334,-0.096454,-0.035568,-0.070227,-3.152,1.3927,-1.2452
-0.45982,-0.096454,-0.035568,-0.070227,-0.16096,-0.93244,-0.32678
-0.2222,-0.096454,-0.035568,-0.070227,-0.14801,-0.91379,0.47256
0.74717,-0.096454,-0.035568,-0.070227,0.081909,-1.4727,0.73969
-2.6176,-0.096454,-0.035568,-0.070227,-0.032803,-0.2822,-0.022869
-2.2853,-0.096454,-0.035568,-0.070227,-0.16135,0.53051,0.51915
0.30877,-0.096454,-0.035568,-0.070227,-0.13237,0.71502,0.7072
-0.39353,-0.096454,-0.035568,-0.070227,0.12797,0.26133,-0.46663
0.070149,-0.096454,-0.035568,-0.070227,-0.55938,0.10004,-0.7005
0.085784,-0.096454,-0.035568,-0.070227,1.479,-0.23926,-0.0843
1.2031,-0.096454,-0.035568,-0.070227,1.0563,-0.13202,0.44945
3.8159,2.5639,-0.98849,-1.6691,2.4595,0.057185,2.8402
0.5763,1.2229,0.81506,1.648,0.51775,0.057185,-3.2708
-3.3038,-0.49567,0.039273,1.8135,-2.2728,0.057185,-2.6009
-0.016434,0.10553,-0.35896,1.7227,-0.37768,0.057185,0.06598
-0.069702,-0.90889,1.154,0.81198,-0.38797,0.057185,-0.60739
-0.29261,0.89123,-0.26353,0.80599,-0.33285,0.057185,0.50674
-0.87653,-1.1599,-0.32024,0.67156,-0.28901,0.057185,-0.46258
-0.54244,-1.5544,1.3176,-1.4412,0.60545,0.057185,-0.075816
-0.54997,-0.67839,-0.10974,-0.1924,-0.25817,0.057185,0.52642
0.18584,-0.41954,0.5008,-1.8605,-0.30359,0.057185,1.1655
-0.58989,-0.39625,-0.41575,-2.0567,-0.3638,0.057185,0.35531
1.4228,0.053539,-1.5242,-1.1376,0.45403,0.057185,1.6092
1.5461,0.87741,0.43428,-0.89824,0.7886,0.057185,0.66425
1.9807,2.4863,-1.43,-0.070227,-0.059104,-1.084,1.0581
0.28553,1.4281,0.89698,-0.070227,-0.059104,-1.6771,-1.1569
-2.2065,0.23771,-0.082349,-0.070227,-0.059104,-0.85919,-1.4838
-0.051818,-0.55544,0.65511,-0.070227,-0.059104,-0.38768,0.25091
-0.31221,-1.3803,2.7269,-0.070227,-0.059104,-0.48544,-0.054246
0.088426,0.93877,-0.56433,-0.070227,-0.059104,-0.16133,0.29127
-0.10571,-1.2252,1.5075,-0.070227,-0.059104,0.097285,-0.031888
-0.53922,-1.4972,0.10461,-0.070227,-0.059104,-0.13338,0.12315
-0.049722,-0.63278,-2.0359,-0.070227,-0.059104,0.032587,0.11372
0.020566,-0.40495,0.34918,-0.070227,-0.059104,0.48928,1.1482
-0.40114,-0.37124,-0.5349,-0.070227,-0.059104,0.49249,-0.38763
1.2844,0.096153,-0.49188,-0.070227,-0.059104,0.79072,2.3703
0.72945,1.0354,-0.15226,-0.070227,-0.059104,1.3327,1.9262
-0.9828,-0.7924,0.035767,-1.7114,-0.70188,2.7762,0.66505
-1.1737,-0.10953,-0.55267,-1.0196,-1.1618,1.9694,-2.4705
0.15687,-0.23732,-0.65672,-0.61849,0.093718,0.32099,-1.3192
-0.189,1.0079,-0.37799,-0.63814,-0.26766,-0.97885,-0.11683
0.0094559,1.9653,0.18343,-0.15475,0.012455,-1.8777,-0.15209
-0.1017,2.755,-0.33059,1.0543,-0.069849,-1.5547,0.1469
-0.03896,1.1466,1.3947,1.9954,-0.090031,-0.62351,-0.16555
-0.075138,0.99914,0.83238,2.0228,0.32401,-0.41624,0.099768
-0.052973,-0.23335,1.4986,1.5543,0.050679,-0.25067,-0.0059908
-0.068845,-2.0849,0.72308,1.0902,-0.12708,0.076775,0.082382
-0.053505,-1.5932,-0.34336,0.64015,0.20609,0.013473,-0.0057647
-0.075306,-2.3693,0.11978,0.12625,0.079156,-0.10309,-0.0034372
-0.02539,-0.26347,-2.3093,-0.39207,-0.1288,0.062834,0.12512
2.32,1.7132,-0.91521,-1.1213,2.4005,2.703,-1.475
-0.050646,1.6205,-0.19751,-0.35399,-0.19705,0.86147,-2.5589
-2.0247,-0.83583,1.3705,0.89655,-2.7337,-1.1282,-0.89666
0.084358,0.61226,1.2928,2.3841,-0.086376,-1.2596,-0.23407
-0.76051,-0.68973,-0.47921,0.95305,-0.23229,-0.62644,0.046612
0.22066,0.46173,1.3795,1.7753,0.12279,-0.62711,0.1116
-0.37832,-0.73442,-0.40907,0.44632,-0.12886,-0.43565,-0.12017
-0.61713,-1.9019,-1.6791,-0.39603,0.32287,0.045665,0.38509
-0.050505,-0.38486,1.3044,0.95006,0.16835,-0.21237,-0.011623
-0.032624,-0.73504,0.94741,-1.9589,-0.2849,0.0093518,1.0043
-0.45747,-0.17342,-1.0504,-1.0146,-0.13666,0.055264,0.67845
1.36,-0.23726,-0.56652,-1.1575,0.47836,1.1612,1.2302
1.0541,0.81306,0.52346,-1.9866,0.3013,0.98762,2.747
0.29692,0.029946,-0.84083,-0.84423,1.9734,1.2441,-0.43776
-0.013962,0.32189,0.10841,0.68092,-0.48434,-1.2247,-1.5629
-0.54013,-0.20571,0.3263,1.8737,-2.2193,-1.6618,-0.73423
-0.082667,-0.11545,0.78942,0.15382,0.049386,-0.12705,0.30833
-0.029942,-0.11667,0.58621,0.18896,-0.27435,-0.8868,-0.045274
0.015235,-0.14761,0.13343,0.2403,0.18324,-0.52293,0.11314
-0.064269,-0.045916,0.92318,1.3528,0.10837,-0.11369,0.088623
-0.046505,-0.045589,0.59945,1.4272,-0.068534,0.02055,0.12689
0.19374,-0.16322,1.776,0.51557,-0.18015,0.030961,0.51796
-0.075258,-0.059894,-1.2629,0.934,0.14405,-0.050721,-0.098925
-0.22933,-0.052401,-1.4907,-0.5111,0.61158,0.33491,-0.050498
-0.012713,-0.16904,1.4365,0.087754,-0.06019,-0.33497,-0.16949
-0.058991,-0.1212,-0.98978,-1.0553,-0.42204,0.41466,-0.17845
3.8137,2.3522,-0.78935,-0.68761,3.259,0.66296,1.4881
0.79116,1.645,-1.7606,0.63817,-0.23696,1.3546,-2.2258
-3.6964,-0.45986,-0.86084,0.4956,-3.3259,-1.135,-2.0593
-0.58104,-1.0588,1.4768,1.7337,0.16373,-2.127,0.4078
-0.28953,-0.65874,1.5787,0.57384,-0.48227,-0.33106,-0.050469
-0.067915,-0.62811,-0.88309,-0.67288,0.038469,-0.28748,-0.19776
-0.07398,-0.73528,0.33636,0.069687,0.052722,0.77847,1.7544
-0.04157,-0.19058,0.41401,-1.0839,-0.41285,0.24924,1.2838
-0.098381,-0.56194,-1.1625,-1.8906,-0.064034,2.1612,-0.48515
0.010755,0.049235,-0.60142,-2.152,0.021419,0.71673,-0.69488
-0.21653,-0.31629,-1.3735,-0.78049,-0.55919,-0.28533,-1.0794
0.367,0.44795,-1.0092,-0.541,1.0158,0.70029,0.59354
0.57797,1.3748,0.83062,0.2778,0.88895,-1.4775,0.58723
1.8844,2.4232,0.46766,-0.070227,2.6744,1.4265,0.43052
-0.10792,1.4775,0.68945,-0.070227,-0.5266,-0.71345,-2.3842
-1.6195,-0.046889,-0.60543,-0.070227,-2.6189,-0.38692,-1.1227
-0.73169,-0.58319,2.4768,-0.070227,-0.030222,-0.13968,0.19603
-0.432,-0.95246,-0.25383,-0.070227,-0.4273,-0.80593,-0.30804
-0.059013,-0.79969,-0.42709,-0.070227,0.37685,-0.16457,0.59771
-0.097865,-1.0966,0.80548,-0.070227,-0.33451,-0.43915,-0.096679
-0.012176,-0.30102,-0.97558,-0.070227,-0.17866,0.3379,1.5397
-0.13112,-0.54062,-1.5296,-0.070227,0.092082,0.69581,1.153
0.046259,-0.033296,-0.73032,-0.070227,-0.24534,2.4034,1.0182
-0.26139,-0.31226,-0.050975,-0.070227,-0.50722,2.4279,-1.2151
0.49307,0.49198,-1.4526,-0.070227,0.99057,-0.21487,-1.6978
1.1845,1.0312,0.92406,-0.070227,0.76269,-1.4468,1.3333
2.181,2.4764,-1.3066,-1.5398,2.3018,0.40462,0.19411
0.59289,1.6335,0.84935,0.8604,0.031309,-0.14008,-0.81957
-1.9041,-1.0877,1.2515,1.0563,-2.3344,-0.54568,-0.57303
0.18405,-0.64848,-0.031279,0.10002,-0.16262,-0.82956,0.058642
-0.81121,-0.49029,0.82558,0.97377,-0.067911,-0.3844,-0.2282
-0.95219,-1.2356,-0.56434,-0.7571,-0.12278,0.099602,0.1445
0.11616,-0.6635,0.07041,-0.067038,-0.10127,-0.15747,0.61154
-0.14659,-0.36737,0.20351,-0.50596,-0.13532,0.69037,0.72674
-0.047852,-0.34685,-0.30465,-1.3451,-0.31645,0.96487,0.021322
-0.0061504,-0.23465,-1.5764,-1.3661,-0.036953,0.066778,0.34688
-0.22421,-0.41229,-0.54811,-1.1587,-0.61213,2.9906,-0.33848
0.42482,0.40441,0.23744,-0.81961,1.0483,3.0448,-1.0977
0.80688,1.4996,-0.41366,-0.4384,0.77996,-2.1984,0.36408
1.3664,1.561,-0.84966,-1.1459,2.2381,1.4463,-0.088836
0.17173,1.9413,-1.1586,0.54171,-0.90747,-2.0275,-1.1511
-1.4256,-1.1116,0.040267,2.5379,-2.6281,-2.1189,-0.50147
-0.40727,1.1043,-0.61681,0.60878,0.10819,-1.0764,0.061131
-0.22882,-0.645,1.1011,1.0981,-0.081613,-1.0938,0.043548
0.07546,0.70358,2.0209,0.88269,0.0017975,-0.26083,0.004536
-0.080871,-0.011456,1.5071,1.0978,-0.071742,-0.24968,0.17181
0.32978,-1.6352,-1.2923,0.62356,0.17324,-0.0857,0.21394
-0.23544,0.20132,-1.022,-0.86119,-0.24216,0.2574,-0.059119
-0.45392,-0.9001,0.20131,1.1753,0.56559,0.12629,0.033073
-0.44254,-1.0868,1.6197,-0.26429,-0.14341,0.13886,0.092766
0.80691,-0.91589,0.71943,-0.66735,0.82206,-0.23407,0.57896
0.69254,0.63011,-2.69,-1.5553,0.70995,0.093492,0.51638
