"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.054562,2.6845,-0.43681,0.54653,1.9113,1.1743,2.4821
-0.054562,0.95226,0.31069,-0.33079,-0.069137,0.24999,-0.89414
-0.054562,-0.52973,0.39922,0.050601,-2.3512,-0.44711,-1.9142
-0.054562,0.25697,0.74198,0.0068484,-0.26416,-0.72261,0.58204
-0.054562,-0.50754,-1.2134,0.63056,0.2246,-0.64403,-0.54531
-0.054562,-0.17102,1.105,1.4171,-0.12674,-0.40313,0.013589
-0.054562,-0.89174,2.7397,0.60127,0.10864,-0.19315,-0.21787
-0.054562,-1.3198,-0.38136,-0.77076,0.30381,-0.1146,0.10358
-0.054562,-0.84626,-1.0451,-0.57011,-0.41714,-0.071302,0.14832
-0.054562,-0.27722,-1.2736,0.16987,-0.2473,0.23424,1.0099
-0.054562,-0.41906,1.4959,-1.5002,-0.43165,1.0652,2.3469
-0.054562,0.17461,-0.90043,-2.2296,0.9927,2.3023,0.65624
-0.054562,1.069,-1.5937,-0.66961,0.55725,3.3536,-1.4861
2.4776,-0.12248,0.060756,-0.027054,2.5728,1.8094,1.2175
0.66295,-0.12248,0.060756,-0.027054,-0.50047,1.8293,-0.79215
-1.1914,-0.12248,0.060756,-0.027054,-2.8098,-0.64744,-1.0812
0.92803,-0.12248,0.060756,-0.027054,0.065255,-1.0431,0.11518
0.21049,-0.12248,0.060756,-0.027054,-0.23835,-0.53497,-0.35619
-0.026359,-0.12248,0.060756,-0.027054,0.071942,-0.78122,0.39187
-1.8261,-0.12248,0.060756,-0.027054,-0.041546,0.15362,0.1131
-1.2429,-0.12248,0.060756,-0.027054,-0.11777,0.18093,0.55727
-0.096436,-0.12248,0.060756,-0.027054,-0.13128,-1.1574,0.032955
-0.11708,-0.12248,0.060756,-0.027054,0.098642,0.60188,-0.33394
-0.11125,-0.12248,0.060756,-0.027054,-0.48465,0.53791,-0.16878
0.24741,-0.12248,0.060756,-0.027054,1.2983,-0.85722,0.0087167
0.81294,-0.12248,0.060756,-0.027054,0.87886,0.12014,0.47797
4.5646,2.8664,-0.80002,-1.359,1.6985,-0.053679,1.3394
1.0177,1.5736,-0.59443,0.02268,-0.065786,-0.053679,-1.9964
-3.7991,-0.23218,0.94642,1.7115,-1.9577,-0.053679,-2.4304
0.22984,-0.26274,1.2701,2.3969,-0.040302,-0.053679,-0.023391
-1.2616,-0.63996,-0.25456,1.9979,-0.1505,-0.053679,-0.40378
0.11568,0.077111,-0.2245,-0.45969,-0.099093,-0.053679,-0.10816
-0.56564,-1.2239,0.13969,0.72364,0.27977,-0.053679,-0.25371
-1.1733,-1.6563,0.85262,-1.68,0.041706,-0.053679,0.038638
0.07237,-0.53343,0.11648,-1.9996,-0.61307,-0.053679,0.12213
-0.086423,-0.51149,-1.0677,-1.2518,-0.056761,-0.053679,1.8769
-0.33192,-0.32535,-0.075215,-2.1953,-0.26213,-0.053679,1.2571
0.93445,0.046972,-0.94177,-0.65983,0.40274,-0.053679,1.5387
1.3583,0.68153,0.3402,-0.43326,0.60519,-0.053679,2.5381
3.4197,2.8679,-2.1717,-0.027054,-0.05804,0.249,1.9918
0.35456,1.2168,-2.8202,-0.027054,-0.05804,0.80556,-1.538
-2.9561,-1.2646,1.3256,-0.027054,-0.05804,-0.324,-2.6319
-0.40665,0.2831,0.25933,-0.027054,-0.05804,-0.82685,-0.4196
-0.65109,-0.35245,0.78939,-0.027054,-0.05804,-0.354,-0.16111
0.18087,-0.16314,1.6709,-0.027054,-0.05804,-0.54253,0.26946
-0.37643,-0.71282,-0.23232,-0.027054,-0.05804,-0.068402,0.14427
-0.23052,-1.0824,1.3771,-0.027054,-0.05804,-0.22988,-0.047809
-0.11456,-0.9824,-0.43705,-0.027054,-0.05804,0.0007917,1.2196
0.046898,-0.51503,-2.3583,-0.027054,-0.05804,0.42547,-0.35138
-0.30985,-0.25896,0.68995,-0.027054,-0.05804,0.32921,1.577
0.72986,-0.052188,-1.5245,-0.027054,-0.05804,2.8172,1.8079
0.77768,0.99829,-0.38474,-0.027054,-0.05804,3.0256,-2.1421
-0.38895,-0.93585,0.08062,0.11746,-0.60313,0.11666,-1.426
-0.57859,-0.51211,-0.34676,-1.3521,-1.212,1.4747,-1.3186
0.053486,0.67499,-0.26699,-0.93608,0.096144,1.5886,-0.10011
-0.11022,1.1517,-0.39467,-0.24303,-0.27707,-1.1691,-0.67017
-0.027048,1.0452,0.4141,0.63936,0.093147,-1.0405,0.032475
-0.068165,-0.76708,0.15046,0.61583,0.060995,-0.95829,0.26826
-0.047743,-1.0489,0.13194,0.69424,-0.071067,-1.0461,-0.070225
-0.058175,0.22638,0.52543,1.1787,0.15738,-0.38048,0.094491
-0.052257,-0.2552,-0.099116,-0.1806,0.18168,-0.45922,0.06392
-0.056776,-0.43113,0.71133,0.48472,-0.0095174,0.40541,0.87386
-0.051216,-0.83109,-0.11742,-0.068796,-0.32744,0.0030098,0.42679
-0.061306,-0.91419,-0.39671,-1.283,-0.26456,0.24643,0.095141
-0.03525,0.087846,0.28132,-0.55692,0.099952,0.50648,0.71044
2.3622,2.5981,-0.66312,-2.1065,2.0244,3.9735,-0.37538
0.1328,1.7901,0.30394,0.95832,-0.19695,-0.33527,-1.7497
-2.3757,0.45371,0.018451,0.99886,-1.8874,-3.2959,-0.73492
-0.13971,-0.78199,1.3103,1.6377,-0.23946,-0.96378,0.17562
-0.04406,-1.3573,0.24915,1.5888,-0.69863,-0.59826,-0.057774
0.25963,-0.03298,1.6633,-0.37431,0.099787,-0.4186,0.34522
-0.51427,-0.49896,0.12844,0.82655,0.091283,-0.10679,0.03939
-0.43248,-0.78166,-1.6887,0.069998,-0.073881,-0.03643,0.46074
-0.043249,-0.65676,1.6505,-0.22069,-0.13018,0.19211,0.54354
0.006766,-0.79014,-0.031276,-0.95193,0.40379,0.10264,-0.12826
-0.26222,-0.52552,-2.0848,-1.3529,-0.17284,-0.42657,0.33692
0.61489,-0.099609,-1.6922,-1.1473,0.56603,0.90742,1.1777
0.61406,0.64605,1.0649,-0.49872,0.41494,0.6222,1.0414
1.0239,1.2255,-1.4261,0.10009,2.4473,2.0768,-1.3965
0.011124,2.4172,-0.10059,1.2253,-0.61108,-2.235,-1.8562
-1.4923,-0.65048,1.4214,1.6451,-2.8962,-2.1725,-0.40063
-0.034169,0.6076,0.012346,1.3326,-0.043515,-0.5448,-0.22356
-0.046258,-0.79686,1.4456,0.97128,0.25864,-0.45482,0.20561
-0.12768,-1.089,0.65524,0.58855,-0.045889,0.019352,0.083883
0.33593,-0.36366,0.19914,0.053584,0.11813,-0.30482,0.14773
0.035552,-0.48955,-1.1429,-0.16334,-0.066713,0.064611,-0.15229
-0.10818,-0.15178,-0.54467,-0.15381,0.30087,-0.10519,0.33929
0.47907,0.23163,1.4468,-0.1781,-0.16367,-0.074382,0.18835
-0.10235,0.20596,-0.49764,0.29838,-0.71778,-0.14404,-0.33186
0.0015358,-0.46915,1.1651,0.97395,0.19276,-0.029772,0.18355
0.018336,-0.23633,-0.11953,0.62094,0.091202,0.0141,-0.23467
2.7968,1.6217,-0.085561,-1.5214,2.7051,1.3852,1.9993
-0.14041,2.2397,-0.86718,1.8628,0.039315,-0.070753,-2.1204
-2.8853,-1.2991,0.59542,1.4791,-3.0362,-1.4092,-2.2708
-0.079806,-1.2956,1.2567,0.5894,-0.29412,-0.83602,0.50785
-0.22048,0.25191,-0.30873,0.38329,-0.23195,-1.0709,-0.12077
-0.025008,-0.4692,1.608,-0.89423,0.11529,0.47458,0.56269
-0.075267,-0.21817,0.1008,0.46828,0.065911,-0.1646,-0.11255
-0.035089,-0.12935,-0.22427,-0.38552,-0.2516,-0.77597,-0.20978
-0.085434,-0.27309,-0.39934,-0.24135,-0.044055,0.26859,-0.24371
0.0085694,0.94584,-0.91516,-0.40079,0.3307,-0.48753,1.2418
-0.19328,-0.14166,0.32183,0.0028307,-0.78872,-0.16342,-0.2338
0.45938,-0.38219,0.12085,0.36359,1.8201,-0.15426,-0.41462
0.47354,0.17707,0.26716,-0.57218,1.1889,0.32815,1.216
2.3872,2.7524,-1.345,-0.32889,2.8073,0.2219,1.6635
0.33283,2.1591,0.36073,-0.50807,-0.10176,-0.22496,-1.5225
-1.9714,-1.4508,1.9363,3.2147,-2.7744,-0.74351,-1.9183
-0.42511,-0.70241,0.50676,1.5014,-0.16149,-1.0184,0.32668
-0.68071,-0.81244,-0.46045,-0.064646,-0.53467,-0.56643,-0.2448
0.079432,-0.16948,0.57154,1.343,0.27949,0.078114,0.25488
-0.11316,-0.76532,-0.97479,-1.3296,-0.096659,-0.089993,0.71946
-0.026906,-0.43374,-0.60401,-0.98501,0.015788,-0.07761,0.48196
-0.074899,-0.54704,0.40281,-1.5471,-0.14514,1.0373,1.2594
-0.023818,-0.38488,-1.6756,-1.6831,-0.3915,1.7054,-0.84397
