"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0,0.46837,0.28663,2.7676,1.8641,2.4037,0.70135,2.7597,2.7016,0.68695
0.090251,1.0541,0.42995,0.93015,0.62136,2.6829,2.5487,1.8944,5.3506,1.464
0.03842,1.9977,1.3615,0.21473,0.41424,1.523,1.8158,2.6777,1.2941,1.5316
0.0089373,2.3882,2.0781,0.071576,0.41424,1.7467,2.1492,3.1193,2.9486,1.1149
0.046041,3.2016,2.8663,0.071576,0.82848,2.5877,2.3503,4.4825,4.2668,0.74326
0.11251,3.8524,2.723,0.071553,2.6925,3.3239,3.9455,0.74454,1.6472,0.34911
0.0027662,3.2016,3.0813,0.14554,2.4854,2.8499,1.1127,2.6158,1.3544,0.23649
0.090021,2.3882,2.8663,0.0010859,2.8997,2.0987,2.5223,2.126,2.9984,0.090092
0.044372,1.6723,3.0097,5.7651e-07,2.2783,2.5847,3.3455,2.0733,2.2519,0.011262
0.046789,1.2168,2.6514,4.5401e-10,3.9353,3.6938,1.4287,1.9607,2.1151,0.022523
0.026854,0.79376,1.8631,7.3285e-07,4.3495,2.5913,2.2022,1.0147,1.601,0.15766
0.044632,0.69614,1.5765,0.0022676,3.7281,4.341,3.5202,2.3787,3.3554,0.30406
0.11134,0.56598,0.78824,2.9704,3.7281,1.8771,1.189,2.9156,1.4838,0.52929
0.60248,0.042757,0,2.8714,0,3.491,2.6545,3.5591,2.3351,1.9145
0.69244,0.14597,0,0.8586,0,3.1504,1.6063,1.9763,2.9649,3.0406
1.1422,0.072753,0,0.071576,0,2.8194,4.1796,3.2245,3.1655,3.66
2.1767,0.13799,0,0.071576,0,3.2119,1.5798,2.3899,1.7473,4.5271
2.0418,0.045561,0,0,0,3.4194,1.5941,0.9778,2.36,4.91
2.0868,0.070203,0,0,0,2.3697,1.9257,1.8493,4.9895,5.0001
3.3012,0.060527,0,0.072769,0,3.004,2.2911,2.337,3.3849,5.0001
5.865,0,0,0.00098717,0,4.0103,1.0713,2.8222,3.7436,4.3357
5.9999,0.051962,0,5.6004e-07,0,1.408,2.3997,4.3329,1.571,3.3897
4.4257,0.064468,0,4.378e-10,0,3.8003,1.8433,2.6619,2.7933,2.6802
2.9864,0.080863,0,7.2488e-07,0,3.2133,4.1326,3.3997,1.3603,2.2973
2.1767,0.027495,0,0.0022438,0,4.7957,1.8448,1.4958,2.7869,1.982
0.73742,0.081147,0,3.0062,0,3.3312,1.8849,1.308,3.0466,1.7118
0.19768,0.53344,0.93156,2.733,0.62136,3.1667,2.2894,3.1234,0.61379,0.81083
0.7824,1.5747,1.0749,1.2164,0.62136,3.4321,2.455,2.0847,4.1344,1.509
0.24265,2.7136,1.8631,0.14315,0.62136,2.5884,1.5824,4.1675,3.7876,1.205
0.06274,3.7873,1.7915,0,1.2427,0.63045,1.8832,2.3004,2.7514,0.732
0.10772,3.5596,2.3647,0,1.657,2.9229,2.7475,2.2284,4.5781,0.30406
0.1527,3.5921,2.3647,0,1.2427,0.78527,2.9788,2.3186,2.8597,0.090092
0.19768,3.0389,2.3647,0.18192,1.657,2.3435,2.3327,1.2914,3.3423,0.11262
1.0523,2.6485,2.2931,0.0010119,1.8641,4.8921,1.8375,2.0655,3.4266,0.16892
0.96231,1.6723,1.8631,5.271e-07,1.8641,3.9312,3.1693,2.8941,2.4813,0.11262
0.82738,1.3144,1.7198,4.0537e-10,1.4498,1.4525,2.0148,3.3784,1.199,0
0.51253,0.98899,1.8631,6.8505e-07,0.62136,2.3632,2.3335,0.74827,3.4701,0.10135
0.55751,0.72868,1.3615,0.0022438,0.82848,2.654,2.9405,2.2337,2.7957,0.31532
0.06274,0.72868,1.0749,3.0062,0.20712,1.6817,2.8611,0.93917,1.5917,0.47298
0.10772,0.27313,0.71658,2.7676,1.8641,3.3421,1.6889,4.8827,2.4098,1.2951
0.42257,1.1842,0.42995,0.5724,0.41424,2.4647,2.4451,2.1105,2.9006,2.1172
0.1527,2.4858,0.64493,0.2863,0.41424,2.6215,1.4913,1.5482,3.7528,1.9595
0.1527,3.1366,1.4332,0,0.20712,3.7602,3.4296,2.6627,3.043,1.3063
0.06274,3.4619,2.1498,0,0.41424,3.769,1.1319,3.0115,3.3198,0.55181
0.10772,3.3643,2.508,0,1.0356,3.0946,0.9825,3.4051,2.5003,0.31532
0.1527,3.3643,2.938,0.036385,1.2427,4.6315,2.3505,2.9021,3.1151,0.19145
0.91733,2.5183,2.5797,0.0010365,0.82848,2.1939,2.6813,4.6285,2.0117,0.11262
1.1422,1.6072,3.0813,5.4357e-07,1.4498,4.8513,2.1899,2.0456,2.5207,0.090092
0.91733,1.2818,2.508,4.4861e-10,3.3139,1.9272,2.5463,4.4402,4.1166,0.090092
0.55751,0.89137,2.0781,7.1692e-07,2.2783,2.3668,1.6893,3.7732,3.3197,0.067569
0.37759,0.56598,1.2899,0.0022676,2.0712,4.4047,2.4523,3.1933,1.0727,0.27028
0.1527,0.40329,0.78824,2.863,2.4854,2.8225,1.5039,1.4826,3.4198,0.68695
0.37759,0.33821,0.78824,3.0097,1.657,2.2128,0.6871,2.2119,3.0206,0.68695
0.69244,0.98899,0.93156,1.0021,1.657,2.6652,1.9199,0.98342,1.3638,1.8131
0.33261,1.6072,0.78824,0.14315,0.41424,4.1843,4.2801,2.0789,4.4373,1.8018
0.28763,2.3556,1.6481,0,0,4.0152,2.2741,2.1476,2.828,1.3626
0.1527,2.5834,2.4364,0,0.41424,1.6721,1.2325,2.3554,2.4925,0.92344
0.06274,2.5183,2.2214,0,1.657,4.0486,1.077,3.5291,2.9239,0.49551
0.06274,2.7136,1.5048,0,2.2783,0.22714,1.1798,4.754,3.9335,0.25901
0.06274,1.9977,2.6514,0,1.657,3.0663,1.3971,3.2042,3.6159,0.36037
0.10772,2.0953,2.5797,0,1.657,3.4,3.1967,3.1342,4.0042,0.2928
0.19768,1.9977,3.0813,0,1.8641,1.2822,2.7908,3.4782,4.0073,0.25901
0.28763,1.5422,3.6546,0,2.2783,4.6309,1.2763,0.88646,3.0495,0.20271
0.1527,1.2818,3.0097,0,2.4854,3.3149,1.6695,3.2798,2.7034,0.4392
0.37759,1.0215,2.2214,0,3.1068,1.3529,2.6871,2.1043,3.7337,0.86714
0.33261,0.59852,0.50161,2.8022,2.0712,2.474,1.4353,0.986,3.3106,0.52929
0.37759,1.0866,0.35829,1.0017,1.4498,2.4644,3.342,2.4718,2.4661,1.4415
0.55751,1.7048,0.71658,0.21473,1.2427,3.5453,0.59602,2.8624,1.8216,1.5879
0.60248,1.4771,1.6481,0,0.41424,3.4585,1.4721,2.189,2.9345,1.3964
0.10772,1.9001,2.0064,0,0.62136,3.1908,2.4893,2.3295,2.7798,1.1712
0.1527,2.1929,2.508,0,1.4498,2.5339,1.6892,3.1368,2.3707,0.79957
0.24265,2.5509,2.6514,0.21831,2.0712,2.0467,2.6524,1.7173,2.0446,0.51803
2.2217,1.7374,3.153,0.0010859,2.0712,2.6294,2.7388,3.5568,2.8802,0.36037
1.8619,1.2168,3.0097,5.5181e-07,2.6925,3.6066,1.6638,1.9027,3.3484,0.13514
1.5021,0.92391,2.5797,4.2699e-10,2.4854,0,0,2.7937,5.5768,0.21397
1.4571,0.79376,1.9348,7.2488e-07,1.657,1.2139,1.6358,2.2775,3.9162,0.42794
1.0073,0.8263,1.4332,0.0022438,2.4854,4.1622,0.37792,1.7237,4.9387,0.49551
0.28763,0.6636,1.2182,3.042,2.2783,2.357,1.4717,2.2779,2.6584,0.63064
0.19768,0.56598,0.93156,2.9751,1.657,2.9914,0.61301,2.4927,1.5463,0.50677
0.42257,1.412,0.93156,0.71576,2.2783,3.3831,2.2379,1.5552,2.894,1.1374
0.42257,1.5096,1.1465,0.071576,2.0712,1.9671,3.2363,2.0848,3.1897,0.96849
0.28763,1.3144,1.4332,0.071576,2.2783,1.4856,1.2946,2.1111,0.03546,1.1036
0.24265,1.6398,1.2899,0,1.4498,1.3774,3.3333,3.3094,1.2893,1.0473
0.19768,1.7048,2.1498,0,0.82848,1.5136,2.767,3.4978,3.1697,0.77704
0.24265,2.6485,1.6481,0,0.82848,2.301,1.744,2.2453,2.6847,0.55181
0.10772,2.7786,1.8631,0,1.657,2.2297,1.853,1.3598,2.6704,0.37163
0.06274,2.0953,2.938,0,1.8641,3.3993,3.5036,2.5678,2.9337,0.25901
0.24265,2.1279,2.723,0,1.8641,2.6895,1.9058,4.0527,1.7431,0.24775
0.06274,1.9977,3.0097,0,1.657,1.5687,0.33971,2.3682,2.9544,0.31532
0.10772,2.2255,2.8663,0,3.521,1.4017,0.0385,2.2438,3.5831,0.28154
0.10772,1.5096,3.0097,0,2.8997,3.1711,2.7874,2.2538,1.6943,0.36037
0.1527,0.40329,1.0749,3.0443,2.8997,3.199,2.4604,0,4.2569,0.67569
0.46755,0.56598,0.8599,1.2875,2.0712,2.1172,2.2472,4.4767,2.8017,1.7118
1.682,1.412,0.64493,0.22069,1.657,3.446,4.0619,2.5,3.6545,2.2298
2.7615,1.3795,1.0749,0.0010598,1.2427,3.5182,1.061,1.5557,4.619,1.7118
