"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.12212,1.9914,1.967,2.7313,0.11027,0.76577,0.18004,0.92019,1.6404,0.2195
0.15211,1.7938,2.248,0.50055,0.38596,1.6614,2.5296,0.76966,1.158,0.34144
0.055484,1.2406,2.529,0.071532,1.0476,2.5849,2.4615,0.92019,0.7961,0.54875
0,0.88491,1.967,0,1.4336,2.6129,1.7123,1.2213,0.43424,0.76825
0.12411,0.56878,1.405,0,2.1779,2.473,1.0654,1.723,0.67548,0.878
0.15963,0.45023,0.74933,0,2.8671,2.1651,0.65676,2.0743,1.0373,0.71947
0.19453,0.37119,0.65566,0.10909,2.9774,1.5214,0.21409,3.2284,1.2786,0.63411
0.077204,0.17361,0.37466,0.0012825,2.5638,0.40194,0.11194,3.7301,1.6404,0.37803
0.075722,0.17361,0.37466,6.2555e-07,1.7092,0.12207,0.043836,3.5796,2.726,0.2073
0.087927,0.21313,0.281,4.8615e-10,0.85462,0.066094,0.043836,2.5259,3.0879,0.12194
0.1203,0.21313,0.18733,7.4832e-07,0.55137,0.094081,0.043836,2.2248,3.691,0.097555
0.10771,1.0825,0.093666,0.0023378,0.19298,0.066094,0.043836,1.6729,3.5704,0.085361
0.046123,2.3865,0.562,3.0043,0.082705,0.12207,0.45245,1.1711,3.3291,0.13414
0.29226,0.041315,0,3.0079,0.027568,0.066094,0.24814,3.1782,3.8116,0.15853
0.34934,0.022848,0,0.85808,0.027568,0.066094,2.9041,2.9273,3.9322,0.35364
0.23518,0.029912,0,0.071532,0.027568,0.42993,2.5636,2.2248,2.3642,0.30486
0.34934,0.03882,0,0,0.24811,0.96168,1.8145,1.723,2.0023,0.4268
0.34934,0.035906,0,0,0.5238,1.2416,0.92917,1.8234,2.1229,0.63411
0.1781,0.053474,0,0,0.71678,1.0456,0.38435,1.9237,1.158,0.67069
0.23518,0.09194,0,0.10909,0.79948,0.40194,0.24814,2.1245,1.8817,0.62191
2.0047,0.011769,0,0.0011346,0.57893,0.17804,0.043836,1.8234,1.7611,0.47558
1.8335,0,0,5.7616e-07,0.46866,0.094081,0.043836,2.1245,2.1229,0.35364
1.5481,0.10141,0,4.3753e-10,0.30325,0.066094,0.043836,1.723,2.6054,0.28047
0.97724,0.035327,0,7.324e-07,0.22055,0.066094,0.043836,1.3216,1.8817,0.29267
0.46351,0.0055283,0,0.0023617,0.11027,0.094081,0.043836,1.6729,2.0023,0.28047
0.12102,0.037446,0,3.1832,0.055137,0.066094,0.24814,2.0241,2.3642,0.23169
0.806,0.13409,0,2.9387,0,0.15006,0.11194,0.10336,0.28148,2.3901
0.86308,0.72684,0.18733,1.4301,0,0.17804,3.1765,0.071914,0,2.8901
1.1485,0.52926,0,0.2146,0,0.54188,3.6192,0.16663,0.15286,3.3535
1.5481,0.37119,0.093666,0.071532,0.19298,1.2136,2.4274,0.1997,0.26888,3.8534
2.0618,0.17361,0.093666,0,0.57893,1.4375,1.2356,0.088037,0.12487,4.2924
2.5755,0.094578,0.093666,0,0.96489,1.5214,0.92917,0.074477,0.066961,4.89
3.7172,0.094578,0,0.072725,1.4336,1.2416,0.45245,0.15029,0.13821,5.6216
6.8567,0.055062,0,0.0011839,1.2681,0.262,0.043836,0.034041,0.02302,4.7192
5.658,0.055062,0,6.7493e-07,0.90975,0.094081,0.043836,0.20232,0.31478,3.3657
4.6305,0.015546,0,4.5914e-10,0.63407,0.094081,0.043836,0.14442,0.3047,3.0364
3.3176,0.015546,0,7.324e-07,0.38596,0.066094,0.043836,0.12754,0.091433,2.7437
2.233,0.015546,0,0.002314,0.13784,0.066094,0.043836,0,0.26794,2.6218
0.52059,0.015546,0,3.0759,0.055137,0.066094,0.31625,0.14507,0.24114,2.4633
0.12102,0.48974,1.686,2.835,0.16541,0.055654,0.069878,0.97037,0.43424,0.76825
0.1781,1.7148,1.686,1.0726,0.30325,0.11872,0.042066,2.2248,1.0373,1.1829
0.1781,2.268,2.6227,0.35766,0.30325,0.025288,0.086214,2.7768,1.2786,0.68289
0.12102,2.3075,2.9973,0,0.22055,0.066345,0.11734,2.275,1.6404,0.41461
