"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
4.6299,0.045035,0.072725,1.7335,0.40846,0.11931,0.086179,5.1365
0.67796,0.045035,0.0011839,1.0345,0.21762,0.072611,0.19611,2.3202
0.14,0.045035,6.7493e-07,0.30756,0.19036,0.072611,0.087494,1.8402
0.036545,0.045035,4.5914e-10,0.083879,0.13584,0.072611,0.14265,2.0322
0.036545,0.045035,7.324e-07,0.02796,0.054052,0.072611,0.12979,2.1442
0.036545,0.045035,0.002314,0.02796,0.02679,0.072611,0.081979,2.1602
0.96763,0.4809,3.0759,0.02796,0.02679,1.6604,0,2.2562
0.45036,0.39918,2.835,0.22368,0.027194,0.098967,1.5343,1.2001
1.6297,2.0064,1.0726,0.1398,0.02027,0.12406,2.4247,0.76808
0.74003,1.6251,0.35766,0.19572,0.023304,0.19618,1.748,0.12801
0.51243,1.2709,0,0.25164,0,0.014269,1.2493,0
0.34691,2.1426,0,0.2796,0.072623,0.053793,0.8219,0.09601
0.24345,1.3799,0,0.47532,0.043731,0.018582,0.57257,0.064007
0.47105,0.94401,0.18181,0.30756,0.043515,0.099817,0.39448,0.19202
0.14,0.58987,0.0009619,0.39144,0.04861,0,0.46572,0.09601
0.077927,0.37194,5.3501e-07,0.30756,0.036603,0.11314,0.46572,0.30403
0.057236,0.26297,4.5374e-10,0.33552,0.014583,0.14221,0.71505,0.70407
0.036545,0.154,7.5628e-07,0.083879,0.0078863,0.041886,0.78628,1.1361
0.036545,0.099519,0.0023378,0.02796,0.0015395,0.083553,1.463,1.0881
0.34691,0.53539,3.0401,0.02796,0.04739,0.0071358,2.2823,0.51205
0.036545,3.1233,0,0.02796,0.43572,0.11931,0.96437,0.080008
0.036545,3.2596,0,0.1398,1.1991,0.16601,0.64381,0.016002
0.036545,2.9871,0,0.47532,2.2895,0.30611,0.39448,0
0.036545,1.8975,0,1.3141,2.8348,0.49291,0.25201,0.048005
0.036545,1.0257,0,1.4259,2.6712,0.53961,0.21639,0.16002
0.036545,0.67159,0,1.7335,2.6985,0.67971,0.25201,0.25603
0.036545,0.42642,0,1.37,2.0987,0.53961,0.4301,0.67207
0.036545,0.23573,0,0.97859,1.7988,0.30611,0.64381,0.80008
0.036545,0.20849,0,0.58715,1.0082,0.11931,1.6055,0.76808
0.036545,0.12676,0,0.36348,0.68108,0.11931,2.3179,0.32003
0.036545,0.099519,0,0.25164,0.51751,0.072611,2.496,0.14401
0.036545,0.20849,0,0.11184,0.27215,0.072611,1.8548,0.12801
0.036545,0.91677,0,0.1398,0.1631,0.072611,1.4986,0.12801
0.18138,4.3492,2.9387,0.083879,0.65382,1.6137,1.1781,0.080008
0.45036,1.8975,0.85808,0.25164,1.8261,3.3883,0.71505,0.12801
0.51243,0.75332,0.2146,1.1463,3.1074,0.91321,0.50134,0.080008
0.65727,0.23573,0,2.4884,3.5981,0.25941,0.4301,0.17602
1.0918,0.099519,0,3.6627,2.6712,0.21271,0.39448,0.36804
1.4642,0.072277,0,2.796,1.7988,0.11931,0.60819,1.3121
1.5883,0.045035,0.25454,2.8799,1.09,0.39951,1.5699,1.8402
0.32622,0.045035,0.0010852,2.2368,0.68108,0.21271,2.3891,0.64007
0.077927,0.045035,5.6793e-07,0.95063,0.40846,0.11931,2.959,0.28803
0.036545,0.099519,4.5914e-10,0.36348,0.1631,0.072611,3.1727,0
0.036545,0.34469,7.0852e-07,0.1398,0.10858,0.072611,2.211,0.048005
0.036545,0.69884,0.0021947,0.055919,0.054052,0.072611,1.3206,0.016002
0.32622,1.5161,3.0759,0.02796,0.081314,1.8472,0.92876,0.14401
0.20207,3.0144,2.8696,0,0.51751,1.7071,0.75066,0.22402
0.90556,1.0802,0.85838,0.50328,1.6352,3.8086,0.39448,0.30403
0.94694,0.26297,0,0.86675,2.8348,0.72641,0.28763,0.32003
1.9608,0.072277,0,1.9013,2.5622,0.58631,0.39448,1.4081
1.8987,0.045035,0,2.097,2.0442,0.16601,1.6767,1.6802
1.5263,0.045035,0,2.3766,1.09,0.072611,3.1371,0.56006
0.92625,0.045035,0,2.796,0.68108,0.072611,3.8851,0.11201
0.61589,0.072277,0,1.9572,0.40846,0.072611,3.4933,0.16002
0.92625,0.072277,0,1.9013,0.19036,0.072611,2.1042,0.19202
1.0504,0.072277,0,1.1743,0.19036,0.072611,1.5343,0.36804
1.3814,0.099519,0,0.50328,0.10858,0.072611,1.6411,0.32003
1.1745,0.18124,0,0.25164,0.081314,0.072611,1.748,0.40004
1.7125,0.20849,0,0.083879,0.054052,0.072611,1.5699,0.52805
0.26414,1.7885,3.1116,0.02796,0.19036,1.8005,1.0712,0.24002
1.4228,0.72608,0.85781,0.055919,0.84465,3.7619,0.67943,0.35204
1.1745,0.29021,0.33084,0.55919,2.0714,0.91321,0.60819,0.32003
0.34691,0.18124,0.00098353,1.0066,1.7716,0.35281,0.50134,0.38404
0.077927,0.154,5.3021e-07,0.95063,1.3626,0.35281,0.53696,0.48005
0.036545,0.099519,2.1338e-10,0.53123,1.0082,0.16601,0.67943,1.0721
0.036545,0.072277,8.6209e-14,0.47532,0.59929,0.11931,2.2823,0.84809
0.036545,0.072277,0,0.25164,0.3812,0.11931,2.7453,0.16002
0.036545,0.12676,8.854e-14,0.11184,0.13584,0.072611,2.2823,0.14401
0.036545,0.34469,2.6558e-10,0.055919,0.10858,0.072611,2.0329,0.064007
0.036545,1.2437,7.9609e-07,0.02796,0.081314,0.072611,1.748,0.14401
0.036545,2.0064,0.0023855,0.055919,0.10858,0.11931,1.1781,0.048005
0.32622,3.4775,3.1474,0.02796,0.24489,2.2208,0.85752,0.19202
0.32622,2.0609,2.8004,0.11184,0.3812,1.7071,0.96437,0.22402
0.86417,0.91677,1.0726,0.11184,1.1173,2.5477,0.60819,0.35204
1.1332,0.31745,0.28604,0.75491,2.126,1.3335,0.4301,0.38404
1.2159,0.18124,0.073321,1.4539,2.2895,0.77311,0.4301,0.70407
0.34691,0.072277,0.00097808,1.4819,1.6352,0.35281,0.75066,0.83209
0.077927,0.045035,5.2727e-07,1.1743,0.9537,0.16601,1.3206,0.70407
0.077927,0.045035,2.2057e-10,0.58715,0.57203,0.11931,1.9261,0.9601
0.036545,0.045035,7.8715e-14,0.30756,0.29941,0.072611,2.7809,0.56006
0.036545,0.045035,7.9659e-14,0.16776,0.13584,0.072611,3.5289,0.17602
0.036545,0.56263,2.4964e-10,0.055919,0.10858,0.072611,2.7097,0.064007
0.036545,2.2516,7.5628e-07,0.02796,0.10858,0.072611,1.9261,0.032003
0.036545,3.3685,0.002314,0.02796,0.54477,0.072611,1.4986,0
0.14,3.7771,2.9686,0.083879,1.608,1.8005,0.85752,0.064007
0.16069,4.1313,2.9042,0.02796,0.35393,1.3335,1.0356,0.14401
0.67796,1.8975,1.0011,0.22368,1.4989,4.5558,0.75066,0.33603
0.40898,0.67159,0.2146,1.398,3.1892,1.4736,0.46572,0.11201
0.5745,0.20849,0.071509,2.8799,3.6254,0.53961,0.46572,0.12801
1.0711,0.18124,0.32905,2.9358,3.1619,0.53961,0.32325,0.32003
0.14,0.099519,0.0011472,2.7401,2.2895,0.30611,0.57257,0.83209
0.036545,0.045035,5.9925e-07,1.7894,1.717,0.11931,1.6055,0.91209
0.036545,0.045035,2.3323e-10,1.3141,1.0355,0.072611,2.3891,0.70407
0.036545,0.045035,1.5538e-13,0.64307,0.57203,0.072611,2.6384,0.24002
0.036545,0.045035,2.4699e-10,0.39144,0.29941,0.072611,2.3891,0.16002
0.036545,0.099519,7.4832e-07,0.2796,0.24489,0.072611,1.9617,0.19202
0.036545,0.50814,0.0022901,0.16776,0.19036,0.072611,1.8548,0.12801
0.3676,1.7885,2.897,0.083879,0.21762,1.8005,1.3562,0.12801
0.16069,3.2596,2.835,0.02796,0.68108,1.0066,0.85752,0.14401
0.69865,1.7068,1.0011,0.19572,2.2623,3.4817,0.57257,0.17602
0.67796,0.61711,0.14306,1.37,3.2982,1.0533,0.32325,0.17602
1.1538,0.26297,0,2.6282,3.8435,0.53961,0.14515,0.49605
2.0849,0.12676,0,3.2154,3.6799,0.35281,0.46572,1.3121
2.6229,0.099519,0,3.6348,2.6712,0.16601,1.6411,2.9443
1.7125,0.045035,0,3.6627,1.6352,0.072611,3.6001,1.7762
1.3608,0.045035,0,3.439,0.9537,0.072611,4.455,0.36804
0.67796,0.045035,0,2.8519,0.49024,0.072611,4.8468,0.09601
0.74003,0.045035,0.18032,1.8733,0.29941,0.35281,3.5289,0.12801
0.18138,0.045035,0.00092205,1.0345,0.21762,0.21271,2.959,0.09601
0.057236,0.154,0.0015989,0.44736,0.1631,0.072611,1.8548,0.032003
0.40898,0.61711,2.5036,0.19572,0.13584,1.0533,1.6055,0.25603
