"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.23923,0.45447,0.6288,2.8774,1.4915,2.4006,0.061133,1.5631,1.3161,1.4491
0.21286,1.1686,0.55893,1.3623,1.0654,2.1144,1.2803,1.6805,1.6826,2.0894
0,2.4466,1.5371,0.14345,0.63921,2.7848,3.3811,2.4431,2.4157,1.685
0.2662,2.8976,1.8864,0,0.85228,1.8798,1.5002,2.3845,1.8659,0.7414
0.27526,3.4238,2.096,0,0.85228,2.4362,3.3062,2.2085,1.6826,0.4718
0.26278,3.7997,3.0042,0,1.2784,3.2534,3.1162,1.7978,1.3161,0.2359
0.046483,3.4614,3.7728,0.14584,2.5568,3.0999,2.7142,1.6805,1.6826,0.1348
0.22975,2.7473,3.7029,0.0011376,2.7699,4.1376,1.8485,1.2111,2.0492,0.0674
0.32667,2.0331,3.144,5.2821e-07,2.5568,3.2185,3.1081,0.97647,2.2324,0.1348
0.32464,1.4317,3.0042,4.4413e-10,2.3438,3.0444,2.4036,0.62447,1.3161,0
0.17101,1.319,2.4453,7.4237e-07,1.9176,2.3646,1.948,0.62447,1.3161,0.6403
0.11783,1.2062,1.7467,0.0022963,1.0654,1.4664,3.7275,0.62447,1.1328,0.8425
0.015216,1.2062,1.4672,3.0484,0.85228,2.5314,3.8171,0.50714,1.1328,1.348
0.24185,0.06835,0,2.808,0,3.0806,0.96058,4.3205,4.6149,0.3707
0.14152,0.0024951,0,0.86041,0,1.1977,3.6315,3.5578,3.5153,0.5055
0.24185,0.042323,0,0.21518,0,3.8134,4.6243,2.9125,2.4157,0.6403
0.34217,0.12622,0,0,0,2.6746,3.8078,2.3845,2.599,0.5055
0.24185,0.015851,0,0,0,1.9627,2.7999,1.9151,2.4157,1.1458
0.8438,0.14017,0,0,0,2.7878,1.8523,1.7978,1.6826,1.6176
0.8438,0.066168,0,0.072922,0,2.3251,2.5261,1.3871,1.8659,2.5275
4.5558,0.054457,0,0.0011129,0,2.7156,2.322,1.5631,1.4993,3.0667
5.0574,0.087103,0,5.9423e-07,0,2.655,2.7566,3.0298,2.2324,2.359
3.6529,0.064401,0,4.8205e-10,0,2.5485,1.9228,3.9685,3.8818,1.4828
2.75,0.12335,0,7.6632e-07,0,1.1202,1.0919,4.3205,3.332,0.9436
2.0477,0.034267,0,0.0023442,0,2.8352,2.5597,4.3791,4.0651,0.5392
0.4425,0,0,3.1559,0,2.0356,1.207,3.5578,4.7982,0.337
0.8438,0.3793,0.90826,3.016,1.7046,3.7608,1.8292,0.074042,0,3.1678
1.3454,1.131,0.83839,1.3623,1.7046,2.3995,1.5733,0.081287,0.55699,5.6953
1.0444,2.1835,0.90826,0.14345,1.2784,0.65521,2.4045,0,0.59305,4.6843
0.54282,2.5218,1.6069,0,0.85228,2.7401,1.6831,0.12274,0.48311,3.8081
0.64315,2.7097,2.2357,0,1.0654,3.5534,3.0408,0.031791,0.53556,2.8645
0.34217,2.1459,2.3056,0,1.4915,3.9276,2.1028,0.16206,0.48236,2.022
0.34217,2.1835,2.096,0.14584,2.3438,2.1488,1.3553,0.10669,0.58413,2.2579
5.2581,1.8076,2.7946,0.0011129,2.5568,1.4148,2.5432,0.085283,0.39531,2.1905
4.5558,1.7324,2.2357,6.0248e-07,1.4915,0.78987,3.058,0.095498,0.20796,1.348
3.2516,1.131,1.8864,4.8205e-10,1.4915,2.59,3.1025,0.11192,0.33927,1.2132
2.6496,0.86793,1.4672,7.5035e-07,2.1307,2.8876,4.0579,0.048613,0.59896,1.1795
1.9474,0.75517,1.3275,0.0022963,1.7046,3.1146,3.4236,0.069706,0.49823,1.8535
0.8438,0.49206,0.76853,2.6539,1.9176,1.8513,1.9013,0.15277,0.29162,2.5275
0.24185,0.71758,0.90826,2.9467,2.5568,1.8835,3.2685,1.0351,0.39973,1.4828
0.24185,1.1686,0.76853,1.2189,2.983,2.4144,3.2836,1.9151,1.3161,2.5275
0.24185,1.5445,0.6288,0.2869,4.2614,4.2889,0.38833,2.7365,3.1488,1.9209
0.24185,1.5821,0.69866,0.14345,4.0483,1.4883,1.4578,2.7365,2.9655,1.1458
0.14152,1.4693,0.97813,0,2.3438,3.459,1.3075,1.9151,2.4157,0.9099
0.24185,1.9955,1.3275,0,1.2784,4.0915,0.31509,1.8565,3.5153,0.5729
