"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0,0.098723,0,3.0714,0.07959,0.18666,0.17558,4.9314,1.9338,1.5332
0.078426,1.0116,0,0.78514,0.07959,0.41759,2.8209,2.2816,2.5935,1.9804
0.06087,1.2925,0.15705,0,0.07959,1.3413,2.8838,3.5377,1.2039,2.4549
0.077034,0.9414,0.15705,0,0.71631,3.0348,1.9391,2.9228,1.5675,2.7926
0.0051375,0.87118,0.15705,0,2.2285,3.5736,1.2463,2.4745,1.9864,2.966
0.063298,0.73073,0.15705,0,3.0244,2.8039,0.74243,1.9334,1.4762,2.9386
0.023506,0.59028,0,0.072593,3.4224,1.8032,0.27006,2.0711,1.0566,3.3036
0.025736,0.44984,0,0.00096016,1.8306,0.64852,0.1126,0,2.1224,2.9203
0.062235,0.23917,0,5.5047e-07,1.1143,0.57154,0.049618,2.1234,3.0619,2.2085
0.021752,0.16895,0,4.2056e-10,0.71631,0.34061,0.049618,1.6743,1.8979,1.88
0.019622,0.098723,0,7.3902e-07,0.31836,0.34061,0.049618,4.3477,1.3593,1.6518
0.0062267,0.098723,0,0.0023336,0.15918,0.26364,0.049618,1.8092,0.97382,1.451
0.033915,0.16895,0,2.9632,0.07959,0.26364,0.20707,3.0072,1.3143,1.4237
0.55752,0.017199,0,2.7609,0.31836,0.18666,0.20707,2.7463,0.36737,1.2594
0.62066,0.091855,0,0.71377,0.15918,0.34061,1.9706,3.3952,3.11,1.9804
1.0626,0.1093,0,0.1428,0.23877,1.0334,2.0966,3.1595,1.0734,3.0481
1.473,0.10972,0,0,0.39795,1.8801,1.3408,2.9903,2.925,3.5592
1.2521,0,0,0,0.63672,1.2643,0.74243,2.7174,1.3564,3.6595
1.0942,0.19984,0,0,0.55713,1.1874,0.39602,1.6794,0.12388,3.55
2.1991,0.15464,0,0.10889,0.23877,0.72549,0.17558,0.86164,1.9044,3.6869
4.3143,0.11049,0,0.0012556,0.15918,0.49457,0.081109,2.8468,4.4013,3.4862
4.409,0.1963,0,5.9976e-07,0.07959,0.18666,0.049618,2.3676,2.1108,2.6009
2.9568,0.059939,0,4.5291e-10,0.07959,0.18666,0.049618,3.836,3.7715,2.1537
1.8834,0.036165,0,7.0723e-07,0.07959,0.18666,0.049618,1.8244,3.1161,1.9438
1.2521,0.11978,0,0.0021669,0.23877,0.18666,0.049618,2.6475,3.0894,1.7248
0.21026,0.13798,0,3.106,0.23877,0.18666,0.14409,1.7177,3.9465,1.4875
