"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.2978,0.23884,0.79857,3.0342,1.7367,1.3072,4.766,1.7361,0.68632,2.4848
0.24903,0.8909,0.59893,0.72972,1.042,3.0375,2.39,3.1888,0.82053,2.2498
0.13528,1.3537,1.5306,0.146,1.042,0.39799,3.0689,4.4671,1.089,1.5782
0.49339,1.564,2.1961,0,1.9103,2.8194,3.04,3.7698,1.3574,1.1753
0,1.564,2.795,0,2.7786,1.0714,2.8896,3.1888,2.0284,0.70516
0.1174,1.3957,2.9947,0,3.126,2.1334,1.6725,2.8982,1.8942,0.43653
0.51254,0.99607,2.7285,0.14843,2.7786,1.9366,2.9388,2.6077,2.0284,0.26863
0.20917,0.61746,1.9964,0.0011075,2.605,2.3822,1.885,1.7361,2.2968,0.13432
0.10486,0.51228,1.7302,6.0477e-07,1.042,1.0479,3.6865,1.3293,1.76,0.26863
0.21775,0.44918,1.2644,4.6855e-10,0.86833,2.4069,4.4683,1.2712,0.95474,0.67158
0.21064,0.47021,1.1313,7.5553e-07,0.86833,3.0504,0.56211,1.6198,1.4916,1.0074
0.28797,0.36504,0.86512,0.0023127,0.34733,1.3536,3.5725,1.6198,1.3574,0.67158
0.28915,0.32297,0.46584,2.8834,0.521,2.1872,2.5583,1.4455,1.2232,0.67158
0.22253,0.019458,0,2.999,0,2.2118,3.414,2.2009,4.4442,0.43653
0.58292,0,0,1.0946,0,2.1824,2.0081,2.4334,3.5047,1.1417
0.46279,0.019378,0,0.072998,0,3.0389,4.3632,2.2009,3.7731,1.4103
0.22253,0.017803,0,0,0,2.2896,2.9252,2.7239,3.1021,1.4439
0.70305,0.02324,0,0,0,0.3459,3.5625,2.5496,2.9679,1.3767
0.34266,0.054427,0,0,0,2.3437,2.4392,2.0266,1.8942,1.4775
0.58292,0.048719,0,0.18554,0,1.8431,4.3126,2.2009,2.0284,1.4775
4.3069,0.013792,0,0.0010068,0,2.8283,2.8425,2.0266,2.431,1.7125
4.7875,0.010945,0,5.1237e-07,0,0.85618,2.9691,2.3171,2.6995,1.276
3.466,0.031007,0,4.5201e-10,0,0.17032,3.592,2.9563,3.2363,0.90663
2.6251,0.003941,0,7.3116e-07,0,1.4762,3.7962,2.4334,3.2363,0.70516
2.0245,0.051836,0,0.0023614,0,3.7824,3.6973,2.259,3.3705,0.50368
1.0634,0.03452,0,3.0294,0,1.4557,2.1992,2.0266,3.2363,0.4701
0.58292,0.25987,0.86512,2.6814,1.2157,4.0812,2.2867,0.040875,0,2.3841
1.6641,0.72263,0.79857,0.58378,0.86833,1.6103,3.8618,0.14274,0.41372,5.1376
1.3037,1.1223,1.5971,0.072998,0.86833,1.3654,2.0695,0.049401,0.46798,4.4996
1.3037,1.2695,1.6637,0,0.69466,2.547,2.7783,0.028737,0.18838,3.3915
0.70305,1.1854,1.9964,0,1.3893,1.4633,3.1085,0.047885,0.36205,2.8206
0.46279,1.5009,1.8633,0,1.3893,3.8658,4.1145,0.12219,0.56938,2.6863
0.58292,1.4799,2.2626,0.11132,1.9103,2.9082,2.7175,0.060479,0.18972,2.3505
