"GI_prot","LHY_prot","LHY_prot_modif","Light*P","PRR5_NI_prot","PRR7_prot","PRR9_prot","TOC1_prot","TOC1_prot_modif","Y_prot"
0.59512,0.5252,2.3029,2.881,2.8672,1.1,1.3145,0.57891,0.70431,1.3504
0.2514,1.1195,1.8288,1.2204,2.8358,1.1637,1.5388,0.75293,0.40483,2.7009
0.12312,1.7534,2.2352,0.14363,3.8831,3.2453,1.9519,1.043,0.40483,2.9324
0.54192,2.0307,2.6416,0.071816,2.5204,2.9406,2.5779,1.217,0.40483,2.1221
0.14871,2.3477,2.6416,0.071816,3.8662,1.0518,3.3633,1.043,0.70431,1.3118
0.17523,2.3477,2.1675,0,3.4972,2.2406,2.2317,0.63692,0.25508,0.84884
0.32568,2.0704,2.0997,0.10952,3.5527,0.77434,2.2459,0.69493,0.25508,0.88743
0.48496,1.4563,2.5061,0.00104,2.0166,1.9014,4.037,0.57891,0.25508,0.61734
0,0.96102,2.0997,5.6192e-07,4.2393,2.0393,2.3987,0.5209,0.25508,0.57876
0.0863,0.78273,1.8965,4.4469e-10,4.2298,1.763,3.7424,0.40488,0.25508,0.84884
0.21256,0.62425,2.032,7.1133e-07,2.2178,2.6503,3.0477,0.46289,0.25508,1.1961
0.041071,0.42616,1.4224,0.0022034,3.8327,1.4791,2.7353,0.63692,0.25508,1.4276
0.67875,0.26768,1.2192,2.9444,5.2705,2.4836,2.0976,0.57891,0.25508,2.9324
0.32252,0.023333,0,2.5686,2.5971,2.3574,2.3635,1.6231,2.8007,1.389
0.50172,0.020984,0,1.2204,2.2587,1.9055,3.6435,2.0291,2.5012,2.6237
0.68092,0.032526,0,0.28726,4.0603,1.5337,1.7443,3.1313,2.9504,2.5465
0.50172,0.045338,0,0.071816,3.7279,1.5326,2.8328,3.7114,1.9022,1.7749
0.32252,0.021947,0,0,3.2611,2.6359,4.7189,4.5235,2.3515,1.4662
0.50172,0.027822,0,0,2.4819,1.1787,1.8574,4.1174,2.8007,0.73309
1.0393,0.0084817,0,0.21904,4.2016,0.50581,3.1365,3.2473,3.1002,0.42442
4.9817,0.040212,0,0.00096572,2.3277,1.4958,1.2342,1.9711,3.1002,0.57876
3.0105,0.012501,0,5.5366e-07,3.384,3.8093,3.2112,2.0291,3.5494,0.69451
2.8313,0,0,4.3927e-10,1.928,3.372,3.3098,2.0291,3.2499,1.0032
2.4729,0.049091,0,7.2731e-07,2.5487,2.9125,3.6409,2.0871,4.1484,1.1961
2.2937,0.031912,0,0.0022752,2.4881,1.8278,3.3724,1.8551,3.9986,1.1961
0.86012,0.023076,0,3.0522,3.723,2.0327,3.6446,2.1451,3.3997,1.3118
0.50172,0.26768,0.94827,2.8463,3.136,2.296,2.9558,0.081855,0.20755,4.36
0.86012,0.86197,0.8128,0.93327,4.8003,0.66335,2.8419,0.11411,0.26378,5.6718
0.86012,1.5355,1.4224,0.071816,1.721,1.7946,2.8115,0.094898,0.35707,4.167
0.50172,1.5157,2.3029,0,3.7741,3.3459,2.612,0.10115,0.40828,2.9324
0.50172,1.9317,2.2352,0,2.6191,2.6809,2.7399,0.15346,0.056558,1.9292
0.50172,2.0307,1.8965,0,1.074,0.64975,2.7889,0.13132,0.39712,1.1189
0.50172,2.3081,1.7611,0.18253,1.5221,2.1828,2.8567,0.083446,0.013495,0.88743
3.7273,1.9119,2.0997,0.00104,2.4061,0.6202,0,0,0.16898,0.92601
5.1609,1.3572,2.9125,5.8671e-07,2.8273,2.3632,2.2613,0.15098,0,0.92601
3.9065,0.96102,2.8448,4.5011e-10,3.5758,1.1719,1.5634,0.099527,0.35143,0.88743
2.6521,0.82235,2.032,7.2731e-07,3.5704,2.05,2.7665,0.10262,0.25849,0.88743
1.9353,0.54501,2.1675,0.0022992,2.3624,4.2912,2.6607,0.21001,0.22201,1.0418
1.0393,0.3073,1.4224,2.9444,3.4352,1.5265,1.1164,0.15076,0.12251,1.4662
0.50172,0.46578,1.6256,2.8463,3.5376,2.6725,2.4269,0.5209,0.40483,2.0449
1.0393,0.80254,1.5579,1.4358,4.0831,1.9721,2.057,0.75293,0.25508,3.704
0.68092,1.2185,2.032,0.21545,3.7246,1.8883,0.32021,1.217,0.40483,2.9324
0.50172,1.6147,2.3707,0,3.9083,1.6727,2.5201,1.217,0.70431,2.1993
0.32252,1.8525,2.1675,0,4.9041,1.3237,3.6156,0.86895,0.85405,1.4276
0.32252,1.9515,2.8448,0,4.6093,1.8454,1.6931,0.75293,0.70431,1.2733
0.50172,1.9713,2.8448,0.10952,3.297,2.33,2.5262,0.5209,0.40483,1.1961
1.3977,1.5751,2.9125,0.0010648,4.7739,1.8697,2.2932,0.40488,0.40483,0.92601
2.2937,1.1591,2.9803,5.6192e-07,3.4601,2.603,2.155,0.34688,0.40483,0.84884
1.7561,0.68368,2.4384,4.3927e-10,3.134,1.3889,2.5792,0.40488,0.40483,0.84884
1.3977,0.56482,1.6933,7.2731e-07,1.3897,2.253,1.0805,0.46289,0.40483,1.1189
0.86012,0.44597,1.4224,0.0022752,2.8481,1.8802,2.3866,0.92696,0.40483,1.7749
0.32252,0.40635,1.0837,3.0163,4.1496,1.5418,2.4977,1.5651,1.1535,1.7749
0.68092,0.38654,1.8965,2.7074,3.0469,0.5852,2.8192,0.81094,0.25508,1.852
0.86012,0.28749,1.4224,0,2.5801,1.2835,2.7637,1.7971,0.85405,2.0835
1.0393,0.36673,1.016,0,0,2.349,3.3516,2.0871,1.1535,1.9292
0.32252,0.28749,0.8128,0,1.9138,1.3435,4.8335,3.0153,2.052,1.6591
