"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
3.0725,-1.9715,0.51045,2.3896,-0.4875,-0.027988,0.3191
-1.0769,-1.789,1.001,1.9224,-2.0689,1.3136,0.58428
0.9225,-0.33221,1.1688,-0.62764,-0.58464,-0.18516,0.73926
0.32011,0.21301,1.2543,-1.4527,-0.053949,1.3259,0.75181
-0.3273,0.063345,0.7846,-0.84631,-0.080863,2.1388,0.63479
0.11941,-0.007104,-0.53956,-0.51901,-0.0019934,-0.82831,0.43095
-0.024646,0.017939,-1.5327,-0.55135,-0.00050988,-0.758,0.19007
0.033451,-0.017736,-1.2146,-0.37247,-0.0071078,1.3503,-0.043356
0.093565,0.24576,-0.48663,-0.090091,-0.0030477,0.3745,-0.23064
-0.021465,0.8258,-0.32442,-0.054718,-0.014804,-1.3472,-0.34075
-0.50784,0.5213,-0.29144,-0.071373,0.017103,-1.5128,-0.36086
0.029441,-0.39551,0.10681,0.18641,0.18584,-0.14524,-0.30557
2.6461,1.6009,0.43185,1.9456,2.1807,-1.5174,3.3515
2.3527,-0.61954,1.6456,3.1443,-0.12357,-3.2393,1.4329
-2.6506,-2.0216,1.8551,-0.2454,-2.2738,1.127,-3.653
-2.4137,-0.56848,0.0057934,-2.3202,-0.60159,1.2948,-1.6497
0.063888,-0.042361,-1.8248,-1.0916,-0.11247,0.26459,0.00070665
-0.15435,-0.022433,-1.6101,-0.27764,0.014815,0.59908,-0.72972
0.0025368,0.0019843,-0.50657,-0.11989,-0.050241,-2.8646,1.2792
-0.059934,-0.013707,0.039266,-0.21093,-0.0036369,-0.52639,0.4964
-0.059682,-0.11246,0.059816,-0.15716,0.00093572,1.6277,0.042061
0.0048557,-0.19283,-0.00034006,-0.043015,0.017426,-2.0605,0.395
-0.17488,-0.26274,-0.020645,0.020235,-0.23901,-0.24011,-0.59102
0.35571,1.9504,0.022995,-0.025472,1.6258,2.3024,0.59725
0.86778,1.7854,0.19742,0.16341,1.2457,1.1547,0.2823
2.265,-0.10097,0.034208,1.0476,2.1991,0.024456,2.2191
1.9518,-1.8753,0.1432,2.3821,-0.50412,0.26903,1.7233
-0.31336,-0.97991,2.844,1.3884,-2.473,0.31657,-0.61272
-2.063,-0.1006,2.1696,-1.1535,-0.46162,0.22376,-2.1455
-1.6322,-0.16846,-2.0462,-1.809,0.018955,0.36704,-1.5904
-0.29659,0.011113,-2.185,-0.79638,-0.018959,0.50495,-0.23387
0.096892,0.0036273,-0.75677,-0.34014,-0.030179,-0.041113,0.24164
-0.083317,-0.040698,-0.12071,-0.23362,-0.0081931,-1.1071,0.11146
-0.050475,0.0088638,0.049232,-0.074998,0.0076299,-1.2712,0.027015
-0.059684,0.074608,-0.0076408,-0.020465,-0.017173,-0.3252,-0.076125
-0.074059,-0.54833,0.028654,-0.018094,-0.091691,0.090957,0.13259
0.24982,2.3094,-0.026472,0.0019933,0.74147,0.15296,0.75352
0.51427,2.7094,0.13133,0.17968,0.67433,0.4659,0.80496
1.1406,-0.37318,-0.079968,0.67462,2.2075,0.078873,1.0846
1.1097,-1.6765,-0.19518,2.2561,-0.2306,-0.70774,0.48135
0.33223,-1.2803,1.2419,1.7852,-2.3097,-1.0469,-0.90696
-0.6292,-0.44439,3.424,-0.32156,-0.47666,-0.46351,0.064055
-1.2641,-0.11792,-0.069588,-1.4696,-0.18898,0.55637,-0.37476
-1.2051,0.014533,-2.5531,-1.0381,-0.12945,0.54615,-1.4849
-0.58037,-0.074418,-0.99797,-0.4267,0.016697,0.081959,-0.27657
-0.057874,-0.17134,-0.43233,-0.35335,-0.012118,-0.15017,0.46009
0.0060321,0.11842,-0.14282,-0.4233,0.0068502,-0.45576,0.055006
-0.084785,-0.066313,-0.091433,-0.29605,-0.0090982,-0.49031,-0.34049
0.040468,-0.34818,-0.035965,-0.091615,-0.15534,8.2294e-05,0.029718
0.31755,1.7173,-0.10597,0.012768,1.1229,0.40807,0.44251
0.41606,2.7918,0.24335,0.14247,0.93368,0.35219,0.29582
1.1455,-0.42081,-0.05224,0.12886,2.5969,-0.45943,0.77942
1.3312,-2.2773,0.045852,1.7691,0.44092,-0.44743,0.76845
0.4987,-1.4121,0.52325,1.8274,-2.5757,-0.26401,0.15137
-0.12507,0.062159,2.201,0.6437,-0.63378,-0.015513,0.089753
-0.23373,0.15762,1.7949,-0.8584,-0.19299,0.16508,0.35587
-0.11738,-0.66483,-0.76495,-1.9456,-0.083215,0.2725,0.30316
0.058177,0.24213,-1.574,-1.0961,0.0099417,0.44265,0.097618
0.01741,-0.11201,-1.2675,-0.044494,-0.014921,0.73379,-0.097248
-0.58951,0.89025,-0.87855,-0.15866,0.032073,0.94696,-0.59952
-1.4454,0.45397,-0.14595,-0.13645,0.21137,0.80845,-1.3523
-1.3589,-1.4835,0.080192,-0.053974,-0.11068,0.32017,-1.3831
-0.16271,1.9034,-0.04818,-0.087023,0.63573,-0.21448,-0.37498
0.78296,1.9579,0.17853,0.15302,0.63314,-0.51308,0.60468
