"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.013193,0.19547,4.4199e-10,0.10158,0.57537,0.055954,0.0066966,1.3575
0.013193,0.12252,6.9112e-07,0.10158,0.34753,0.055954,0.025233,1.3914
0.013193,0.12252,0.0022376,0.10158,0.27159,0.055954,0.013294,1.3462
0.33729,1.4356,2.9266,0,0.19564,1.9577,0.010741,1.8439
0.38956,1.5085,2.76,0.20315,0,0.029907,1.2136,1.267
1.6546,5.6664,1.4271,0,0.061702,0.0026128,1.4444,1.9118
0.78685,5.6664,0.3569,0.10158,0.028527,0.082536,1.034,0.47513
0.45229,5.4476,0,0.71103,0.08028,0.058257,0.63644,0.079188
0.38956,4.5722,0,0.91418,0.25887,0.059701,0.39276,0.067875
0.43138,3.478,0,0.8126,0.19375,0.12816,0.35428,0
0.38956,2.8215,0.10886,1.0158,0.21502,0.073001,0.23885,0.14706
0.096831,2.0191,0.0011568,1.4221,0.24752,0.13993,0.20038,0.011313
0.034103,1.4356,5.6672e-07,2.7425,0.13837,0.053318,0.17473,0.12444
0.013193,0.77904,4.366e-10,1.4221,0.14495,0,0.2645,0.42988
0.013193,0.63314,6.9907e-07,1.2189,0.11916,0.021959,0.40558,0.71269
0.013193,0.5602,0.0022138,0.91418,0.32821,0.072613,0.93142,0.76925
0.4732,0.85198,2.8552,0.50788,0.15127,0.13587,1.2136,1.5498
0.36865,1.0708,2.691,0,0.1197,1.9113,2.7783,1.5272
0.065467,0.5602,0,0,0.1197,0.1951,2.8424,1.3236
0.013193,0.41431,0,0,0.1197,0.14872,2.7398,1.0973
0.013193,0.26841,0,0,0.1197,0.055954,2.9065,1.1539
0.013193,0.12252,0,0,0.19564,0.055954,2.5218,1.1313
0.013193,0.12252,0,0,0.1197,0.055954,2.7654,1.3009
0.013193,0.12252,0,0,0.1197,0.10234,2.8552,1.1991
0.013193,0.12252,0,0,0.1197,0.10234,2.8296,1.267
0.013193,0.12252,0,0,0.1197,0.055954,2.945,1.1539
0.013193,0.12252,0,0,0.1197,0.055954,2.9706,1.6969
0.013193,0.12252,0,0,0.1197,0.055954,2.727,1.1199
0.013193,0.12252,0,0,0.1197,0.055954,2.6372,1.5838
0.013193,0.12252,0,0,0.1197,0.055954,2.727,1.3349
0.31638,1.4356,3.0015,0,0.1197,1.7721,2.4705,1.3914
1.9055,1.1438,1.0703,0,0.87915,4.8798,2.2396,2.0249
1.9473,0.19547,0.14276,0.50788,2.7778,1.3547,1.9574,1.7308
2.146,0.12252,0,0.91418,2.9297,0.24149,2.1242,2.3078
2.1773,0.12252,0,2.4378,2.3221,0.24149,2.432,3.0544
2.3551,0.12252,0,2.3362,1.6386,0.055954,2.5731,3.3598
1.9369,0.34136,0.254,1.8284,0.95509,0.1951,2.7654,3.3485
0.42093,0.34136,0.00095986,0.91418,0.57537,0.10234,2.8039,1.4706
0.044557,0.12252,5.503e-07,0.20315,0.27159,0.055954,2.9322,1.2104
0.013193,0.12252,4.6355e-10,0,0.1197,0.055954,3.0091,1.1652
0.013193,0.12252,7.229e-07,0,0.1197,0.055954,2.9322,1.5951
0.013193,0.12252,0.0022376,0,0.1197,0.055954,2.9835,1.4028
0.41047,1.6544,2.9623,0,0.1197,1.5866,2.8424,1.7195
0.32684,0.99788,2.898,0,0.1197,1.4011,2.7654,1.7308
2.3237,1.1438,0.42828,0,1.107,2.9781,2.8552,3.3824
2.1564,0.63314,0.28552,0.30473,2.6259,1.03,2.5987,3.0544
2.1878,0.26841,0.07138,1.9299,2.7778,0.33425,2.6757,2.9639
2.261,0.12252,0,2.641,2.1702,0.14872,2.5474,3.4956
2.3446,0.19547,0,3.2504,1.1829,0.055954,2.868,3.1223
2.3864,0.34136,0,2.5394,0.49942,0.055954,3.0476,3.3259
2.376,0.48725,0,1.2189,0.19564,0.055954,3.0732,3.5974
2.3237,0.70609,0,1.0158,0.1197,0.055954,3.0348,3.6879
2.3864,0.85198,0,0.4063,0.1197,0.055954,3.0604,3.5182
1.8846,2.3839,0,0.10158,0.1197,0.055954,2.9193,3.2693
1.9264,1.8732,0,0,0.49942,0.24149,2.6115,1.8892
1.5187,1.0708,0,0.20315,0.72726,0.4734,2.1498,1.1765
0.43138,1.5085,3.0015,0,0.19564,1.5402,2.8039,1.6856
2.2923,2.238,1.1413,0,1.2589,4.8334,2.9322,2.7603
1.4246,0.92493,0.22009,0.30473,3.9169,1.5402,2.2909,1.2444
0.32684,0.70609,0.0010066,1.4221,2.7778,0.84447,2.2268,0.67875
0.034103,0.41431,5.6267e-07,0.71103,1.9424,0.28787,1.7779,0.724
0.013193,0.19547,2.3534e-10,0.71103,1.1829,0.10234,1.9703,0.8145
0.013193,0.19547,8.6153e-14,0.8126,0.65131,0.1951,2.2011,1.0068
0.013193,0.12252,0,0.30473,0.34753,0.10234,2.3422,1.0408
0.013193,0.12252,8.4821e-14,0.30473,0.34753,0.10234,2.6885,1.2218
0.013193,0.12252,2.6501e-10,0.10158,0.19564,0.055954,2.6372,1.267
0.013193,0.12252,7.9439e-07,0,0.19564,0.055954,2.7783,1.2896
0.013193,0.12252,0.0023805,0,0.19564,0.055954,2.7398,1.0747
0.4732,0.85198,2.9623,0,0.19564,1.633,2.8809,1.6856
0.49411,0.63314,2.8635,0,0.1197,1.4011,2.9835,1.5385
2.4805,0.48725,1.213,0,1.1829,3.6274,2.9322,3.1223
2.3969,0.26841,0.14271,0.4063,3.3094,1.2155,2.9835,3.1336
2.0205,0.12252,0.14633,1.5236,3.1575,0.56617,2.7013,2.7037
0.41047,0.12252,0.001001,1.7268,2.0183,0.1951,2.8424,1.267
0.075922,0.12252,6.0966e-07,1.1173,1.3348,0.055954,2.8809,1.1313
0.013193,0.12252,2.4796e-10,0.8126,0.72726,0.055954,2.7141,1.3123
0.013193,0.12252,8.8818e-14,0.20315,0.57537,0.055954,2.7398,1.4254
0.013193,0.12252,8.5709e-14,0,0.34753,0.055954,2.7013,1.2896
0.013193,0.12252,2.5971e-10,0,0.1197,0.055954,2.9835,1.2331
0.013193,0.12252,7.8645e-07,0,0.1197,0.055954,2.9193,1.3236
0.013193,0.12252,0.0023567,0,0.1197,0.055954,2.65,1.3462
0.34775,1.1438,3.0336,0,0.1197,1.4938,2.4705,1.7421
0.33729,1.1438,2.76,0,0.1197,1.4474,2.6628,1.7421
2.1146,1.2897,0.71354,0,0.72726,2.6998,2.7911,2.6019
2.1041,0.5602,0.21414,0,2.7778,0.89085,2.5218,2.7942
2.1041,0.34136,0.071357,0.4063,2.6259,0.38064,2.6885,3.0996
1.7487,0.26841,0.10945,2.5394,1.8664,0.14872,2.7911,2.7942
0.37911,0.19547,0.00087104,1.7268,1.031,0.055954,2.7911,1.5724
0.034103,0.19547,4.6509e-07,1.1173,0.8032,0.055954,3.3041,1.1652
0.013193,0.12252,2.078e-10,0.50788,0.42348,0.055954,3.0348,1.3688
0.013193,0.12252,1.5898e-13,0.20315,0.27159,0.055954,3.3041,1.2896
0.013193,0.12252,2.5176e-10,0.10158,0.19564,0.055954,2.868,1.2896
0.013193,0.12252,7.5467e-07,0.10158,0.19564,0.055954,2.868,1.3236
0.013193,0.12252,0.0023567,0.10158,0.1197,0.055954,2.8937,1.1313
0.38956,1.2897,3.105,0.10158,0.1197,1.8185,2.945,1.6177
0.44184,1.4356,2.691,0,0.1197,1.7257,2.8809,1.5046
1.7278,1.4356,0.85625,0,0.57537,3.4883,2.7526,2.5227
2.1669,0.5602,0.14276,0.20315,2.7778,1.1691,2.5218,2.3078
2.0937,0.19547,0.07138,1.6252,3.2334,0.38064,2.5218,2.5566
2.2505,0.12252,0,2.9457,2.398,0.055954,2.5859,3.4729
2.2923,0.12252,0,4.3677,1.4108,0.055954,2.9065,3.6087
2.5014,0.19547,0,3.6567,0.65131,0.055954,3.0732,3.8349
2.2087,0.34136,0,1.8284,0.57537,0.055954,3.2656,3.4164
2.4701,0.48725,0,0.8126,0.42348,0.055954,3.24,3.5069
2.0414,0.85198,0.14395,0.8126,0.27159,0.38064,3.0604,3.2354
0.28502,0.77904,0.0014286,0.4063,0.19564,0.14872,2.7013,1.5724
0.034103,0.48725,0.0018336,0.20315,0.1197,0.10234,2.65,1.1539
0.4732,1.7273,2.4983,0.10158,0.1197,1.5402,2.6757,1.3009
