"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.0072005,2.7501,-0.34794,-0.029931,2.1187,1.5543,0.33141
0.026612,1.5378,-0.19717,0.23573,-1.168,0.062217,-1.0072
0.018434,-0.18362,0.70748,1.3279,-2.5339,-1.0983,-1.5808
-0.055417,-0.28061,1.009,1.8297,-0.44237,-0.65618,-0.5291
0.051098,0.10733,0.70748,1.2098,0.027163,-0.43514,-0.11478
0.0013247,0.10733,0.85825,-0.17752,0.28327,-0.26935,0.076446
-0.063441,-0.64429,1.3106,-0.29559,0.069848,-0.10357,0.29954
-0.0011072,-1.0322,-0.046392,0.11766,0.45401,0.006956,0.26767
-0.040489,-0.5958,-0.95104,-0.82692,0.24059,0.006956,0.20393
0.097755,-0.49882,-0.34794,-0.82692,-0.27163,0.006956,0.77761
0.036586,-0.42608,-0.95104,-1.0631,0.15522,0.228,0.36329
-0.095555,0.058834,-1.2526,-1.801,0.88086,0.44905,1.5744
0.68324,-0.38408,-1.5541,-2.0667,0.58207,1.1674,0.29954
4.202,-0.6629,-0.95104,-1.1221,1.8626,1.8306,-0.17852
1.2781,-0.066324,-0.046392,-0.029931,-0.27163,2.3279,0.58638
-1.949,-0.027911,-0.046392,-0.029931,-3.1315,1.6095,-1.8996
-0.16459,0.039767,-0.046392,-0.029931,-1.0826,-0.10357,-1.2621
-0.39239,-0.018006,-0.046392,-0.029931,-0.27163,-1.043,-0.082909
0.17711,-0.030155,-0.046392,-0.029931,0.069848,-1.5956,0.14019
-1.5693,0.020238,-0.046392,-0.029931,0.027163,-0.87723,-0.051038
-2.0249,-0.047147,-0.046392,-0.029931,-0.14358,0.062217,-0.14665
-0.35442,-0.0072636,-0.046392,-0.029931,-0.058207,-0.15883,-0.11478
-0.050688,0.048903,-0.046392,-0.029931,-0.015522,-0.7667,0.044575
-0.012721,-0.035954,-0.046392,-0.029931,-0.015522,-0.4904,0.10832
0.74661,-0.017498,-0.046392,-0.029931,1.3504,0.062217,0.71387
1.1642,0.34353,2.5168,2.0363,1.9053,-1.4808,2.4986
4.2775,1.897,1.1598,1.7411,1.5638,-1.578,1.5106
1.7337,1.9985,-2.0065,0.088141,-0.61311,0.09686,-1.6127
-3.2778,-0.013903,-0.19717,1.1213,-2.2778,0.17396,-1.8677
-1.4554,-0.69278,2.0644,1.0918,-0.44237,-0.045737,-0.62472
-0.88595,-0.49882,0.25516,0.47188,-0.058207,-0.036105,-0.33788
-0.31645,-0.11089,-1.8557,0.26525,-0.14358,0.12687,-0.082909
-0.69612,-0.52306,0.5567,0.11766,0.1979,0.026658,-0.17852
-1.1517,-1.2262,1.7629,-0.76788,-0.18626,-0.083563,0.044575
