"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-1.6438,-0.54846,0.24393,0.62111,-3.3887,-1.1664,-0.85489
-0.15208,0.1836,1.6382,1.162,0.42304,-0.85517,-0.28952
-0.46657,0.78112,1.0724,-0.30733,-0.44572,-0.63642,0.0012433
-0.15956,0.92359,1.3735,1.1749,0.003388,-1.1298,-0.078018
-0.4055,1.7227,-1.6213,1.578,0.045253,-0.33915,-0.0013318
-0.28009,-0.18404,-1.0974,-0.10524,0.11284,-0.13063,0.12729
0.052353,-2.8049,-0.34411,0.74747,-0.013362,-0.014696,-0.061459
-0.19297,0.082298,1.2547,-0.87314,0.23518,-0.014092,-0.054329
-0.1892,-0.19632,0.74423,1.7105,0.0082368,-0.10207,-0.075331
0.18114,-1.0732,-0.46967,1.2068,-0.2457,0.15239,0.29015
0.1803,-0.23547,0.53265,-3.1135,0.21048,0.016811,-0.057677
2.2466,2.2652,-0.5287,-0.78618,2.805,0.67847,1.4722
1.302,2.1416,-0.041843,-0.22905,0.26309,1.0249,-1.4101
-2.2788,-1.7468,0.43121,1.7338,-3.0502,-0.20624,-1.9924
-1.2681,-1.0628,0.46436,0.63066,-0.33847,-0.13758,-0.22082
0.016171,0.29711,-0.28877,-0.16169,-0.11979,-1.0247,-0.020389
-0.13412,-0.079553,-0.73426,0.17505,-0.01934,-0.6376,0.21843
-0.054788,-0.83699,0.39358,-0.79508,0.060938,-0.13175,0.51007
-0.067576,-0.046375,0.34505,-0.55198,-0.055305,-0.70466,0.1392
-0.11818,-0.20809,-0.37268,0.6345,-0.24887,0.17114,-0.15433
0.012937,-0.17151,0.093862,-0.092672,0.37137,-0.1876,0.17085
-0.26099,-0.67513,0.25738,-0.64538,-0.4541,-0.13083,-0.57979
0.44423,0.031584,-0.46194,-0.60812,0.83212,-0.0062027,1.1223
0.95582,0.73024,-0.1951,-0.62346,0.83371,0.76363,1.6423
1.4923,2.9143,-1.6858,-2.9407,2.5783,3.1886,0.06932
-0.058008,2.2852,-1.2226,1.0446,-0.87078,-1.0977,-2.4392
-1.3764,0.67622,0.69213,1.656,-3.0774,-2.1807,-0.80902
-0.41652,-0.24914,0.8312,0.713,0.23171,-0.91358,0.13798
-0.41543,-0.20635,0.97122,1.8709,0.0045323,-0.7779,-0.22326
0.02181,0.091049,-0.58422,1.2595,0.0071906,-0.21841,0.22853
-0.14093,-0.83884,1.2767,-0.14492,-0.002374,-0.27285,-0.19307
-0.017592,-1.1317,0.44739,-0.68081,0.62415,-0.026448,0.16635
-0.15688,-1.1667,-0.28503,-0.88295,0.17591,-0.24609,-0.13843
0.065452,-0.53381,0.20512,-0.04854,-0.2829,0.52813,0.47271
-0.36467,-1.0306,-1.1314,0.77767,-0.48956,0.10331,-0.084993
0.69108,-0.41126,0.36303,-1.4629,0.80289,0.016143,0.41843
0.77794,0.89395,-0.17165,-1.4854,0.51873,0.5432,1.2442
2.4654,1.0753,-0.62632,-0.98393,1.7,1.9269,1.2539
0.51132,1.0579,-0.042574,0.20517,-0.67207,1.3282,-2.5151
-2.5201,-1.0193,-0.092907,0.99305,-2.0962,-0.41769,-2.1387
-0.098599,1.0718,0.78125,1.7582,0.11798,-1.4228,0.08511
-0.41102,0.48956,0.61389,0.3934,0.0033795,-1.1877,-0.28654
-0.51209,-0.885,-1.3242,0.79513,0.20611,-0.62714,0.34164
0.083784,-0.067963,2.6225,0.23331,-0.070963,-0.20245,-0.2785
-0.13855,-1.128,2.2788,0.5579,0.0072444,0.057529,0.56245
-0.075998,-0.085615,-1.4553,0.83062,0.031018,0.035879,-0.031558
-0.014773,-0.078056,-1.2847,-1.2883,-0.0030204,0.023667,0.43756
-0.23863,-1.3778,-1.1703,-0.74993,-0.18762,0.30798,0.21116
0.39062,-0.10352,-0.10113,-1.5803,1.0447,0.42926,0.81428
0.6413,0.66505,-0.047095,-1.1186,0.30099,0.19269,1.5527
1.8946,1.3859,-1.2082,-1.554,2.4616,4.7286,0.7957
0.123,1.3595,-0.67506,0.59891,-0.3701,-1.011,-3.1857
-1.7369,0.34318,-0.16379,1.4369,-2.6709,-2.7218,-1.6765
-0.41936,1.5088,0.89693,1.3548,-0.092944,-1.911,0.31425
-0.36177,-0.40228,0.52588,1.2184,-0.40818,-1.6808,-0.30507
0.086601,-0.61852,1.2239,1.7753,0.19772,-0.48357,0.21901
-0.28481,0.38696,0.77888,-0.1641,-0.1231,-0.66908,-0.19146
-0.12683,-0.28692,-0.60796,0.40365,-0.039684,0.059815,0.058643
0.059229,-1.005,-0.93241,0.1784,0.16357,-0.13005,0.12137
-0.014877,-0.9644,1.3335,-1.6156,0.42009,0.0711,-0.022752
-0.43576,-1.8547,0.53309,0.016878,-0.34322,0.061881,-0.091545
0.43314,-0.33724,0.10076,0.016614,1.0922,0.078453,0.52954
0.37226,0.66583,0.83974,-0.052099,0.75967,0.40309,0.8017
